,DeepAnT
OBSEA/2020-09-11.out,0.8652291105121294
OBSEA/2020-09-13.out,0.43665768194070076
OBSEA/2020-09-15.out,0.7524152699221578
OBSEA/2020-09-16.out,0.0
OBSEA/2020-09-17.out,1.0
OBSEA/2020-09-19.out,0.07444033943044398
OBSEA/2020-09-21.out,1.0
OBSEA/2020-09-22.out,0.7398921832884098
OBSEA/2020-09-23.out,0.020215633423180557
OBSEA/2020-09-24.out,0.24797843665768193
OBSEA/2020-09-25.out,0.1978342158725535
OBSEA/2020-09-26.out,0.5053908355795148
OBSEA/2020-09-27.out,0.8315363881401617
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.06621076931865233
OBSEA/2020-09-30.out,0.016536595863694825
OBSEA/2020-10-01.out,0.09754659704508527
OBSEA/2020-10-04.out,0.099275129175821
OBSEA/2020-10-05.out,0.0
OBSEA/2020-10-06.out,0.4110618872629778
OBSEA/2020-10-08.out,0.27628032345013476
OBSEA/2020-10-09.out,0.6981132075471699
OBSEA/2020-10-10.out,1.0
OBSEA/2020-10-12.out,0.028301886792452824
OBSEA/2020-10-13.out,0.3921832884097035
OBSEA/2020-10-20.out,0.12062441592863021
OBSEA/2020-10-21.out,0.9878706199460916
OBSEA/2020-10-22.out,0.9049920180046361
OBSEA/2020-10-24.out,0.487831323661481
OBSEA/2020-10-25.out,0.22371967654986524
OBSEA/2020-10-27.out,0.04312668463611857
OBSEA/2020-10-28.out,0.9358265163828856
OBSEA/2020-11-01.out,0.875486837443334
OBSEA/2020-11-03.out,0.9583741805463928
OBSEA/2020-11-05.out,0.08221024258760112
OBSEA/2020-11-07.out,0.931328555024043
OBSEA/2020-11-08.out,0.3946189267657883
OBSEA/2020-11-09.out,0.7169811320754718
OBSEA/2020-11-10.out,0.38194301561271315
OBSEA/2020-11-11.out,0.11897433061670806
OBSEA/2020-11-12.out,0.10089673797227522
OBSEA/2020-11-13.out,0.2321519180573068
OBSEA/2020-11-14.out,0.6027474413131758
OBSEA/2020-11-15.out,0.7454471432973511
OBSEA/2020-11-16.out,0.5843184051118079
OBSEA/2020-11-19.out,0.23608194397151366
OBSEA/2020-11-21.out,0.9161425495906338
OBSEA/2020-11-22.out,0.6536388140161725
OBSEA/2020-11-23.out,0.5735867245255624
OBSEA/2020-11-25.out,0.6172506738544474
OBSEA/2020-11-26.out,0.9997380898134437
OBSEA/2020-11-27.out,1.0
OBSEA/2020-11-28.out,0.0
OBSEA/2020-11-29.out,0.2641509433962264
OBSEA/2020-11-30.out,1.0
OBSEA/2020-12-01.out,0.19946091644204852
OBSEA/2020-12-02.out,0.0
OBSEA/2020-12-03.out,0.7332438741746448
OBSEA/2020-12-04.out,0.11725067385444744
OBSEA/2020-12-05.out,0.6428571428571429
OBSEA/2020-12-06.out,0.5646900269541779
OBSEA/2020-12-07.out,0.33692722371967654
OBSEA/2020-12-08.out,0.777261560271068
OBSEA/2020-12-09.out,0.7805016855330688
OBSEA/2020-12-10.out,0.9633155241745027
OBSEA/2020-12-11.out,0.46199734959468103
OBSEA/2020-12-12.out,0.27319686361657025
OBSEA/2020-12-13.out,0.8148078193279673
OBSEA/2020-12-14.out,0.35355610379331487
OBSEA/2020-12-15.out,0.6910738097252173
OBSEA/2020-12-16.out,0.9178625518320627
OBSEA/2020-12-17.out,0.5536496169095962
OBSEA/2020-12-18.out,0.9332201036451708
OBSEA/2020-12-19.out,0.30204025906969756
OBSEA/2020-12-20.out,0.521325528197979
OBSEA/2020-12-21.out,0.44002931596611605
OBSEA/2020-12-22.out,0.4313177755061952
OBSEA/2020-12-23.out,0.049865229110512166
OBSEA/2020-12-24.out,0.15088679022101967
OBSEA/2020-12-25.out,0.4057457459065397
OBSEA/2020-12-26.out,0.28753107905650394
OBSEA/2020-12-27.out,0.7796256731974206
OBSEA/2020-12-28.out,0.76865853065773
OBSEA/2021-01-02.out,0.7223960424920981
OBSEA/2021-01-03.out,0.8638050180690557
OBSEA/2021-01-04.out,0.7601078167115903
OBSEA/2021-01-05.out,0.49191374663072773
OBSEA/2021-01-06.out,0.2044700461461934
OBSEA/2021-01-07.out,1.0
OBSEA/2021-01-08.out,0.43639990828248293
OBSEA/2021-01-09.out,0.77823571262585
OBSEA/2021-01-10.out,0.9993134406473609
OBSEA/2021-01-11.out,0.5787820672157744
OBSEA/2021-01-12.out,0.3274932614555256
OBSEA/2021-01-13.out,0.2870619946091644
OBSEA/2021-01-14.out,1.0
OBSEA/2021-01-15.out,0.038012934267431665
OBSEA/2021-01-16.out,0.16482423438453467
OBSEA/2021-01-17.out,1.0
OBSEA/2021-01-18.out,0.7885847431491145
OBSEA/2021-01-19.out,0.5453605031350232
OBSEA/2021-01-20.out,0.3171546321071203
OBSEA/2021-01-21.out,0.5621948909070513
OBSEA/2021-01-22.out,0.9136367413421145
OBSEA/2021-01-23.out,0.6012597865812662
OBSEA/2021-01-24.out,0.4493590653696727
OBSEA/2021-01-25.out,0.15572514867985218
OBSEA/2021-01-26.out,0.421921511259463
OBSEA/2021-01-27.out,0.16411167387259473
OBSEA/2021-01-28.out,0.1681667409507918
OBSEA/2021-01-29.out,0.6960728201192609
OBSEA/2021-01-30.out,0.536526279230329
OBSEA/2021-01-31.out,0.5071202959828245
OBSEA/2021-02-01.out,0.6176550350253294
OBSEA/2021-02-02.out,0.05743018733481719
OBSEA/2021-02-03.out,0.06562186692640049
OBSEA/2021-02-04.out,0.0
OBSEA/2021-02-05.out,0.0
OBSEA/2021-02-06.out,0.27762803234501343
OBSEA/2021-02-07.out,1.0
OBSEA/2021-02-08.out,0.702156334231806
OBSEA/2021-02-09.out,0.8490566037735849
OBSEA/2021-02-10.out,0.5107816711590296
OBSEA/2021-02-11.out,0.04447439353099736
OBSEA/2021-02-12.out,0.0
OBSEA/2021-02-13.out,0.0
OBSEA/2021-03-16.out,0.4703504043126685
OBSEA/2021-03-17.out,1.0
OBSEA/2021-03-18.out,0.32345013477088946
OBSEA/2021-03-19.out,0.4636118598382749
OBSEA/2021-03-20.out,0.545822102425876
OBSEA/2021-03-21.out,0.0
OBSEA/2021-03-22.out,0.0
OBSEA/2021-03-23.out,1.0
OBSEA/2021-03-24.out,0.0
OBSEA/2021-07-22.out,0.8274932614555256
OBSEA/2021-07-23.out,0.3261455525606469
OBSEA/2021-07-24.out,0.77088948787062
OBSEA/2021-07-25.out,0.7762803234501348
OBSEA/2021-07-26.out,0.013711431735136812
OBSEA/2021-07-27.out,1.0
OBSEA/2021-07-28.out,0.3032345013477089
OBSEA/2021-07-29.out,0.09356276096847752
OBSEA/2021-07-30.out,0.3450134770889488
OBSEA/2021-07-31.out,0.5808625336927224
OBSEA/2021-08-01.out,1.0
OBSEA/2021-08-02.out,0.0
OBSEA/2021-08-03.out,0.07412398921832886
OBSEA/2021-08-04.out,0.0
OBSEA/2021-08-05.out,0.1671159029649596
OBSEA/2021-08-06.out,0.0
OBSEA/2021-08-07.out,0.10781671159029649
OBSEA/2021-08-08.out,0.7479784366576819
OBSEA/2021-08-09.out,0.10464331555431614
OBSEA/2021-08-10.out,0.008791662738185248
OBSEA/2021-08-11.out,1.0
OBSEA/2021-08-12.out,0.1372453628886769
OBSEA/2021-08-13.out,0.4811320754716981
OBSEA/2021-08-14.out,0.0
OBSEA/2021-08-15.out,0.0
OBSEA/2021-08-16.out,0.6401617250673854
OBSEA/2021-08-17.out,1.0
OBSEA/2021-08-18.out,1.0
OBSEA/2021-08-19.out,0.931266846361186
OBSEA/2021-08-20.out,0.06738544474393526
OBSEA/2021-08-21.out,0.6617250673854447
OBSEA/2021-08-23.out,0.6145552560646901
OBSEA/2021-08-24.out,0.0
OBSEA/2021-08-25.out,0.13746630727762799
OBSEA/2021-08-26.out,0.0
OBSEA/2021-08-27.out,1.0
OBSEA/2021-08-28.out,0.15674556148999985
OBSEA/2021-08-29.out,0.041155780561001755
OBSEA/2021-08-30.out,0.15365725659038473
OBSEA/2021-08-31.out,0.72911051212938
OBSEA/2021-09-01.out,0.4339622641509434
OBSEA/2021-09-02.out,1.0
OBSEA/2021-09-03.out,0.4474393530997305
OBSEA/2021-09-04.out,0.7466307277628033
OBSEA/2021-09-05.out,0.84366576819407
OBSEA/2021-09-06.out,0.1121775777514239
OBSEA/2021-09-07.out,0.18991162916833654
OBSEA/2021-09-08.out,0.21806393995849255
OBSEA/2021-09-09.out,1.0
OBSEA/2021-09-10.out,1.0
OBSEA/2021-09-11.out,1.0
OBSEA/2021-09-12.out,0.0
OBSEA/2021-09-13.out,0.05978149276520153
OBSEA/2021-09-14.out,0.0
OBSEA/2021-09-15.out,0.07927552026450865
OBSEA/2021-09-16.out,1.0
OBSEA/2021-09-17.out,0.0
OBSEA/2021-09-18.out,0.5997304582210243
OBSEA/2021-09-19.out,0.19137466307277629
OBSEA/2021-09-20.out,0.22776280323450138
OBSEA/2021-09-21.out,0.008097298714922634
OBSEA/2021-09-22.out,1.0
OBSEA/2021-09-23.out,0.8935309973045822
OBSEA/2021-09-24.out,0.0
OBSEA/2021-09-25.out,0.4865229110512129
OBSEA/2021-09-26.out,1.0
OBSEA/2021-09-27.out,0.0
OBSEA/2021-09-28.out,0.3854447439353099
OBSEA/2021-09-29.out,0.9150943396226415
OBSEA/2021-09-30.out,0.7492768424744065
OBSEA/2021-10-01.out,0.5072152321329763
OBSEA/2021-10-02.out,0.4353803069519677
OBSEA/2021-10-03.out,0.33648557016410147
OBSEA/2021-10-04.out,0.42129736923346933
OBSEA/2021-10-05.out,0.08955503850322799
OBSEA/2021-10-06.out,0.20115494761993225
OBSEA/2021-10-07.out,0.5363881401617251
OBSEA/2021-10-08.out,0.8773584905660378
OBSEA/2021-10-09.out,0.1467019761801008
OBSEA/2021-10-10.out,0.0
OBSEA/2021-10-11.out,1.0
OBSEA/2021-10-12.out,0.21024258760107817
OBSEA/2021-10-13.out,0.09029649595687328
OBSEA/2021-10-14.out,1.0
OBSEA/2021-10-15.out,0.0
OBSEA/2021-10-16.out,1.0
OBSEA/2021-10-17.out,1.0
OBSEA/2021-10-18.out,1.0
OBSEA/2021-10-19.out,0.22506738544474392
OBSEA/2021-10-20.out,1.0
OBSEA/2021-10-21.out,1.0
OBSEA/2021-10-22.out,1.0
OBSEA/2021-10-23.out,1.0
OBSEA/2021-10-24.out,0.8840970350404312
OBSEA/2021-10-25.out,1.0
OBSEA/2021-10-28.out,0.559299191374663
OBSEA/2021-10-29.out,0.0
OBSEA/2021-10-30.out,0.0
OBSEA/2021-10-31.out,0.0
OBSEA/2021-11-01.out,1.0
OBSEA/2021-11-02.out,0.0
OBSEA/2021-11-03.out,0.0
OBSEA/2021-11-04.out,1.0
OBSEA/2021-11-05.out,1.0
OBSEA/2021-11-06.out,1.0
OBSEA/2021-11-07.out,0.0
OBSEA/2021-11-08.out,1.0
OBSEA/2021-11-09.out,0.5444743935309972
OBSEA/2021-11-10.out,0.8018867924528301
OBSEA/2021-11-11.out,1.0
OBSEA/2021-11-12.out,0.3692722371967655
OBSEA/2021-11-15.out,0.06533602715533349
OBSEA/2021-11-16.out,0.8234501347708895
OBSEA/2021-11-17.out,0.18194070080862534
OBSEA/2021-11-18.out,0.5444743935309972
OBSEA/2021-11-19.out,0.894878706199461
OBSEA/2021-11-20.out,0.7951482479784366
OBSEA/2021-11-21.out,1.0
OBSEA/2021-11-22.out,0.4393530997304582
OBSEA/2021-11-23.out,0.0
OBSEA/2021-11-24.out,0.6711590296495957
OBSEA/2021-11-25.out,0.24797843665768193
OBSEA/2021-11-26.out,0.0
OBSEA/2021-11-27.out,0.0
OBSEA/2021-11-28.out,0.921832884097035
OBSEA/2021-11-29.out,0.0
OBSEA/2021-11-30.out,0.9272237196765498
OBSEA/2021-12-01.out,1.0
OBSEA/2021-12-02.out,0.8652291105121294
OBSEA/2021-12-03.out,0.7574123989218329
OBSEA/2021-12-04.out,0.7237196765498652
OBSEA/2021-12-05.out,0.0
OBSEA/2021-12-06.out,0.6752021563342319
OBSEA/2021-12-07.out,0.0
OBSEA/2021-12-08.out,0.21024258760107817
OBSEA/2021-12-09.out,1.0
OBSEA/2021-12-10.out,1.0
OBSEA/2021-12-11.out,0.816711590296496
OBSEA/2021-12-12.out,1.0
OBSEA/2021-12-13.out,0.0
OBSEA/2021-12-14.out,0.0
OBSEA/2021-12-15.out,0.0
OBSEA/2021-12-16.out,1.0
OBSEA/2021-12-17.out,0.0
OBSEA/2021-12-18.out,1.0
OBSEA/2021-12-19.out,0.011737265103466022
OBSEA/2021-12-20.out,0.02425876010781669
OBSEA/2021-12-21.out,0.9797843665768194
OBSEA/2021-12-22.out,0.21024258760107817
OBSEA/2021-12-23.out,0.6644204851752021
OBSEA/2021-12-24.out,0.5269541778975741
OBSEA/2021-12-25.out,0.5956873315363881
OBSEA/2021-12-26.out,0.0876010781671159
OBSEA/2021-12-27.out,0.22776280323450135
OBSEA/2021-12-28.out,0.0
OBSEA/2021-12-29.out,0.0646900269541779
OBSEA/2021-12-30.out,0.46630727762803237
OBSEA/2021-12-31.out,1.0
OBSEA/2022-01-02.out,0.0
OBSEA/2022-01-03.out,0.0013477088948786742
OBSEA/2022-01-04.out,0.0
OBSEA/2022-01-05.out,0.628032345013477
OBSEA/2022-01-06.out,0.9528301886792453
OBSEA/2022-01-07.out,0.37870619946091644
OBSEA/2022-01-08.out,0.3207547169811321
OBSEA/2022-01-09.out,0.0
OBSEA/2022-01-10.out,0.9097035040431267
OBSEA/2022-01-11.out,1.0
OBSEA/2022-01-12.out,0.3867924528301887
OBSEA/2022-01-13.out,0.11051212938005395
OBSEA/2022-01-14.out,0.0
OBSEA/2022-01-15.out,0.19272237196765496
OBSEA/2022-01-16.out,0.6671159029649596
OBSEA/2022-01-17.out,1.0
OBSEA/2022-01-18.out,0.07951482479784366
OBSEA/2022-01-19.out,1.0
OBSEA/2022-01-20.out,1.0
OBSEA/2022-01-21.out,0.47439353099730464
OBSEA/2022-01-22.out,0.0
OBSEA/2022-01-23.out,0.0
OBSEA/2022-01-24.out,0.12264150943396224
OBSEA/2022-01-25.out,0.0
OBSEA/2022-01-26.out,1.0
OBSEA/2022-01-27.out,0.4824797843665768
OBSEA/2022-01-28.out,0.018867924528301883
OBSEA/2022-01-29.out,0.0
OBSEA/2022-01-30.out,0.0
OBSEA/2022-01-31.out,0.9002695417789758
OBSEA/2022-02-01.out,0.3504043126684636
OBSEA/2022-02-02.out,0.0
OBSEA/2022-02-03.out,0.8113207547169812
OBSEA/2022-02-04.out,0.9285714285714286
OBSEA/2022-02-05.out,1.0
OBSEA/2022-02-06.out,0.944743935309973
OBSEA/2022-02-07.out,1.0
OBSEA/2022-02-08.out,0.0
OBSEA/2022-02-09.out,0.6819407008086253
OBSEA/2022-02-10.out,0.0
OBSEA/2022-02-11.out,0.4231805929919138
OBSEA/2022-02-12.out,0.34097035040431267
OBSEA/2022-02-13.out,0.33692722371967654
OBSEA/2022-02-14.out,0.0
OBSEA/2022-02-15.out,1.0
OBSEA/2022-02-16.out,1.0
OBSEA/2022-02-17.out,0.0
OBSEA/2022-02-18.out,0.0
OBSEA/2022-02-19.out,0.4407008086253369
OBSEA/2022-02-20.out,0.3557951482479784
OBSEA/2022-02-21.out,0.12129380053908356
OBSEA/2022-02-22.out,1.0
OBSEA/2022-02-23.out,1.0
OBSEA/2022-02-24.out,0.6684636118598383
OBSEA/2022-02-25.out,0.0
OBSEA/2022-02-26.out,0.0
OBSEA/2022-02-27.out,0.9730458221024259
OBSEA/2022-03-01.out,0.8194070080862533
OBSEA/2022-03-02.out,0.0
OBSEA/2022-03-03.out,0.025606469002695365
OBSEA/2022-03-04.out,0.0
OBSEA/2022-03-05.out,0.9932614555256065
OBSEA/2022-03-06.out,0.0
OBSEA/2022-03-07.out,0.0
OBSEA/2022-03-08.out,1.0
OBSEA/2022-03-09.out,0.02425876010781669
OBSEA/2022-03-10.out,0.0
OBSEA/2022-03-11.out,0.0
OBSEA/2022-03-12.out,0.0
OBSEA/2022-03-13.out,0.30053908355795145
OBSEA/2022-03-14.out,0.11014557050331568
OBSEA/2022-03-15.out,0.2075471698113207
OBSEA/2022-03-16.out,0.7978436657681941
OBSEA/2022-03-17.out,0.0
OBSEA/2022-03-18.out,0.793800539083558
OBSEA/2022-03-19.out,0.9097035040431267
OBSEA/2022-03-20.out,0.0
OBSEA/2022-03-21.out,0.18598382749326148
OBSEA/2022-03-22.out,1.0
OBSEA/2022-03-23.out,0.5498652291105122
OBSEA/2022-03-24.out,0.0
OBSEA/2022-03-25.out,0.16846361185983827
OBSEA/2022-03-26.out,0.0
OBSEA/2022-03-27.out,1.0
OBSEA/2022-03-28.out,1.0
OBSEA/2022-03-29.out,0.0
OBSEA/2022-03-30.out,1.0
OBSEA/2022-03-31.out,1.0
OBSEA/2022-04-01.out,0.21563342318059298
OBSEA/2022-04-02.out,0.12264150943396224
OBSEA/2022-04-03.out,0.29380053908355797
OBSEA/2022-04-04.out,0.9353099730458221
OBSEA/2022-04-05.out,0.0
OBSEA/2022-04-06.out,0.12129380053908356
OBSEA/2022-04-07.out,1.0
OBSEA/2022-04-08.out,0.10916442048517516
OBSEA/2022-04-09.out,1.0
OBSEA/2022-04-10.out,0.22237196765498657
OBSEA/2022-04-11.out,0.0
OBSEA/2022-04-12.out,1.0
OBSEA/2022-04-13.out,1.0
OBSEA/2022-04-15.out,0.0
OBSEA/2022-04-16.out,0.0
OBSEA/2022-04-17.out,0.9851752021563343
OBSEA/2022-04-18.out,0.702156334231806
OBSEA/2022-04-20.out,0.9528301886792453
OBSEA/2022-04-21.out,0.12264150943396224
OBSEA/2022-04-22.out,0.559299191374663
OBSEA/2022-04-23.out,0.21024258760107817
OBSEA/2022-04-24.out,0.8679245283018868
OBSEA/2022-04-25.out,0.0
OBSEA/2022-04-26.out,0.4932614555256065
OBSEA/2022-04-27.out,0.7277628032345014
OBSEA/2022-04-28.out,0.6778975741239892
OBSEA/2022-04-29.out,0.6778975741239892
OBSEA/2022-04-30.out,1.0
OBSEA/2022-05-01.out,1.0
OBSEA/2022-05-02.out,0.8409703504043127
OBSEA/2022-05-03.out,1.0
OBSEA/2022-05-04.out,0.0
OBSEA/2022-05-05.out,0.6091644204851752
OBSEA/2022-05-06.out,0.014824797843665749
OBSEA/2022-05-07.out,0.42452830188679247
OBSEA/2022-05-08.out,0.41374663072776285
OBSEA/2022-05-09.out,0.9366576819407009
OBSEA/2022-05-10.out,0.2722371967654986
OBSEA/2022-05-11.out,0.2075471698113207
OBSEA/2022-05-12.out,0.21698113207547165
OBSEA/2022-05-13.out,1.0
OBSEA/2022-05-14.out,0.1428571428571429
OBSEA/2022-05-15.out,0.7816711590296496
OBSEA/2022-05-16.out,0.0
OBSEA/2022-05-17.out,0.0
OBSEA/2022-05-18.out,0.0
OBSEA/2022-05-19.out,1.0
OBSEA/2022-05-21.out,0.43261455525606474
OBSEA/2022-05-22.out,0.4299191374663073
OBSEA/2022-05-23.out,1.0
OBSEA/2022-05-27.out,0.0
OBSEA/2022-05-28.out,0.0
OBSEA/2022-05-29.out,0.0
OBSEA/2022-05-30.out,1.0
OBSEA/2022-05-31.out,1.0
OBSEA/2022-06-01.out,0.8342318059299192
OBSEA/2022-06-02.out,0.6141510904989153
OBSEA/2022-06-03.out,1.0
OBSEA/2022-06-04.out,0.16442048517520214
OBSEA/2022-06-05.out,0.6335204626286217
OBSEA/2022-06-30.out,0.18998382479935289
