,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-04-07.out.0,0.0,-1.6599413,-1.6763493,-1.6496697,-1.6347586,-1.6340101,-1.6370039,-1.6652859,-1.6370039,-1.6469447,-1.6292653,-1.6430104,-1.6174534,-1.6343411,-1.6251488,-1.6128573,-1.6049364,-1.5914789,-1.6584158,-1.6992246,-1.6966483,-1.6741039,-1.6748524,-1.661064,-1.6511233,-1.6599413,-1.6496697,-1.6595238,-1.6431591,-1.654971,-1.6599413,-1.669882,-1.6538483,-1.6794052,-1.6744349,-1.6798228,-1.6649117,-1.6575905,-1.6773233,-1.6682797,-1.6415568,-1.6343411,-1.6233209,-1.6304934,-1.6560936,-1.6816506,-1.6801537,-1.6691336,-1.6748091,-1.6500006,-1.661064,-1.6766802,-1.6641632,-1.6572163,-1.6679055,-1.6511233,-1.6533686,-1.652246,-1.6540738,-1.652246,-1.6596104,-1.6496697,-1.6584444,-1.649521,-1.6430104,-1.6461529,-1.6185761,-1.6158511,-1.5902508,-1.5672702,-1.5550841,-1.5600544,-1.559306,-1.5562068,-1.5134933,-1.5207091,-1.5390503,-1.513781,-1.5355336,-1.5125962,-1.5676444,-1.5692467,-1.5639021,-1.5252619,-1.5393812,-1.5408781,-1.5359078,-1.517149,-1.5408781,-1.5248444,-1.5106817,-1.4911745,-1.5355336,-1.5225369,-1.5359078,-1.5026555,-1.4934199,-1.5052317,-1.5297093,-1.5396934,-1.5381531,-1.5384841,-1.5453689,-1.5396068,-1.5304578,-1.5109073,-1.5006356,-1.4757838,-1.4906949,-1.492566,-1.4967879,-1.4791518,-1.5288555,-1.5467171,-1.5505648,-1.5303091,-1.5280637,-1.4990333,-1.5047088,-1.4863676,-1.4813972,-1.4936454,-1.4753042,-1.473764,-1.4841222,-1.4979106,-1.4990333,-1.4990333,-1.4887183
2020-04-07.out.1,0.0,-1.6461529,-1.6185761,-1.6158511,-1.5902508,-1.5672702,-1.5550841,-1.5600544,-1.559306,-1.5562068,-1.5134933,-1.5207091,-1.5390503,-1.513781,-1.5355336,-1.5125962,-1.5676444,-1.5692467,-1.5639021,-1.5252619,-1.5393812,-1.5408781,-1.5359078,-1.517149,-1.5408781,-1.5248444,-1.5106817,-1.4911745,-1.5355336,-1.5225369,-1.5359078,-1.5026555,-1.4934199,-1.5052317,-1.5297093,-1.5396934,-1.5381531,-1.5384841,-1.5453689,-1.5396068,-1.5304578,-1.5109073,-1.5006356,-1.4757838,-1.4906949,-1.492566,-1.4967879,-1.4791518,-1.5288555,-1.5467171,-1.5505648,-1.5303091,-1.5280637,-1.4990333,-1.5047088,-1.4863676,-1.4813972,-1.4936454,-1.4753042,-1.473764,-1.4841222,-1.4979106,-1.4990333,-1.4990333,-1.4887183,-1.500156,-1.4890926,-1.479857,-1.4738073,-1.4745124,-1.4745124,-1.4817281,-1.4806055,-1.4572939,-1.4629694,-1.4652147,-1.4389093,-1.4381176,-1.4480583,-1.4389093,-1.457999,-1.4453333,-1.4460384,-1.4442106,-1.4307964,-1.4453333,-1.4342699,-1.4147627,-1.4143884,-1.4251209,-1.4055704,-1.4066931,-1.4009743,-1.4102098,-1.3906593,-1.410915,-1.4116634,-1.4232065,-1.4082954,-1.4174877,-1.4075469,-1.4484325,-1.442757,-1.4466047,-1.4568763,-1.4557536,-1.4553361,-1.4671913,-1.4554227,-1.4366639,-1.442757,-1.4351237,-1.4405116,-1.435167,-1.4256005,-1.422458,-1.4097923,-1.3933843,-1.4147627,-1.3845663,-1.3948812,-1.3897621,-1.3804645,-1.3737431,-1.3363309,-1.3436521,-1.3120021,-1.2760869,-1.2611758
2020-04-07.out.2,0.0,-1.2428966,-1.239049,-1.2176706,-1.2031337,-1.1803018,-1.2298567,-1.1844804,-1.2093322,-1.2323129,-1.2192729,-1.2043618,-1.2104549,-1.1955438,-1.1882226,-1.1825471,-1.2134054,-1.1974582,-1.2119518,-1.2292136,-1.2379263,-1.2360984,-1.2200647,-1.2097064,-1.1993915,-1.2200647,-1.2384059,-1.2551881,-1.2544397,-1.2922693,-1.3399098,-1.3661817,-1.4020969,-1.3814237,-1.3631446,-1.3436807,-1.3237992,-1.2901294,-1.3374822,-1.3359853,-1.3313892,-1.3252961,-1.3203258,-1.3161039,-1.3011928,-1.3137098,-1.2973451,-1.2958049,-1.2855332,-1.2720758,-1.2835567,-1.2675229,-1.292749,-1.2881095,-1.2899807,-1.2784997,-1.2842618,-1.2640062,-1.2579564,-1.2747387,-1.2850103,-1.2689765,-1.2601585,-1.2579564,-1.247867,-1.2612812,-1.2700992,-1.2548572,-1.2444989,-1.2456216,-1.273616,-1.2494693,-1.2502178,-1.2490951,-1.2792915,-1.2835567,-1.2605327,-1.263109,-1.2520456,-1.2467443,-1.2459526,-1.2467443,-1.2329559,-1.2294392,-1.2504433,-1.2263832,-1.2343041,-1.1964123,-1.2201415,-1.1993629,-1.2567618,-1.2729443,-1.2974219,-1.2966735,-1.3294894,-1.328741,-1.3333371,-1.318426,-1.3276183,-1.3207335,-1.299816,-1.285941,-1.2809706,-1.2756693,-1.2760002,-1.2802655,-1.2664771,-1.2714474,-1.2764178,-1.2913289,-1.257659,-1.2538113,-1.2526886,-1.2508175,-1.1992861,-1.2171477,-1.2156507,-1.2153198,-1.2190188,-1.2328072,-1.2255915,-1.2149023,-1.2118031,-1.2190188,-1.2097832,-1.1987198,-1.1976837,-1.1746598,-1.16505
2020-04-07.out.3,0.0,-1.1853489,-1.1773848,-1.1781332,-1.1834778,-1.1803786,-1.1646757,-1.1600796,-1.1383703,-1.1536556,-1.1792559,-1.1742855,-1.1788384,-1.1860541,-1.1739546,-1.1632221,-1.1685667,-1.1348969,-1.1462912,-1.1417384,-1.1601229,-1.1520533,-1.1356453,-1.1317543,-1.1069458,-1.101227,-1.1004786,-1.1142237,-1.1058231,-1.0795177,-1.0795177,-1.0791002,-1.0855242,-1.0993992,-1.0813456,-1.0622126,-1.0874386,-1.0970051,-1.0717791,-1.0782463,-1.0839219,-1.0683056,-1.0885613,-1.108817,-1.1034724,-1.0843394,-1.05907,-1.0609412,-1.044159,-1.039937,-1.0598185,-1.0197247,-1.024695,-1.0177048,-0.9856373,-1.0278711,-1.0321984,-1.0418082,-1.0165821,-1.0177048,-1.0204298,-1.0188275,-0.9974491,-1.000443,-1.009261,-0.9762963,-0.9904589,-0.9663989,-0.9740942,-0.9656504,-0.9426698,-0.9270102,-0.9043605,-0.9039862,-0.8864556,-0.8776375,-0.8749125,-0.8603757,-0.8748692,-0.8923999,-0.8771579,-0.8644922,-0.8594785,-0.8548824,-0.8629953,-0.8232324,-0.8139968,-0.8372463,-0.9493192,-0.9706976,-0.9824662,-1.02067,-1.0433819,-1.032544,-0.9068314,-0.8271568,-0.7924076,-0.7598604,-0.7920334,-0.8142656,-0.8236834,-0.8152396,-0.8058218,-0.809444,-0.8225607,-0.8968906,-0.9672242,-1.0128546,-1.0211497,-1.0194273,-1.0498492,-1.0458193,-1.0717505,-1.0637863,-1.0378551,-1.0026883,-1.0030193,-0.9728229,-0.9969695,-0.9964466,-0.9861749,-0.9715948,-0.9873597,-1.0308649,-1.0137084,-1.0442791,-1.0198015,-1.016328,-1.0223778
2020-04-07.out.4,0.0,-1.0137084,-1.0037677,-1.0015657,-0.9923301,-0.977419,-0.9678958,-0.983512,-1.0049337,-0.9884824,-0.9838863,-0.9843038,-0.9777499,-0.9816409,-0.9914762,-1.0385602,-1.0369579,-1.0993706,-1.0971252,-1.0711507,-1.0657628,-1.0650577,-1.0390832,-1.0103837,-0.996552,-1.0054133,-1.0109834,-1.0501033,-1.0199069,-1.0512693,-1.029368,-1.0209675,-0.99992,-0.9765651,-0.9857574,-0.9800386,-0.9428953,-0.945246,-0.92761,-0.9215169,-0.9119504,-0.9138216,-0.9367589,-0.9191228,-0.9413551,-0.9505473,-0.9211427,-0.946743,-0.9310834,-0.9559785,-0.97586,-0.9651275,-0.9659193,-0.9762342,-0.9734659,-0.9627767,-0.9471172,-0.9432695,-0.933703,-0.9305605,-0.9191661,-0.9134473,-0.9218911,-0.9138216,-0.9084337,-0.9031324,-0.8985362,-0.9138216,-0.9382991,-0.9379249,-0.930335,-0.9535845,-0.9811613,-0.9275667,-0.9493192,-0.9424777,-0.9402757,-0.9257388,-0.9215169,-0.9169208,-0.9386301,-0.9340339,-0.9454716,-0.9779133,-0.9578399,-0.9858342,-0.9548894,-0.918269,-0.9140471,-0.9112167,-0.9145414,-0.9156208,-0.8924146,-0.6904576,-0.5276016,-0.4995019,-0.49528,-0.5273042,-0.5669617,-0.7002643,-0.7170465,-0.7071058,-0.7252983,-0.7199202,-0.817413,-0.8682679,-0.9242566,-0.9607283,-0.9596056,-0.9649935,-0.9871056,-0.9872543,-0.9780187,-1.0231695,-1.0362863,-1.0414054,-1.0039311,-0.9846061,-0.9893077,-0.9731685,-0.9452175,-0.9378963,-0.9007097,-0.9110247,-0.908794,-0.8875358,-0.857819,-0.857819,-0.8436997
2020-04-07.out.5,0.0,-0.8038502,-0.7769017,-0.7358772,-0.7274955,-0.7448006,-0.7945043,-0.7871831,-0.8317677,-0.8424136,-0.8444334,-0.85957,-0.844913,-0.8075442,-0.870662,-0.8570991,-0.8819509,-0.8757525,-0.8457048,-0.8239089,-0.9084484,-0.9174151,-0.924885,-0.9963412,-1.0073613,-0.9925989,-0.9983177,-0.9989175,-0.991745,-0.9924502,-0.9829891,-0.9918071,-1.0487698,-1.0861819,-1.1031464,-1.0845363,-1.0697306,-1.0639497,-1.0657775,-1.0352069,-1.023395,-1.0396976,-1.0313159,-1.010686,-1.0077355,-1.008153,-1.0355378,-1.0598332,-1.0765721,-1.0888015,-1.0712708,-1.0620353,-1.058936,-1.0650291,-1.0602074,-1.0702536,-1.100119,-1.1478028,-1.155767,-1.1698863,-1.1923874,-1.1512763,-1.1737773,-1.1550185,-1.1783734,-1.2043912,-1.2028077,-1.1792273,-1.1807242,-1.1704093,-1.1501536,-1.164585,-1.1531041,-1.1340144,-1.1386105,-1.1324121,-1.120226,-1.1336402,-1.1233252,-1.1248221,-1.1125306,-1.1220538,-1.130541,-1.1216796,-1.1178319,-1.1170835,-1.1037126,-1.098368,-1.1143585,-1.1055404,-1.1036693,-1.1304977,-1.1538959,-1.1641675,-1.1579691,-1.151876,-1.0677974,-1.0797146,-1.1152556,-1.1396899,-1.1503791,-1.1484026,-1.1167525,-1.0830394,-1.0933976,-1.0596845,-1.0490386,-1.0585618,-1.0232896,-0.9945468,-0.9824041,-0.9785564,-0.9746654,-0.9662216,-0.9688412,-1.0392801,-1.06536,-1.0680229,-1.0944337,-1.0798969,-1.0649858,-1.0624095,-1.061992,-1.0500747,-1.0151767,-0.9932755,-0.9752651,-1.048367,-1.0563933
2020-04-07.out.6,0.0,-1.0414822,-1.0269886,-1.0124518,-1.0049051,-0.9995172,-0.9726889,-0.9509363,-0.9668646,-0.9492907,-0.9250819,-0.9193631,-0.9577778,-0.9933188,-1.0124518,-1.0598046,-1.0251175,-0.987269,-1.0056536,-1.0538603,-1.0676054,-1.0705992,-1.0733242,-1.0411512,-1.0366605,-1.0848672,-1.1066631,-1.1124873,-1.0990732,-1.0841621,-1.0618866,-1.0523634,-1.0358067,-1.007961,-0.9846494,-0.9570726,-0.9378963,-0.9145414,-0.928704,-0.9309494,-0.9347971,-0.9607716,-0.9476883,-0.9358144,-0.9476883,-0.9225056,-0.8983589,-0.9022499,-0.9656986,-1.0169425,-0.9901762,-0.9600231,-0.9688412,-0.996418,-0.996418,-1.0459729,-1.0720961,-1.051092,-1.0358067,-1.0334559,-1.0312105,-1.0018059,-0.9875999,-0.9986633,-1.0006832,-0.9979149,-0.964576,-0.9673443,-0.9627481,-0.9386448,-0.9420128,-0.9576291,-0.9404726,-0.9279556,-0.939019,-0.9408468,-0.9595435,-0.9674644,-0.9889048,-0.9668213,-0.9186579,-0.8398373,-0.9346051,-0.9805476,-0.9475829,-0.9774051,-0.9664471,-0.967301,-0.954261,-0.9344662,-0.9237337,-0.9482113,-0.9580033,-0.9824809,-0.9862231,-0.9560267,-0.9013528,-0.8704079,-0.853146,-0.8396886,-0.8201813,-0.8018401,-0.7745942,-0.7160726,-0.7118506,-0.6900981,-0.6605014,-0.671939,-0.6919692,-0.7237679,-0.7596831,-0.7451463,-0.6949197,-0.6930919,-0.7152187,-0.7941014,-0.8960515,-0.956401,-0.9540069,-0.9636167,-0.9431355,-0.9386015,-0.9469399,-0.9691721,-0.9631224,-0.9657419,-0.9841265,-0.9752651,-0.9710865
2020-04-07.out.7,0.0,-0.9435097,-0.9255615,-0.9232108,-0.9178662,-0.8965311,-0.9018324,-0.8852275,-0.8500468,-0.8527718,-0.8500468,-0.8473839,-0.8405857,-0.8581164,-0.8520234,-0.8463478,-0.8661427,-0.8635664,-0.8398373,-0.8402548,-0.8286252,-0.8072901,-0.819102,-0.8125914,-0.8095355,-0.7866169,-0.8019455,-0.8019455,-0.8469043,-0.8794515,-0.8266486,-0.8573247,-0.8991074,-0.8963824,-0.8852136,-0.8091612,-0.7899849,-0.821827,-0.8681625,-0.8635664,-0.8463478,-0.8067672,-0.7804617,-0.7073599,-0.7425267,-0.7984721,-0.8233239,-0.8454507,-0.8606927,-0.8432053,-0.8255692,-0.8582986,-0.8361718,-0.8454507,-0.8244466,-0.8117375,-0.796078,-0.7697726,-0.761703,-0.7432751,-0.7010128,-0.6770581,-0.6958169,-0.7162213,-0.7173006,-0.7026151,-0.758786,-0.7526929,-0.7688321,-0.7757169,-0.7436494,-0.7516135,-0.729861,-0.7232883,-0.7260133,-0.6975393,-0.6650975,-0.6873731,-0.7355798,-0.7696239,-0.7524674,-0.7572891,-0.7508651,-0.7683525,-0.7538156,-0.745746,-0.745746,-0.7048604,-0.6995592,-0.7239934,-0.7258646,-0.7578888,-0.7549383,-0.7400272,-0.7151754,-0.7197715,-0.7308349,-0.7242623,-0.7025097,-0.6833767,-0.6840818,-0.6872244,-0.6936483,-0.6738102,-0.7104739,-0.7223911,-0.7770651,-0.7969466,-0.7441437,-0.7170465,-0.7220169,-0.7381994,-0.745746,-0.7599087,-0.7652965,-0.7393221,-0.759429,-0.8084275,-0.7735484,-0.753336,-0.785178,-0.7595344,-0.7380507,-0.7671244,-0.7488452,-0.7717205,-0.7744455,-0.7694752,-0.7633821
2020-04-07.out.8,0.0,-0.7503855,-0.7239934,-0.6949197,-0.7029272,-0.6876419,-0.7071058,-0.7251594,-0.6960424,-0.6989929,-0.7231396,-0.6738102,-0.671939,-0.6688398,-0.6320707,-0.6550514,-0.6814001,-0.6894697,-0.6982878,-0.7299378,-0.7245932,-0.7373022,-0.7387558,-0.7163414,-0.7029272,-0.6524318,-0.6287027,-0.6868934,-0.6611445,-0.6355442,-0.7093512,-0.7208942,-0.7281099,-0.6941092,-0.7032581,-0.6550514,-0.613312,-0.6444055,-0.624855,-0.615706,-0.6110666,-0.6648434,-0.6794236,-0.6897385,-0.65378,-0.6282231,-0.5984009,-0.5349089,-0.5087857,-0.5229483,-0.5756457,-0.5962323,-0.6216504,-0.6017689,-0.5660792,-0.6490785,-0.65378,-0.6632411,-0.6455617,-0.6058421,-0.5837153,-0.5435782,-0.5697782,-0.5648078,-0.5583839,-0.5370055,-0.5270215,-0.4998622,-0.4960145,-0.4860305,-0.5017954,-0.4937259,-0.4642779,-0.5675328,-0.5719803,-0.6163826,-0.7212831,-0.7311806,-0.6488097,-0.6496014,-0.625829,-0.6249318,-0.6609957,-0.6641383,-0.6304684,-0.5998978,-0.6224609,-0.6576277,-0.6614133,-0.65378,-0.7123017,-0.7229909,-0.6293024,-0.6889901,-0.7662705,-0.7570349,-0.7288584,-0.7051293,-0.6997847,-0.6929865,-0.6989929,-0.6763865,-0.6338986,-0.6523264,-0.6894697,-0.6771782,-0.6381638,-0.6611445,-0.6684656,-0.6799032,-0.7016558,-0.6994104,-0.7113277,-0.7161494,-0.6473128,-0.6593166,-0.6891388,-0.7082285,-0.6677171,-0.6684656,-0.6920893,-0.6699192,-0.6316532,-0.6106924,-0.5950328,-0.588537,-0.5384591,-0.5764996,-0.6071135
2020-04-07.out.9,0.0,-0.619213,-0.5935073,-0.5850635,-0.5269161,-0.5204921,-0.4795632,-0.4607612,-0.440923,-0.4328534,-0.4080016,-0.3628941,-0.3345689,-0.3153926,-0.3318774,-0.2988506,-0.2883869,-0.2615586,-0.2383091,-0.197198,-0.1456665,-0.137659,-0.0938229,-0.0838822,-0.0660206,-0.0588482,-0.0194595,-0.0038,-0.0378007,-0.0369469,-0.0400461,-0.0033824,0.0232972,-0.0066737,-0.1200948,-0.1230453,-0.1280157,-0.0947201,-0.0814546,-0.0746564,-0.0749873,-0.0777123,-0.0593278,-0.0584306,-0.0873556,-0.0625471,-0.0415863,-0.0263631,-0.0404203,-0.0225154,0.0014392,-0.0252837,-0.0173195,-0.0024085,-0.0024518,-0.0343273,-0.0181448,-0.0185623,-0.009701,-0.0413943,-0.0755871,-0.117101,-0.1901595,-0.2689802,-0.3131905,-0.4111776,-0.4467186,-0.4642779,-0.4848645,-0.5281442,-0.5591944,-0.5605426,-0.5009416,-0.5009416,-0.5058686,-0.5121104,-0.4633808,-0.5008983,-0.4751926,-0.4633808,-0.4550856,-0.4538143,-0.4495923,-0.4385289,-0.4687686,-0.4672284,-0.3892428,-0.4236179,-0.3951439,-0.469848,-0.4752359,-0.441897,-0.4117439,-0.3844547,-0.3205884,-0.337414,-0.3588977,-0.392088,-0.4196648,-0.3978689,-0.4177503,-0.4609246,-0.4950308,-0.4794145,-0.4874841,-0.4679769,-0.463755,-0.4376751,-0.4490694,-0.4766895,-0.4984421,-0.5142504,-0.4665233,-0.4588279,-0.4657315,-0.4332277,-0.4687686,-0.4748617,-0.4587846,-0.4361782,-0.4862127,-0.4633808,-0.4441424,-0.4538576,-0.4530658,-0.4297109,-0.4128233,-0.396041,-0.4067302
