,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-01-16.out.0,3.0,1.6917026,1.6720824,1.6917026,1.6524621,1.7113229,1.6524621,1.6917026,1.7113229,1.6720824,1.7113229,1.6917026,1.6524621,1.7309432,1.7113229,1.6720824,1.6720824,1.7309432,1.6917026,1.7113229,1.7113229,1.6917026,1.6720824,1.7113229,1.6720824,1.7505634,1.6917026,1.7113229,1.7113229,1.6328418,1.6524621,1.6524621,1.7505634,1.6917026,1.6917026,1.7113229,1.7309432,1.6720824,1.7113229,1.7309432,1.7113229,1.6917026,1.7505634,1.7309432,1.7898039,1.6720824,1.6917026,1.7113229,1.6720824,1.7309432,1.6720824,1.6917026,1.7113229,1.6917026,1.6720824,1.7701837,1.6328418,1.7113229,1.6524621,1.6720824,1.6917026,1.7505634,1.7505634,1.6720824,1.7309432,1.7113229,1.6720824,1.7309432,1.7309432,1.6917026,1.6328418,1.5936013,1.6917026,1.6917026,1.7113229,1.6917026,1.7505634,1.7309432,1.6720824,1.6917026,1.6720824,1.6720824,1.6720824,1.7309432,1.7505634,1.7309432,1.7309432,1.7309432,1.6720824,1.7309432,1.6917026,1.7505634,1.7505634,1.7701837,1.6917026,1.7113229,1.7309432,1.7505634,1.6917026,1.7505634,1.7113229,1.6720824,1.6720824,1.6524621,1.6720824,1.6720824,1.7505634,1.7113229,1.7113229,1.6917026,1.7309432,1.6720824,1.6917026,1.6720824,1.6917026,1.6917026,1.6917026,1.7113229,1.6917026,1.7309432,1.7505634,1.6524621,1.6917026,1.7309432,1.6720824,1.7113229,1.6917026,1.6917026,1.7113229
2020-01-16.out.1,3.0,1.7113229,1.6720824,1.7309432,1.7309432,1.6917026,1.6328418,1.5936013,1.6917026,1.6917026,1.7113229,1.6917026,1.7505634,1.7309432,1.6720824,1.6917026,1.6720824,1.6720824,1.6720824,1.7309432,1.7505634,1.7309432,1.7309432,1.7309432,1.6720824,1.7309432,1.6917026,1.7505634,1.7505634,1.7701837,1.6917026,1.7113229,1.7309432,1.7505634,1.6917026,1.7505634,1.7113229,1.6720824,1.6720824,1.6524621,1.6720824,1.6720824,1.7505634,1.7113229,1.7113229,1.6917026,1.7309432,1.6720824,1.6917026,1.6720824,1.6917026,1.6917026,1.6917026,1.7113229,1.6917026,1.7309432,1.7505634,1.6524621,1.6917026,1.7309432,1.6720824,1.7113229,1.6917026,1.6917026,1.7113229,1.7309432,1.6720824,1.3385379,1.6720824,1.7113229,1.7309432,1.6720824,1.6917026,1.7309432,1.7113229,1.6720824,1.7505634,1.6720824,1.6720824,1.7113229,1.6720824,1.6917026,1.6328418,1.7113229,1.7113229,1.6524621,1.6720824,1.7113229,1.6720824,1.6720824,1.7505634,1.6917026,1.6328418,1.7113229,1.6917026,1.6720824,1.6917026,1.6524621,1.7505634,1.6524621,1.6720824,1.6720824,1.6720824,1.7113229,1.6524621,1.7309432,1.6917026,1.6917026,1.7505634,1.6720824,1.6524621,1.7113229,1.7113229,1.6917026,1.7113229,1.6524621,1.6524621,1.7309432,1.6720824,1.6720824,1.6917026,1.6917026,1.7701837,1.6524621,1.6720824,1.6720824,1.6720824,1.6917026,1.6917026
2020-01-16.out.2,3.0,1.6524621,1.7113229,1.6720824,1.6720824,1.6720824,1.7113229,1.6524621,1.6917026,1.6720824,1.6524621,1.7309432,1.6720824,1.7309432,1.7505634,1.6328418,1.6917026,1.6524621,1.6328418,1.6524621,1.6720824,1.6524621,1.6524621,1.6524621,1.7113229,1.6917026,1.6524621,1.7113229,1.6328418,1.7113229,1.6917026,1.7113229,1.7113229,1.7309432,1.6720824,1.6917026,1.7309432,1.6720824,1.6720824,1.7309432,1.6720824,1.6720824,1.6917026,1.6524621,1.6524621,1.6328418,1.6917026,1.6720824,1.7505634,1.6917026,1.6917026,1.6720824,1.7113229,1.7113229,1.6524621,1.6720824,1.7113229,1.7113229,1.6524621,1.6720824,1.7113229,1.7309432,1.7113229,1.6720824,1.7113229,1.7113229,1.7309432,1.7309432,1.7113229,1.6328418,1.6720824,1.6917026,1.7309432,1.6917026,1.6524621,1.6328418,1.6524621,1.6917026,1.7309432,1.7113229,1.6917026,1.7309432,1.7113229,1.7309432,1.6524621,1.6524621,1.6720824,1.6524621,1.6917026,1.7309432,1.7309432,1.6524621,1.6720824,1.6524621,1.7113229,1.7113229,1.7113229,1.7113229,1.6917026,1.6720824,1.6720824,1.6720824,1.6917026,1.6720824,1.6524621,1.6917026,1.6917026,1.7113229,1.7309432,1.6720824,1.7113229,1.6720824,1.6524621,1.7113229,1.6917026,1.7898039,1.7309432,1.6720824,1.6917026,1.6524621,1.7113229,1.7113229,1.7113229,1.6720824,1.7309432,1.6917026,1.7113229,1.6720824,1.7113229
2020-01-16.out.3,3.0,1.7113229,1.7309432,1.6917026,1.6917026,1.7309432,1.7309432,1.7113229,1.7309432,1.7309432,1.7113229,1.6917026,1.7113229,1.6917026,1.7113229,1.6917026,1.6720824,1.6917026,1.6524621,1.7309432,1.6328418,1.6917026,1.5936013,1.6917026,1.6917026,1.6917026,1.7113229,1.7113229,1.7113229,1.7309432,1.6917026,1.6917026,1.7113229,1.7113229,1.7505634,1.6917026,1.6720824,1.7113229,1.7113229,1.7113229,1.6720824,1.6524621,1.6720824,1.7309432,1.7113229,1.7113229,1.6328418,1.7113229,1.7309432,1.7113229,1.6720824,1.7701837,1.7113229,1.7113229,1.6720824,1.6917026,1.6917026,1.6917026,1.7309432,1.6917026,1.6720824,1.7505634,1.6917026,1.6720824,1.7309432,1.6720824,1.7113229,1.6524621,1.6720824,1.6720824,1.6917026,1.6720824,1.6917026,1.7113229,1.7113229,1.7113229,1.6917026,1.7113229,1.6917026,1.7309432,1.6917026,1.6917026,1.6917026,1.6917026,1.6917026,1.6720824,1.7113229,1.7309432,1.7113229,1.6917026,1.7113229,1.7113229,1.6917026,1.7309432,1.7113229,1.6720824,1.7505634,1.6720824,1.6524621,1.6524621,1.7113229,1.6917026,1.7113229,1.7113229,1.6720824,1.7113229,1.6917026,1.6720824,1.7505634,1.7113229,1.7309432,1.6720824,1.7505634,1.6524621,1.6720824,1.6720824,1.7113229,1.6524621,1.7113229,1.7505634,1.7701837,1.6917026,1.7309432,1.7113229,1.7113229,1.7113229,1.7113229,1.7113229,1.6524621
2020-01-16.out.4,3.0,1.6720824,1.6917026,1.6524621,1.6917026,1.6328418,1.6917026,1.6917026,1.7113229,1.6328418,1.7309432,1.6917026,1.6917026,1.7113229,1.6524621,1.7309432,1.7309432,1.7113229,1.7309432,1.7113229,1.7113229,1.7309432,1.7505634,1.7113229,1.7113229,1.6917026,1.7113229,1.6524621,1.7113229,1.6917026,1.7505634,1.6524621,1.7113229,1.6328418,1.6524621,1.6917026,1.7113229,1.7113229,1.6720824,1.7113229,1.6720824,1.6917026,1.7309432,1.7309432,1.6917026,1.7309432,1.6720824,1.7113229,1.6524621,1.7113229,1.6720824,1.6917026,1.7309432,1.7113229,1.6720824,1.7113229,1.7113229,1.6524621,1.7505634,1.6720824,1.6524621,1.6917026,1.6524621,1.7113229,1.6524621,1.7113229,1.6524621,1.6917026,1.7113229,1.6917026,1.6720824,1.7113229,1.7309432,1.6328418,1.6917026,1.7309432,1.7309432,1.6917026,1.6720824,1.6917026,1.7309432,1.7309432,1.7113229,1.7113229,1.6524621,1.6917026,1.6524621,1.6720824,1.7309432,1.6917026,1.6917026,1.6917026,1.6720824,1.5936013,1.7505634,1.7113229,1.7309432,1.7113229,1.6720824,1.7113229,1.7505634,1.6917026,1.6524621,1.7113229,1.6720824,1.6917026,1.7309432,1.7505634,1.6720824,1.7309432,1.7113229,1.6917026,1.6524621,1.6917026,1.6917026,1.7113229,1.7505634,1.6917026,1.6328418,1.7113229,1.6917026,1.6917026,1.7113229,1.6917026,1.7113229,1.7309432,1.6917026,1.6917026,1.7505634
2020-01-16.out.5,3.0,1.5347405,1.6917026,1.7309432,1.7113229,1.7113229,1.7309432,1.6720824,1.7309432,1.6720824,1.6524621,1.7309432,1.7309432,1.7309432,1.6917026,1.6917026,1.7309432,1.6720824,1.7113229,1.7505634,1.7309432,1.7309432,1.7309432,1.7309432,1.7505634,1.6720824,1.7309432,1.7309432,1.7113229,1.7113229,1.7113229,1.7309432,1.7309432,1.7505634,1.7309432,1.6720824,1.7309432,1.6917026,1.7113229,1.7113229,1.7113229,1.6917026,1.7309432,1.7309432,1.7113229,1.6720824,1.7113229,1.6917026,1.7505634,1.7113229,1.7309432,1.7309432,1.7505634,1.7701837,1.7898039,1.6720824,1.7309432,1.6524621,1.7898039,1.7309432,1.7505634,1.7505634,1.7505634,1.6917026,1.7113229,1.7113229,1.7701837,1.7113229,1.7309432,1.7505634,1.7505634,1.6917026,1.7505634,1.7309432,1.6917026,1.7309432,1.7309432,1.7505634,1.6720824,1.6917026,1.7505634,1.7505634,1.7309432,1.8094242,1.7505634,1.7505634,1.7898039,1.7898039,1.7701837,1.7898039,1.7898039,1.7309432,1.7505634,1.7701837,1.7309432,1.7505634,1.7505634,1.7309432,1.7701837,1.7309432,1.7701837,1.7309432,1.7309432,1.7113229,1.7701837,1.7113229,1.6917026,1.7701837,1.7701837,1.7309432,1.7701837,1.7505634,1.7898039,1.6720824,1.7113229,1.7309432,1.7505634,1.7898039,1.7505634,1.7505634,1.7309432,1.7701837,1.7309432,1.7113229,1.7701837,1.7113229,1.7701837,1.7701837,1.7701837
2020-01-16.out.6,3.0,1.8094242,1.7309432,1.7701837,1.7701837,1.7505634,1.7309432,1.7505634,1.7113229,1.7701837,1.7701837,1.7898039,1.7701837,1.7701837,1.8094242,1.7898039,1.7309432,1.7701837,1.7701837,1.7505634,1.7505634,1.8290445,1.6720824,1.8094242,1.7505634,1.7701837,1.7309432,1.8094242,1.7701837,1.7505634,1.7898039,1.7113229,1.7505634,1.7701837,1.7701837,1.8094242,1.7309432,1.7701837,1.7505634,1.8290445,1.8486647,1.7701837,1.8094242,1.7898039,1.8094242,1.7898039,1.7898039,1.7701837,1.8290445,1.7505634,1.7113229,1.7505634,1.8290445,1.7701837,1.6917026,1.7898039,1.7898039,1.7701837,1.7898039,1.8094242,1.7701837,1.7505634,1.7898039,1.7898039,1.8094242,1.8094242,1.7701837,1.7898039,1.7505634,1.7898039,1.7898039,1.7701837,1.7898039,1.7898039,1.7898039,1.7701837,1.7898039,1.7505634,1.7898039,1.8094242,1.7701837,1.7505634,1.7701837,1.8290445,1.7898039,1.7898039,1.8290445,1.7701837,1.7309432,1.8290445,1.8290445,1.7898039,1.8094242,1.8290445,1.7898039,1.7898039,1.7505634,1.7898039,1.7505634,1.7505634,1.7898039,1.7898039,1.7505634,1.7701837,1.7309432,1.7701837,1.8290445,1.7701837,1.8290445,1.8290445,1.7898039,1.7701837,1.8094242,1.7898039,1.7898039,1.8094242,1.7701837,1.8290445,1.8290445,1.8094242,1.8486647,1.7898039,1.8094242,1.7701837,1.8094242,1.7701837,1.8094242,1.8094242,1.7898039
2020-01-16.out.7,3.0,1.8094242,1.8486647,1.8094242,1.8094242,1.7701837,1.8486647,1.8290445,1.8290445,1.8094242,1.8290445,1.8094242,1.8290445,1.8094242,1.7898039,1.8290445,1.7701837,1.7898039,1.7898039,1.7898039,1.7898039,1.8094242,1.8290445,1.8094242,1.7898039,1.8094242,1.8290445,1.8094242,1.7701837,1.7309432,1.7505634,1.7701837,1.8290445,1.7309432,1.8486647,1.7898039,1.7505634,1.7505634,1.8290445,1.8486647,1.7701837,1.7505634,1.8290445,1.8290445,1.8290445,1.8094242,1.7505634,1.7898039,1.7898039,1.8290445,1.7701837,1.7898039,1.8094242,1.7701837,1.7898039,1.7898039,1.7701837,1.8094242,1.7701837,1.8486647,1.7898039,1.8094242,1.8094242,1.8094242,1.8094242,1.8094242,1.8094242,1.8094242,1.8094242,1.8094242,1.7505634,1.8094242,1.7898039,1.8486647,1.8486647,1.7701837,1.7701837,1.8290445,1.7701837,1.7898039,1.8290445,1.7701837,1.7898039,1.8094242,1.8094242,1.8290445,1.8290445,1.8290445,1.7701837,1.7701837,1.8290445,1.8486647,1.868285,1.7898039,1.8094242,1.2011961,1.8290445,1.7701837,1.868285,1.7701837,1.868285,1.8879053,1.7898039,1.868285,1.7898039,1.8486647,1.8094242,1.8486647,1.8094242,1.7898039,1.8094242,1.8290445,1.8290445,1.8094242,1.8094242,1.8290445,1.8290445,1.8094242,1.8879053,1.8290445,1.8094242,1.7898039,1.8486647,1.8094242,1.7898039,1.8486647,1.868285,1.8094242,1.2992974
2020-01-16.out.8,3.0,1.8290445,1.7898039,1.8486647,1.7898039,1.7898039,1.8094242,1.8094242,1.8094242,1.8290445,1.7898039,1.8094242,1.8094242,1.868285,1.8486647,1.8290445,1.7898039,1.8290445,1.8094242,1.7701837,1.8290445,1.8094242,1.8094242,1.8094242,1.8290445,1.7701837,1.7701837,1.8486647,1.7898039,1.7898039,1.8290445,1.8290445,1.8290445,1.8290445,1.8486647,1.7505634,1.8094242,1.7505634,1.8094242,1.7898039,1.7701837,1.8094242,1.8094242,1.868285,1.8486647,1.7898039,1.8290445,1.8486647,1.8094242,1.8290445,1.7898039,1.7898039,1.8290445,1.8290445,1.7898039,1.8290445,1.7701837,1.7898039,1.7505634,1.7701837,1.8486647,1.8290445,1.7701837,1.8290445,1.8094242,1.8094242,1.8486647,1.8486647,1.7701837,1.7701837,1.7701837,1.7898039,1.7898039,1.8290445,1.8290445,1.7898039,1.8290445,1.868285,1.8290445,1.7898039,1.8094242,1.868285,1.7701837,1.8290445,1.7898039,1.7898039,1.868285,1.8094242,1.868285,1.8290445,1.7898039,1.8094242,1.8094242,1.8290445,1.8486647,1.8094242,1.7701837,1.8486647,1.8094242,1.8094242,1.7898039,1.8290445,1.8094242,1.7898039,1.8094242,1.7898039,1.7898039,1.8290445,1.7701837,1.8094242,1.8486647,1.868285,1.8290445,1.7898039,1.7898039,1.8290445,1.8094242,1.8290445,1.8290445,1.7898039,1.7898039,1.8094242,1.7898039,1.8094242,1.8879053,1.8094242,1.7505634,1.868285,1.8290445
2020-01-16.out.9,3.0,1.8290445,1.8290445,1.7898039,1.8879053,1.8486647,1.8290445,1.7898039,1.8290445,1.7898039,1.7701837,1.7898039,1.8486647,1.8094242,1.7898039,1.8486647,1.8290445,1.8094242,1.8290445,1.868285,1.8486647,1.8486647,1.8290445,1.8486647,1.8094242,1.8290445,1.8290445,1.8290445,1.868285,1.7898039,1.868285,1.8290445,1.7701837,1.8486647,1.8094242,1.8094242,1.8094242,1.8290445,1.7898039,1.8094242,1.868285,1.8486647,1.7898039,1.8290445,1.7701837,1.8486647,1.8094242,1.868285,1.7898039,1.8290445,1.8094242,1.8486647,1.8486647,1.8094242,1.8290445,1.8094242,1.8486647,1.8094242,1.8486647,1.868285,1.7898039,1.8486647,1.8094242,1.8486647,1.7898039,1.8486647,1.8094242,1.8290445,1.7701837,1.7898039,1.7898039,1.8094242,1.8094242,1.8290445,1.868285,1.8094242,1.8486647,1.8094242,1.7898039,1.8486647,1.8486647,1.8486647,1.8094242,1.8094242,1.8486647,1.8290445,1.868285,1.7898039,1.8094242,1.8486647,1.8094242,1.8486647,1.8290445,1.8290445,1.8290445,1.8486647,1.868285,1.8879053,1.868285,1.8486647,1.8290445,1.8094242,1.8094242,1.7898039,1.868285,1.8290445,1.8486647,1.8094242,1.7701837,1.868285,1.868285,1.8486647,1.8486647,1.8486647,1.868285,1.8486647,1.9271458,1.8290445,1.8290445,1.9075255,1.7898039,1.8486647,1.8290445,1.8486647,1.8486647,1.8486647,1.8094242,1.868285,1.868285
