,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-10-31.out.0,4.0,0.1277327,0.1277327,0.1220454,0.1277327,0.125837,0.1239412,0.1220454,0.1201496,0.1239412,0.1277327,0.1239412,0.1220454,0.1239412,0.1182538,0.1201496,0.1087749,0.1068792,0.1030876,0.1106707,0.1163581,0.125837,0.1163581,0.1239412,0.1296285,0.1239412,0.1334201,0.1220454,0.1163581,0.1201496,0.1277327,0.1163581,0.1049834,0.1011918,0.1087749,0.1030876,0.1201496,0.1068792,0.1049834,0.1030876,0.1068792,0.1049834,0.1068792,0.1011918,0.1049834,0.1182538,0.1163581,0.1125665,0.1144623,0.1201496,0.125837,0.1201496,0.1106707,0.1087749,0.1087749,0.1144623,0.1125665,0.1163581,0.1087749,0.1144623,0.1068792,0.1163581,0.1220454,0.1201496,0.1163581,0.1201496,0.1201496,0.1296285,0.125837,0.1220454,0.1239412,0.1201496,0.125837,0.1239412,0.1201496,0.1201496,0.1163581,0.1144623,0.1163581,0.1125665,0.1049834,0.1125665,0.1182538,0.1277327,0.1163581,0.1144623,0.125837,0.1334201,0.1353159,0.1201496,0.1220454,0.1163581,0.1296285,0.1353159,0.1372116,0.1334201,0.1353159,0.1315243,0.1353159,0.125837,0.1220454,0.1201496,0.1182538,0.0992961,0.0992961,0.1030876,0.1125665,0.1220454,0.1315243,0.1391074,0.1315243,0.1315243,0.1182538,0.1125665,0.1030876,0.0974003,0.0898172,0.0936087,0.0879214,0.1049834,0.1030876,0.0974003,0.0898172,0.0955045,0.1011918,0.1087749,0.1106707,0.1106707,0.1087749
2020-10-31.out.1,4.0,0.1201496,0.1201496,0.1296285,0.125837,0.1220454,0.1239412,0.1201496,0.125837,0.1239412,0.1201496,0.1201496,0.1163581,0.1144623,0.1163581,0.1125665,0.1049834,0.1125665,0.1182538,0.1277327,0.1163581,0.1144623,0.125837,0.1334201,0.1353159,0.1201496,0.1220454,0.1163581,0.1296285,0.1353159,0.1372116,0.1334201,0.1353159,0.1315243,0.1353159,0.125837,0.1220454,0.1201496,0.1182538,0.0992961,0.0992961,0.1030876,0.1125665,0.1220454,0.1315243,0.1391074,0.1315243,0.1315243,0.1182538,0.1125665,0.1030876,0.0974003,0.0898172,0.0936087,0.0879214,0.1049834,0.1030876,0.0974003,0.0898172,0.0955045,0.1011918,0.1087749,0.1106707,0.1106707,0.1087749,0.1030876,0.0974003,0.1030876,0.1030876,0.0936087,0.0955045,0.0917129,0.1049834,0.0898172,0.0860256,0.082234,0.0841298,0.0841298,0.0898172,0.0879214,0.0879214,0.1011918,0.1125665,0.1182538,0.1220454,0.1201496,0.1315243,0.1296285,0.1239412,0.125837,0.1315243,0.1296285,0.1315243,0.1353159,0.1296285,0.1296285,0.1239412,0.1182538,0.1220454,0.1163581,0.1087749,0.125837,0.1163581,0.1049834,0.1030876,0.0974003,0.0955045,0.1068792,0.1125665,0.1106707,0.1163581,0.125837,0.1220454,0.1182538,0.1296285,0.1296285,0.1277327,0.1201496,0.1182538,0.1106707,0.1106707,0.1030876,0.1125665,0.1106707,0.1182538,0.125837,0.1277327,0.1163581,0.1087749
2020-10-31.out.2,4.0,0.1163581,0.1106707,0.1144623,0.1163581,0.1239412,0.1106707,0.1125665,0.1068792,0.0936087,0.1049834,0.0992961,0.1030876,0.1049834,0.1106707,0.1087749,0.1106707,0.1144623,0.125837,0.1239412,0.1163581,0.1201496,0.1182538,0.1239412,0.1277327,0.1201496,0.1125665,0.1030876,0.0992961,0.1068792,0.1011918,0.1068792,0.1334201,0.125837,0.1296285,0.1087749,0.1011918,0.1144623,0.1201496,0.1296285,0.1334201,0.1447948,0.1504821,0.1485863,0.1466905,0.1372116,0.1277327,0.1277327,0.125837,0.1410032,0.1447948,0.1580652,0.1466905,-9.1483156,-6.344458,-2.3462593,0.1391074,0.1504821,0.1504821,0.1656483,0.1523779,0.1391074,0.1220454,0.0992961,0.1087749,0.1163581,0.1239412,0.1049834,0.1201496,0.1372116,0.125837,0.125837,0.1277327,0.1372116,0.1391074,0.1372116,0.1447948,0.1391074,0.1372116,0.1277327,0.1220454,0.1125665,0.1106707,0.1163581,0.1087749,0.1144623,0.1163581,0.1106707,0.1239412,0.1144623,0.1030876,0.1068792,0.1049834,0.1049834,0.1087749,0.1163581,0.1030876,0.1163581,0.1163581,0.1353159,0.1296285,0.1334201,0.1296285,0.1315243,0.1315243,0.1334201,0.1220454,0.1144623,0.1087749,0.1220454,0.1353159,0.1353159,0.1239412,0.1239412,0.1201496,0.1201496,0.0992961,0.0898172,0.0936087,0.1011918,0.1068792,0.1087749,0.1144623,0.1125665,0.1030876,0.0917129,0.1049834,0.1144623,0.1144623
2020-10-31.out.3,4.0,0.1144623,0.1182538,0.1182538,0.1182538,0.1182538,0.1087749,0.1049834,0.1068792,0.1144623,0.1068792,0.0974003,0.0898172,0.0765467,0.0860256,0.1125665,0.1144623,0.1220454,0.1182538,0.1163581,0.1087749,0.1087749,0.1087749,0.1087749,0.1068792,0.1144623,0.1182538,0.1144623,0.1144623,0.1182538,0.1277327,0.125837,0.1353159,0.1277327,0.1220454,0.1182538,0.1125665,0.1087749,0.1049834,0.0936087,0.0879214,0.0955045,0.0955045,0.1049834,0.1106707,0.1144623,0.1144623,0.1201496,0.1068792,0.1030876,0.1030876,0.1030876,0.1220454,0.1334201,0.1447948,0.1315243,0.1296285,0.1353159,0.1277327,0.1220454,0.1049834,0.1125665,0.1087749,0.1030876,0.1125665,0.1410032,0.1656483,0.1637525,0.125837,0.1334201,0.1296285,0.142899,0.1372116,0.1296285,0.1201496,0.1239412,0.1182538,0.1163581,0.1125665,0.1106707,0.1163581,0.1220454,0.1239412,0.1201496,0.1201496,0.1106707,0.1125665,0.1030876,0.0917129,0.0992961,0.1087749,0.1087749,0.1201496,0.125837,0.1239412,0.1182538,0.125837,0.1239412,0.1239412,0.1182538,0.1296285,0.1239412,0.125837,0.1239412,0.1239412,0.125837,0.1182538,0.125837,0.1163581,0.1163581,0.1125665,0.1201496,0.1163581,0.1353159,0.1315243,0.1201496,0.1334201,0.1239412,0.125837,0.1334201,0.125837,0.1447948,0.1391074,0.1410032,0.1296285,0.1447948,0.1485863,0.1391074,0.1277327
2020-10-31.out.4,4.0,0.1504821,0.1561694,0.1542737,0.1391074,0.1410032,0.1296285,0.1125665,0.1106707,0.0992961,0.0992961,0.0936087,0.0992961,0.1125665,0.1239412,0.1239412,0.142899,0.1372116,0.125837,0.1410032,0.1410032,0.125837,0.1182538,0.1068792,0.1315243,0.1391074,0.1239412,0.142899,0.1580652,0.1296285,0.1353159,0.1277327,0.1447948,0.1561694,0.1561694,0.142899,0.142899,0.1334201,0.1296285,0.1201496,0.1315243,0.1391074,0.1391074,0.1334201,0.1391074,0.1580652,0.1523779,0.1561694,0.1523779,0.1561694,0.1523779,0.1239412,0.1353159,0.1334201,0.1277327,0.1277327,0.1030876,0.0898172,0.1049834,0.1201496,0.1106707,0.0992961,0.0974003,0.0841298,0.082234,0.1087749,0.1068792,0.1201496,0.1220454,0.1447948,0.1410032,0.1466905,0.1410032,0.1277327,0.1201496,0.1182538,0.1334201,0.1239412,0.1106707,0.1125665,0.1315243,0.1125665,0.1106707,0.1049834,0.1125665,0.1125665,0.0974003,0.0955045,0.1087749,0.1239412,0.1163581,0.125837,0.1410032,0.142899,0.1466905,0.1353159,0.1353159,0.1334201,0.1277327,0.1220454,0.1030876,0.1011918,0.1144623,0.1106707,0.1106707,0.1030876,0.1144623,0.1220454,0.1277327,0.1239412,0.1220454,0.1125665,0.125837,0.1315243,0.1239412,0.1163581,0.1220454,0.1201496,0.1163581,0.1201496,0.1201496,0.1106707,0.1239412,0.1296285,0.1201496,0.1239412,0.1315243,0.1334201,0.1334201
2020-10-31.out.5,4.0,0.142899,0.1372116,0.1315243,0.1466905,0.1353159,0.125837,0.1239412,0.1220454,0.1163581,0.1201496,0.1201496,0.1391074,0.1466905,0.1296285,0.1391074,0.1353159,0.1220454,0.1049834,0.1220454,0.1410032,0.1391074,0.1334201,0.1296285,0.1125665,0.1011918,0.1011918,0.1220454,0.1296285,0.1144623,0.125837,0.1296285,0.1087749,0.1106707,0.1068792,0.1163581,0.0992961,0.0974003,0.1163581,0.1030876,0.0917129,0.0879214,0.0992961,0.1163581,0.1011918,0.1011918,0.0765467,0.0898172,0.0974003,0.0992961,0.0974003,0.082234,0.082234,0.0860256,0.0727551,0.065172,0.0708594,0.0765467,0.082234,0.0784425,0.0841298,0.0765467,0.082234,0.0784425,0.0860256,0.0879214,0.0879214,0.0879214,0.0992961,0.0936087,0.1030876,0.1030876,0.1030876,0.0955045,0.0955045,0.0936087,0.0841298,0.0879214,0.0879214,0.0841298,0.0898172,0.1049834,0.1011918,0.0974003,0.1030876,0.0936087,0.0860256,0.0898172,0.0917129,0.0917129,0.0803383,0.0898172,0.082234,0.0860256,0.0936087,0.0992961,0.1030876,0.1239412,0.1182538,0.1277327,0.125837,0.1163581,0.1239412,0.1144623,0.1182538,0.1220454,0.125837,0.1277327,0.1523779,0.1675441,0.177023,0.1751272,0.1732314,0.1637525,0.1751272,0.1808146,0.1883977,0.1865019,0.177023,0.1713357,0.1827103,0.1997724,0.2092513,0.1959808,0.0860256,0.159961,0.1675441,0.1580652,0.1391074
2020-10-31.out.6,4.0,0.1485863,0.1372116,0.1618568,0.1789188,0.1921892,0.1827103,0.1675441,0.1789188,0.177023,0.1637525,0.1523779,0.1447948,0.1504821,0.1675441,0.1789188,0.1694399,0.159961,0.1637525,0.1523779,0.1504821,0.1656483,0.1580652,0.142899,0.1391074,0.1239412,0.1296285,0.1580652,0.1580652,0.1675441,0.1637525,0.1637525,0.1504821,0.1410032,0.1239412,0.1106707,0.1277327,0.125837,0.1125665,0.1068792,0.1239412,0.1315243,0.1561694,0.1391074,0.142899,-9.8611287,-10.6080657,-10.3199073,-0.3518994,-0.338629,-9.9748754,-10.5075894,-10.4620907,-10.5303388,-7.3435337,-0.7784498,0.1296285,0.1713357,0.2054597,0.1997724,0.1637525,-8.9587377,-2.598398,-0.1054481,0.1846061,0.1637525,0.177023,0.177023,0.1827103,0.1827103,0.177023,0.1466905,-0.7670751,-0.1414679,-9.849754,-3.9121731,-2.9036184,-2.9699707,-3.0818217,-0.4940829,-0.5301027,-1.0874618,-0.5111449,-9.574866,-1.0021518,-1.4912628,-4.4771153,-3.216422,-0.7803456,-0.7822413,-10.1341209,-5.7700368,-5.7378086,-5.6866225,-5.6942056,-5.7302255,-0.1092397,0.1144623,0.1087749,0.1163581,0.1220454,0.1296285,-10.6801053,-10.8298719,-10.8090183,-10.7274998,-10.6611475,-10.674418,-10.3710933,-5.0629111,-0.4391053,0.1391074,0.1296285,0.1315243,0.1315243,0.1220454,0.1163581,0.1201496,0.1334201,0.1410032,0.142899,0.1353159,0.1353159,0.1334201,0.125837,0.142899,0.1410032,0.1466905,0.1277327
2020-10-31.out.7,4.0,0.1334201,0.125837,0.1315243,0.1334201,0.1296285,0.1334201,0.1239412,0.1353159,0.125837,0.1391074,0.1485863,0.1466905,0.1315243,0.1334201,0.1410032,0.1504821,0.1353159,0.1315243,0.1353159,0.1391074,0.1296285,0.1334201,0.1334201,0.1296285,0.1391074,0.1447948,0.142899,0.1504821,0.1561694,0.1618568,0.159961,0.1504821,0.1466905,0.1353159,0.1315243,0.1277327,0.1277327,0.1391074,0.1485863,0.125837,0.1163581,0.1353159,0.1637525,0.1713357,0.1713357,0.1808146,0.159961,0.1410032,0.1485863,0.1504821,0.1410032,0.142899,0.1466905,0.1466905,0.1410032,0.1220454,0.125837,0.1277327,0.1447948,0.1523779,0.1504821,0.1523779,0.1353159,0.1372116,0.1372116,0.1239412,0.1030876,0.1049834,0.1125665,0.1201496,0.1220454,0.1220454,0.1087749,0.1125665,0.1182538,0.1296285,0.1220454,0.1220454,0.1163581,0.1125665,0.1125665,0.1201496,0.1182538,0.1277327,0.1220454,0.1277327,0.1334201,0.1277327,0.1239412,0.1239412,0.1106707,0.1125665,0.1163581,0.1125665,0.1239412,0.1296285,0.1144623,0.1163581,0.125837,0.1201496,0.1125665,0.1068792,-7.5501736,-0.0542621,-0.1736962,-1.3490794,0.1030876,0.1087749,0.1277327,0.1334201,0.125837,0.1163581,0.1296285,0.1391074,0.1277327,0.1372116,0.125837,0.1220454,0.1637525,0.1865019,0.1751272,0.1694399,0.1713357,0.1751272,0.1732314,0.1618568,0.159961,0.1504821
2020-10-31.out.8,4.0,0.1485863,0.1447948,0.1447948,0.1523779,0.1656483,0.194085,0.1883977,0.194085,0.194085,0.1921892,0.1827103,0.1846061,0.1751272,0.1789188,0.1713357,0.1580652,0.159961,0.1808146,0.1902935,0.2035639,0.1997724,0.2073555,0.2149386,0.1883977,0.1959808,0.1902935,0.1808146,0.1694399,0.1846061,0.177023,0.1694399,0.159961,0.1713357,0.1523779,0.1504821,0.1580652,0.142899,0.1523779,0.1694399,0.1656483,0.1523779,0.1618568,0.1542737,0.1580652,0.142899,0.1296285,0.125837,0.1144623,0.1182538,0.1049834,0.0992961,0.0936087,0.1011918,0.1087749,0.1144623,0.1106707,0.1125665,0.1068792,0.1068792,0.1144623,0.1239412,0.1182538,0.1220454,0.1163581,0.125837,0.1296285,0.1239412,0.1504821,0.1561694,0.159961,0.1561694,0.1846061,0.1865019,0.1808146,0.1789188,0.1808146,0.1732314,0.1732314,0.1656483,0.1618568,0.1656483,0.1618568,0.1618568,0.159961,0.142899,0.1447948,0.1523779,0.1504821,0.1391074,0.1353159,0.1410032,0.1504821,0.142899,0.1410032,0.1485863,0.142899,0.1694399,0.1751272,0.1808146,0.1846061,0.177023,0.1618568,0.159961,0.1618568,0.1827103,0.1618568,0.1447948,0.1542737,0.1618568,0.159961,0.1637525,0.1751272,0.1751272,0.1656483,0.1580652,0.1542737,0.142899,0.142899,0.1334201,0.1296285,0.1239412,0.1220454,0.1182538,0.1182538,0.1277327,0.1163581,0.125837,0.125837
2020-10-31.out.9,4.0,0.1182538,0.1182538,0.1296285,0.125837,0.1277327,0.1296285,0.1182538,0.1125665,0.1220454,0.1125665,0.1049834,0.1030876,-0.0353043,0.0860256,0.1011918,0.1144623,0.1106707,0.1144623,0.1163581,0.1220454,0.1068792,0.1011918,0.1068792,0.1201496,0.125837,0.1220454,0.1296285,0.125837,0.1239412,0.1277327,0.1296285,0.1239412,0.1277327,0.1372116,0.142899,0.1410032,0.1372116,0.1504821,0.1580652,0.1751272,0.1580652,0.1580652,0.1713357,0.1713357,0.1675441,0.1713357,0.1713357,0.1523779,0.1542737,0.1561694,0.1542737,0.1637525,0.1675441,0.1656483,0.1542737,0.1808146,0.2016681,0.211147,0.2035639,0.1921892,0.1865019,0.1732314,0.1808146,0.1959808,0.1959808,0.2073555,0.194085,0.1827103,0.1694399,0.1561694,0.1542737,0.1447948,0.1485863,0.1391074,0.1334201,0.1239412,0.1542737,0.1675441,0.1561694,0.1580652,0.1827103,0.1978766,0.2016681,0.1675441,0.1637525,0.1789188,0.1808146,0.1846061,0.1751272,0.1656483,0.1656483,0.1485863,0.142899,0.1485863,0.1334201,0.1239412,0.1239412,0.1334201,0.1334201,0.1504821,0.1334201,0.1315243,0.142899,0.1504821,0.1523779,0.1447948,0.1315243,0.1372116,0.1201496,0.1201496,0.1372116,0.1220454,0.1315243,0.1353159,0.1296285,0.1353159,0.1391074,0.1372116,0.1315243,0.1353159,0.1296285,0.1296285,0.1296285,0.1447948,0.1504821,0.1447948,0.1391074,0.1372116
