,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-01-13.out.0,0.0,1.8299843,1.8313707,1.8328238,1.8441533,1.853963,1.8565591,1.8610367,1.8665239,1.8650191,1.8666273,1.8720928,1.8650191,1.8608816,1.8637211,1.8638762,1.8638245,1.8650858,1.867977,1.867977,1.862268,1.8638395,1.8623197,1.86114,1.8651375,1.8638245,1.868147,1.8721444,1.8679253,1.8623197,1.86114,1.8679253,1.8667306,1.8693267,1.8694967,1.8778167,1.8806045,1.8806045,1.8806045,1.8835106,1.8820575,1.8848603,1.8892712,1.8932837,1.893387,1.8946334,1.8946334,1.893217,1.8946334,1.893372,1.900224,1.90299,1.9057778,1.9044948,1.9031451,1.9017954,1.9113984,1.9141495,1.9183537,1.9170706,1.9170706,1.918457,1.9143712,1.9171073,1.9170706,1.9170706,1.9212748,1.9253089,1.9254273,1.9213782,1.9254123,1.9227279,1.9240259,1.9267403,1.9255157,1.9226245,1.9227279,1.9240776,1.9211714,1.917159,1.9198067,1.9199251,1.9254273,1.9240776,1.9255157,1.9295648,1.9282818,1.9211197,1.9157576,1.9169673,1.9184203,1.917004,1.9196667,1.91977,1.9157576,1.9185237,1.9157209,1.9211564,1.9155509,1.917004,1.9184203,1.9154475,1.9059479,1.9085956,1.9014703,1.8816958,1.8566625,1.8426485,1.8441533,1.8428403,1.8386511,1.8400008,1.8385328,1.8455914,1.8454513,1.8342402,1.821731,1.8174452,1.811958,1.8147458,1.8075838,1.8036897,1.804781,1.8120464,1.8245855,1.8257802,1.828738,1.8328238,1.8328755
2020-01-13.out.1,0.0,1.9170706,1.9212748,1.9253089,1.9254273,1.9213782,1.9254123,1.9227279,1.9240259,1.9267403,1.9255157,1.9226245,1.9227279,1.9240776,1.9211714,1.917159,1.9198067,1.9199251,1.9254273,1.9240776,1.9255157,1.9295648,1.9282818,1.9211197,1.9157576,1.9169673,1.9184203,1.917004,1.9196667,1.91977,1.9157576,1.9185237,1.9157209,1.9211564,1.9155509,1.917004,1.9184203,1.9154475,1.9059479,1.9085956,1.9014703,1.8816958,1.8566625,1.8426485,1.8441533,1.8428403,1.8386511,1.8400008,1.8385328,1.8455914,1.8454513,1.8342402,1.821731,1.8174452,1.811958,1.8147458,1.8075838,1.8036897,1.804781,1.8120464,1.8245855,1.8257802,1.828738,1.8328238,1.8328755,1.8343436,1.8342919,1.8315258,1.8314741,1.834432,1.8314374,1.8176819,1.8175486,1.8245188,1.8231175,1.8246222,1.8231175,1.818965,1.8203813,1.8203147,1.8217677,1.8217677,1.8216644,1.8201446,1.8148492,1.8145907,1.7635421,1.7337303,1.7305657,1.7291793,1.7011881,1.7141774,1.7193545,1.6811769,1.671899,1.7027963,1.7125026,1.7152021,1.722209,1.7236621,1.7236254,1.7293193,1.729216,1.7319821,1.7320854,1.7376393,1.7432966,1.7446612,1.7476041,1.7517049,1.7532246,1.7614113,1.7601282,1.7670168,1.7656304,1.7685366,1.7782063,1.778398,1.7853166,1.7895208,1.7923235,1.7924786,1.8020816,1.8052095,1.8203813,1.828738,1.8315258,1.8371314,1.8384811
2020-01-13.out.2,0.0,1.8385328,1.8426485,1.8469044,1.8483058,1.8496922,1.8439983,1.8386361,1.8412322,1.8385994,1.8442567,1.8454513,1.8411805,1.8329789,1.8355899,1.8329789,1.8356266,1.8371314,1.8342102,1.804951,1.8062341,1.8091919,1.8175486,1.8246222,1.8259352,1.8315925,1.8398825,1.8511236,1.8582706,1.8608816,1.8636694,1.8623197,1.8651225,1.8651375,1.8693267,1.8693267,1.8708464,1.8763336,1.8790997,1.8805528,1.8833039,1.8859516,1.8834073,1.884757,1.8889095,1.8890645,1.8890645,1.8903625,1.8900891,1.8974212,1.9100487,1.909997,1.9098936,1.908699,1.9154325,1.9127998,1.9169673,1.9156842,1.9225211,1.9198584,1.9252722,1.9239742,1.9213782,1.9253239,1.9268287,1.9269171,1.9297348,1.9351337,1.9311362,1.9324342,1.9296831,1.9325226,1.9380548,1.9379881,1.9394045,1.9394929,1.9449584,1.9463448,1.9394929,1.9423623,1.9504973,1.9479162,1.9519653,1.9534184,1.9449584,1.9464115,1.9451651,1.9492659,1.9561178,1.9492659,1.9465665,1.9465665,1.9494727,1.9590757,1.9631915,1.9589723,1.9562212,1.9534184,1.950719,1.9492142,1.9508224,1.9535735,1.9548715,1.9534851,1.9534184,1.9549898,1.9590757,1.9618418,1.9633465,1.9730529,1.9701984,1.9619968,1.9661493,1.966186,1.9659793,1.9633832,1.9661493,1.9675357,1.9675874,1.9731563,1.9785551,1.9758557,1.9759073,1.9717032,1.9758557,1.9731563,1.9759073,1.9773087,1.9788135
2020-01-13.out.3,0.0,1.9801632,1.9801632,1.9856654,1.9857838,1.9871335,1.9912193,1.992724,1.9940221,1.992724,1.9941254,1.9968398,1.9968765,1.9955935,1.9996793,1.9983813,1.998433,1.999731,2.0010957,2.0011841,2.0026005,2.0026005,2.0094007,2.0080877,2.0094524,2.0068046,2.008206,2.0108538,2.0108538,2.0094007,2.009504,2.0068713,2.0124252,2.0137232,2.0122551,2.009504,2.008051,2.0081543,2.009504,2.0109204,2.0109054,2.0122035,2.0121518,2.0051965,2.0066496,2.0039502,1.9983296,1.9924139,1.9870668,1.9840056,1.9799048,1.9759073,1.9726394,1.9770353,1.974506,1.9744393,1.9703018,1.967329,1.9660159,1.9630214,1.9561695,1.95316,1.9506523,1.9478128,1.9449584,1.942259,1.9550265,1.9746093,1.9869117,1.9801632,1.9686787,1.9688854,1.9717032,1.970095,1.9589206,1.9421923,1.9337989,1.935252,1.935097,1.9196,1.9224178,1.8871979,1.8481507,1.8327205,1.8217677,1.8259719,1.8286713,1.8273216,1.8272849,1.8286047,1.8329789,1.8411438,1.8412472,1.8496405,1.8468527,1.8439983,1.844035,1.8384811,1.8411805,1.8399341,1.8397941,1.8427002,1.844035,1.8425819,1.845503,1.8441016,1.8467494,1.8509018,1.8468894,1.8496555,1.8441016,1.8383927,1.8370947,1.829866,1.7962693,1.7554956,1.7391441,1.7292826,1.7181082,1.70804,1.7028996,1.713749,1.7180048,1.7249751,1.7221056,1.7221206,1.7264282,1.7346815,1.7206376
2020-01-13.out.4,0.0,1.7236254,1.7108945,1.7110863,1.7081951,1.7095448,1.7109979,1.713749,1.7067787,1.706742,1.7123476,1.7178348,1.7136456,1.7179681,1.7136973,1.7122809,1.7122442,1.7123993,1.7151354,1.7166551,1.7149436,1.7137857,1.7179382,1.70787,1.696969,1.7026412,1.712436,1.7180048,1.7195096,1.723492,1.7307357,1.7333318,1.7347182,1.7348365,1.7403387,1.7417918,1.7417918,1.7431932,1.7488504,1.761463,1.7683298,1.7711843,1.7739354,1.7753368,1.7768416,1.7783613,1.7782063,1.7780879,1.7711326,1.7712877,1.7768932,1.7838635,1.7866663,1.7853016,1.788016,1.7879126,1.7852132,1.7836935,1.7825138,1.7853166,1.7880677,1.7892623,1.7907154,1.7908038,1.7950746,1.8005768,1.7977741,1.7978774,1.7991605,1.7951413,1.7963727,1.7950746,1.7949863,1.795023,1.7949863,1.7922202,1.7907671,1.7894174,1.7909221,1.795023,1.7991605,1.7990204,1.7964243,1.7936365,1.7964243,1.7965277,1.7979291,1.7878093,1.7782946,1.7811641,1.7850432,1.7779845,1.780824,1.7740905,1.7739871,1.7767899,1.7767532,1.7781913,1.7754402,1.7767899,1.7782946,1.779711,1.7825138,1.7852132,1.7838485,1.7865629,1.7851098,1.7836935,1.7864962,1.7865479,1.7907154,1.7921535,1.7921168,1.7922202,1.7905971,1.787846,1.7811491,1.7811641,1.7838485,1.7836935,1.7809941,1.7823438,1.7836935,1.7809424,1.780839,1.7683298,1.7697829,1.7683815,1.7669285
2020-01-13.out.5,0.0,1.7684332,1.7739204,1.772519,1.7710293,1.7696796,1.7683665,1.7669285,1.7697312,1.7696796,1.7711326,1.7726374,1.7555473,1.7529362,1.755599,1.7529512,1.7442845,1.7373142,1.7291276,1.7332651,1.7280363,1.7303739,1.7276078,1.7277112,1.7191478,1.7178348,1.7135272,1.7024712,1.705274,1.7025378,1.7066237,1.7094781,1.7122442,1.7134756,1.7094414,1.7095448,1.7080251,1.7038209,1.699565,1.7024345,1.7024712,1.6997718,1.7026262,1.7093231,1.7024345,1.7066237,1.6896002,1.6785958,1.6813836,1.6828,1.674325,1.6686677,1.6630989,1.6519027,1.6476986,1.6407283,1.6437528,1.6478019,1.6463855,1.6506931,1.6589464,1.6574416,1.6406616,1.6421664,1.6127372,1.5987233,1.5852332,1.5734832,1.566513,1.5554202,1.5540038,1.5513044,1.5399232,1.5457505,1.5552501,1.5581563,1.5623088,1.5637102,1.5623088,1.569109,1.5637102,1.5581563,1.5540705,1.5609224,1.5622721,1.566513,1.5637102,1.5651633,1.5720301,1.5748696,1.5749363,1.576286,1.5761826,1.5735866,1.5722886,1.5735866,1.5763227,1.5790738,1.5791772,1.5819433,1.5888985,1.5874971,1.5903516,1.590455,1.5959572,1.5972702,1.6001097,1.6029124,1.6042105,1.6056268,1.6043288,1.6057302,1.6056635,1.6057302,1.6125304,1.6140352,1.6140352,1.6139168,1.5956987,1.590455,1.5974252,1.600073,1.6044322,1.6030825,1.6054718,1.6014743,1.6030308,1.6042771,1.6070799
2020-01-13.out.6,0.0,1.6112174,1.6085697,1.6140869,1.6197958,1.6266477,1.6238082,1.6125304,1.6112991,1.6113208,1.6112841,1.6042254,1.6016144,1.6042254,1.6057302,1.6001613,1.6057302,1.6097793,1.6098827,1.6113875,1.6127372,1.6110773,1.6110624,1.6138651,1.6069099,1.5902482,1.5985532,1.5945041,1.6127372,1.5901965,1.5818766,1.5847977,1.5817732,1.5901965,1.594349,1.5915979,1.609816,1.6279974,1.6295172,1.6223402,1.6267511,1.6405583,1.6407283,1.649085,1.6322683,1.6434277,1.6461938,1.649085,1.6488782,1.6378738,1.6434277,1.6322683,1.6169413,1.6506931,1.5835514,1.5398348,1.5328279,1.5231582,1.5328279,1.535719,1.5412729,1.5356157,1.5467751,1.5860441,1.5861474,1.5888468,1.5876005,1.5916863,1.5888835,1.5972552,1.5972702,1.5958688,1.5972035,1.5958538,1.5860441,1.5806452,1.584746,1.5903516,1.5959055,1.5972035,1.5972185,1.5960238,1.6057302,1.6058186,1.6001246,1.5974102,1.5944524,1.593051,1.5916496,1.5875121,1.5856306,1.6126855,1.6099711,1.5958538,1.5917013,1.5974102,1.5931027,1.593051,1.5902999,1.5859924,1.5819433,1.5820466,1.5846943,1.5831896,1.5805935,1.5860441,1.5874971,1.583293,1.5805269,1.5791405,1.584731,1.583293,1.5876522,1.5918047,1.5916496,1.5959055,1.5958905,1.5973219,1.5986566,1.5987233,1.6028608,1.6043288,1.5902482,1.5903883,1.5916496,1.5847977,1.5791405,1.5861474,1.5902999
2020-01-13.out.7,0.0,1.5903883,1.5945558,1.5987233,1.5987599,1.600228,1.6056635,1.616838,1.6069249,1.5932578,1.591738,1.5594026,1.5481915,1.5552501,1.5749363,1.6001097,1.5763894,1.5748696,1.5634884,1.5650599,1.5567032,1.5650082,1.5876005,1.6030308,1.6042105,1.6057302,1.6058853,1.6114391,1.6112174,1.5942457,1.5960605,1.6001097,1.600073,1.5972035,1.594349,1.5876522,1.5902999,1.5903516,1.591738,1.5903516,1.5734832,1.6127372,1.5735199,1.5706288,1.5789854,1.5777241,1.5734832,1.5790738,1.5749363,1.566513,1.5791405,1.5760643,1.5651633,1.5623605,1.5916496,1.5986566,1.600228,1.6127372,1.624,1.6209905,1.6196924,1.625298,1.6084663,1.5860957,1.601511,1.6408167,1.6307852,1.6366125,1.6002647,1.5693157,1.5749363,1.5917013,1.6281525,1.643361,1.6223402,1.657545,1.6687194,1.6182244,1.618291,1.6197958,1.6099344,1.6322166,1.5885884,1.5018122,1.5004625,1.5046667,1.5075062,1.5029919,1.4949603,1.503317,1.5102573,1.5173309,1.5187473,1.514218,1.5130601,1.5155011,1.5002258,1.4919358,1.4947386,1.4932189,1.4891697,1.4862786,1.4848255,1.4835125,1.4919725,1.4988761,1.5004992,1.5059497,1.5156561,1.5155011,1.5046,1.5059497,1.5089076,1.5185256,1.5201337,1.529685,1.5479181,1.5590258,1.552329,1.5479331,1.5480215,1.5466201,1.5466201,1.5410145,1.5408594,1.5399232,1.545167,1.5352389,1.5127649
2020-01-13.out.8,0.0,1.5003959,1.4988394,1.4891697,1.4850322,1.4933889,1.4986177,1.5018489,1.5046667,1.5087158,1.5172792,1.5256876,1.5326578,1.5268822,1.5043416,1.488978,1.47936,1.4726541,1.4764022,1.4723014,1.4723014,1.4808131,1.4891697,1.4917808,1.4918325,1.4932855,1.5102056,1.5242345,1.5255842,1.5155011,1.5143731,1.5128016,1.4942068,1.4692769,1.4667992,1.4596739,1.4624766,1.4595338,1.455433,1.4596372,1.4637896,1.4607651,1.4468396,1.436358,1.4415075,1.4427905,1.4443619,1.4711067,1.4930271,1.4859535,1.4720429,1.4794634,1.4889113,1.491559,1.4690851,1.4624766,1.4635829,1.4695503,1.4720429,1.4778552,1.4846038,1.4517216,1.4243657,1.4217029,1.4114797,1.384905,1.3724325,1.3724325,1.3697331,1.366982,1.375287,1.3823973,1.3906506,1.3820872,1.3782448,1.3849934,1.3822939,1.3765183,1.3666052,1.3724692,1.355239,1.3373678,1.3359814,1.3217457,1.3176966,1.3191497,1.3175266,1.310623,1.3120244,1.3175266,1.3231988,1.3332153,1.3374194,1.3526947,1.3624011,1.3666419,1.3594432,1.3468824,1.3402222,1.3444047,1.345466,1.3342032,1.3374344,1.3399638,1.3357596,1.3301908,1.3315038,1.3230954,1.3217457,1.3161768,1.3134257,1.3148938,1.3147904,1.3174382,1.3206027,1.3260533,1.3104679,1.3036827,1.3120393,1.3148271,1.3133224,1.320396,1.3234055,1.3288044,1.3288411,1.3314521,1.3315038,1.3316738,1.3386141
2020-01-13.out.9,0.0,1.3301541,1.3228737,1.3093399,1.3205878,1.3230437,1.3131673,1.3077685,1.3063821,1.3021629,1.2966091,1.3008649,1.3105713,1.3133224,1.3118176,1.3076134,1.2992418,1.289277,1.2852946,1.2866443,1.2908851,1.2965057,1.2965207,1.2966091,1.3062121,1.311921,1.3188763,1.3174749,1.3204477,1.3261049,1.3344616,1.3371093,1.3300874,1.3302941,1.3427299,1.3470741,1.3526947,1.3510865,1.3441163,1.3385107,1.3330602,1.3242601,1.3115442,1.2838782,1.2798291,1.2740684,1.2726521,1.2743269,1.2838782,1.2853312,1.2894321,1.2937546,1.2994635,1.304914,1.2977887,1.3121794,1.3270779,1.3131673,1.3091699,1.3132707,1.3174899,1.3243785,1.3214206,1.3117142,1.3090815,1.3160885,1.305887,1.2934295,1.2879273,1.2993085,1.3062637,1.3003331,1.2963506,1.3006582,1.3019045,1.2933261,1.2651649,1.2284037,1.2050302,1.2077963,1.1632745,1.1119766,1.1067695,1.0922754,1.0769785,1.0729511,1.0770818,1.088293,1.0839188,1.0639892,1.0585903,1.0516718,1.0659441,1.0826724,1.0922754,1.0908223,1.0922387,1.0736955,1.0557209,1.0574624,1.0742124,1.0882263,1.099349,1.1176855,1.1189835,1.1175304,1.1104568,1.1147277,1.1175671,1.1147643,1.1076023,1.1006988,1.1034498,1.1050063,1.1091588,1.1192052,1.1259905,1.1245374,1.1246408,1.130298,1.1344138,1.1328941,1.1301946,1.123136,1.1007871,1.0736955,1.0599917,1.0516718,1.0471942
2020-01-13.out.10,0.0,1.0516718,1.0669987,1.0852685,1.0937435,1.1005287,1.1103534,1.1187618,1.1147277,1.1188135,1.1214095,1.1045928,1.0794412,1.0839188,1.0823106,1.075237,1.0697348,1.0695797,1.0683484,1.0582285,1.0457928,1.0485589,1.0444581,1.0443397,1.0471425,1.0386458,1.0416403,1.0500636,1.0470391,1.0257965,1.0065388,1.0093416,1.004879,0.9881657,0.9813505,0.9811438,0.9911235,0.9966107,1.0019579,0.9980938,1.0076301,1.0022163,1.002268,0.9764077,0.9601079,0.9586548,0.9657801,0.9600712,0.9657801,0.9583964,0.9531893,0.9601596,0.9670632,0.9712157,0.9712823,0.9670782,0.9710456,0.9698659,0.9838432,0.97376,0.9727871,0.985503,0.9978721,1.0019579,0.9521923,0.9163247,0.9180879,0.9250064,0.9233983,0.9249031,0.93191,0.9375673,0.9373089,0.9290556,0.9260977,0.9190241,0.9121722,0.9095394,0.9234867,0.9261861,0.9246446,0.9248364,0.9318216,0.9373755,0.9401116,0.9330013,0.924748,0.9246446,0.9046851,0.9023991,0.9137803,0.9302352,0.941528,0.690211,0.4543012,0.4861678,0.5951319,0.6818473,0.5618824,0.4172148,0.3103114,0.1917052,0.0609482,0.0196817,0.0140612,0.0541204,0.0797131,0.084124,0.08641,0.0381491,-0.0517399,-0.1077372,-0.1151852,-0.1057006,-0.0944894,-0.0915683,-0.0833517,-0.111838,-0.1280195,-0.0898568,-0.0623458,-0.0940701,-0.1630783,-0.1841568,-0.1458757,-0.1170151,-0.1132394,-0.1186382,-0.1100081
2020-01-13.out.11,0.0,-0.1145741,-0.1258002,-0.1515054,-0.1389355,-0.1401909,-0.2096793,-0.2635216,-0.3071348,-0.3062044,-0.3338429,-0.3387615,-0.3518175,-0.3558666,-0.3545169,-0.3672328,-0.3711269,-0.3614572,-0.3542952,-0.3462486,-0.3631837,-0.3726316,-0.3614055,-0.3589129,-0.3632204,-0.3656247,-0.3630137,-0.3641716,-0.3715404,-0.3726316,-0.371437,-0.3701907,-0.3855026,-0.3809366,-0.3784956,-0.3826631,-0.3854659,-0.3867489,-0.3755895,-0.3827665,-0.3881653,-0.3853992,-0.3755378,-0.3744465,-0.3939259,-0.3938226,-0.3896701,-0.3852442,-0.3811584,-0.3826114,-0.3810917,-0.3742398,-0.3784589,-0.3812617,-0.3657281,-0.3616123,-0.3617306,-0.3546053,-0.3532706,-0.3619374,-0.3699322,-0.3699322,-0.3657947,-0.3672328,-0.3643267,-0.3587578,-0.3717104,-0.3795502,-0.3699689,-0.3700356,-0.3698439,-0.3687526,-0.3743064,-0.3756562,-0.3855693,-0.3910198,-0.3894116,-0.3896184,-0.3853108,-0.3768508,-0.3657281,-0.3603292,-0.3630137,-0.3616789,-0.3746016,-0.3938226,-0.389515,-0.3923028,-0.4010512,-0.413302,-0.4076814,-0.399118,-0.3909531,-0.3852959,-0.3758629,-0.3742398,-0.3898401,-0.3881653,-0.3954974,-0.4092529,-0.4052554,-0.4106026,-0.4007928,-0.4022459,-0.4024376,-0.4079915,-0.4119523,-0.4050337,-0.4023343,-0.4007261,-0.3939776,-0.4010512,-0.4107943,-0.4191143,-0.4232668,-0.4246165,-0.4259662,-0.4288206,-0.4219837,-0.4203606,-0.4148734,-0.4148434,-0.4146884,-0.4022459,-0.4023343,-0.3952606,-0.3923695,-0.3813501,-0.3784956
