,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-06-13.out.0,10.0,-0.5469919,-0.5677854,-0.5719441,-0.5802615,-0.5802615,-0.5677854,-0.5719441,-0.5906582,-0.5636267,-0.6031343,-0.6093723,-0.5885789,-0.6468006,-0.6093723,-0.6031343,-0.5823408,-0.5802615,-0.5761028,-0.5864995,-0.5781821,-0.5698647,-0.5386745,-0.5490713,-0.5532299,-0.5823408,-0.5802615,-0.5719441,-0.5615473,-0.5885789,-0.5615473,-0.5927376,-0.6093723,-0.5345158,-0.5615473,-0.5615473,-0.5386745,-0.5864995,-0.5781821,-0.6738321,-0.5906582,-0.5968963,-0.5948169,-0.5844202,-0.5677854,-0.5989756,-0.5927376,-0.5719441,-0.5968963,-0.6010549,-0.6010549,-0.5740234,-0.5698647,-0.559468,-0.5968963,-0.5823408,-0.5948169,-0.6010549,-0.6093723,-0.6052136,-0.613531,-0.6176897,-0.565706,-0.5802615,-0.5844202,-0.5823408,-0.5532299,-0.5948169,-0.5906582,-0.5844202,-0.6176897,-0.6031343,-0.6509593,-0.6509593,-0.6239278,-0.7320539,-0.6488799,-0.5636267,-0.5511506,-0.6426419,-0.5948169,-0.7050223,-0.6675941,-0.6176897,-0.5677854,-0.5220397,-0.5220397,-0.565706,-0.6447212,-0.6488799,-0.6738321,-0.5573886,-0.5989756,-0.5677854,-0.5740234,-0.5511506,-0.559468,-0.5261984,-0.5615473,-0.5532299,-0.6197691,-0.5823408,-0.6634354,-0.6426419,-0.6863082,-0.7944343,-0.5948169,-0.6488799,-0.6655147,-0.6218484,-0.5511506,-0.5761028,-0.6426419,-0.6093723,-0.5823408,-0.5740234,-0.5740234,-0.5428332,-0.505405,-0.6509593,-0.5740234,-0.5469919,-0.5968963,-0.6779908,-0.6010549,-0.6322452,-0.5989756,-0.5449126,-0.5449126
2020-06-13.out.1,10.0,-0.5823408,-0.5532299,-0.5948169,-0.5906582,-0.5844202,-0.6176897,-0.6031343,-0.6509593,-0.6509593,-0.6239278,-0.7320539,-0.6488799,-0.5636267,-0.5511506,-0.6426419,-0.5948169,-0.7050223,-0.6675941,-0.6176897,-0.5677854,-0.5220397,-0.5220397,-0.565706,-0.6447212,-0.6488799,-0.6738321,-0.5573886,-0.5989756,-0.5677854,-0.5740234,-0.5511506,-0.559468,-0.5261984,-0.5615473,-0.5532299,-0.6197691,-0.5823408,-0.6634354,-0.6426419,-0.6863082,-0.7944343,-0.5948169,-0.6488799,-0.6655147,-0.6218484,-0.5511506,-0.5761028,-0.6426419,-0.6093723,-0.5823408,-0.5740234,-0.5740234,-0.5428332,-0.505405,-0.6509593,-0.5740234,-0.5469919,-0.5968963,-0.6779908,-0.6010549,-0.6322452,-0.5989756,-0.5449126,-0.5449126,-0.4742147,-0.517881,-0.5199604,-0.5303571,-0.5345158,-0.6405626,-0.5989756,-0.7424506,-0.6530386,-0.5449126,-0.5324365,-0.5823408,-0.6405626,-0.5761028,-0.5158017,-0.6280865,-0.6197691,-0.5449126,-0.5761028,-0.661356,-0.6883875,-0.6488799,-0.6093723,-0.5615473,-0.5428332,-0.5449126,-0.6447212,-0.6405626,-0.6592767,-0.8422593,-0.6759115,-0.6530386,-0.7112604,-0.5490713,-0.5823408,-0.5636267,-0.565706,-0.6218484,-0.5885789,-0.6031343,-0.8069104,-0.5948169,-0.5864995,-0.5033256,-0.5303571,-0.6260071,-0.5719441,-0.5220397,-0.5968963,-0.7362125,-0.7486886,-0.7403712,-0.6322452,-0.5885789,-0.5823408,-0.5573886,-0.5719441,-0.5490713,-0.6800702,-0.565706,-0.6530386,-0.6176897,-0.5532299,-0.5740234
2020-06-13.out.2,10.0,-0.517881,-0.5948169,-0.6301658,-0.565706,-0.5719441,-0.5844202,-0.5740234,-0.5615473,-0.5615473,-0.5864995,-0.5532299,-0.6197691,-0.607293,-0.5719441,-0.5636267,-0.5885789,-0.5761028,-0.6156104,-0.6239278,-0.5927376,-0.5927376,-0.5802615,-0.5698647,-0.5781821,-0.5989756,-0.5740234,-0.517881,-0.5532299,-0.5532299,-0.5261984,-0.559468,-0.5490713,-0.5906582,-0.5823408,-0.6405626,-0.5449126,-0.5449126,-0.5386745,-0.5823408,-0.6509593,-0.6426419,-0.5761028,-0.5074843,-0.5220397,-0.5553093,-0.5490713,-0.5511506,-0.5532299,-0.5469919,-0.5490713,-0.5511506,-0.5490713,-0.5781821,-0.5365952,-0.5199604,-0.5303571,-0.6010549,-0.6176897,-0.5553093,-0.6010549,-0.5012463,-0.5158017,-0.5511506,-0.5740234,-0.5553093,-0.5241191,-0.5677854,-0.5428332,-0.5428332,-0.5802615,-0.5553093,-0.5573886,-0.6530386,-0.6260071,-0.5761028,-0.5407539,-0.559468,-0.5449126,-0.517881,-0.5365952,-0.5761028,-0.5324365,-0.6883875,-0.6156104,-0.5844202,-0.5490713,-0.4887702,-0.511643,-0.5386745,-0.6779908,-0.6571973,-0.565706,-0.5407539,-0.559468,-0.5844202,-0.5573886,-0.5199604,-0.5906582,-0.6426419,-0.5615473,-0.5386745,-0.4866908,-0.5781821,-0.5864995,-0.5490713,-0.5490713,-0.5781821,-0.607293,-0.5968963,-0.5698647,-0.4908495,-0.4866908,-0.511643,-0.5282778,-0.5386745,-0.5740234,-0.5615473,-0.5282778,-0.5365952,-0.6571973,-0.6343245,-0.6156104,-0.6176897,-0.5864995,-0.5573886,-0.5844202,-0.5137223,-0.559468
2020-06-13.out.3,10.0,-0.5490713,-0.4742147,-0.4866908,-0.5261984,-0.5490713,-0.5823408,-0.6405626,-0.5740234,-0.5948169,-0.5407539,-0.5469919,-0.5407539,-0.5449126,-0.5324365,-0.5449126,-0.6031343,-0.5823408,-0.5469919,-0.5012463,-0.5282778,-0.5199604,-0.5532299,-0.5573886,-0.559468,-0.5615473,-0.5137223,-0.5469919,-0.6218484,-0.5573886,-0.5885789,-0.4887702,-0.4970876,-0.5823408,-0.5677854,-0.5469919,-0.517881,-0.511643,-0.5345158,-0.5158017,-0.5137223,-0.5449126,-0.6239278,-0.5719441,-0.5428332,-0.505405,-0.5074843,-0.5490713,-0.5781821,-0.6384832,-0.6987843,-0.5906582,-0.6468006,-0.6592767,-0.6384832,-0.5573886,-0.4742147,-0.6052136,-0.4742147,-0.505405,-0.5698647,-0.5261984,-0.5241191,-0.6218484,-0.6239278,-0.5386745,-0.6218484,-0.505405,-0.5241191,-0.511643,-0.5449126,-0.5303571,-0.5033256,-0.5345158,-0.5469919,-0.5241191,-0.6280865,-0.6738321,-0.5407539,-0.5137223,-0.5033256,-0.5158017,-0.5282778,-0.5241191,-0.6904669,-0.709181,-0.5906582,-0.5823408,-0.5553093,-0.6405626,-0.6592767,-0.4929289,-0.6405626,-0.5553093,-0.5844202,-0.5137223,-0.5220397,-0.5303571,-0.6280865,-0.7320539,-0.6655147,-0.5220397,-0.5386745,-0.5095636,-0.4825321,-0.4950082,-0.5241191,-0.5345158,-0.5137223,-0.7008636,-0.7382919,-0.5677854,-0.5573886,-0.4762941,-0.470056,-0.45758,-0.5407539,-0.6093723,-0.5407539,-0.5345158,-0.4929289,-0.5324365,-0.5553093,-0.517881,-0.5345158,-0.7071017,-0.5989756,-0.5781821,-0.6364039
2020-06-13.out.4,10.0,-0.6093723,-0.5906582,-0.5158017,-0.4783734,-0.4742147,-0.505405,-0.5137223,-0.5511506,-0.559468,-0.5636267,-0.5761028,-0.565706,-0.5823408,-0.6010549,-0.5324365,-0.5303571,-0.5407539,-0.6093723,-0.5615473,-0.6364039,-0.5844202,-0.5968963,-0.5636267,-0.6738321,-0.559468,-0.5407539,-0.5199604,-0.517881,-0.5095636,-0.517881,-0.5261984,-0.5324365,-0.5241191,-0.5137223,-0.511643,-0.5012463,-0.5241191,-0.5490713,-0.5573886,-0.5074843,-0.505405,-0.5137223,-0.5469919,-0.5490713,-0.517881,-0.5303571,-0.5636267,-0.559468,-0.6010549,-0.5469919,-0.6052136,-0.6031343,-0.5761028,-0.5740234,-0.5469919,-0.5386745,-0.5615473,-0.5740234,-0.5261984,-0.5241191,-0.5345158,-0.5698647,-0.8256245,-0.6218484,-0.5844202,-0.5615473,-0.5802615,-0.5761028,-0.5241191,-0.5282778,-0.5345158,-0.5553093,-0.5532299,-0.565706,-0.5532299,-0.5573886,-0.5199604,-0.505405,-0.4908495,-0.4950082,-0.5261984,-0.5365952,-0.5490713,-0.5469919,-0.5158017,-0.511643,-0.4658973,-0.5137223,-0.5345158,-0.5241191,-0.5428332,-0.4991669,-0.4991669,-0.5199604,-0.5012463,-0.5199604,-0.5158017,-0.5345158,-0.559468,-1.1687169,-0.5573886,-0.5553093,-0.5137223,-0.5074843,-0.4887702,-0.4908495,-0.5199604,-0.5074843,-0.4846115,-0.5158017,-0.5927376,-0.8859256,-0.9254332,-0.9316712,-0.9108778,-0.9503854,-0.9690995,-1.0086071,-0.9670201,-0.7861169,-0.7320539,-0.7341332,-0.7881962,-0.6093723,-0.4804528,-0.4908495,-0.5220397,-0.4991669
2020-06-13.out.5,10.0,-0.511643,-0.4804528,-0.4908495,-0.505405,-0.5158017,-0.517881,-0.511643,-0.5095636,-0.5158017,-0.5282778,-0.5220397,-0.5885789,-0.5532299,-0.5261984,-0.5261984,-0.5428332,-0.5095636,-0.505405,-0.5033256,-0.5012463,-0.505405,-0.5095636,-0.5282778,-0.5324365,-0.5365952,-0.5261984,-0.4783734,-0.5158017,-0.5220397,-0.511643,-0.511643,-0.5282778,-0.5199604,-0.5261984,-0.5158017,-0.5095636,-0.4970876,-0.5615473,-0.5324365,-0.5158017,-0.5241191,-0.5095636,-0.5740234,-0.5490713,-0.5573886,-0.5428332,-0.4866908,-0.5137223,-0.5261984,-0.505405,-0.5740234,-0.5553093,-0.517881,-0.6010549,-0.5698647,-0.5428332,-0.5074843,-0.5386745,-0.5553093,-0.5365952,-0.517881,-0.5345158,-0.505405,-0.5386745,-0.559468,-0.5282778,-0.5864995,-0.5324365,-0.5241191,-0.5511506,-0.5365952,-0.5241191,-0.5511506,-0.5386745,-0.5345158,-0.5324365,-0.5303571,-0.5324365,-0.5324365,-0.5282778,-0.5282778,-0.5532299,-0.5532299,-0.5428332,-0.5345158,-0.5324365,-0.5511506,-0.5864995,-0.5573886,-0.5386745,-0.5282778,-0.5449126,-0.5220397,-0.5428332,-0.5365952,-0.7112604,-0.5636267,-0.5449126,-0.5345158,-0.6114517,-0.7174984,-0.6260071,-0.607293,-0.5864995,-0.5906582,-0.6052136,-0.5906582,-0.6218484,-0.5365952,-0.5282778,-0.5324365,-0.5407539,-0.5386745,-0.5428332,-0.5636267,-0.5761028,-0.5989756,-0.5906582,-0.5449126,-0.5449126,-0.5365952,-0.5303571,-0.517881,-0.5324365,-0.5241191,-0.613531,-0.6509593,-0.6447212
2020-06-13.out.6,10.0,-0.6010549,-0.5761028,-0.5573886,-0.505405,-0.5573886,-0.5573886,-0.6322452,-0.6571973,-0.5282778,-0.5490713,-0.5885789,-0.7237365,-0.6010549,-0.5365952,-0.5303571,-0.5261984,-0.5282778,-0.5407539,-0.5137223,-0.5282778,-0.5407539,-0.5532299,-0.5573886,-0.5636267,-0.5241191,-0.5261984,-0.5927376,-0.6114517,-0.5927376,-0.6031343,-0.5407539,-0.5324365,-0.5261984,-0.5407539,-0.5532299,-0.5511506,-0.5823408,-0.565706,-0.565706,-0.607293,-0.5906582,-0.559468,-0.5324365,-0.5365952,-0.5324365,-0.5365952,-0.6738321,-0.5823408,-0.5989756,-0.5636267,-0.5573886,-0.6364039,-0.5864995,-0.5906582,-0.5968963,-0.5469919,-0.5324365,-0.7071017,-0.6343245,-0.607293,-0.5948169,-0.5615473,-0.5698647,-0.559468,-0.5906582,-0.5553093,-0.5532299,-0.5927376,-0.607293,-0.5906582,-0.5698647,-0.5761028,-0.5615473,-0.5553093,-0.5469919,-0.5345158,-0.5573886,-0.5615473,-0.613531,-0.5428332,-0.5948169,-0.5885789,-0.559468,-0.5532299,-0.5532299,-0.5449126,-0.5511506,-0.5615473,-0.5345158,-0.565706,-0.5532299,-0.5927376,-0.6197691,-0.565706,-0.5677854,-0.5781821,-0.5761028,-0.5490713,-0.6280865,-0.6405626,-0.6197691,-0.5719441,-0.5511506,-0.5906582,-0.565706,-0.5719441,-0.565706,-0.5449126,-0.5490713,-0.607293,-0.6260071,-0.5802615,-0.5927376,-0.6176897,-0.6322452,-0.6176897,-0.5615473,-0.6052136,-0.5677854,-0.5781821,-0.5469919,-0.5864995,-0.5677854,-0.5864995,-0.5636267,-0.6010549,-0.6031343,-0.5740234
2020-06-13.out.7,10.0,-0.5698647,-0.607293,-0.5823408,-0.559468,-0.5698647,-0.5906582,-0.5885789,-0.5823408,-0.5740234,-0.565706,-0.5615473,-0.5761028,-0.5615473,-0.6239278,-0.5989756,-0.5781821,-0.5698647,-0.6509593,-0.5761028,-0.5719441,-0.5698647,-0.5428332,-0.5823408,-0.5948169,-0.5802615,-0.5823408,-0.559468,-0.5761028,-0.5511506,-0.5345158,-0.5199604,-0.5220397,-0.565706,-0.5989756,-0.5844202,-0.5636267,-0.5490713,-0.5573886,-0.5469919,-0.5428332,-0.5449126,-0.5469919,-0.5407539,-0.559468,-0.5885789,-0.5677854,-0.5573886,-0.5428332,-0.559468,-0.5615473,-0.565706,-0.5740234,-0.559468,-0.5698647,-0.5553093,-0.5636267,-0.5573886,-0.5823408,-0.5864995,-0.5781821,-0.5781821,-0.5781821,-0.5615473,-0.559468,-0.5490713,-0.5511506,-0.5615473,-0.5927376,-0.559468,-0.5386745,-0.559468,-0.655118,-0.6759115,-0.5885789,-0.5428332,-0.5407539,-0.5823408,-0.565706,-0.5573886,-0.565706,-0.5740234,-0.5802615,-0.5885789,-0.559468,-0.5553093,-0.5761028,-0.565706,-0.5740234,-0.5761028,-0.5698647,-0.5490713,-0.5698647,-0.5761028,-0.5615473,-0.6634354,-0.5823408,-0.5781821,-0.5844202,-0.565706,-0.5677854,-0.5740234,-0.5948169,-0.5365952,-0.5553093,-0.5553093,-0.5761028,-0.5885789,-0.5740234,-0.5740234,-0.5802615,-0.5573886,-0.5719441,-0.5906582,-0.5989756,-0.5927376,-0.565706,-0.5469919,-0.5407539,-0.559468,-0.5719441,-0.6010549,-0.5636267,-0.5615473,-0.5823408,-0.5761028,-0.5885789,-0.5968963,-0.5573886
2020-06-13.out.8,10.0,-0.5573886,-0.5698647,-0.5761028,-0.5719441,-0.5781821,-0.6031343,-0.5864995,-0.5511506,-0.5615473,-0.5719441,-0.5864995,-0.5844202,-0.5844202,-0.5864995,-0.5761028,-0.6447212,-0.5636267,-0.6052136,-0.5906582,-0.5469919,-0.5740234,-0.5532299,-0.5553093,-0.5761028,-0.5469919,-0.5573886,-0.5802615,-0.6343245,-0.5677854,-0.5823408,-0.5885789,-0.5449126,-0.5137223,-0.5511506,-0.5781821,-0.5844202,-0.5449126,-0.565706,-0.5781821,-0.5802615,-0.5885789,-0.5802615,-0.5532299,-0.5677854,-0.5740234,-0.559468,-0.5948169,-0.5948169,-0.5948169,-0.5968963,-0.5740234,-0.5677854,-0.5677854,-0.5719441,-0.5677854,-0.5698647,-0.5636267,-0.5844202,-0.5677854,-0.5906582,-0.6093723,-0.5927376,-0.5864995,-0.5677854,-0.5989756,-0.5802615,-0.5781821,-0.5844202,-0.5761028,-0.5781821,-0.6052136,-0.6031343,-0.6114517,-0.5823408,-0.5802615,-0.5885789,-0.5802615,-0.5761028,-0.5636267,-0.5719441,-0.5823408,-0.5719441,-0.5677854,-0.5885789,-0.6031343,-0.5864995,-0.5636267,-0.559468,-0.5781821,-0.5511506,-0.5511506,-0.5615473,-0.565706,-0.565706,-0.5615473,-0.5906582,-0.5781821,-0.5636267,-0.565706,-0.5615473,-0.5553093,-0.5677854,-0.5740234,-0.5636267,-0.5698647,-0.5740234,-0.5885789,-0.5740234,-0.5885789,-0.5719441,-0.5532299,-0.5802615,-0.5761028,-0.5677854,-0.5885789,-0.5948169,-0.5844202,-0.5948169,-0.5823408,-0.5823408,-0.6052136,-0.5823408,-0.5906582,-0.5719441,-0.6052136,-0.5802615,-0.5844202,-0.5802615
2020-06-13.out.9,10.0,-0.5761028,-0.5864995,-0.5968963,-0.5844202,-0.5636267,-0.5615473,-0.5781821,-0.5781821,-0.5864995,-0.6010549,-0.5989756,-0.5802615,-0.5948169,-0.6176897,-0.6426419,-0.5740234,-0.5698647,-0.5864995,-0.5864995,-0.5698647,-0.5698647,-0.5864995,-0.565706,-0.5553093,-0.5719441,-0.5677854,-0.5781821,-0.5511506,-0.559468,-0.5636267,-0.5677854,-0.5636267,-0.5740234,-0.5781821,-0.5781821,-0.5781821,-0.5823408,-0.5802615,-0.5781821,-0.559468,-0.5553093,-0.5719441,-0.5719441,-0.5532299,-0.5761028,-0.5823408,-0.565706,-0.5864995,-0.5698647,-0.5781821,-0.5802615,-0.5740234,-0.5719441,-0.5864995,-0.5781821,-0.5740234,-0.565706,-0.5698647,-0.5948169,-0.5844202,-0.5698647,-0.5740234,-0.5636267,-0.5761028,-0.5719441,-0.5802615,-0.5968963,-0.5885789,-0.5677854,-0.5698647,-0.5615473,-0.5802615,-0.5365952,-0.5407539,-0.5469919,-0.5677854,-0.5677854,-0.5615473,-0.5553093,-0.5948169,-0.5719441,-0.5719441,-0.5636267,-0.5781821,-0.5740234,-0.5761028,-0.6093723,-0.5573886,-0.5615473,-0.5677854,-0.5761028,-0.5761028,-0.5864995,-0.5802615,-0.565706,-0.5761028,-0.5844202,-0.5740234,-0.5844202,-0.5885789,-0.5948169,-0.5781821,-0.5823408,-0.7486886,-0.7320539,-0.894243,-0.8193865,-0.7881962,-0.8900843,-0.8027517,-0.7299745,-0.6759115,-0.6301658,-0.5303571,-0.5345158,-0.5449126,-0.559468,-0.5553093,-0.5490713,-0.5677854,-0.5823408,-0.5823408,-0.5303571,-0.5490713,-0.5449126,-0.5449126,-0.5511506,-0.5386745
