,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-04-01.out.0,0.0,-2.98587,-2.9548534,-2.9548534,-2.9548534,-2.9134979,-2.9134979,-2.9548534,-2.9445145,-2.9651922,-2.9341756,-2.9548534,-2.9548534,-2.9962088,-2.9548534,-2.98587,-2.9238367,-2.9755311,-2.9341756,-2.9651922,-2.9548534,-2.9238367,-2.9548534,-2.98587,-2.8618035,-2.9134979,-2.9341756,-2.9548534,-2.9341756,-2.9651922,-2.9445145,-2.9548534,-2.903159,-2.9134979,-2.9341756,-2.8721424,-3.0168866,-3.0272255,-2.98587,-2.9341756,-2.9548534,-2.903159,-2.903159,-2.9445145,-2.9651922,-2.9341756,-2.9341756,-2.9651922,-2.9341756,-2.9445145,-2.9238367,-2.9548534,-2.903159,-2.9548534,-2.9134979,-2.9548534,-2.9962088,-2.8514646,-2.9341756,-2.9341756,-2.8824813,-2.9341756,-2.9548534,-3.0168866,-2.9651922,-2.9548534,-2.98587,-2.9445145,-2.8618035,-2.820448,-2.9445145,-2.9445145,-2.9651922,-2.9445145,-2.9341756,-2.9755311,-3.0065477,-2.9962088,-3.0065477,-2.9651922,-3.0065477,-2.9238367,-2.9755311,-2.9755311,-3.0168866,-3.0375643,-3.068581,-3.0168866,-2.9962088,-3.0479032,-3.0272255,-2.9962088,-2.9962088,-2.98587,-2.9755311,-3.0168866,-3.0168866,-2.9755311,-2.98587,-2.9962088,-3.0375643,-2.9651922,-3.0375643,-3.0168866,-2.9445145,-2.9341756,-3.0065477,-2.9962088,-3.0375643,-2.9445145,-3.0065477,-3.0168866,-2.9962088,-2.9755311,-2.9755311,-2.9651922,-2.8928201,-2.9341756,-2.9341756,-2.9651922,-2.9962088,-3.0168866,-2.9962088,-2.98587,-2.9445145,-2.98587,-3.0168866,-2.9134979,-3.0065477
2020-04-01.out.1,0.0,-2.9548534,-2.98587,-2.9445145,-2.8618035,-2.820448,-2.9445145,-2.9445145,-2.9651922,-2.9445145,-2.9341756,-2.9755311,-3.0065477,-2.9962088,-3.0065477,-2.9651922,-3.0065477,-2.9238367,-2.9755311,-2.9755311,-3.0168866,-3.0375643,-3.068581,-3.0168866,-2.9962088,-3.0479032,-3.0272255,-2.9962088,-2.9962088,-2.98587,-2.9755311,-3.0168866,-3.0168866,-2.9755311,-2.98587,-2.9962088,-3.0375643,-2.9651922,-3.0375643,-3.0168866,-2.9445145,-2.9341756,-3.0065477,-2.9962088,-3.0375643,-2.9445145,-3.0065477,-3.0168866,-2.9962088,-2.9755311,-2.9755311,-2.9651922,-2.8928201,-2.9341756,-2.9341756,-2.9651922,-2.9962088,-3.0168866,-2.9962088,-2.98587,-2.9445145,-2.98587,-3.0168866,-2.9134979,-3.0065477,-3.0168866,-2.9962088,-3.0168866,-2.9341756,-2.9755311,-2.98587,-2.9548534,-2.9651922,-2.9651922,-2.9548534,-2.9755311,-2.98587,-2.9445145,-2.9445145,-2.9962088,-2.8721424,-3.0065477,-2.9445145,-2.9341756,-3.0375643,-3.0065477,-2.98587,-2.9548534,-2.8514646,-2.9755311,-2.9962088,-2.9238367,-2.9238367,-2.9755311,-2.9548534,-2.9238367,-2.9548534,-2.8928201,-2.9238367,-2.8411258,-2.9341756,-2.9651922,-2.9962088,-2.9962088,-2.9445145,-2.9755311,-3.0375643,-2.9548534,-2.9548534,-2.8928201,-2.9341756,-2.9341756,-2.9548534,-2.9755311,-2.9755311,-2.9651922,-2.9341756,-2.9651922,-3.0065477,-2.98587,-2.9962088,-2.98587,-2.9755311,-2.9651922,-2.9755311,-2.98587,-2.98587,-3.0375643,-3.0168866
2020-04-01.out.2,0.0,-3.0375643,-2.9962088,-2.9755311,-2.9962088,-2.9755311,-2.9651922,-2.9755311,-2.98587,-2.98587,-2.9962088,-2.9962088,-2.9651922,-2.9755311,-2.9651922,-2.9548534,-2.9755311,-2.98587,-2.9238367,-2.98587,-2.8824813,-2.9134979,-2.9755311,-2.9445145,-2.9548534,-2.9962088,-2.9548534,-2.9962088,-2.9651922,-2.8928201,-2.9134979,-2.9548534,-2.9134979,-2.9651922,-2.9238367,-2.8618035,-2.8928201,-2.9651922,-2.9651922,-2.98587,-2.9755311,-2.9651922,-2.9134979,-2.8824813,-2.9341756,-2.9341756,-2.9341756,-2.9341756,-2.9755311,-3.0065477,-3.0168866,-2.9445145,-2.9445145,-2.9341756,-2.98587,-2.9445145,-2.9548534,-2.9548534,-2.9755311,-2.9755311,-2.9651922,-2.8824813,-2.903159,-3.0168866,-2.9445145,-3.0065477,-3.0065477,-3.0065477,-2.9238367,-3.0065477,-2.98587,-2.98587,-3.0065477,-2.9755311,-2.9755311,-2.9651922,-3.0168866,-2.9651922,-2.9445145,-2.8618035,-2.8411258,-2.9341756,-2.9755311,-2.98587,-2.9445145,-2.9238367,-2.98587,-2.9238367,-2.9445145,-2.9134979,-2.9341756,-2.9755311,-2.9962088,-2.8721424,-2.9238367,-2.9651922,-2.9651922,-2.9341756,-2.9548534,-2.8928201,-2.9134979,-2.9651922,-2.9548534,-2.9445145,-2.9651922,-2.9548534,-2.7790925,-2.903159,-2.8928201,-2.8928201,-2.9238367,-2.9755311,-2.9651922,-2.9238367,-2.98587,-2.9548534,-2.9341756,-2.9238367,-2.9341756,-2.9134979,-2.903159,-2.903159,-2.9962088,-2.9548534,-2.9445145,-2.9445145,-2.9445145,-2.9238367,-2.9445145
2020-04-01.out.3,0.0,-2.9548534,-2.9445145,-2.9238367,-2.9755311,-2.9238367,-2.9651922,-3.0065477,-2.9548534,-2.9548534,-2.9238367,-2.9238367,-3.0272255,-2.9962088,-2.9755311,-2.9238367,-2.9445145,-2.9548534,-2.9134979,-2.9134979,-2.9238367,-2.9445145,-2.9962088,-2.9651922,-2.98587,-2.9755311,-2.98587,-2.98587,-2.9651922,-2.9238367,-2.9238367,-2.8928201,-2.8721424,-2.8928201,-2.9238367,-2.8307869,-2.8721424,-2.9962088,-2.903159,-2.9548534,-2.9445145,-2.9651922,-2.9445145,-2.9548534,-2.98587,-2.9445145,-3.0065477,-2.98587,-2.9341756,-2.98587,-2.98587,-3.0065477,-2.98587,-2.98587,-2.8824813,-2.9548534,-2.903159,-2.9238367,-2.9962088,-2.9962088,-2.9962088,-3.0479032,-2.98587,-2.9962088,-2.9238367,-2.9445145,-2.9962088,-2.903159,-2.98587,-2.98587,-2.9651922,-2.9548534,-2.9238367,-2.98587,-2.9755311,-2.9341756,-2.9548534,-2.9755311,-2.9238367,-2.9651922,-2.9651922,-2.9755311,-3.0065477,-2.9238367,-2.9548534,-2.98587,-2.9651922,-2.9962088,-2.9341756,-2.9755311,-3.0479032,-2.98587,-2.9962088,-2.9651922,-2.9962088,-2.98587,-2.98587,-3.0789198,-2.9962088,-3.0375643,-3.0168866,-2.9445145,-3.0168866,-3.0168866,-2.9445145,-3.0375643,-2.9755311,-2.9755311,-3.0065477,-3.0065477,-2.9962088,-3.0168866,-2.9962088,-2.9962088,-2.9962088,-2.98587,-2.9445145,-2.9755311,-2.903159,-2.9548534,-2.98587,-2.9651922,-2.9651922,-2.9962088,-2.9755311,-2.9962088,-3.0065477,-2.9755311,-2.9962088
2020-04-01.out.4,0.0,-3.0168866,-2.9651922,-2.9755311,-2.9755311,-2.9962088,-2.9445145,-2.9548534,-3.0168866,-2.9962088,-3.0272255,-3.0168866,-2.9755311,-2.9962088,-2.9962088,-2.9962088,-3.0065477,-3.0065477,-3.0375643,-3.0479032,-3.0065477,-3.0168866,-3.0375643,-3.0168866,-3.0168866,-3.0168866,-2.9238367,-2.9755311,-2.9238367,-2.9548534,-3.0065477,-2.9755311,-2.98587,-3.0375643,-2.9755311,-3.0168866,-2.9651922,-2.9962088,-2.98587,-2.9755311,-2.9341756,-2.9962088,-2.9962088,-3.0272255,-2.9548534,-2.9651922,-2.9548534,-3.0168866,-2.9755311,-2.98587,-2.9755311,-2.9962088,-2.9651922,-2.98587,-3.0168866,-3.0168866,-3.0065477,-3.0479032,-3.0789198,-3.068581,-3.0789198,-3.0272255,-3.0375643,-3.0272255,-3.0272255,-3.0582421,-3.0168866,-3.0065477,-2.9755311,-3.0479032,-3.0479032,-3.0272255,-3.0272255,-3.0375643,-3.0479032,-3.068581,-3.0168866,-3.0892587,-3.0582421,-3.068581,-3.0479032,-3.068581,-3.0375643,-3.0168866,-3.0375643,-3.0479032,-3.068581,-3.068581,-3.0272255,-2.9755311,-2.9651922,-3.0065477,-3.0375643,-0.7009791,-0.7423346,-0.6492848,-0.7319958,-0.7319958,-0.5458961,-0.6492848,-0.8043679,-0.6906403,-0.7526735,-0.7319958,-0.7009791,-0.6699625,-0.7423346,-0.6906403,-0.6906403,-0.7319958,-0.7630124,-0.711318,-0.7836901,-0.5562349,-0.7630124,-0.7836901,-0.7009791,-0.6803014,-0.6699625,-0.8457234,-0.7526735,-0.7526735,-0.8250456,-0.5769127,-0.6596237,-0.7526735,-0.7733513,-0.8043679,-0.794029
2020-04-01.out.5,0.0,-0.8870789,-0.7630124,-0.6596237,-0.7733513,-0.8147067,-0.9284343,-0.794029,-0.7733513,-0.8250456,-0.7733513,-0.8870789,-0.7733513,-0.6906403,-0.8353845,-0.7526735,-0.7836901,-0.8147067,-0.8664011,-0.8974177,-0.9180955,-0.87674,-0.8250456,-0.7630124,-0.8147067,-0.7836901,-0.8353845,-0.8457234,-0.7836901,-0.8457234,-0.9077566,-0.8560622,-0.794029,-0.7319958,-0.7733513,-0.8353845,-0.8353845,-0.8870789,-0.8147067,-0.8250456,-0.8043679,-0.8043679,-0.7216569,-0.7423346,-0.7733513,-0.8664011,-0.794029,-0.8353845,-0.8353845,-0.7526735,-1.0008065,-0.9387732,-1.0111453,-0.8974177,-0.8664011,-0.8353845,-0.9077566,-0.9387732,-0.9284343,-0.9284343,-0.9904676,-0.9904676,-0.87674,-0.9801287,-0.9801287,-0.9697898,-0.9077566,-0.9697898,-0.9387732,-0.9801287,-1.0008065,-0.9387732,-0.8250456,-0.8250456,-0.9491121,-0.9904676,-1.0628397,-0.8250456,-0.9077566,-0.8974177,-0.9491121,-0.959451,-0.9697898,-1.0318231,-1.0525008,-0.9180955,-0.9077566,-0.8870789,-0.9284343,-1.0628397,-1.0421619,-1.0421619,-1.1248729,-1.0525008,-1.0628397,-1.0421619,-1.0421619,-1.0214842,-1.0318231,-0.9801287,-1.0008065,-1.0421619,-1.0421619,-0.9801287,-0.9387732,-0.8974177,-0.9491121,-0.9284343,-0.9077566,-0.8974177,-0.87674,-0.9491121,-0.9904676,-0.9904676,-1.0318231,-1.0628397,-0.9801287,-1.0628397,-1.0318231,-1.0008065,-1.0421619,-0.9387732,-0.9697898,-1.0318231,-1.0525008,-1.0318231,-0.9904676,-0.959451,-1.0525008
2020-04-01.out.6,0.0,-1.0214842,-1.0938563,-1.0111453,-0.9491121,-0.9697898,-0.9387732,-0.8664011,-0.9387732,-1.0008065,-1.0214842,-1.0421619,-1.0835174,-0.9697898,-0.9904676,-0.9801287,-0.9801287,-0.9180955,-0.9801287,-0.9904676,-1.0008065,-0.9801287,-1.0525008,-1.0628397,-1.114534,-1.0421619,-0.9801287,-1.0421619,-1.0938563,-1.0421619,-0.9491121,-0.9904676,-0.9387732,-0.9387732,-0.9697898,-1.0318231,-1.0318231,-1.0628397,-1.0525008,-1.0628397,-1.0318231,-1.0421619,-0.9491121,-0.9180955,-1.0318231,-0.9904676,-1.0318231,-1.0628397,-1.1041952,-1.1041952,-1.0214842,-1.0525008,-1.0214842,-1.0214842,-1.0421619,-1.0318231,-0.8560622,-0.9077566,-0.9904676,-0.9801287,-0.9387732,-1.0008065,-1.0421619,-0.9801287,-1.0525008,-1.0731786,-1.0421619,-1.0214842,-1.0835174,-1.0731786,-1.0628397,-1.0938563,-1.1558895,-1.1455507,-1.0835174,-1.0731786,-1.0731786,-0.9180955,-0.8250456,-0.8457234,-0.9491121,-0.9284343,-0.959451,-1.0008065,-0.9387732,-0.9387732,-0.9491121,-1.0318231,-1.0318231,-1.0214842,-0.9801287,-1.0111453,-1.0421619,-0.9077566,-0.8870789,-0.8974177,-1.0111453,-1.0525008,-1.1352118,-1.1352118,-1.0938563,-1.0421619,-1.0628397,-0.9904676,-0.959451,-1.0214842,-1.0731786,-1.1041952,-1.0628397,-1.0938563,-1.0628397,-1.0214842,-1.1041952,-1.0938563,-1.0938563,-1.1041952,-1.0628397,-0.9697898,-1.0628397,-1.0835174,-1.0731786,-1.1041952,-1.114534,-1.0835174,-1.0835174,-1.1455507,-1.0525008,-0.9697898,-1.0421619
2020-04-01.out.7,0.0,-1.0525008,-1.0731786,-1.114534,-1.0835174,-1.0421619,-1.0731786,-0.9180955,-0.9904676,-1.0111453,-1.0111453,-1.0421619,-1.1455507,-1.0938563,-1.0214842,-1.0318231,-1.0111453,-1.0835174,-1.0938563,-1.0731786,-1.0835174,-1.0214842,-1.0835174,-1.0318231,-1.114534,-1.0835174,-1.0525008,-1.1041952,-1.0835174,-1.1455507,-1.1352118,-1.1248729,-0.9180955,-0.8870789,-0.9491121,-0.9904676,-0.9077566,-0.8870789,-0.9284343,-0.9697898,-0.9697898,-0.959451,-1.0214842,-0.959451,-0.9077566,-0.7319958,-0.8457234,-0.9801287,-0.9904676,-0.9387732,-0.87674,-0.9180955,-0.8560622,-0.8664011,-0.8974177,-1.0421619,-1.0318231,-1.0835174,-1.1352118,-1.1765673,-1.1455507,-1.1662284,-1.1248729,-1.114534,-1.0421619,-0.9077566,-1.0525008,-1.0628397,-1.1558895,-1.114534,-1.0628397,-1.0525008,-1.0318231,-1.0421619,-1.1558895,-1.1248729,-1.0008065,-0.9491121,-1.0525008,-1.0938563,-1.197245,-1.2179228,-1.2179228,-1.1869062,-1.0731786,-1.0008065,-1.0214842,-1.1041952,-0.9180955,-0.9284343,-1.0421619,-1.0318231,-1.0731786,-0.9284343,-0.8870789,-0.7733513,-0.8974177,-1.0214842,-1.0214842,-0.9904676,-1.114534,-1.0731786,-1.0111453,-1.0731786,-1.0835174,-1.1041952,-0.8664011,-0.7733513,-0.7733513,-0.7216569,-0.9387732,-0.9491121,-1.0628397,-1.0628397,-1.1869062,-1.1248729,-1.1248729,-1.0628397,-1.1558895,-1.114534,-1.114534,-1.0628397,-1.0938563,-1.1662284,-1.0731786,-1.1869062,-1.1352118,-1.1455507,-1.0421619
2020-04-01.out.8,0.0,-1.0628397,-1.0525008,-1.0111453,-1.0111453,-0.9077566,-0.9801287,-1.0525008,-1.1041952,-1.0318231,-1.0835174,-1.1248729,-1.1041952,-1.1558895,-1.1455507,-1.0008065,-1.0525008,-1.0525008,-1.0628397,-1.1248729,-1.0938563,-1.114534,-1.0008065,-1.0318231,-1.0111453,-1.0731786,-1.1248729,-1.0318231,-1.0421619,-1.1455507,-1.1455507,-1.1352118,-1.1041952,-1.0628397,-1.0421619,-1.0525008,-1.0628397,-1.0835174,-1.0731786,-1.0835174,-1.114534,-1.1869062,-1.2075839,-1.2489394,-1.1455507,-1.1662284,-1.1662284,-1.1041952,-1.1352118,-1.1352118,-1.1041952,-1.0628397,-1.1248729,-1.1558895,-1.1765673,-1.2075839,-1.114534,-1.1248729,-1.0938563,-1.0938563,-1.1248729,-1.0835174,-1.0525008,-0.9491121,-0.959451,-0.8870789,-0.9904676,-1.0835174,-1.1662284,-1.197245,-1.1248729,-1.0111453,-1.1248729,-1.2696171,-1.1765673,-1.1558895,-1.0421619,-0.9904676,-1.0421619,-1.0938563,-1.1352118,-1.1765673,-1.0421619,-1.0938563,-1.1558895,-1.0525008,-1.0421619,-0.9180955,-0.9180955,-0.9387732,-0.9904676,-1.0421619,-0.9801287,-1.0214842,-0.9801287,-0.9284343,-0.959451,-1.0111453,-1.0731786,-1.0731786,-1.1248729,-1.1558895,-1.1765673,-1.1558895,-1.1041952,-1.0835174,-1.0731786,-1.0628397,-0.9284343,-0.9284343,-1.0731786,-1.0731786,-1.1041952,-1.1248729,-1.1041952,-1.1869062,-1.2179228,-1.1558895,-1.0731786,-1.1041952,-1.0938563,-1.0318231,-1.0731786,-1.1041952,-1.0938563,-1.0731786,-1.0938563,-1.0421619,-1.1041952
2020-04-01.out.9,0.0,-1.0731786,-1.1248729,-1.2179228,-1.2075839,-1.1558895,-1.1455507,-1.1248729,-1.1765673,-1.2386005,-1.1662284,-1.0628397,-1.1352118,-1.1558895,-1.0938563,-1.1248729,-1.0731786,-1.0214842,-1.0938563,-1.1041952,-1.0938563,-1.0318231,-1.114534,-1.1041952,-1.0525008,-1.0318231,-0.959451,-0.9904676,-1.0318231,-1.0525008,-1.0111453,-1.0835174,-1.0731786,-1.0938563,-1.0525008,-1.1455507,-1.114534,-1.114534,-1.1455507,-1.1352118,-1.1041952,-1.1558895,-1.1041952,-1.114534,-1.0525008,-1.0938563,-1.0525008,-1.0421619,-0.9697898,-0.959451,-1.0318231,-1.0835174,-1.0938563,-1.0628397,-1.1248729,-1.1248729,-1.1558895,-1.0938563,-1.1455507,-1.197245,-1.2282616,-1.1869062,-1.1248729,-1.114534,-1.1869062,-1.1558895,-1.197245,-1.1558895,-1.1662284,-1.1765673,-1.197245,-1.1765673,-1.2696171,-1.197245,-1.1352118,-1.1352118,-1.1455507,-1.1765673,-1.1869062,-1.1558895,-1.1352118,-1.1662284,-1.3419892,-1.3316504,-1.3109726,-1.2489394,-1.2386005,-1.1765673,-1.1352118,-1.197245,-1.2075839,-1.1662284,-1.1765673,-1.1455507,-1.1352118,-1.1869062,-1.1869062,-1.114534,-1.1248729,-1.2282616,-1.1558895,-1.1765673,-1.2075839,-1.1765673,-1.2179228,-1.1455507,-1.1869062,-1.2075839,-1.1248729,-1.1455507,-1.1662284,-1.114534,-1.1765673,-1.197245,-1.197245,-1.1558895,-1.1662284,-1.1558895,-1.1455507,-1.1869062,-1.1662284,-1.1869062,-1.197245,-1.2179228,-1.1662284,-1.2179228,-1.1869062,-1.2075839,-1.1248729
