,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-03-23.out.0,0.0,-1.2950291,-1.2742556,-1.3249861,-1.3051047,-1.2940341,-1.2945004,-1.2816142,-1.2853153,-1.2829836,-1.287577,-1.2876065,-1.2778944,-1.2829836,-1.2700678,-1.2507152,-1.2668751,-1.2700897,-1.2696327,-1.2719239,-1.2705544,-1.2838867,-1.2774483,-1.2852748,-1.2742337,-1.2682025,-1.277428,-1.2778741,-1.258562,-1.2589676,-1.2695922,-1.2313204,-1.2497825,-1.2245185,-1.2318694,-1.2203931,-1.2347079,-1.2545083,-1.2618466,-1.2563003,-1.2691663,-1.2613398,-1.2599407,-1.2622522,-1.2779053,-1.2691554,-1.2608625,-1.2659222,-1.2580956,-1.2622615,-1.2553474,-1.2604071,-1.2594837,-1.2604071,-1.2562708,-1.2511924,-1.2364814,-1.2364814,-1.2439023,-1.2272558,-1.2609139,-1.2765468,-1.2714466,-1.2737378,-1.2741839,-1.2792622,-1.2690946,-1.2797083,-1.2847368,-1.2764237,-1.2764642,-1.2755222,-1.2944085,-1.2934555,-1.2976121,-1.2957467,-1.2929487,-1.298484,-1.2957358,-1.2920363,-1.2957358,-1.2966389,-1.2975607,-1.2961819,-1.2989597,-1.2925026,-1.2851221,-1.2851221,-1.2929783,-1.2897341,-1.2883554,-1.2938907,-1.2888124,-1.2888124,-1.2902005,-1.2920456,-1.2883554,-1.2897451,-1.2975716,-1.2980675,-1.2920565,-1.2878797,-1.2851221,-1.2837527,-1.2851517,-1.2975919,-1.28423,-1.2805397,-1.290698,-1.2805397,-1.2810154,-1.2874632,-1.2879202,-1.2925229,-1.29898,-1.2966685,-1.3076987,-1.3044857,-1.3058536,-1.3040085,-1.310436,-1.3035312,-1.3025892,-1.3058224,-1.3071918,-1.3150168,-1.3127053,-1.3200562,-1.3182111
2020-03-23.out.1,0.0,-1.2792622,-1.2690946,-1.2797083,-1.2847368,-1.2764237,-1.2764642,-1.2755222,-1.2944085,-1.2934555,-1.2976121,-1.2957467,-1.2929487,-1.298484,-1.2957358,-1.2920363,-1.2957358,-1.2966389,-1.2975607,-1.2961819,-1.2989597,-1.2925026,-1.2851221,-1.2851221,-1.2929783,-1.2897341,-1.2883554,-1.2938907,-1.2888124,-1.2888124,-1.2902005,-1.2920456,-1.2883554,-1.2897451,-1.2975716,-1.2980675,-1.2920565,-1.2878797,-1.2851221,-1.2837527,-1.2851517,-1.2975919,-1.28423,-1.2805397,-1.290698,-1.2805397,-1.2810154,-1.2874632,-1.2879202,-1.2925229,-1.29898,-1.2966685,-1.3076987,-1.3044857,-1.3058536,-1.3040085,-1.310436,-1.3035312,-1.3025892,-1.3058224,-1.3071918,-1.3150168,-1.3127053,-1.3200562,-1.3182111,-1.314967,-1.3205319,-1.316823,-1.3163457,-1.3218811,-1.3500039,-1.3287547,-1.3361242,-1.3333262,-1.3434937,-1.3559136,-1.3420947,-1.3398035,-1.3402605,-1.3688294,-1.3821913,-1.3756921,-1.3646105,-1.3706122,-1.3738361,-1.3706231,-1.3526476,-1.3646417,-1.3475896,-1.3535912,-1.3475896,-1.350843,-1.3665273,-1.3605147,-1.3513,-1.3503783,-1.3563597,-1.3559027,-1.3591359,-1.3563597,-1.3531452,-1.346231,-1.3480762,-1.3365298,-1.3430181,-1.3246074,-1.3324247,-1.3623817,-1.3623505,-1.3618951,-1.3549809,-1.3563597,-1.406156,-1.3812275,-1.4075254,-1.3895001,-1.377517,-1.3669329,-1.3655541,-1.3572612,-1.3609515,-1.353571,-1.355427,-1.3508244,-1.3471653,-1.3536427,-1.3407378,-1.3485643,-1.3513515
2020-03-23.out.2,0.0,-1.3591889,-1.3531966,-1.3614692,-1.362391,-1.3591578,-1.3582547,-1.347641,-1.3481073,-1.3545754,-1.3458161,-1.3462731,-1.3610029,-1.35638,-1.3467176,-1.3655853,-1.3688294,-1.3830726,-1.400591,-1.3872089,-1.3867628,-1.3802948,-1.3871793,-1.3872089,-1.4056289,-1.3940825,-1.3982687,-1.4005194,-1.3986852,-1.3908477,-1.3917804,-1.3922374,-1.381633,-1.386256,-1.3844108,-1.3950245,-1.3950059,-1.3991718,-1.3936255,-1.4102315,-1.3853233,-1.3867223,-1.3876441,-1.3945582,-1.3931794,-1.3959276,-1.3843999,-1.3917804,-1.3903923,-1.3839538,-1.3913452,-1.381187,-1.3858099,-1.3853529,-1.3830616,-1.3830616,-1.3826156,-1.371049,-1.3848772,-1.3802745,-1.3812165,-1.3812165,-1.3977727,-1.3917804,-1.3807206,-1.387198,-1.3917913,-1.3895001,-1.3908882,-1.3917804,-1.4120361,-1.3982172,-1.3982079,-1.3977509,-1.3968291,-1.4018981,-1.4037432,-1.4032566,-1.4023442,-1.3995757,-1.4023442,-1.3958855,-1.3995664,-1.398654,-1.3963519,-1.4055479,-1.4124417,-1.3986431,-1.4037027,-1.4087717,-1.406936,-1.4032255,-1.4078484,-1.4060235,-1.4193963,-1.4175512,-1.4050706,-1.412451,-1.4142962,-1.4170444,-1.4165983,-1.4133931,-1.4170537,-1.427658,-1.4221227,-1.4175294,-1.4198206,-1.426259,-1.4133323,-1.437269,-1.4243313,-1.4248179,-1.422051,-1.4211386,-1.4179147,-1.4243532,-1.4183608,-1.4308414,-1.4147111,-1.438211,-1.4280434,-1.4294424,-1.4390922,-1.4464228,-1.4312049,-1.4353817,-1.4303127,-1.4303127,-1.4298371
2020-03-23.out.3,0.0,-1.4229323,-1.4279904,-1.4289137,-1.4284676,-1.4367512,-1.4316619,-1.4339827,-1.4316308,-1.4288825,-1.4330298,-1.4265618,-1.4279405,-1.4344179,-1.4270483,-1.4320971,-1.4260954,-1.4261157,-1.4247166,-1.4270483,-1.4293598,-1.4256493,-1.4256696,-1.4270483,-1.4270374,-1.4293396,-1.4242706,-1.4288639,-1.4228715,-1.4238042,-1.4168698,-1.4168901,-1.4182689,-1.4219295,-1.4187352,-1.4145786,-1.421056,-1.4178119,-1.4154911,-1.4215021,-1.4247166,-1.4178119,-1.4159667,-1.4118008,-1.4228513,-1.4173159,-1.4099355,-1.4136257,-1.4127226,-1.4154708,-1.4099355,-1.4237933,-1.4145381,-1.412693,-1.415906,-1.4191205,-1.4195962,-1.4186635,-1.4214117,-1.4163521,-1.4200423,-1.4094582,-1.411294,-1.4131391,-1.4080794,-1.4159169,-1.4168184,-1.4177511,-1.4126821,-1.4140609,-1.4149733,-1.4163521,-1.4075928,-1.409895,-1.41908,-1.4153991,-1.4153882,-1.4167779,-1.4130877,-1.4135431,-1.4158748,-1.4066197,-1.4153991,-1.4153882,-1.4195245,-1.4227577,-1.4186012,-1.4213696,-1.4227687,-1.417709,-1.4130768,-1.4204572,-1.4172333,-1.4264589,-1.4227687,-1.4209236,-1.4186324,-1.4181364,-1.4209049,-1.4075617,-1.4084944,-1.4043285,-1.4089607,-1.4103597,-1.4131079,-1.4103597,-1.408485,-1.4098934,-1.4126509,-1.4108058,-1.4135836,-1.4006585,-1.4025129,-1.4117292,-1.4094177,-1.4011046,-1.3992595,-1.398347,-1.3997351,-1.403901,-1.4038824,-1.399746,-1.39789,-1.3969776,-1.399746,-1.3969683,-1.4025036,-1.4015912,-1.3928117
2020-03-23.out.4,0.0,-1.3937241,-1.3951231,-1.3946568,-1.3932874,-1.39422,-1.3909961,-1.3919086,-1.3909666,-1.3955988,-1.3974253,-1.3895878,-1.3909868,-1.3923656,-1.3905205,-1.3817612,-1.3827235,-1.3905314,-1.3909868,-1.3854515,-1.3817612,-1.3817612,-1.3831603,-1.3822478,-1.37947,-1.3730223,-1.3684196,-1.368886,-1.3679439,-1.3684103,-1.3569028,-1.3559811,-1.3629045,-1.3601174,-1.3499887,-1.3550577,-1.3412202,-1.3532033,-1.3481436,-1.3536789,-1.354136,-1.3504457,-1.3509121,-1.3412497,-1.339871,-1.340328,-1.3370838,-1.3324905,-1.3324905,-1.3384829,-1.3329475,-1.3311024,-1.3255671,-1.3278785,-1.3288112,-1.3301993,-1.3255966,-1.3223728,-1.3283651,-1.3172944,-1.3288112,-1.3227986,-1.3329662,-1.3319837,-1.3232338,-1.3292152,-1.324583,-1.3273701,-1.3241369,-1.3282934,-1.3236799,-1.3135216,-1.3051882,-1.3107236,-1.3121023,-1.3226973,-1.3351359,-1.3300466,-1.3300466,-1.3433773,-1.3304818,-1.3604497,-1.3484463,-1.3530693,-1.3567595,-1.3563134,-1.3489329,-1.3401737,-1.3429515,-1.3374162,-1.3378934,-1.3342032,-1.3272688,-1.3420297,-1.3434178,-1.3397479,-1.3388152,-1.3457495,-1.3392722,-1.3378934,-1.3480517,-1.3406603,-1.3351655,-1.3199787,-1.3236487,-1.3162885,-1.3250181,-1.321774,-1.3157723,-1.3286679,-1.3212562,-1.3152639,-1.3060492,-1.3143717,-1.3134297,-1.3046502,-1.2977657,-1.3042041,-1.3005139,-1.3046798,-1.2945215,-1.2972993,-1.2991444,-1.29729,-1.2996217,-1.2977766,-1.2945324,-1.2949895,-1.2977657
2020-03-23.out.5,0.0,-1.3005544,-1.2982227,-1.2890267,-1.2857935,-1.2793254,-1.2761218,-1.279812,-1.2765881,-1.2747337,-1.2779576,-1.2761125,-1.2705974,-1.2825805,-1.279812,-1.2825696,-1.2825696,-1.2802784,-1.2816571,-1.2802784,-1.2812111,-1.2779669,-1.2835225,-1.2581479,-1.2655377,-1.2540209,-1.250797,-1.2484872,-1.2438939,-1.239728,-1.239728,-1.22959,-1.2300656,-1.2236085,-1.2347088,-1.2263957,-1.2190152,-1.2264252,-1.2337761,-1.2379234,-1.2379234,-1.2406902,-1.2365539,-1.2397685,-1.2333098,-1.2453038,-1.2420597,-1.2342222,-1.2393115,-1.2540724,-1.2527029,-1.230532,-1.2347088,-1.2328637,-1.2286978,-1.2273283,-1.2268822,-1.2241044,-1.2245615,-1.2282703,-1.2268822,-1.2218132,-1.2088974,-1.2245505,-1.2254832,-1.2158116,-1.206586,-1.2079741,-1.2107426,-1.217181,-1.2199681,-1.2148898,-1.217181,-1.2162872,-1.217181,-1.219522,-1.2135204,-1.2116752,-1.2024497,-1.2010709,-1.2015279,-1.2029269,-1.1997124,-1.2015388,-1.1978782,-1.1835836,-1.1946543,-1.1951113,-1.189565,-1.1946543,-1.2112401,-1.2107644,-1.2098504,-1.2098504,-1.2135406,-1.2227366,-1.2374975,-1.224591,-1.2250574,-1.2199791,-1.2208915,-1.2190464,-1.2162888,-1.2176878,-1.2116955,-1.204326,-1.1872738,-1.1964994,-1.1992679,-1.1951113,-1.1988311,-1.2024918,-1.1955777,-1.1960533,-1.2015887,-1.1983555,-1.2061711,-1.1978782,-1.2135811,-1.2117173,-1.2283124,-1.2310497,-1.2241449,-1.2232123,-1.2222703,-1.2227366,-1.2204251,-1.2204251,-1.2172013
2020-03-23.out.6,0.0,-1.2241449,-1.208927,-1.2153857,-1.2070928,-1.2117064,-1.2061711,-1.2084732,-1.2052291,-1.2001694,-1.1987906,-1.1928092,-1.1932662,-1.190518,-1.1918874,-1.1863521,-1.1868278,-1.1960533,-1.1886838,-1.1965103,-1.1955777,-1.2029581,-1.1817182,-1.1872848,-1.1872848,-1.1817681,-1.1937419,-1.1960533,-1.195587,-1.1978984,-1.1923631,-1.1983555,-1.1946543,-1.1762141,-1.1720778,-1.1813329,-1.1887134,-1.1794878,-1.1919279,-1.1804002,-1.1845365,-1.1739229,-1.1836241,-1.1840905,-1.1776427,-1.177167,-1.175768,-1.1776427,-1.178109,-1.1711747,-1.1794785,-1.1707286,-1.178109,-1.1716317,-1.1790012,-1.1808463,-1.1863817,-1.1780888,-1.1794582,-1.1762343,-1.170699,-1.1693295,-1.1697866,-1.1767209,-1.166572,-1.161503,-1.1651932,-1.1684374,-1.1642512,-1.161503,-1.1628522,-1.1637942,-1.1642699,-1.1660963,-1.1637942,-1.1532101,-1.1688835,-1.1651932,-1.1569003,-1.1509189,-1.1592227,-1.1564449,-1.1564449,-1.1453649,-1.1462773,-1.1513759,-1.1463069,-1.1513759,-1.148152,-1.1476857,-1.1527749,-1.1421503,-1.1421706,-1.1481411,-1.1416933,-1.1472396,-1.1435494,-1.1449375,-1.1426058,-1.1255646,-1.1357228,-1.1370813,-1.1412472,-1.1320326,-1.104038,-1.1361782,-1.1278667,-1.1274097,-1.122807,-1.1066969,-1.1076405,-1.119148,-1.1223719,-1.1260621,-1.1173029,-1.1219258,-1.1218962,-1.1223423,-1.1200511,-1.1172826,-1.1214392,-1.1186707,-1.1173122,-1.1127002,-1.1108551,-1.1053197,-1.1020959,-1.0979595,-1.0841406
2020-03-23.out.7,0.0,-1.0887635,-1.0809277,-1.0754033,-1.07217,-1.0744908,-1.0763266,-1.0662073,-1.0675767,-1.0758898,-1.0717535,-1.0740557,-1.0634606,-1.0653058,-1.0671711,-1.0597907,-1.0524102,-1.0537797,-1.0602368,-1.0630146,-1.0510221,-1.04872,-1.0579751,-1.0574995,-1.04138,-1.0658329,-1.0635011,-1.0639566,-1.0570331,-1.071337,-1.0685499,-1.068996,-1.0708613,-1.069938,-1.0667048,-1.0703841,-1.0685203,-1.0671415,-1.0712779,-1.0643528,-1.0735986,-1.068539,-1.0648487,-1.0694421,-1.0726753,-1.0652948,-1.0712872,-1.068539,-1.068539,-1.0643731,-1.0648487,-1.0597704,-1.0676172,-1.0634606,-1.0690162,-1.064384,-1.0648597,-1.0625389,-1.0616155,-1.0630146,-1.0597907,-1.0676468,-1.0634809,-1.0593243,-1.063927,-1.0621114,-1.0533429,-1.0561004,-1.0570331,-1.0648799,-1.0570534,-1.0538092,-1.0611897,-1.0588782,-1.0514978,-1.0630348,-1.049177,-1.0602773,-1.0611897,-1.0547123,-1.0547419,-1.0538388,-1.0552083,-1.0533631,-1.0450703,-1.0542865,-1.0482848,-1.0505963,-1.0547622,-1.0450703,-1.0478387,-1.0464397,-1.0455366,-1.0400013,-1.0349229,-1.0353986,-1.0229398,-1.0294172,-1.0266596,-1.0308162,-1.0252513,-1.0252808,-1.0206689,-1.022514,-1.022514,-1.022971,-1.0146968,-1.018387,-1.0142211,-0.9773391,-0.961686,-0.9686406,-0.9547921,-0.9373048,-0.9350136,-0.9133495,-0.922129,-0.9258192,-0.9258192,-0.9161273,-0.9244498,-0.9179927,-0.9064759,-0.9023396,-0.9088076,-0.9037479,-0.9065164,-0.9074491,-0.8996225
2020-03-23.out.8,0.0,-0.9051174,-0.8973017,-0.9005163,-0.8894752,-0.8941074,-0.8922623,-0.8927193,-0.8917976,-0.8954878,-0.8927193,-0.8950215,-0.8940888,-0.8889979,-0.893195,-0.897322,-0.8954862,-0.887184,-0.8908742,-0.8908742,-0.8890587,-0.8876706,-0.8826016,-0.8821352,-0.8761242,-0.8761242,-0.8789114,-0.8793684,-0.8743087,-0.8793979,-0.8775528,-0.8780192,-0.8743289,-0.8674242,-0.8687936,-0.8669594,-0.8738829,-0.8674055,-0.8641909,-0.8683475,-0.8688045,-0.8623661,-0.8637355,-0.8526648,-0.8494612,-0.8554629,-0.8457819,-0.8374983,-0.8398207,-0.8352071,-0.8352071,-0.8356642,-0.8407425,-0.8476473,-0.8517836,-0.8439368,-0.8439368,-0.8430337,-0.8531624,-0.848569,-0.8481027,-0.8504141,-0.8531624,-0.8504141,-0.8522593,-0.8577759,-0.8499385,-0.8499385,-0.8462778,-0.8430446,-0.8453358,-0.8481229,-0.8462778,-0.8504251,-0.8555034,-0.8605724,-0.8555034,-0.8499681,-0.8517836,-0.8660782,-0.8522297,-0.8517727,-0.8619309,-0.8660579,-0.8554629,-0.8522188,-0.857308,-0.8582407,-0.8481027,-0.843957,-0.8462482,-0.8448788,-0.8393248,-0.8361102,-0.83242,-0.8282837,-0.8259925,-0.829703,-0.8269454,-0.8269454,-0.8283445,-0.8371239,-0.820964,-0.8200609,-0.8251408,-0.8218764,-0.8283335,-0.8292662,-0.8311113,-0.8343259,-0.8352476,-0.8495329,-0.8481339,-0.8306247,-0.846309,-0.8642829,-0.8582812,-0.8476768,-0.8476768,-0.8177199,-0.8232552,-0.8223521,-0.8435515,-0.8412493,-0.8375388,-0.8425985,-0.8384622,-0.8384622,-0.8375388
2020-03-23.out.9,0.0,-0.8080373,-0.807156,-0.8196055,-0.8043985,-0.8039524,-0.8025736,-0.8030306,-0.7929019,-0.8090526,-0.8081199,-0.7929129,-0.793816,-0.7933792,-0.7924668,-0.7883009,-0.7864853,-0.7855636,-0.77869,-0.7708432,-0.7736101,-0.7828356,-0.7726774,-0.7703862,-0.7644047,-0.7703971,-0.7717852,-0.7749997,-0.7574813,-0.754744,-0.7529285,-0.7538222,-0.7611824,-0.7819544,-0.781488,-0.7602388,-0.7722422,-0.7722422,-0.7703971,-0.7685613,-0.7593357,-0.7662405,-0.7639586,-0.7676489,-0.7644157,-0.7584233,-0.7533559,-0.7542979,-0.7492196,-0.7482978,-0.7473947,-0.7464823,-0.7455496,-0.7450833,-0.7460253,-0.7381801,-0.737277,-0.7432584,-0.7492694,-0.7464823,-0.7455496,-0.7506186,-0.7501725,-0.7520176,-0.7437341,-0.7492694,-0.7474243,-0.737277,-0.7367499,-0.7409672,-0.7409672,-0.7386557,-0.7354318,-0.7239244,-0.7266929,-0.7326852,-0.7151761,-0.7262468,-0.724383,-0.725325,-0.7271701,-0.7202653,-0.7202653,-0.7285489,-0.7317821,-0.7299184,-0.7271499,-0.7262468,-0.7188772,-0.725325,-0.7193529,-0.7110507,-0.7000205,-0.7041771,-0.7064792,-0.6968076,-0.6949624,-0.7046341,-0.6949624,-0.7060331,-0.7065088,-0.6949624,-0.6959045,-0.6922142,-0.7009937,-0.7042176,-0.6977496,-0.6963615,-0.6973035,-0.6913018,-0.69038,-0.706529,-0.6963615,-0.7009751,-0.6991283,-0.6940407,-0.7000517,-0.6982066,-0.6968278,-0.6995947,-0.6945164,-0.6949827,-0.6963615,-0.6871359,-0.6950123,-0.6982268,-0.6811545,-0.6834862,-0.6890215
