,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127
2020-07-15.out.0,0.0,2.1303236,2.1149951,2.1054174,2.1813449,2.1802749,2.1604608,2.1475776,2.1459169,2.1501714,2.1566098,2.1641093,2.1496538,2.1683207,2.2288823,2.2091788,2.2172908,2.1993706,2.0677776,2.1428355,2.1730102,2.1324891,2.0745989,2.042066,2.1352958,2.1390287,2.1232201,2.1024143,2.1043022,2.1039233,2.088934,2.0603144,2.0642869,2.056401,2.0678613,2.0673737,2.0598495,2.065473,2.1116391,2.107785,2.0684285,2.0522335,2.0636036,2.0133486,2.0460891,2.119439,2.0106158,2.0737712,2.1533118,2.1173672,2.1471255,2.096202,2.2553156,2.0875725,2.0534435,2.1217402,2.1536779,2.0973355,1.9980762,2.0646574,2.0086271,2.0995321,2.0724249,2.1297628,2.1235279,2.0364607,2.0919175,2.0716026,2.0044724,2.0508582,2.0407294,2.08291,2.070098,2.0013448,2.0972062,2.0615575,2.1458112,2.1126595,2.114709,2.0377652,2.0505839,2.0590812,2.1581369,2.127945,2.134352,2.0804754,2.1407151,2.1176945,2.1922055,2.1905319,2.0989702,2.1212418,2.0818046,2.1312201,2.0136479,2.1064128,2.1170831,2.0378762,2.1743909,2.0186171,2.0270088,2.0221064,2.0545563,2.057163,2.0502286,1.9826938,2.014866,2.019154,2.09435,2.0750036,1.9862289,2.0171281,2.0131393,1.9848806,1.954409,1.9305981,1.9643214,1.934745,1.8781863,1.8959407,1.8750543,1.8418864,1.8293919,1.8479546,1.8531488,1.8637608,1.8744817,1.8511803,1.8655765
2020-07-15.out.1,0.0,2.0364607,2.0919175,2.0716026,2.0044724,2.0508582,2.0407294,2.08291,2.070098,2.0013448,2.0972062,2.0615575,2.1458112,2.1126595,2.114709,2.0377652,2.0505839,2.0590812,2.1581369,2.127945,2.134352,2.0804754,2.1407151,2.1176945,2.1922055,2.1905319,2.0989702,2.1212418,2.0818046,2.1312201,2.0136479,2.1064128,2.1170831,2.0378762,2.1743909,2.0186171,2.0270088,2.0221064,2.0545563,2.057163,2.0502286,1.9826938,2.014866,2.019154,2.09435,2.0750036,1.9862289,2.0171281,2.0131393,1.9848806,1.954409,1.9305981,1.9643214,1.934745,1.8781863,1.8959407,1.8750543,1.8418864,1.8293919,1.8479546,1.8531488,1.8637608,1.8744817,1.8511803,1.8655765,1.8745539,1.8743805,1.8372735,1.8586323,1.8819533,1.8184159,1.7675765,1.7807124,1.7751297,1.9475613,1.828465,1.8207577,1.8103684,1.7691823,1.7802605,1.7132691,1.8131248,1.7865093,1.6955267,1.7111628,1.7462079,1.8117052,1.8128913,1.7714359,1.8646347,1.8111121,1.7778969,1.8441562,1.8565369,1.7105096,1.6302476,1.7569275,1.7486079,1.6841124,1.716595,1.6568341,1.7500265,1.7755623,1.7634768,1.7892205,1.7795071,1.7565809,1.7520746,1.7923406,1.7838433,1.7904969,1.7930218,1.7676591,1.7791302,1.6723025,1.7983342,1.803356,1.7754019,1.7678881,1.790208,1.7923111,1.7963956,1.8246922,1.8238025,1.7553143,1.7354181,1.7491211,1.7689366,1.7671361
2020-07-15.out.2,0.0,1.8581565,1.8586633,1.830695,1.8084987,1.8226111,1.7833783,1.7651977,1.7893925,1.6820139,1.6873563,1.7096215,1.7206191,1.6917314,1.7234099,1.6256391,1.6438174,1.6502418,1.6378783,1.6148307,1.6340317,1.6235035,1.5987016,1.6145736,1.5707451,1.5633906,1.5792573,1.5782328,1.584191,1.5707987,1.5184622,1.5224478,1.5371972,1.5785804,1.6120766,1.6219762,1.629903,1.6997302,1.6664408,1.5647414,1.5938174,1.6089349,1.6052722,1.588508,1.5636619,1.5587541,1.5562906,1.5538784,1.5912752,1.6310246,1.6067113,1.6122035,1.6061225,1.6030165,1.6002858,1.5780723,1.5838155,1.566499,1.5667294,1.5544824,1.5424958,1.5068211,1.49089,1.4737996,1.4829201,1.4448153,1.4770736,1.4894715,1.4110714,1.379872,1.3910494,1.415058,1.4456966,1.4300797,1.4204544,1.4283255,1.4529971,1.440551,1.4480957,1.4590147,1.4261568,1.451034,1.4699573,1.4795479,1.4773762,1.4724876,1.4375438,1.4435969,1.4397803,1.4657058,1.4612113,1.5454694,1.5911847,1.5933878,1.6579434,1.6598205,1.6000576,1.5836238,1.5714186,1.5604169,1.5604793,1.6200151,1.6562935,1.633318,1.5999618,1.6214003,1.6217975,1.6285243,1.6278184,1.5993569,1.5846172,1.5676807,1.5450605,1.5559353,1.5435279,1.5334033,1.5497834,1.4955644,1.4853482,1.5073947,1.481509,1.547196,1.5561968,1.6164925,1.6423009,1.6214843,1.671551,1.6224304,1.6364038
2020-07-15.out.3,0.0,1.6515105,1.6388879,1.6327144,1.6509757,1.5402894,1.5822549,1.5267142,1.564407,1.5849435,1.5835604,1.5886231,1.5949754,1.588479,1.5745391,1.5775783,1.5812808,1.5724984,1.5385425,1.5200143,1.4317685,1.4918003,1.4362619,1.4318825,1.4374726,1.4193459,1.4330406,1.4257573,1.3416403,1.3805771,1.3470948,1.3487771,1.3515487,1.3344205,1.3308569,1.3363384,1.2883286,1.2817212,1.2602203,1.2330989,1.2987266,1.2556772,1.2843247,1.3319073,1.2838027,1.2755358,1.2214663,1.2905144,1.3247232,1.3125696,1.311119,1.3220185,1.336502,1.3685409,1.3829492,1.3815995,1.3903033,1.4093559,1.455549,1.4608658,1.457412,1.4583881,1.4376171,1.3796213,1.4328922,1.5545468,1.5615641,1.5143884,1.5078684,1.5296545,1.5174333,1.5133809,1.5300344,1.5226469,1.5132207,1.5192436,1.5654303,1.5487877,1.5388138,1.5106947,1.5076768,1.4568954,1.4924732,1.4949067,1.4984348,1.486348,1.4528497,1.4659664,1.5244862,1.5207893,1.5159308,1.5060332,1.5166434,1.5111921,1.5163884,1.5125738,1.514212,1.516526,1.4902388,1.5074024,1.5029809,1.4527184,1.4551314,1.4440737,1.2676403,1.4396254,1.4394004,1.3013096,1.4084561,1.4462605,1.4469904,1.4572753,1.4615967,1.4576887,1.4537419,1.4606657,1.4510792,1.4387374,1.4371929,1.4296353,1.4373286,1.4234133,1.4206225,1.4204922,1.4401086,1.4054931,1.4032759,1.42619,1.463056
2020-07-15.out.4,0.0,1.4994841,1.4896986,1.4835399,1.4790755,1.4704814,1.474356,1.4670481,1.4685473,1.4669738,1.4550173,1.4562594,1.4390431,1.4165812,1.407185,1.4034966,1.4123178,1.4200853,1.4222391,1.4316694,1.4016485,1.4032048,1.3804456,1.3467786,1.3867743,1.3766195,1.3444622,1.354603,1.3238254,1.3020748,1.306381,1.3069654,1.3224534,1.2894134,1.2978267,1.3063928,1.3142294,1.3229903,1.3302047,1.3605582,1.353687,1.3405832,1.3571624,1.4852533,1.4879311,1.4630742,1.3733853,1.3694105,1.469192,1.5523737,1.534431,1.4914086,1.4857754,1.5086219,1.5268798,1.5086691,1.5116428,1.4977576,1.4824659,1.3834497,1.4098725,1.4018186,1.3753451,1.3887148,1.3963254,1.4083507,1.3561883,1.3590557,1.366892,1.3215147,1.3120079,1.3385502,1.3088965,1.301075,1.3273677,1.3383251,1.3453567,1.3463577,1.3420256,1.3297785,1.3254497,1.3101007,1.2750527,1.298324,1.2823046,1.2566685,1.2655532,1.2832162,1.2825424,1.2903973,1.2950639,1.2800981,1.292961,1.2975061,1.2875396,1.2800121,1.2910097,1.2982187,1.2855796,1.2860952,1.289081,1.2723209,1.2899117,1.2821905,1.2592451,1.2583367,1.243778,1.2388162,1.2350363,1.2113203,1.207775,1.2127196,1.1805062,1.1567955,1.1647968,1.1643835,1.1490237,1.2066449,1.1901271,1.1614978,1.1840687,1.1990978,1.2207151,1.2205191,1.2201037,1.2172076,1.2173129,1.2091169,1.201865
2020-07-15.out.5,0.0,1.2193698,1.2222855,1.2192838,1.2191728,1.2102,1.2137021,1.209398,1.2158718,1.203952,1.1941772,1.1787013,1.1370631,1.162967,1.1710897,1.1729236,1.1824025,1.1929739,1.1811497,1.1802909,1.1831786,1.1848113,1.1676004,1.1734004,1.1771556,1.1639496,1.146221,1.145528,1.1474759,1.1530363,1.1518189,1.1450586,1.1511805,1.1497761,1.128175,1.1453278,1.1342969,1.121983,1.1191783,1.114151,1.1074468,1.0974382,1.1062607,1.1103959,1.1038165,1.09385,1.1042018,1.0879273,1.09495,1.0780664,1.0890239,1.0908945,1.1066363,1.1094217,1.0941095,1.0964374,1.0989097,1.0925294,1.0943399,1.0914543,1.0930257,1.0840762,1.0904673,1.0924713,1.0959768,1.0773474,1.0792093,1.0705959,1.0552381,1.0391144,1.0397602,1.0547647,1.0497729,1.0420871,1.0498805,1.0466797,1.0473221,1.0374418,1.0333768,1.035455,1.0444345,1.0036691,1.0239246,0.9884483,0.9968303,0.9947628,0.9830647,0.9801069,0.9799767,0.9761442,0.9795313,0.9862989,0.9770063,0.9735525,0.9797766,0.9748127,0.9719551,0.9686629,0.94334,0.9416124,0.9300199,0.9269794,0.92497,0.9231736,0.9251971,0.9247784,0.9362248,0.9319314,0.9351409,0.9326407,0.9304677,0.9262043,0.9271086,0.9186801,0.9060218,0.9054481,0.9117403,0.9006814,0.8924725,0.9061027,0.8976074,0.8875809,0.8774208,0.8808173,0.8891564,0.8781267,0.8802437,0.8759537,0.8781655
2020-07-15.out.6,0.0,0.8787091,0.8732577,0.8785508,0.8556581,0.8393869,0.8452064,0.8322855,0.8377703,0.8435703,0.8442441,0.8443476,0.8499873,0.8502424,0.8510732,0.8482877,0.8543128,0.8470015,0.844184,0.8414813,0.8395634,0.8425091,0.8407193,0.8359138,0.8365842,0.830429,0.8248882,0.832136,0.8271054,0.8482705,0.8623913,0.8621676,0.8659508,0.8626744,0.8600398,0.8580379,0.8531321,0.8768997,0.8935748,0.8838989,0.909591,0.9285474,0.9262401,0.9298789,0.9406052,0.9453807,0.9422099,0.9054053,0.9018512,0.8628229,0.8492349,0.8457692,0.860934,0.8704571,0.8811166,0.8798003,0.8687835,0.8476871,0.7847342,0.7731263,0.7754673,0.7861031,0.7849559,0.7726281,0.7534325,0.7541472,0.738202,0.7479541,0.7381406,0.7331187,0.7286984,0.7282109,0.7109106,0.7082908,0.7073406,0.7063816,0.7179883,0.7235645,0.7286586,0.7369923,0.7457339,0.759253,0.7751692,0.7697589,0.7656472,0.7644612,0.749842,0.735705,0.7492984,0.7381827,0.7487248,0.7369707,0.7433456,0.744833,0.7316215,0.7350828,0.7460504,0.7586686,0.7676373,0.7749691,0.7766468,0.7709255,0.7711718,0.7632289,0.7424339,0.740713,0.7489853,0.7496979,0.7517127,0.7476991,0.7396572,0.7395871,0.7319627,0.7410036,0.7364531,0.7353639,0.7327053,0.7286404,0.7321317,0.7371289,0.7303333,0.7330239,0.7320436,0.7326213,0.7337172,0.7302772,0.7435167,0.7442205,0.7351196
2020-07-15.out.7,0.0,0.7156,0.7096718,0.7120159,0.6914686,0.6985214,0.6908336,0.6987852,0.706797,0.7085921,0.7111012,0.7068713,0.6910768,0.6918441,0.6990586,0.6908939,0.687072,0.6880664,0.6839012,0.6801234,0.6690958,0.6758213,0.675633,0.6771443,0.6757612,0.6764124,0.6642008,0.6576548,0.657912,0.6609666,0.6660327,0.6707501,0.6661329,0.6670939,0.6623463,0.6674404,0.6747483,0.676733,0.6897207,0.689909,0.6864423,0.6805388,0.6842413,0.6741726,0.6536607,0.6538912,0.6519031,0.6618803,0.6585773,0.6519311,0.6524554,0.6623571,0.6676182,0.6671627,0.6702788,0.671426,0.6688923,0.6738281,0.6699214,0.6722709,0.6695962,0.6697932,0.6608225,0.666334,0.6650845,0.6605674,0.658164,0.6650598,0.6606642,0.6569479,0.6624239,0.6537049,0.6380287,0.64692,0.6372141,0.6067691,0.5918109,0.58583,0.5829724,0.591388,0.5894323,0.585943,0.5862282,0.5830554,0.5873315,0.5857568,0.5839671,0.5783962,0.5747592,0.5719083,0.5754911,0.5913944,0.5942133,0.5948837,0.6227035,0.6528019,0.6895187,0.7074774,0.7139417,0.7248175,0.7358677,0.756879,0.7291399,0.7259347,0.6811546,0.6848817,0.6985119,0.6803967,0.630133,0.6570059,0.6557659,0.6597795,0.6597495,0.667659,0.6465347,0.6477241,0.6233376,0.6474238,0.6718103,0.6817099,0.6889082,0.6786759,0.653327,0.6517944,0.705808,0.7174244,0.7332887,0.7305012,0.7163589
2020-07-15.out.8,0.0,0.7149231,0.714911,0.7260689,0.7445994,0.7497549,0.7770139,0.7899854,0.789176,0.7835147,0.7788319,0.764204,0.7576354,0.7531784,0.7577076,0.7474527,0.7350474,0.7234816,0.7181712,0.7160984,0.708504,0.6995633,0.6939958,0.6869751,0.6907269,0.6958598,0.6972041,0.6937448,0.6972783,0.6648379,0.6671219,0.6530203,0.6599216,0.6544175,0.6495418,0.6437051,0.6401243,0.6374044,0.6297199,0.6110065,0.5970072,0.6058952,0.6016052,0.5978855,0.5882463,0.5817779,0.5826087,0.5706221,0.5759486,0.5655968,0.5650533,0.5628094,0.5636489,0.5502178,0.5511575,0.5568974,0.5581135,0.5512877,0.5463239,0.5468061,0.5308447,0.5261693,0.5276405,0.5360777,0.5400546,0.5402095,0.5445997,0.5435351,0.5428012,0.5485043,0.541684,0.5439292,0.5385413,0.5365512,0.5365252,0.5248831,0.5200583,0.5283305,0.5275265,0.5297997,0.530185,0.5279398,0.5314044,0.5329057,0.5351208,0.5355362,0.5268506,0.5323354,0.5254395,0.5192262,0.5183006,0.516571,0.5085559,0.5055434,0.4971062,0.5098334,0.5026858,0.497977,0.4859624,0.4915775,0.5069986,0.5120526,0.5113187,0.5191756,0.5171976,0.514567,0.5204197,0.5235766,0.5081888,0.5170134,0.5134886,0.4958536,0.499924,0.4873671,0.4706931,0.4667529,0.4630332,0.4801807,0.453663,0.448824,0.4426441,0.4340854,0.4447031,0.4396671,0.4443812,0.4331018,0.4445202,0.4539204,0.4552087
2020-07-15.out.9,0.0,0.4500866,0.4443609,0.4436591,0.4350531,0.4317629,0.4141538,0.3904509,0.3952703,0.4022296,0.398795,0.3965619,0.3947861,0.3921609,0.4016506,0.4010736,0.4005807,0.400725,0.3821449,0.3897994,0.3881841,0.3900966,0.3854901,0.3809309,0.3906122,0.397832,0.3987262,0.4027118,0.3938184,0.3810611,0.3824529,0.3876212,0.3895993,0.3875211,0.3856332,0.3863738,0.377011,0.3723023,0.378111,0.3738156,0.3742644,0.372086,0.3676938,0.3740181,0.362591,0.3638492,0.3596172,0.3632455,0.3613209,0.3604621,0.3624769,0.3589856,0.3593729,0.3694997,0.3690542,0.3605235,0.3681813,0.3672136,0.3633036,0.3628882,0.3628689,0.3683784,0.3682093,0.3773103,0.388396,0.3865341,0.3700551,0.3780668,0.3766237,0.3762771,0.3607624,0.360504,0.3536783,0.3570535,0.3533371,0.3531488,0.350358,0.3340447,0.3220301,0.3244797,0.3174678,0.3152613,0.308274,0.3131184,0.3108431,0.3147599,0.3156575,0.3267205,0.3424215,0.3467567,0.3559471,0.3787643,0.3968386,0.4241266,0.4265807,0.4249371,0.4105718,0.3920446,0.3859034,0.3716383,0.3700088,0.3658069,0.3727329,0.3648534,0.3720924,0.3681844,0.3653217,0.3756937,0.3781046,0.3703726,0.3719591,0.3677572,0.3566402,0.3618419,0.3647878,0.3697529,0.3642327,0.3679223,0.3547633,0.3500965,0.3542704,0.3468815,0.3526548,0.3543531,0.3406348,0.3253085,0.3274535,0.3385178,0.3275169
