,DenoisingAutoEncoder (DAE)
OBSEA/2020-01-02.out,0.1382380048305887
OBSEA/2020-01-03.out,0.9033484290754684
OBSEA/2020-01-04.out,0.9036303641891608
OBSEA/2020-01-05.out,0.6119613106558713
OBSEA/2020-01-06.out,0.6784078595401557
OBSEA/2020-01-07.out,0.7322016868373398
OBSEA/2020-01-08.out,0.7055446460258081
OBSEA/2020-01-09.out,0.8854046012893725
OBSEA/2020-01-20.out,0.8538331826290966
OBSEA/2020-02-29.out,0.8024156800037021
OBSEA/2020-03-10.out,0.4477305359279859
OBSEA/2020-03-15.out,0.1817806432038834
OBSEA/2020-03-17.out,0.7757783412341559
OBSEA/2020-03-29.out,0.2210469960499203
OBSEA/2020-04-01.out,0.5168605817204007
OBSEA/2020-04-10.out,0.4537332949212415
OBSEA/2020-04-11.out,0.3184092169915993
OBSEA/2020-04-15.out,0.1362216497723447
OBSEA/2020-04-23.out,0.4520093634436798
OBSEA/2020-04-24.out,0.6664604083760801
OBSEA/2020-05-01.out,0.4331864097160398
OBSEA/2020-05-04.out,0.4163543720358428
OBSEA/2020-05-05.out,0.1458749416112333
OBSEA/2020-05-06.out,0.8283551715110669
OBSEA/2020-05-08.out,0.4932887552209431
OBSEA/2020-05-09.out,0.4612601400734931
OBSEA/2020-05-10.out,0.2708764444689594
OBSEA/2020-05-12.out,0.6353299244104282
OBSEA/2020-05-13.out,0.6634591677127878
OBSEA/2020-05-14.out,0.6094097374179785
OBSEA/2020-05-15.out,0.5015947099307564
OBSEA/2020-05-16.out,0.4999274669400031
OBSEA/2020-05-23.out,0.2728765432098765
OBSEA/2020-05-24.out,0.698660322685355
OBSEA/2020-05-26.out,0.6321482126808411
OBSEA/2020-05-27.out,0.3816533238156117
OBSEA/2020-05-28.out,0.9443293589142632
OBSEA/2020-05-29.out,0.3916281351250177
OBSEA/2020-05-30.out,0.3132808001967973
OBSEA/2020-05-31.out,0.769128004107114
OBSEA/2020-06-01.out,0.4906068003527402
OBSEA/2020-06-04.out,0.3146109128195267
OBSEA/2020-06-05.out,0.3907533310117005
OBSEA/2020-06-07.out,0.6509961891935163
OBSEA/2020-06-08.out,0.3286538304122017
OBSEA/2020-06-09.out,0.6020021318598325
OBSEA/2020-06-10.out,0.465437376212815
OBSEA/2020-06-11.out,0.5661922134062607
OBSEA/2020-06-13.out,0.4514676370980411
OBSEA/2020-06-14.out,0.4988517856498192
OBSEA/2020-06-15.out,0.4690908736497675
OBSEA/2020-06-16.out,0.6154321130844508
OBSEA/2020-06-17.out,0.3505144187888817
OBSEA/2020-06-18.out,0.6409686490331652
OBSEA/2020-06-19.out,0.3955410402315371
OBSEA/2020-06-20.out,0.6444115654835185
OBSEA/2020-06-21.out,0.3495187557445194
OBSEA/2020-06-22.out,0.8960318388564003
OBSEA/2020-06-23.out,0.6907743523788001
OBSEA/2020-06-24.out,0.9280651177584686
OBSEA/2020-06-25.out,0.1397906247459502
OBSEA/2020-06-26.out,0.4769119924511015
OBSEA/2020-06-27.out,0.2813703329257316
OBSEA/2020-06-28.out,0.5667606520153956
OBSEA/2020-06-29.out,0.6114740374384697
OBSEA/2020-06-30.out,0.6170372531023001
OBSEA/2020-07-01.out,0.3658627115026462
OBSEA/2020-07-02.out,0.5680920797405983
OBSEA/2020-07-03.out,0.5145222076598223
OBSEA/2020-07-04.out,0.5432439037957845
OBSEA/2020-07-05.out,0.3355498878109648
OBSEA/2020-07-06.out,0.5761031915716012
OBSEA/2020-07-07.out,0.5291107565457395
OBSEA/2020-07-08.out,0.4954319446498976
OBSEA/2020-07-09.out,0.7381031564889151
OBSEA/2020-07-10.out,0.5274014652274723
OBSEA/2020-07-11.out,0.4123723569983147
OBSEA/2020-07-12.out,0.4995292166117989
OBSEA/2020-07-13.out,0.5886977549157728
OBSEA/2020-07-14.out,0.5319035725018204
OBSEA/2020-07-15.out,0.5837850862251369
OBSEA/2020-07-16.out,0.3357863983796252
OBSEA/2020-07-17.out,0.3368522939440087
OBSEA/2020-07-18.out,0.5719064387262622
OBSEA/2020-07-19.out,0.711810605391699
OBSEA/2020-07-20.out,0.4981458086962947
OBSEA/2020-07-21.out,0.2853463287849253
OBSEA/2020-07-24.out,0.1791474442908014
OBSEA/2020-07-25.out,0.3341821970135432
OBSEA/2020-07-26.out,0.3407239576889769
OBSEA/2020-07-27.out,0.7224024176693216
OBSEA/2020-07-28.out,0.4568646247013893
OBSEA/2020-08-01.out,0.5004722224304332
OBSEA/2020-08-02.out,0.3594688156799079
OBSEA/2020-08-03.out,0.6030600899670064
OBSEA/2020-08-04.out,0.8343682371774084
OBSEA/2020-08-05.out,0.5332500208651327
OBSEA/2020-08-06.out,0.6548018705025308
OBSEA/2020-08-07.out,0.7865418074748218
OBSEA/2020-08-11.out,0.8231680255425781
OBSEA/2020-08-12.out,0.6254492977767224
OBSEA/2020-08-13.out,0.1479730135984207
OBSEA/2020-08-14.out,0.4683528552864917
OBSEA/2020-08-16.out,0.4202416885389326
OBSEA/2020-08-17.out,0.6137028535656529
OBSEA/2020-08-18.out,0.5973715181533149
OBSEA/2020-08-19.out,0.3911412981264547
OBSEA/2020-08-20.out,0.7910743146881561
