,DenoisingAutoEncoder (DAE)
OBSEA/2020-05-28.out,0.7094679209815811
OBSEA/2020-05-29.out,0.1587286974183412
OBSEA/2020-05-30.out,0.153680316885137
OBSEA/2020-05-31.out,0.0939580653819576
OBSEA/2020-06-01.out,0.1054992271556749
OBSEA/2020-06-02.out,0.0
OBSEA/2020-06-03.out,0.0
OBSEA/2020-06-04.out,0.1017460950634335
OBSEA/2020-06-05.out,0.1842451508245495
OBSEA/2020-06-06.out,0.0
OBSEA/2020-06-07.out,0.2673442395413583
OBSEA/2020-06-08.out,0.1219553765516325
OBSEA/2020-06-09.out,0.2278129762297449
OBSEA/2020-06-10.out,0.1299686087461712
OBSEA/2020-06-11.out,0.4714786028108129
OBSEA/2020-06-12.out,0.0
OBSEA/2020-06-13.out,0.1463044665260917
OBSEA/2020-06-14.out,0.1688707362965329
OBSEA/2020-06-15.out,0.4464588174016161
OBSEA/2020-06-16.out,0.2678580371643204
OBSEA/2020-06-17.out,0.5298582797553708
OBSEA/2020-06-18.out,0.3487043775173278
OBSEA/2020-06-19.out,0.5920271204152853
OBSEA/2020-06-20.out,0.659360386356284
OBSEA/2020-06-21.out,0.5111111356193246
OBSEA/2020-06-22.out,0.4030965567414604
OBSEA/2020-06-23.out,0.3283360191037793
OBSEA/2020-06-24.out,0.318745645811433
OBSEA/2020-06-25.out,0.3003810413177958
OBSEA/2020-06-26.out,0.2846598575690284
OBSEA/2020-06-27.out,0.3197172672528305
OBSEA/2020-06-28.out,0.2628786962459501
OBSEA/2020-06-29.out,0.2541918914677903
OBSEA/2020-06-30.out,0.2036005096719559
OBSEA/2020-07-01.out,0.3497249339858374
OBSEA/2020-07-02.out,0.4027707085246328
OBSEA/2020-07-03.out,0.3910583065700477
OBSEA/2020-07-04.out,0.3860447037303389
OBSEA/2020-07-05.out,0.3913578650791712
OBSEA/2020-07-06.out,0.4737834759101585
OBSEA/2020-07-07.out,0.3236228156348839
OBSEA/2020-07-08.out,0.2291902626635005
OBSEA/2020-07-09.out,0.4900518193450617
OBSEA/2020-07-10.out,0.4521641824627942
OBSEA/2020-07-11.out,0.4380332779467401
OBSEA/2020-07-12.out,0.2308114307405815
OBSEA/2020-07-13.out,0.8160153400866517
OBSEA/2020-07-14.out,0.5029641062613003
OBSEA/2020-07-15.out,0.4128343100142986
OBSEA/2020-07-16.out,0.4292303349240126
OBSEA/2020-07-17.out,0.3435636936871247
OBSEA/2020-07-18.out,0.4627666592794803
OBSEA/2020-07-19.out,0.3491184405894251
OBSEA/2020-07-20.out,0.2130661018814224
OBSEA/2020-07-21.out,0.2876665041122611
OBSEA/2020-07-22.out,0.0
OBSEA/2020-07-23.out,0.0
OBSEA/2020-07-24.out,0.0089769954428093
OBSEA/2020-07-25.out,0.0003034410564761
OBSEA/2020-07-26.out,0.4815429169325111
OBSEA/2020-07-27.out,0.2554708722330315
OBSEA/2020-07-28.out,0.1342205346624642
OBSEA/2020-08-01.out,0.0677533207497222
OBSEA/2020-08-02.out,0.2969236912045017
OBSEA/2020-08-03.out,0.2201094682379152
OBSEA/2020-08-04.out,0.6438741901661056
OBSEA/2020-08-05.out,0.5248381982226117
OBSEA/2020-08-06.out,0.4564054268755621
OBSEA/2020-08-07.out,0.1964763599591175
OBSEA/2020-08-08.out,0.0
OBSEA/2020-08-09.out,0.0
OBSEA/2020-08-10.out,0.0
OBSEA/2020-08-11.out,0.2944939214367313
OBSEA/2020-08-12.out,0.3636661529914737
OBSEA/2020-08-13.out,0.0964961073734658
OBSEA/2020-08-14.out,0.3946490996122469
OBSEA/2020-08-15.out,0.0
OBSEA/2020-08-16.out,0.2111782354244781
OBSEA/2020-08-17.out,0.4392788082351512
OBSEA/2020-08-18.out,0.266213619514581
OBSEA/2020-08-19.out,0.2891064377429484
OBSEA/2020-08-20.out,0.4181607624520165
OBSEA/2020-08-21.out,0.3424537040191592
OBSEA/2020-08-22.out,0.5464300650259314
OBSEA/2020-08-23.out,0.0575728131604776
OBSEA/2020-08-24.out,0.388573441552892
OBSEA/2020-08-25.out,0.6754636423843601
OBSEA/2020-08-26.out,0.5054488791461513
OBSEA/2020-08-27.out,0.3399219397817191
OBSEA/2020-08-28.out,0.4091713953620127
OBSEA/2020-08-29.out,0.6026158769196372
OBSEA/2020-08-30.out,0.804920159115545
OBSEA/2020-08-31.out,0.4281261839682466
OBSEA/2020-09-01.out,0.1314267259034663
OBSEA/2020-09-02.out,0.0806748564195354
OBSEA/2020-09-03.out,0.4151118164119106
OBSEA/2020-09-04.out,0.5257191858938945
OBSEA/2020-09-05.out,0.7463726989828302
OBSEA/2020-09-06.out,0.6175845690806934
OBSEA/2020-09-07.out,0.5970567844681189
OBSEA/2020-09-08.out,0.4930633469370214
OBSEA/2020-09-09.out,0.591395319099996
OBSEA/2020-09-10.out,0.0959091298961021
OBSEA/2020-09-11.out,0.0
OBSEA/2020-09-12.out,0.0
OBSEA/2020-09-13.out,0.0
OBSEA/2020-09-14.out,0.0298504522194258
OBSEA/2020-09-15.out,0.5622723537456225
OBSEA/2020-09-16.out,0.3611503031689877
OBSEA/2020-09-17.out,0.284009479799498
OBSEA/2020-09-18.out,0.470386771583866
OBSEA/2020-09-19.out,0.3678065761322208
OBSEA/2020-09-20.out,0.4534340307248691
OBSEA/2020-09-21.out,0.3701500551668162
OBSEA/2020-09-22.out,0.222152408221646
OBSEA/2020-09-23.out,0.4769926659469118
OBSEA/2020-09-24.out,0.2231045966182835
OBSEA/2020-09-25.out,0.3172431914712252
OBSEA/2020-09-26.out,0.0660318181142601
OBSEA/2020-09-27.out,0.0
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.4552804336880794
OBSEA/2020-09-30.out,0.1945300334308124
OBSEA/2020-10-01.out,0.3226530889898186
OBSEA/2020-10-02.out,0.2891135105301242
OBSEA/2020-10-03.out,0.7379712328077221
OBSEA/2020-10-04.out,0.2809367018572383
OBSEA/2020-10-05.out,0.6986823073471714
OBSEA/2020-10-06.out,0.3556609404949181
OBSEA/2020-10-07.out,0.1823902641717866
OBSEA/2020-10-08.out,0.1425396024735777
OBSEA/2020-10-09.out,0.1430102386170311
OBSEA/2020-10-10.out,0.2018300381283289
OBSEA/2020-10-11.out,0.2622788402796339
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-13.out,0.0
OBSEA/2020-10-14.out,0.0948343572990657
OBSEA/2020-10-15.out,0.2098810593884252
OBSEA/2020-10-16.out,0.2878135295756996
OBSEA/2020-10-17.out,0.726410468612582
OBSEA/2020-10-18.out,0.5856890977624777
OBSEA/2020-10-19.out,0.4968784800304904
OBSEA/2020-10-20.out,0.6233933359915227
OBSEA/2020-10-21.out,0.1056800835363099
OBSEA/2020-10-22.out,0.5130176137396256
OBSEA/2020-10-23.out,0.6773127562419231
OBSEA/2020-10-24.out,0.1137419684198153
OBSEA/2020-10-25.out,0.2217960919101831
OBSEA/2020-10-26.out,0.045281652650498
OBSEA/2020-10-27.out,0.4185800290919213
OBSEA/2020-10-28.out,0.2253683533211319
OBSEA/2020-10-29.out,0.5539225162912017
OBSEA/2020-10-30.out,0.7044098757440322
OBSEA/2020-10-31.out,0.5666277458044057
OBSEA/2020-11-01.out,0.4943763427623931
OBSEA/2020-11-02.out,0.656523791746444
OBSEA/2020-11-03.out,0.3601071752427388
OBSEA/2020-11-04.out,0.4900856115270873
OBSEA/2020-11-05.out,0.2223629925975152
OBSEA/2020-11-06.out,0.2061381770447014
OBSEA/2020-11-07.out,0.4650752705960418
OBSEA/2020-11-08.out,0.4994752383934875
OBSEA/2020-11-09.out,0.3553792038866264
OBSEA/2020-11-10.out,0.2280537629363086
OBSEA/2020-11-11.out,0.292277521683403
OBSEA/2020-11-12.out,0.1420841646917353
OBSEA/2020-11-13.out,0.2231342643906999
OBSEA/2020-11-14.out,0.3671896697356642
OBSEA/2020-11-15.out,0.7126527919838167
OBSEA/2020-11-16.out,0.4743032862613514
OBSEA/2020-11-17.out,0.2134043526455585
OBSEA/2020-11-18.out,0.6244831641826988
OBSEA/2020-11-19.out,0.4033917038596689
OBSEA/2020-11-20.out,0.4043391421671899
OBSEA/2020-11-21.out,0.5154096228264691
OBSEA/2020-11-22.out,0.2403237511230044
OBSEA/2020-11-23.out,0.4066573271165606
OBSEA/2020-11-24.out,0.5977193863967575
OBSEA/2020-11-25.out,0.8496398944752501
OBSEA/2020-11-26.out,0.9477480279241496
OBSEA/2020-11-27.out,0.999995000025
OBSEA/2020-11-28.out,0.999995000025
OBSEA/2020-11-29.out,0.9911795412509566
OBSEA/2020-11-30.out,0.999995000025
OBSEA/2020-12-01.out,0.9897640739189718
OBSEA/2020-12-02.out,0.999995000025
OBSEA/2020-12-03.out,0.9853746029965532
OBSEA/2020-12-04.out,0.9945839336677798
OBSEA/2020-12-05.out,0.999995000025
OBSEA/2020-12-06.out,0.9978492017531152
OBSEA/2020-12-07.out,0.999995000025
OBSEA/2020-12-08.out,0.6255127231705948
OBSEA/2020-12-09.out,0.6528372647431454
OBSEA/2020-12-10.out,0.5978557090862799
OBSEA/2020-12-11.out,0.6254033859794329
OBSEA/2020-12-12.out,0.6507432807838014
OBSEA/2020-12-13.out,0.6862267703190941
OBSEA/2020-12-14.out,0.7000713799460802
OBSEA/2020-12-15.out,0.8449315951879154
OBSEA/2020-12-16.out,0.7669184352554912
OBSEA/2020-12-17.out,0.7087617972975717
OBSEA/2020-12-18.out,0.8013270508700614
OBSEA/2020-12-19.out,0.698173990511865
OBSEA/2020-12-20.out,0.5818858665160304
OBSEA/2020-12-21.out,0.6886196025852878
OBSEA/2020-12-22.out,0.72687962849776
OBSEA/2020-12-23.out,0.523325481514134
OBSEA/2020-12-24.out,0.3414980797105573
OBSEA/2020-12-25.out,0.6521659055719857
OBSEA/2020-12-26.out,0.6780860934334093
OBSEA/2020-12-27.out,0.4899027940573794
OBSEA/2020-12-28.out,0.479551591070311
