,HBOS
OBSEA/2020-01-02.out,0.0537470830641436
OBSEA/2020-01-03.out,0.1342788719289221
OBSEA/2020-01-04.out,0.3157909742727487
OBSEA/2020-01-05.out,0.084745055349522
OBSEA/2020-01-06.out,0.0742607907556361
OBSEA/2020-01-07.out,0.6280918326908075
OBSEA/2020-01-08.out,0.4630747968645247
OBSEA/2020-01-09.out,0.5011036979309563
OBSEA/2020-02-29.out,0.0278309166352023
OBSEA/2020-03-10.out,0.0222927263551388
OBSEA/2020-03-15.out,0.5331012201113638
OBSEA/2020-03-17.out,0.1156213529325401
OBSEA/2020-03-29.out,0.0324272056318532
OBSEA/2020-04-01.out,0.2143566869353366
OBSEA/2020-04-10.out,0.2762706019072092
OBSEA/2020-04-11.out,0.3996275590935689
OBSEA/2020-04-15.out,0.5717862145293913
OBSEA/2020-04-23.out,0.3087160592455254
OBSEA/2020-04-24.out,0.7624776034754555
OBSEA/2020-05-01.out,0.1693066987465041
OBSEA/2020-05-04.out,0.1709794478280326
OBSEA/2020-05-05.out,0.5729892022968915
OBSEA/2020-05-06.out,0.0401720087025102
OBSEA/2020-05-08.out,0.2045794951914923
OBSEA/2020-05-09.out,0.8741467207401326
OBSEA/2020-05-12.out,0.8143781665971787
OBSEA/2020-05-14.out,0.6861156072780308
OBSEA/2020-05-15.out,0.4222937041926791
OBSEA/2020-05-16.out,0.7493240518275671
OBSEA/2020-05-23.out,0.0347664666067214
OBSEA/2020-05-24.out,0.2413874742081797
OBSEA/2020-05-26.out,0.0880068980319641
OBSEA/2020-05-27.out,0.2847873922885658
OBSEA/2020-05-28.out,0.7115314421126488
OBSEA/2020-05-29.out,0.1996229333886545
OBSEA/2020-05-30.out,0.2531861384192302
OBSEA/2020-05-31.out,0.1071010277632233
OBSEA/2020-06-01.out,0.1463691478581027
OBSEA/2020-06-04.out,0.2406536236672503
OBSEA/2020-06-05.out,0.6829295812706503
OBSEA/2020-06-07.out,0.6458354781594847
OBSEA/2020-06-08.out,0.3226925374359697
OBSEA/2020-06-09.out,0.3648585092141051
OBSEA/2020-06-10.out,0.2384120366731671
OBSEA/2020-06-11.out,0.5742285911378203
OBSEA/2020-06-13.out,0.3384124917752885
OBSEA/2020-06-14.out,0.2189808511373111
OBSEA/2020-06-15.out,0.5464199371916745
OBSEA/2020-06-16.out,0.2419829675306413
OBSEA/2020-06-17.out,0.4168046710568512
OBSEA/2020-06-18.out,0.253296715186774
OBSEA/2020-06-19.out,0.5853405631297939
OBSEA/2020-06-20.out,0.6704796256119366
OBSEA/2020-06-21.out,0.5280072688257751
OBSEA/2020-06-22.out,0.3545028497607599
OBSEA/2020-06-23.out,0.486583838010984
OBSEA/2020-06-24.out,0.6253752938642341
OBSEA/2020-06-25.out,0.5077428921488436
OBSEA/2020-06-26.out,0.4470192707471005
OBSEA/2020-06-27.out,0.4428911573499235
OBSEA/2020-06-28.out,0.2353425248537173
OBSEA/2020-06-29.out,0.3208451792754881
OBSEA/2020-06-30.out,0.2675589633376912
OBSEA/2020-07-01.out,0.3909681319296465
