,Torsk
OBSEA/2020-09-23.out,0.4892779708023233
OBSEA/2020-09-24.out,0.5900380243320755
OBSEA/2020-09-25.out,0.6275023973584697
OBSEA/2020-10-04.out,0.4730446997876342
OBSEA/2020-10-05.out,0.3881825256176205
OBSEA/2020-10-06.out,0.3671834915598723
OBSEA/2020-10-07.out,0.4060911850820641
OBSEA/2020-10-08.out,0.4552666782874152
OBSEA/2020-10-09.out,0.2903839877598581
OBSEA/2020-10-10.out,0.3432298288943241
OBSEA/2020-10-11.out,0.2025625837217508
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-21.out,0.6248128446191136
OBSEA/2020-10-22.out,0.5889871435428019
OBSEA/2020-10-23.out,0.5026206659296361
OBSEA/2020-10-24.out,0.5909706331921328
OBSEA/2020-10-25.out,0.4833018642158857
OBSEA/2020-10-26.out,0.7197185761959656
OBSEA/2020-10-27.out,0.568011017645092
OBSEA/2020-10-28.out,0.554084908599772
OBSEA/2020-10-29.out,0.5656581980393945
OBSEA/2020-10-30.out,0.64957581726978
OBSEA/2020-11-08.out,0.5212387668013372
OBSEA/2020-11-09.out,0.4351848785669324
OBSEA/2020-11-10.out,0.4467396132301726
OBSEA/2020-11-11.out,0.2889943190967847
OBSEA/2020-11-12.out,0.573094435938067
OBSEA/2020-11-13.out,0.5916348927975755
OBSEA/2020-11-14.out,0.6845385496036374
OBSEA/2020-11-15.out,0.7034320116923467
OBSEA/2020-11-16.out,0.5608306289082228
OBSEA/2020-11-17.out,0.3720656254638704
OBSEA/2020-11-25.out,0.8245201174446516
OBSEA/2020-11-26.out,0.9427019082185312
OBSEA/2020-11-27.out,0.999995000025
OBSEA/2020-11-28.out,0.999995000025
OBSEA/2020-11-29.out,0.9900141690076996
OBSEA/2020-11-30.out,0.999995000025
OBSEA/2020-12-01.out,0.988409433003596
OBSEA/2020-12-02.out,0.999995000025
OBSEA/2020-12-03.out,0.9834292373099772
OBSEA/2020-12-13.out,0.7314871135193602
OBSEA/2020-12-14.out,0.686942297637575
OBSEA/2020-12-15.out,0.8601219162018353
OBSEA/2020-12-16.out,0.7800657155790631
OBSEA/2020-12-17.out,0.7907177742090425
OBSEA/2020-12-18.out,0.8036281399005725
OBSEA/2020-12-19.out,0.7194569340246023
OBSEA/2020-12-20.out,0.6416078475591093
OBSEA/2020-12-21.out,0.7432299731239549
