,Torsk
OBSEA/2020-04-23.out,0.7789046653144016
OBSEA/2020-04-24.out,0.1169139465875371
OBSEA/2020-05-01.out,0.5485232067510548
OBSEA/2020-05-02.out,0.0
OBSEA/2020-05-03.out,0.0
OBSEA/2020-05-04.out,0.7734806629834254
OBSEA/2020-05-14.out,0.4375247917493058
OBSEA/2020-05-15.out,0.2514474772539288
OBSEA/2020-05-16.out,0.3646910466582598
OBSEA/2020-05-17.out,0.0
OBSEA/2020-05-18.out,0.0
OBSEA/2020-05-19.out,0.0
OBSEA/2020-05-20.out,0.0
OBSEA/2020-05-21.out,0.0
OBSEA/2020-05-22.out,0.0
OBSEA/2020-05-31.out,0.0
OBSEA/2020-06-01.out,0.3490566037735849
OBSEA/2020-06-02.out,0.0
OBSEA/2020-06-03.out,0.0
OBSEA/2020-06-04.out,0.408207343412527
OBSEA/2020-06-05.out,0.388755980861244
OBSEA/2020-06-06.out,0.0
OBSEA/2020-06-07.out,0.1002444987775061
OBSEA/2020-06-18.out,0.0541125541125541
OBSEA/2020-06-19.out,0.4145334434351775
OBSEA/2020-06-20.out,0.0487028879099363
OBSEA/2020-06-21.out,0.0704652730950775
OBSEA/2020-06-22.out,0.0555555555555555
OBSEA/2020-06-23.out,0.7946428571428571
OBSEA/2020-06-24.out,0.0
OBSEA/2020-06-25.out,0.5762933857236411
OBSEA/2020-07-05.out,0.0428163653663177
OBSEA/2020-07-06.out,0.3812196034418256
OBSEA/2020-07-07.out,0.5871842267406038
OBSEA/2020-07-08.out,0.5894454382826476
OBSEA/2020-07-09.out,0.4625612316305108
OBSEA/2020-07-10.out,0.1481774960380348
OBSEA/2020-07-11.out,0.0870821295914156
OBSEA/2020-07-12.out,0.4487534626038781
OBSEA/2020-07-23.out,0.0
OBSEA/2020-07-24.out,0.2368421052631578
OBSEA/2020-07-25.out,0.0
OBSEA/2020-07-26.out,0.3375912408759124
OBSEA/2020-07-27.out,1.0
OBSEA/2020-07-28.out,0.119298245614035
OBSEA/2020-08-01.out,0.4981549815498155
OBSEA/2020-08-02.out,0.239247311827957
OBSEA/2020-08-03.out,0.7401685393258427
OBSEA/2020-08-12.out,0.5143929912390488
OBSEA/2020-08-13.out,0.7534246575342466
OBSEA/2020-08-14.out,0.1500375093773443
OBSEA/2020-08-15.out,0.0
OBSEA/2020-08-16.out,0.4254901960784313
OBSEA/2020-08-17.out,0.3891625615763547
OBSEA/2020-08-18.out,0.5330508474576271
OBSEA/2020-08-19.out,0.3013698630136986
OBSEA/2020-08-20.out,0.6128266033254157
OBSEA/2020-08-30.out,0.2365184484389782
OBSEA/2020-08-31.out,0.0
OBSEA/2020-09-01.out,0.8821656050955414
OBSEA/2020-09-02.out,0.6584022038567493
OBSEA/2020-09-03.out,0.0
OBSEA/2020-09-04.out,0.3813696851671535
OBSEA/2020-09-05.out,0.0010060362173038
OBSEA/2020-09-06.out,0.4260742898761835
OBSEA/2020-09-07.out,0.3864563502855588
OBSEA/2020-09-16.out,0.2321428571428571
OBSEA/2020-09-17.out,0.0
OBSEA/2020-09-18.out,0.3936770794128716
OBSEA/2020-09-19.out,0.2146892655367231
OBSEA/2020-09-20.out,0.5131004366812227
OBSEA/2020-09-21.out,0.2982456140350877
OBSEA/2020-09-22.out,0.4131455399061033
OBSEA/2020-09-23.out,0.417960088691796
OBSEA/2020-09-24.out,0.4648829431438127
OBSEA/2020-09-25.out,0.308602999210734
OBSEA/2020-10-04.out,0.5276203966005666
OBSEA/2020-10-05.out,0.0
OBSEA/2020-10-06.out,0.8518518518518519
OBSEA/2020-10-07.out,0.4313725490196078
OBSEA/2020-10-08.out,0.4642857142857143
OBSEA/2020-10-09.out,0.7760252365930599
OBSEA/2020-10-10.out,0.4967741935483871
OBSEA/2020-10-11.out,0.3299610894941634
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-21.out,0.3850574712643678
OBSEA/2020-10-22.out,0.4311356575768036
OBSEA/2020-10-23.out,0.596749924766777
OBSEA/2020-10-24.out,0.6103646833013435
OBSEA/2020-10-25.out,0.5072933549432739
OBSEA/2020-10-26.out,0.4378378378378378
OBSEA/2020-10-27.out,0.4383202099737532
OBSEA/2020-10-28.out,0.307909604519774
OBSEA/2020-10-29.out,0.0847509113001215
OBSEA/2020-10-30.out,0.1855053191489361
OBSEA/2020-11-08.out,0.0636300417246175
OBSEA/2020-11-09.out,0.527048741296197
OBSEA/2020-11-10.out,0.14568345323741
OBSEA/2020-11-11.out,0.5756991321118612
OBSEA/2020-11-12.out,0.7351351351351352
OBSEA/2020-11-13.out,0.4912442396313364
OBSEA/2020-11-14.out,0.4153371075656202
OBSEA/2020-11-15.out,0.1333890863474806
OBSEA/2020-11-16.out,0.4002233804914371
OBSEA/2020-11-17.out,0.1639344262295081
OBSEA/2020-11-25.out,0.0501595179014533
OBSEA/2020-11-26.out,0.1246466204060652
OBSEA/2020-11-27.out,0.1157407407407407
OBSEA/2020-11-28.out,0.1157407407407407
OBSEA/2020-11-29.out,0.1177995052420779
OBSEA/2020-11-30.out,0.1157407407407407
OBSEA/2020-12-01.out,0.1181334908446544
OBSEA/2020-12-02.out,0.1157407407407407
OBSEA/2020-12-03.out,0.1191753068764152
OBSEA/2020-12-13.out,0.4307555949479282
OBSEA/2020-12-14.out,0.1329718004338395
OBSEA/2020-12-15.out,0.0869496357301235
OBSEA/2020-12-16.out,0.3548934565340373
OBSEA/2020-12-17.out,0.3777589134125637
OBSEA/2020-12-18.out,0.1114958448753462
OBSEA/2020-12-19.out,0.4702836560108059
OBSEA/2020-12-20.out,0.4743425272610648
OBSEA/2020-12-21.out,0.3310557637205201
