37.6927,4.92884,18.2332,0
37.6937,4.9286,18.2298,0
37.681,4.92895,18.2468,0
37.6827,4.92939,18.2491,0
37.6779,4.93065,18.2661,0
37.6942,4.93061,18.248,0
37.7054,4.93207,18.2494,0
37.7111,4.93194,18.242,0
37.7165,4.93136,18.2308,0
37.7124,4.93113,18.2332,0
37.6999,4.93187,18.2536,0
37.7067,4.93197,18.2472,0
37.7111,4.93208,18.2433,0
37.7095,4.93192,18.2437,0
37.7118,4.93128,18.2352,0
37.7149,4.93066,18.226,0
37.715,4.93074,18.2266,0
37.7136,4.93072,18.2281,0
37.7138,4.93092,18.2296,0
37.7124,4.93094,18.2313,0
37.7139,4.93085,18.2289,0
37.7141,4.93087,18.2289,0
37.713,4.93072,18.2287,0
37.7137,4.93066,18.2273,0
37.7102,4.93089,18.2332,0
37.7135,4.93077,18.2286,0
37.7138,4.93064,18.2271,0
37.7132,4.9304,18.2254,0
37.7143,4.93044,18.2246,0
37.7108,4.93038,18.2278,0
37.7096,4.93038,18.2291,0
37.7119,4.93056,18.2283,0
37.7152,4.93044,18.2237,0
37.7125,4.93043,18.2264,0
37.7132,4.93046,18.226,0
37.7144,4.9303,18.2232,0
37.7135,4.93041,18.2252,0
37.715,4.93035,18.223,0
37.7138,4.93028,18.2237,0
37.7131,4.93015,18.2232,0
37.713,4.93017,18.2234,0
37.7158,4.92997,18.2186,0
37.714,4.92986,18.2195,0
37.7152,4.92997,18.2193,0
37.7154,4.92991,18.2184,0
37.7167,4.92997,18.2176,0
37.7162,4.92984,18.2169,0
37.7108,4.92969,18.2215,0
37.711,4.92979,18.2221,0
37.7153,4.92994,18.2189,0
37.7149,4.93,18.2199,0
37.7154,4.93004,18.2197,0
37.7156,4.93015,18.2205,0
37.7136,4.93007,18.2219,0
37.7151,4.92991,18.2188,0
37.7161,4.92984,18.2171,0
37.7143,4.92981,18.2187,0
37.7144,4.92991,18.2195,0
37.7142,4.92987,18.2194,0
37.7151,4.92995,18.2193,0
37.7148,4.92997,18.2197,0
37.7147,4.92995,18.2197,0
37.7145,4.92979,18.2184,0
37.7164,4.92976,18.216,0
37.7157,4.92966,18.2159,0
37.7153,4.92961,18.2158,0
37.7149,4.92971,18.2172,0
37.7164,4.92968,18.2152,0
37.7162,4.92969,18.2156,0
37.7165,4.92956,18.214,0
37.7164,4.92953,18.2138,0
37.7152,4.92956,18.2154,0
37.7154,4.92963,18.2158,0
37.7161,4.92964,18.2152,0
37.7157,4.92954,18.2148,0
37.7154,4.92958,18.2154,0
37.7159,4.92963,18.2153,0
37.7162,4.92964,18.2151,0
37.7166,4.92969,18.2151,0
37.7157,4.92958,18.2151,0
37.7158,4.92966,18.2157,0
37.7159,4.92983,18.2172,0
37.7158,4.92966,18.2158,0
37.7151,4.92979,18.2177,0
37.7148,4.92987,18.2187,0
37.7157,4.92987,18.2178,0
37.7138,4.92978,18.219,0
37.715,4.92976,18.2175,0
37.7143,4.92977,18.2184,0
