38.2499,5.94923,26.9055,0
38.2495,5.94953,26.9086,0
38.2498,5.94953,26.9082,0
38.2476,5.94959,26.9114,0
38.2503,5.9501,26.9125,0
38.2502,5.95027,26.9141,0
38.249,5.95029,26.9157,0
38.249,5.95029,26.9157,0
38.2498,5.94965,26.9092,0
38.2522,5.94974,26.9071,0
38.252,5.94995,26.9092,0
38.2563,5.9506,26.9097,0
38.2511,5.95142,26.9233,0
38.2451,5.95212,26.9366,0
38.2494,5.95248,26.9345,0
38.2475,5.95265,26.9383,0
38.2524,5.95282,26.9339,0
38.2477,5.95263,26.9379,0
38.2535,5.9524,26.9288,0
38.2557,5.95214,26.9239,0
38.2528,5.95197,26.9259,0
38.2519,5.95214,26.9285,0
38.2524,5.95202,26.9268,0
38.2518,5.95202,26.9276,0
38.2505,5.9521,26.9299,0
38.2515,5.95206,26.9283,0
38.2531,5.95206,26.9263,0
38.25,5.95195,26.9292,0
38.2503,5.9521,26.9301,0
38.2504,5.95199,26.9291,0
38.2532,5.95189,26.9248,0
38.2533,5.95162,26.9223,0
38.2515,5.95086,26.9178,0
38.2507,5.95107,26.9206,0
38.2531,5.95035,26.9114,0
38.2548,5.95067,26.9121,0
38.2556,5.95086,26.9128,0
38.2507,5.95109,26.9207,0
38.2504,5.9514,26.9239,0
38.2523,5.95153,26.9228,0
38.2504,5.95073,26.9179,0
38.2591,5.95039,26.9045,0
38.2583,5.95128,26.9132,0
38.2571,5.95088,26.9112,0
38.2548,5.9513,26.9177,0
38.2651,5.95254,26.9162,0
38.2658,5.95229,26.9131,0
38.2575,5.95256,26.9255,0
38.2461,5.95195,26.9339,0
38.254,5.95136,26.9192,0
38.2647,5.95067,26.9002,0
38.2608,5.95081,26.9062,0
38.2637,5.95092,26.9036,0
38.2636,5.9509,26.9035,0
38.2561,5.9512,26.9152,0
38.2501,5.9512,26.9224,0
38.2544,5.9509,26.9147,0
38.2532,5.95096,26.9166,0
38.2527,5.95073,26.9151,0
38.2511,5.95107,26.92,0
38.2508,5.95138,26.9232,0
38.2542,5.95113,26.9168,0
38.2541,5.95143,26.9197,0
38.249,5.9514,26.9256,0
38.2537,5.95105,26.9168,0
38.253,5.95147,26.9214,0
38.2513,5.95189,26.927,0
38.2513,5.95216,26.9295,0
