,Random Black Forest (RR)
OBSEA/2020-04-01.out,0.4893617021276595
OBSEA/2020-04-02.out,0.0
OBSEA/2020-04-03.out,0.0
OBSEA/2020-04-04.out,0.0
OBSEA/2020-04-05.out,0.0
OBSEA/2020-04-06.out,0.0
OBSEA/2020-04-07.out,0.0
OBSEA/2020-04-08.out,0.0
OBSEA/2020-04-09.out,0.0
OBSEA/2020-04-10.out,0.034416826003824
OBSEA/2020-04-11.out,0.0614035087719298
OBSEA/2020-04-12.out,0.0
OBSEA/2020-04-13.out,0.0
OBSEA/2020-04-14.out,0.0
OBSEA/2020-04-15.out,0.2326574172892209
OBSEA/2020-04-16.out,0.0
OBSEA/2020-04-17.out,0.0
OBSEA/2020-04-18.out,0.0
OBSEA/2020-04-19.out,0.0
OBSEA/2020-04-20.out,0.0
OBSEA/2020-05-14.out,0.3395477984926616
OBSEA/2020-05-15.out,0.7510339123242349
OBSEA/2020-05-16.out,0.0751576292559899
OBSEA/2020-05-17.out,0.0
OBSEA/2020-05-18.out,0.0
OBSEA/2020-05-19.out,0.0
OBSEA/2020-05-20.out,0.0
OBSEA/2020-05-21.out,0.0
OBSEA/2020-05-22.out,0.0
OBSEA/2020-05-23.out,0.9555555555555556
OBSEA/2020-05-24.out,0.1126279863481228
OBSEA/2020-05-25.out,0.0
OBSEA/2020-05-26.out,0.3191489361702128
OBSEA/2020-05-27.out,0.0
OBSEA/2020-05-28.out,0.4043909348441926
OBSEA/2020-05-29.out,0.1591836734693877
OBSEA/2020-05-30.out,0.0
OBSEA/2020-05-31.out,0.4878048780487805
OBSEA/2020-06-01.out,0.8372641509433962
OBSEA/2020-06-02.out,0.0
OBSEA/2020-06-03.out,0.0
OBSEA/2020-06-04.out,0.0
OBSEA/2020-06-05.out,0.8720095693779905
OBSEA/2020-06-06.out,0.0
OBSEA/2020-06-07.out,0.5256723716381418
OBSEA/2020-06-08.out,0.8199643493761141
OBSEA/2020-06-09.out,0.1954198473282442
OBSEA/2020-06-10.out,0.1899641577060931
OBSEA/2020-06-11.out,0.0340780007572889
OBSEA/2020-06-12.out,0.0
OBSEA/2020-06-13.out,0.0
OBSEA/2020-06-14.out,0.5021156558533145
OBSEA/2020-06-15.out,0.2279500604107933
OBSEA/2020-06-16.out,0.6292134831460674
OBSEA/2020-06-17.out,0.0
OBSEA/2020-06-18.out,0.0541125541125541
OBSEA/2020-06-19.out,0.0688136526286815
OBSEA/2020-06-20.out,0.0247185511502692
OBSEA/2020-06-21.out,0.0303438975050573
OBSEA/2020-06-22.out,0.5777777777777777
OBSEA/2020-06-23.out,0.7131696428571429
OBSEA/2020-06-24.out,0.4390243902439024
OBSEA/2020-06-25.out,0.0589390962671905
OBSEA/2020-06-26.out,0.0131771595900439
OBSEA/2020-06-27.out,0.0
OBSEA/2020-06-28.out,0.145681581685744
OBSEA/2020-06-29.out,1.0
OBSEA/2020-06-30.out,0.6420722135007849
OBSEA/2020-07-01.out,0.1392681594756963
OBSEA/2020-07-02.out,0.0
OBSEA/2020-07-03.out,0.0885714285714285
OBSEA/2020-07-04.out,0.6871345029239766
OBSEA/2020-07-05.out,0.0
OBSEA/2020-07-06.out,0.2293303404414515
OBSEA/2020-07-07.out,0.1028958718422674
OBSEA/2020-07-08.out,0.0116279069767441
OBSEA/2020-07-09.out,0.2771168649405178
OBSEA/2020-07-10.out,0.2789223454833597
OBSEA/2020-07-11.out,0.012794056954189
OBSEA/2020-07-12.out,0.3518005540166205
OBSEA/2020-07-13.out,0.0407544627820815
OBSEA/2020-07-14.out,0.0522853185595567
OBSEA/2020-08-09.out,0.0
OBSEA/2020-08-10.out,0.0
OBSEA/2020-08-11.out,0.317904993909866
OBSEA/2020-08-12.out,0.1332916145181477
OBSEA/2020-08-13.out,0.2374429223744292
OBSEA/2020-08-14.out,0.6564141035258815
OBSEA/2020-08-15.out,0.0
OBSEA/2020-08-16.out,0.7872549019607843
OBSEA/2020-08-17.out,0.6817733990147783
OBSEA/2020-08-18.out,0.1805084745762712
OBSEA/2020-08-19.out,0.0965753424657534
OBSEA/2020-08-20.out,0.5570071258907363
OBSEA/2020-08-21.out,0.0924369747899159
OBSEA/2020-08-22.out,0.8717948717948718
OBSEA/2020-08-23.out,0.609375
OBSEA/2020-08-24.out,0.2525629077353215
OBSEA/2020-08-25.out,0.128695652173913
OBSEA/2020-08-26.out,0.0092434097911674
OBSEA/2020-08-27.out,0.0
OBSEA/2020-08-28.out,0.0
OBSEA/2020-08-29.out,0.0
OBSEA/2020-08-30.out,0.1182592242194891
OBSEA/2020-08-31.out,0.5813854653633659
OBSEA/2020-09-01.out,0.4044585987261146
OBSEA/2020-09-02.out,0.9476584022038568
OBSEA/2020-09-03.out,0.0
OBSEA/2020-09-04.out,0.299902629016553
OBSEA/2020-09-05.out,0.0
OBSEA/2020-09-06.out,0.2301529497450837
OBSEA/2020-09-07.out,0.5722056023932554
OBSEA/2020-09-08.out,0.0
OBSEA/2020-09-09.out,0.3977455716586151
OBSEA/2020-09-10.out,0.0
OBSEA/2020-09-11.out,0.0
OBSEA/2020-09-12.out,0.0
OBSEA/2020-09-13.out,0.0
OBSEA/2020-09-14.out,0.9848484848484848
OBSEA/2020-09-15.out,0.0446877774489493
OBSEA/2020-09-16.out,0.0
OBSEA/2020-09-17.out,0.0013986013986013
OBSEA/2020-09-18.out,0.131351147911178
OBSEA/2020-09-19.out,0.0
OBSEA/2020-09-20.out,0.0379912663755458
OBSEA/2020-09-21.out,0.3719298245614035
OBSEA/2020-09-22.out,0.7136150234741784
OBSEA/2020-09-23.out,0.0702143385070214
OBSEA/2020-09-24.out,0.5050167224080268
OBSEA/2020-09-25.out,0.0868192580899763
OBSEA/2020-09-26.out,0.0
OBSEA/2020-09-27.out,0.0
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.2224168126094571
OBSEA/2020-09-30.out,0.6491841491841492
OBSEA/2020-10-01.out,0.0
OBSEA/2020-10-02.out,0.726149622512011
OBSEA/2020-10-03.out,0.2275815217391304
OBSEA/2020-10-04.out,0.1055240793201133
OBSEA/2020-10-05.out,0.4853260869565217
OBSEA/2020-10-06.out,0.3128447596532703
OBSEA/2020-10-07.out,0.0
OBSEA/2020-10-08.out,0.6766917293233082
OBSEA/2020-10-09.out,0.7697160883280757
