,LOF
OBSEA/2020-01-02.out,0.0067028567017683
OBSEA/2020-01-03.out,0.048079143846509
OBSEA/2020-01-04.out,0.1763947630982539
OBSEA/2020-01-05.out,0.0524251999864003
OBSEA/2020-01-06.out,0.0351486991566748
OBSEA/2020-01-07.out,0.1397818420316531
OBSEA/2020-01-08.out,0.2139004533027716
OBSEA/2020-01-09.out,0.3623540488369411
OBSEA/2020-02-29.out,0.0437544202113605
OBSEA/2020-03-10.out,0.0230269273986576
OBSEA/2020-03-15.out,0.0775379812167691
OBSEA/2020-03-17.out,0.031566678964234
OBSEA/2020-03-29.out,0.0258439028043491
OBSEA/2020-04-01.out,0.009553772872429
OBSEA/2020-04-10.out,0.0956094667654897
OBSEA/2020-04-11.out,0.1879866800568834
OBSEA/2020-04-15.out,0.18757108467889
OBSEA/2020-04-23.out,0.1309139414869231
OBSEA/2020-04-24.out,0.4824831013058779
OBSEA/2020-05-01.out,0.2160065266596272
OBSEA/2020-05-04.out,0.0594666863161615
OBSEA/2020-05-05.out,0.0725448504194013
OBSEA/2020-05-06.out,0.0218182205598765
OBSEA/2020-05-08.out,0.1726674675739873
OBSEA/2020-05-09.out,0.5132937999643001
OBSEA/2020-05-12.out,0.1467912204610135
OBSEA/2020-05-14.out,0.4196376995830819
OBSEA/2020-05-15.out,0.2449289432589174
OBSEA/2020-05-16.out,0.528626378881553
OBSEA/2020-05-23.out,0.0133574145376719
OBSEA/2020-05-24.out,0.1077545676132719
OBSEA/2020-05-26.out,0.037750513736514
OBSEA/2020-05-27.out,0.190678221218559
OBSEA/2020-05-28.out,0.2037437506640247
OBSEA/2020-05-29.out,0.1383778180072106
OBSEA/2020-05-30.out,0.0917225861214535
OBSEA/2020-05-31.out,0.0133004389618166
OBSEA/2020-06-01.out,0.0908348352553703
OBSEA/2020-06-04.out,0.1288484790051203
OBSEA/2020-06-05.out,0.2663034204056437
OBSEA/2020-06-07.out,0.168040539992877
OBSEA/2020-06-08.out,0.0950875987497347
OBSEA/2020-06-09.out,0.2392140181380496
OBSEA/2020-06-10.out,0.0770678868912166
OBSEA/2020-06-11.out,0.3595340286268945
OBSEA/2020-06-13.out,0.1451793496445066
OBSEA/2020-06-14.out,0.1008914928090539
OBSEA/2020-06-15.out,0.3417141928378515
OBSEA/2020-06-16.out,0.1739409341767988
OBSEA/2020-06-17.out,0.3569160899755004
OBSEA/2020-06-18.out,0.1648580664215738
OBSEA/2020-06-19.out,0.4640833137189519
OBSEA/2020-06-20.out,0.5358215324172241
OBSEA/2020-06-21.out,0.3743553580015627
OBSEA/2020-06-22.out,0.0153473322266251
OBSEA/2020-06-23.out,0.1508416145179542
OBSEA/2020-06-24.out,0.0734238276804128
OBSEA/2020-06-25.out,0.2300847510596386
OBSEA/2020-06-26.out,0.1952511547786673
OBSEA/2020-06-27.out,0.2267517327053365
OBSEA/2020-06-28.out,0.1601096742398179
OBSEA/2020-06-29.out,0.0611715719480612
OBSEA/2020-06-30.out,0.093451971729882
OBSEA/2020-07-01.out,0.2131712136158068
OBSEA/2020-07-02.out,0.2653484962090231
OBSEA/2020-07-03.out,0.262264527057162
OBSEA/2020-07-04.out,0.2835155563597291
OBSEA/2020-07-05.out,0.2851584116389812
OBSEA/2020-07-06.out,0.3068051012826135
OBSEA/2020-07-07.out,0.1951855497503647
OBSEA/2020-07-08.out,0.1587776658630882
OBSEA/2020-07-09.out,0.2194234386140297
OBSEA/2020-07-10.out,0.3005536988790614
OBSEA/2020-07-11.out,0.3165434451721106
OBSEA/2020-07-12.out,0.1463979956199359
OBSEA/2020-07-14.out,0.333126937133148
OBSEA/2020-07-15.out,0.2389553594845951
OBSEA/2020-07-16.out,0.2883805710804074
OBSEA/2020-07-17.out,0.2389047511642708
