38.0638,4.5555699999999995,14.3303,1
38.0638,4.55558,14.3304,1
38.064,4.55561,14.3306,1
38.0643,4.5555699999999995,14.3298,1
38.064,4.5555699999999995,14.3301,1
38.064,4.5556,14.3303,1
38.0643,4.55558,14.3299,1
38.0645,4.5556,14.3298,1
38.0656,4.55558,14.3286,1
38.0656,4.55558,14.3286,1
38.0654,4.55558,14.3288,1
38.0649,4.55558,14.3293,1
38.0659,4.5556,14.3284,1
38.0659,4.55558,14.3282,1
38.0648,4.5556,14.3295,1
38.0654,4.5556,14.3289,1
38.0649,4.5556,14.3293,1
38.0649,4.55558,14.3293,1
38.0688,4.5555699999999995,14.3253,1
38.0685,4.5555699999999995,14.3256,1
38.0691,4.55558,14.3251,1
38.069,4.55558,14.3252,1
38.068000000000005,4.5555699999999995,14.325999999999999,1
38.0676,4.55555,14.3262,1
38.0676,4.55552,14.325999999999999,1
38.0675,4.55552,14.3261,1
38.0676,4.55551,14.3258,1
38.0669,4.55549,14.3264,1
38.0691,4.55548,14.324000000000002,1
38.0711,4.55548,14.322000000000001,1
38.0743,4.55544,14.3185,1
38.0819,4.55544,14.3108,1
38.0814,4.55541,14.311,1
38.0799,4.55538,14.3122,1
38.0796,4.55535,14.3122,1
38.0791,4.55529,14.3121,1
38.0885,4.55523,14.302,1
38.0831,4.55514,14.3066,1
38.0845,4.55503,14.3041,1
38.0818,4.55492,14.3059,1
38.0804,4.55483,14.3064,1
38.083,4.55472,14.3028,1
38.0675,4.55277,14.3,1
37.1372,4.4528,14.2931,1
37.126999999999995,4.4514,14.2902,1
37.132,4.45182,14.289000000000001,1
37.4953,4.49017,14.2846,1
37.4872,4.48945,14.286,1
38.0016,4.5445400000000005,14.2885,1
37.1401,4.45291,14.2912,1
37.0948,4.44881,14.2984,1
37.7028,4.51363,14.2973,1
38.0451,4.54891,14.2859,1
38.0891,4.55328,14.2829,1
38.0959,4.55322,14.2754,1
38.1053,4.55312,14.265,1
38.0999,4.553,14.2693,1
38.1006,4.55286,14.2673,1
38.1049,4.55269,14.2614,1
38.1078,4.5525199999999995,14.2569,1
38.1069,4.55232,14.2558,1
38.1043,4.55208,14.2562,1
38.1049,4.551819999999999,14.2531,1
38.1104,4.5516,14.2455,1
38.1076,4.5513699999999995,14.2461,1
38.104,4.551130000000001,14.2475,1
38.1004,4.55085,14.2485,1
38.1017,4.550590000000001,14.2448,1
38.0942,4.550330000000001,14.2499,1
38.0922,4.55013,14.25,1
38.0901,4.54997,14.2505,1
38.0885,4.54975,14.25,1
38.0857,4.54957,14.251,1
38.0843,4.54938,14.2508,1
38.085,4.549259999999999,14.2489,1
38.0825,4.54908,14.2497,1
38.0807,4.54896,14.2504,1
38.0801,4.54887,14.2502,1
38.0791,4.548780000000001,14.2503,1
38.0778,4.54866,14.2505,1
38.0768,4.54856,14.2505,1
38.0756,4.5485,14.2512,1
38.075,4.5484,14.2509,1
38.0901,4.54839,14.2355,1
38.086999999999996,4.54833,14.238,1
38.0839,4.54823,14.2402,1
38.0807,4.54814,14.2427,1
38.0819,4.548080000000001,14.2408,1
38.0928,4.54793,14.2283,1
38.086,4.54776,14.2336,1
38.0814,4.54765,14.2372,1
38.0843,4.54756,14.2335,1
38.0865,4.54741,14.2297,1
38.0239,4.5408800000000005,14.2311,1
37.6967,4.506069999999999,14.2312,1
37.9952,4.53798,14.2324,1
37.1113,4.44405,14.2351,1
37.095,4.4424,14.2359,1
37.6932,4.5061,14.235,1
38.0653,4.54554,14.2335,1
38.0652,4.54553,14.2334,1
38.0784,4.5465800000000005,14.23,1
38.0786,4.5464,14.2281,1
38.0809,4.54638,14.2257,1
38.0808,4.54634,14.2253,1
38.0807,4.54631,14.2251,1
38.0763,4.54622,14.2288,1
38.0756,4.54614,14.2287,1
38.0748,4.54605,14.2286,1
38.0743,4.546,14.2287,1
38.0738,4.54594,14.2287,1
