37.6577,5.0065800000000005,18.9952,0
37.6538,5.0073,19.0064,0
37.6559,5.00744,19.0052,0
37.6559,5.00638,18.9954,0
37.6603,5.00674,18.994,0
37.6447,5.00539,18.9985,0
37.6484,5.00631,19.003,0
37.6431,5.0058,19.0041,0
37.6512,5.00711,19.0074,0
37.6531,5.0075199999999995,19.0091,0
37.6579,5.00815,19.0097,0
37.6551,5.00791,19.0105,0
37.6567,5.00802,19.0097,0
37.6633,5.00851,19.0071,0
37.6671,5.00831,19.0011,0
37.664,5.00801,19.0017,0
37.6681,5.00825,18.9994,0
37.6605,5.00778,19.0034,0
37.6668,5.008780000000001,19.0057,0
37.6688,5.00904,19.006,0
37.6695,5.00879,19.0029,0
37.6677,5.00859,19.0031,0
37.6634,5.0082,19.0041,0
37.6567,5.00714,19.0016,0
37.6601,5.00692,18.9959,0
37.6633,5.00681,18.9913,0
37.6675,5.00707,18.9892,0
37.6616,5.00649,18.9902,0
37.6613,5.00664,18.992,0
37.6599,5.00666,18.9936,0
37.6489,5.00521,18.9923,0
37.647,5.00482,18.9907,0
37.6494,5.00514,18.991,0
37.6579,5.0062,18.9915,0
37.6602,5.00659,18.9927,0
37.6619,5.00649,18.99,0
37.6607,5.00626,18.9891,0
37.6626,5.00606,18.9851,0
37.6569,5.00621,18.9928,0
37.6468,5.00537,18.9961,0
37.6529,5.00646,18.9995,0
37.6536,5.00671,19.000999999999998,0
37.6596,5.007569999999999,19.0024,0
37.6462,5.00585,19.0012,0
37.6518,5.00621,18.9984,0
37.6544,5.00654,18.9986,0
37.6423,5.00461,18.9939,0
37.6538,5.006130000000001,18.9954,0
37.6605,5.00666,18.993,0
37.6508,5.005730000000001,18.9951,0
37.6605,5.00697,18.9959,0
37.6572,5.00558,18.9866,0
37.6703,5.005719999999999,18.9735,0
37.6821,5.00729,18.9751,0
37.6871,5.00849,18.9808,0
37.7039,5.00865,18.9639,0
37.7035,5.00895,18.9671,0
37.6808,5.00712,18.975,0
37.6492,5.00497,18.9897,0
37.613,4.99898,18.9738,0
37.6405,5.00317,18.9825,0
37.6607,5.00638,18.9901,0
37.6876,5.00887,18.9838,0
37.7033,5.0087,18.9651,0
37.7047,5.00852,18.9618,0
37.6872,5.00852,18.980999999999998,0
37.6998,5.00948,18.9761,0
37.7224,5.00902,18.9471,0
37.6832,5.00514,18.9539,0
37.6751,5.004,18.9521,0
37.6922,5.0056,18.9483,0
37.6884,5.00467,18.9438,0
37.6795,5.0036,18.9437,0
37.6788,5.0041400000000005,18.9495,0
37.6583,5.00316,18.9628,0
37.6562,5.00203,18.9547,0
37.6821,5.00384,18.9431,0
37.6978,5.00589,18.9449,0
37.6971,5.00622,18.9488,0
37.7015,5.00626,18.9443,0
37.6876,5.004919999999999,18.9471,0
37.6831,5.00646,18.9663,0
37.6468,5.003369999999999,18.9775,0
37.6611,5.00474,18.9745,0
37.6923,5.00732,18.9642,0
37.7141,5.00743,18.9414,0
37.7203,5.00711,18.9316,0
37.7404,5.00863,18.9238,0
37.7245,5.0064,18.9205,0
37.6975,5.00669,18.9527,0
37.6615,5.00321,18.9598,0
37.7025,5.00551,18.9363,0
37.6967,5.00743,18.9605,0
37.6815,5.00725,18.9754,0
37.6781,5.00593,18.9669,0
37.6875,5.00619,18.959,0
37.7024,5.00945,18.973,0
37.6773,5.00744,18.9818,0
37.6744,5.007280000000001,18.9834,0
37.7111,5.01056,18.9736,0
37.7154,5.01082,18.9714,0
37.702,5.00819,18.9617,0
37.6996,5.00904,18.9722,0
37.6721,5.00605,18.9746,0
37.6694,5.00555,18.9729,0
37.6857,5.00858,18.9831,0
37.6759,5.00666,18.976,0
37.6935,5.008769999999999,18.9764,0
37.6647,5.00745,18.9957,0
37.652,5.0044,18.9813,0
37.6651,5.00413,18.9644,0
37.6805,5.0054,18.9593,0
37.7055,5.00857,18.9614,0
37.683,5.0088099999999995,18.9882,0
37.6611,5.00734,18.9986,0
37.6773,5.01091,19.014,0
37.6855,5.01245,19.0193,0
37.6628,5.00898,19.012,0
37.6755,5.00964,19.0041,0
37.6782,5.00992,19.0039,0
37.6711,5.01005,19.0129,0
37.6608,5.01138,19.0365,0
37.6588,5.00932,19.0197,0
37.654,5.01025,19.0334,0
37.6698,5.01114,19.0244,0
37.6524,5.00924,19.0259,0
37.659,5.01003,19.026,0
37.6651,5.01066,19.0251,0
37.6677,5.01195,19.0343,0
37.6615,5.01375,19.0577,0
37.6724,5.01542,19.0613,0
37.6682,5.01567,19.0682,0
37.6607,5.01588,19.0785,0
37.6605,5.0158,19.0779,0
37.650999999999996,5.01464,19.0775,0
37.6539,5.01476,19.0755,0
37.6568,5.01529,19.0772,0
37.6627,5.01578,19.0753,0
37.6603,5.01545,19.0749,0
37.6559,5.01484,19.0741,0
37.665,5.01567,19.0718,0
37.6543,5.01512,19.0784,0
37.6542,5.01627,19.0892,0
37.6598,5.01743,19.0938,0
37.6599,5.01769,19.0962,0
37.6495,5.0179599999999995,19.1101,0
37.6448,5.01834,19.1188,0
37.645,5.01885,19.1233,0
37.6478,5.01955,19.1267,0
37.6586,5.0202599999999995,19.1215,0
37.6505,5.019419999999999,19.1225,0
37.6467,5.01958,19.1282,0
37.653,5.019819999999999,19.1234,1
