,CBLOF
OBSEA/2020-06-19.out,0.47950257726443996
OBSEA/2020-06-20.out,0.6063041802490494
OBSEA/2020-06-21.out,0.3604409167100075
OBSEA/2020-06-22.out,0.0
OBSEA/2020-06-23.out,0.14947542181262086
OBSEA/2020-06-24.out,0.4056397798977276
OBSEA/2020-06-25.out,0.0
OBSEA/2020-06-26.out,0.13676040036613568
OBSEA/2020-06-27.out,0.0
OBSEA/2020-06-28.out,0.0
OBSEA/2020-06-29.out,0.0
OBSEA/2020-06-30.out,0.0
OBSEA/2020-07-10.out,0.26948700096987255
OBSEA/2020-07-11.out,0.2879997965134471
OBSEA/2020-07-12.out,0.0
OBSEA/2020-07-13.out,0.8146473874650654
OBSEA/2020-07-14.out,0.5010371886178785
OBSEA/2020-07-15.out,0.17375686300263846
OBSEA/2020-07-16.out,0.17237694381206697
OBSEA/2020-07-17.out,0.3341845597698436
OBSEA/2020-07-18.out,0.2739249519912623
OBSEA/2020-07-28.out,0.10887639258926968
OBSEA/2020-08-01.out,0.0
OBSEA/2020-08-02.out,0.012194265771391821
OBSEA/2020-08-03.out,0.0
OBSEA/2020-08-04.out,0.44073437077058286
OBSEA/2020-08-05.out,0.4279149144595096
OBSEA/2020-08-06.out,0.2267825803695946
OBSEA/2020-08-07.out,0.0
OBSEA/2020-08-08.out,0.0
OBSEA/2020-08-09.out,0.0
OBSEA/2020-08-10.out,0.0
OBSEA/2020-08-11.out,0.09741347022909813
OBSEA/2020-08-12.out,0.1100382259434256
OBSEA/2020-08-13.out,0.0
OBSEA/2020-08-14.out,0.042925547533588404
OBSEA/2020-08-15.out,0.0
OBSEA/2020-08-16.out,0.20289696882660974
OBSEA/2020-08-17.out,0.05963964969847546
OBSEA/2020-08-18.out,0.0
OBSEA/2020-08-19.out,0.07851429451812614
OBSEA/2020-08-20.out,0.04045488584852902
OBSEA/2020-08-21.out,0.1893251680002961
OBSEA/2020-08-22.out,0.18395162855285024
OBSEA/2020-08-23.out,0.3328421126200152
OBSEA/2020-08-24.out,0.0
OBSEA/2020-08-25.out,0.42979807399046227
OBSEA/2020-08-26.out,0.4116059878812213
OBSEA/2020-08-27.out,0.0795414160020318
OBSEA/2020-08-28.out,0.21380358807139863
OBSEA/2020-08-29.out,0.6048647875989894
OBSEA/2020-08-30.out,0.6233140209488979
OBSEA/2020-08-31.out,0.4073773041577261
OBSEA/2020-09-01.out,0.0
OBSEA/2020-09-02.out,0.0
OBSEA/2020-09-03.out,0.5855264952996848
OBSEA/2020-09-04.out,0.456563758686411
OBSEA/2020-09-14.out,0.0
OBSEA/2020-09-15.out,0.5529941617500229
OBSEA/2020-09-16.out,0.020144324363749078
OBSEA/2020-09-17.out,0.028100239490408685
OBSEA/2020-09-18.out,0.24297599669920883
OBSEA/2020-09-19.out,0.0
OBSEA/2020-09-20.out,0.12556725695953835
OBSEA/2020-09-21.out,0.0
OBSEA/2020-09-22.out,0.0
OBSEA/2020-09-23.out,0.3424951461620552
OBSEA/2020-09-24.out,0.0
OBSEA/2020-09-25.out,0.0012449214056897695
OBSEA/2020-09-26.out,0.0662850806042401
OBSEA/2020-09-27.out,0.0
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.3459788589937285
OBSEA/2020-09-30.out,0.16456574749328007
OBSEA/2020-10-01.out,0.18478818401618252
OBSEA/2020-10-02.out,0.3017446057569656
OBSEA/2020-10-03.out,0.23306492729879852
OBSEA/2020-10-04.out,0.4217692273493959
OBSEA/2020-10-05.out,0.4205513720643905
OBSEA/2020-10-06.out,0.05633862895206537
OBSEA/2020-10-07.out,0.0
OBSEA/2020-10-08.out,0.0
OBSEA/2020-10-09.out,0.0
OBSEA/2020-10-10.out,0.0
OBSEA/2020-10-11.out,0.16161594929013245
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-13.out,0.0
OBSEA/2020-10-14.out,0.31443436600986857
OBSEA/2020-10-15.out,0.20942783200357099
OBSEA/2020-10-16.out,0.1403574171547135
OBSEA/2020-10-18.out,0.35672142002835644
OBSEA/2020-10-19.out,0.0
OBSEA/2020-10-29.out,0.4399854470596584
OBSEA/2020-10-31.out,0.17538072237593277
OBSEA/2020-11-01.out,0.03057942825168669
OBSEA/2020-11-02.out,0.40006334386285103
OBSEA/2020-11-03.out,0.0
OBSEA/2020-11-04.out,0.311215225732217
OBSEA/2020-11-05.out,0.08965607722274094
OBSEA/2020-11-06.out,0.011788544027779235
OBSEA/2020-12-04.out,0.9945839336677798
OBSEA/2020-12-05.out,0.999995000025
OBSEA/2020-12-06.out,0.9978492017531152
OBSEA/2020-12-07.out,0.999995000025
OBSEA/2020-12-08.out,0.6255127231705948
OBSEA/2020-12-09.out,0.6465290559531088
OBSEA/2020-12-10.out,0.5843241210099812
OBSEA/2020-12-11.out,0.6011646924269171
OBSEA/2020-12-12.out,0.6136493061144994
OBSEA/2020-12-23.out,0.5220421113667497
OBSEA/2020-12-24.out,0.3307599729293388
OBSEA/2020-12-25.out,0.6303477288984026
OBSEA/2020-12-27.out,0.4526532561726107
OBSEA/2020-12-28.out,0.47752234371979246
