,CBLOF
OBSEA/2020-06-10.out,0.3202721355103686
OBSEA/2020-06-11.out,0.6312461185219028
OBSEA/2020-06-12.out,0.0
OBSEA/2020-06-13.out,0.4993257177343949
OBSEA/2020-06-14.out,0.2367863574163382
OBSEA/2020-06-15.out,0.5223667723731825
OBSEA/2020-06-16.out,0.2638064763803059
OBSEA/2020-06-17.out,0.5416461362929924
OBSEA/2020-06-18.out,0.3779609083942801
OBSEA/2020-06-19.out,0.6223597201215828
OBSEA/2020-06-20.out,0.644728066690557
OBSEA/2020-06-21.out,0.5502588533249771
OBSEA/2020-06-22.out,0.4590125235478108
OBSEA/2020-06-23.out,0.6461272075269066
OBSEA/2020-06-24.out,0.6788105116050447
OBSEA/2020-06-25.out,0.4051952167465314
OBSEA/2020-06-26.out,0.6221191119327535
OBSEA/2020-06-27.out,0.4574746818180885
OBSEA/2020-06-28.out,0.2161155740165365
OBSEA/2020-06-29.out,0.3672183209180675
OBSEA/2020-06-30.out,0.2919726132053722
OBSEA/2020-07-01.out,0.3783618828081697
OBSEA/2020-07-02.out,0.4484681053472968
OBSEA/2020-07-03.out,0.5325222948426773
OBSEA/2020-07-04.out,0.4999172790900285
OBSEA/2020-07-05.out,0.3941474450995945
OBSEA/2020-07-06.out,0.5169272388232966
OBSEA/2020-07-07.out,0.4367595126338266
OBSEA/2020-07-08.out,0.3724441510222344
OBSEA/2020-07-09.out,0.4658412266386241
OBSEA/2020-07-10.out,0.4976961927289849
OBSEA/2020-07-11.out,0.5628656652711854
OBSEA/2020-07-12.out,0.2748123071217193
OBSEA/2020-07-14.out,0.5010371886178785
OBSEA/2020-07-15.out,0.4206208870869334
OBSEA/2020-07-16.out,0.4671672868870352
OBSEA/2020-07-17.out,0.3442292026269865
OBSEA/2020-07-18.out,0.4853820838636191
OBSEA/2020-07-19.out,0.561141713006621
OBSEA/2020-07-20.out,0.337574836134104
OBSEA/2020-07-21.out,0.2427695747626659
OBSEA/2020-07-22.out,0.0
OBSEA/2020-07-23.out,0.0
OBSEA/2020-07-24.out,0.3684160526994351
OBSEA/2020-07-25.out,0.0003238834013666
OBSEA/2020-07-26.out,0.7481799556714914
OBSEA/2020-07-27.out,0.5667525975075615
OBSEA/2020-07-28.out,0.1123851645190942
OBSEA/2020-08-01.out,0.2201787818739337
OBSEA/2020-08-02.out,0.4638071689971982
OBSEA/2020-08-03.out,0.3283242333133663
OBSEA/2020-08-04.out,0.6969327178780209
OBSEA/2020-08-05.out,0.6474985188837126
OBSEA/2020-08-06.out,0.6120639656509799
OBSEA/2020-08-07.out,0.3376097416091119
OBSEA/2020-08-08.out,0.0
OBSEA/2020-08-09.out,0.0
OBSEA/2020-08-10.out,0.0
OBSEA/2020-08-11.out,0.4652575627991346
OBSEA/2020-08-12.out,0.3985238329521866
OBSEA/2020-08-13.out,0.4330363481200278
OBSEA/2020-08-14.out,0.5282968903692973
OBSEA/2020-08-15.out,0.0
OBSEA/2020-08-16.out,0.5891714786305313
OBSEA/2020-08-17.out,0.4793440831960123
OBSEA/2020-08-18.out,0.314848051894952
OBSEA/2020-08-19.out,0.3490622397236055
OBSEA/2020-08-20.out,0.368245859720263
OBSEA/2020-08-21.out,0.3652355321459544
OBSEA/2020-08-22.out,0.5365157311169528
OBSEA/2020-08-23.out,0.6336233626200152
OBSEA/2020-08-24.out,0.3712464787485686
OBSEA/2020-08-25.out,0.6541459000774188
OBSEA/2020-08-26.out,0.5793567581653706
OBSEA/2020-08-27.out,0.4762497020406243
OBSEA/2020-08-28.out,0.4573875592555499
OBSEA/2020-08-29.out,0.7911235100895959
OBSEA/2020-08-30.out,0.7730301988107711
OBSEA/2020-08-31.out,0.6734206530740032
OBSEA/2020-09-01.out,0.430551584827429
OBSEA/2020-09-02.out,0.3487282676429827
OBSEA/2020-09-03.out,0.7755397520385271
OBSEA/2020-09-04.out,0.6938243883521039
OBSEA/2020-09-05.out,0.7194639656576881
OBSEA/2020-09-06.out,0.7758927364276592
OBSEA/2020-09-07.out,0.7918407931502587
OBSEA/2020-09-08.out,0.7773776459781284
OBSEA/2020-09-09.out,0.5785808309040379
OBSEA/2020-09-10.out,0.5314045099292505
OBSEA/2020-09-11.out,0.0
OBSEA/2020-09-12.out,0.0
OBSEA/2020-09-13.out,0.0
OBSEA/2020-09-14.out,0.0714252042403715
OBSEA/2020-09-15.out,0.5669036024129409
OBSEA/2020-09-16.out,0.4508165932713122
OBSEA/2020-09-17.out,0.5260023373925066
OBSEA/2020-09-18.out,0.6513312846179141
OBSEA/2020-09-19.out,0.4548533580430809
OBSEA/2020-09-20.out,0.4722921477892327
OBSEA/2020-09-21.out,0.3045301023964592
OBSEA/2020-09-22.out,0.2064016249686097
OBSEA/2020-09-23.out,0.5557250057333781
OBSEA/2020-09-24.out,0.4173867543974253
OBSEA/2020-09-25.out,0.5245282678934562
OBSEA/2020-09-26.out,0.5612003348415283
OBSEA/2020-09-27.out,0.0
OBSEA/2020-09-28.out,0.0
OBSEA/2020-09-29.out,0.6226863896417145
OBSEA/2020-09-30.out,0.5445191274466601
OBSEA/2020-10-01.out,0.5307568964108877
OBSEA/2020-10-02.out,0.6758008857844193
OBSEA/2020-10-03.out,0.5876844925161898
OBSEA/2020-10-04.out,0.7326757429301325
OBSEA/2020-10-05.out,0.6504426764122166
OBSEA/2020-10-06.out,0.499995051331892
OBSEA/2020-10-07.out,0.3328241258071631
OBSEA/2020-10-08.out,0.3039092128092268
OBSEA/2020-10-09.out,0.3324126658513082
OBSEA/2020-10-10.out,0.4380119237558149
OBSEA/2020-10-11.out,0.560837739173401
OBSEA/2020-10-12.out,0.0
OBSEA/2020-10-13.out,0.0
OBSEA/2020-10-14.out,0.6469870592182995
OBSEA/2020-10-15.out,0.2104149988347654
OBSEA/2020-10-16.out,0.2618044455784861
OBSEA/2020-10-18.out,0.6510199108053268
OBSEA/2020-10-19.out,0.4961682390575784
OBSEA/2020-10-20.out,0.5947490437818614
OBSEA/2020-10-21.out,0.0798092152149436
OBSEA/2020-10-22.out,0.5022065189699888
OBSEA/2020-10-23.out,0.6430045432795246
OBSEA/2020-10-24.out,0.2613861983772768
OBSEA/2020-10-25.out,0.2037827404082848
OBSEA/2020-10-26.out,0.0523554124135311
OBSEA/2020-10-27.out,0.5185899215343133
OBSEA/2020-10-28.out,0.3073239312113699
OBSEA/2020-10-29.out,0.5763766985784919
OBSEA/2020-10-31.out,0.3091835392773412
OBSEA/2020-11-01.out,0.542740161420527
OBSEA/2020-11-02.out,0.6796503176515722
OBSEA/2020-11-03.out,0.3769683619385759
OBSEA/2020-11-04.out,0.7003340903093903
OBSEA/2020-11-05.out,0.2248412624079261
OBSEA/2020-11-06.out,0.1406705316054189
OBSEA/2020-11-07.out,0.3301816122491403
OBSEA/2020-11-08.out,0.5930298365399731
OBSEA/2020-11-09.out,0.3556499952654928
OBSEA/2020-11-10.out,0.2817983364342667
OBSEA/2020-11-11.out,0.2475834546575638
OBSEA/2020-11-12.out,0.0624992974254325
OBSEA/2020-11-13.out,0.2818749676339805
OBSEA/2020-11-14.out,0.5525096024800642
OBSEA/2020-11-16.out,0.5857719238927368
OBSEA/2020-11-17.out,0.180167137002401
OBSEA/2020-11-18.out,0.5684658176251641
OBSEA/2020-11-19.out,0.4623849660187739
OBSEA/2020-11-20.out,0.4049218821638908
OBSEA/2020-11-21.out,0.456520157857111
OBSEA/2020-11-22.out,0.2489472219849703
OBSEA/2020-11-23.out,0.3911829647294131
OBSEA/2020-11-24.out,0.5988723612084148
OBSEA/2020-12-08.out,0.6255127231705948
OBSEA/2020-12-09.out,0.6541717595595096
OBSEA/2020-12-10.out,0.5963624247035517
OBSEA/2020-12-11.out,0.6311824996006642
OBSEA/2020-12-12.out,0.6603288056332675
OBSEA/2020-12-20.out,0.5336524020751369
OBSEA/2020-12-23.out,0.524001614959173
OBSEA/2020-12-24.out,0.3431334262476739
OBSEA/2020-12-25.out,0.6303477288984026
OBSEA/2020-12-27.out,0.4951077691943731
OBSEA/2020-12-28.out,0.4797661731887528
