,CBLOF
OBSEA/2020-01-02.out,0.9425117519046632
OBSEA/2020-01-03.out,0.6316882877745702
OBSEA/2020-01-04.out,0.6248466726857981
OBSEA/2020-01-05.out,0.3833416290822148
OBSEA/2020-01-06.out,0.405014274531177
OBSEA/2020-01-07.out,0.5093930622771039
OBSEA/2020-01-08.out,0.4330893673204021
OBSEA/2020-01-09.out,0.5425687622375022
OBSEA/2020-02-29.out,0.6864712664806243
OBSEA/2020-03-10.out,0.6276603265724799
OBSEA/2020-03-15.out,0.8725791868932039
OBSEA/2020-03-17.out,0.4606652204431242
OBSEA/2020-03-29.out,0.5385045998568048
OBSEA/2020-04-01.out,0.7607404344456522
OBSEA/2020-04-10.out,0.8979575948408446
OBSEA/2020-04-11.out,0.5849645139358143
OBSEA/2020-04-15.out,0.6898391332099609
OBSEA/2020-04-23.out,0.6277370109232707
OBSEA/2020-04-24.out,0.608030578366649
OBSEA/2020-05-01.out,0.8005627385437488
OBSEA/2020-05-04.out,0.6971445647719643
OBSEA/2020-05-05.out,0.8976194333461873
OBSEA/2020-05-06.out,0.8707346761726594
OBSEA/2020-05-08.out,0.5278656541246004
OBSEA/2020-05-09.out,0.7636725919947032
OBSEA/2020-05-12.out,0.9162318267766146
OBSEA/2020-05-14.out,0.8296782594112706
OBSEA/2020-05-15.out,0.7547947318806969
OBSEA/2020-05-16.out,0.7720588302729093
OBSEA/2020-05-23.out,0.7110870695256659
OBSEA/2020-05-24.out,0.5652407257835549
OBSEA/2020-05-26.out,0.7715930701901517
OBSEA/2020-05-27.out,0.7087168824000651
OBSEA/2020-05-28.out,0.8520998955901742
OBSEA/2020-05-29.out,0.6030685822716183
OBSEA/2020-05-30.out,0.7745224530345647
OBSEA/2020-05-31.out,0.8569147291658985
OBSEA/2020-06-01.out,0.7380628685859162
OBSEA/2020-06-04.out,0.7657995309500837
OBSEA/2020-06-05.out,0.9093439691092045
OBSEA/2020-06-07.out,0.91530260548187
OBSEA/2020-06-08.out,0.8310304283524615
OBSEA/2020-06-09.out,0.9104849264125964
OBSEA/2020-06-10.out,0.7928748251568377
OBSEA/2020-06-11.out,0.7911044936872289
OBSEA/2020-06-13.out,0.863323309537045
OBSEA/2020-06-14.out,0.5516008222541423
OBSEA/2020-06-15.out,0.711995508061281
OBSEA/2020-06-16.out,0.6598239942007973
OBSEA/2020-06-17.out,0.5509274949668653
OBSEA/2020-06-18.out,0.691932320964579
OBSEA/2020-06-19.out,0.6674076606541098
OBSEA/2020-06-20.out,0.6127602183274787
OBSEA/2020-06-21.out,0.683262945267847
OBSEA/2020-06-22.out,0.7572118258609486
