,CBLOF
OBSEA/2020-08-03.out,0.2016936742552428
OBSEA/2020-08-04.out,0.6456491382606664
OBSEA/2020-08-05.out,0.7160623029380231
OBSEA/2020-08-06.out,0.4703019028212221
OBSEA/2020-08-07.out,0.3233149422644351
OBSEA/2020-08-11.out,0.3442119402431557
OBSEA/2020-08-12.out,0.3026278974733251
OBSEA/2020-08-13.out,0.4836969957204838
OBSEA/2020-08-14.out,0.3599055575387353
OBSEA/2020-08-16.out,0.5179169862259871
OBSEA/2020-08-17.out,0.3366983377507818
OBSEA/2020-08-18.out,0.2045622190970874
OBSEA/2020-08-19.out,0.3172514119826061
OBSEA/2020-08-20.out,0.3125016065903498
OBSEA/2020-08-21.out,0.2531610318856004
OBSEA/2020-08-22.out,0.3765982231376876
OBSEA/2020-08-23.out,0.3381297687920585
OBSEA/2020-08-24.out,0.2029544033980769
OBSEA/2020-08-25.out,0.6091610629126614
OBSEA/2020-08-26.out,0.4943448255306247
OBSEA/2020-08-27.out,0.3849075801973696
OBSEA/2020-08-28.out,0.3541323125598536
OBSEA/2020-08-29.out,0.7787694504702745
OBSEA/2020-08-30.out,0.7967111577420396
OBSEA/2020-08-31.out,0.5871404721446362
OBSEA/2020-09-01.out,0.2062583276843678
OBSEA/2020-09-02.out,0.2446753531822608
OBSEA/2020-09-03.out,0.7983526657528307
OBSEA/2020-09-04.out,0.7075920559659586
OBSEA/2020-09-05.out,0.7477958539535662
OBSEA/2020-09-06.out,0.7838092296432173
OBSEA/2020-09-07.out,0.718858763609556
OBSEA/2020-09-08.out,0.8871891616444925
OBSEA/2020-09-09.out,0.5722618996514593
OBSEA/2020-09-10.out,0.3775461094700676
OBSEA/2020-09-14.out,0.0465081496620002
OBSEA/2020-09-15.out,0.5777695655657962
OBSEA/2020-09-16.out,0.5408654184490148
OBSEA/2020-09-17.out,0.6266896480749611
OBSEA/2020-09-18.out,0.6460338920273894
OBSEA/2020-09-19.out,0.4402978252719655
OBSEA/2020-09-20.out,0.484493209870223
OBSEA/2020-09-21.out,0.3068509249168872
OBSEA/2020-09-22.out,0.1341884106111726
OBSEA/2020-09-23.out,0.628627209985365
OBSEA/2020-09-24.out,0.2385507509102581
OBSEA/2020-09-25.out,0.4104475831989099
OBSEA/2020-09-26.out,0.4092273384719571
OBSEA/2020-09-29.out,0.5007006257135266
OBSEA/2020-09-30.out,0.6182603960064764
OBSEA/2020-10-01.out,0.5370219673109972
OBSEA/2020-10-02.out,0.562832551537416
OBSEA/2020-10-03.out,0.4668110137113141
OBSEA/2020-10-04.out,0.5656705617325491
OBSEA/2020-10-05.out,0.7197821471043249
OBSEA/2020-10-06.out,0.4249615068499306
OBSEA/2020-10-07.out,0.2282185427302324
OBSEA/2020-10-08.out,0.2435872705622753
OBSEA/2020-10-09.out,0.317488355104617
OBSEA/2020-10-10.out,0.3684630644371554
OBSEA/2020-10-11.out,0.4697002065081617
OBSEA/2020-10-14.out,0.494248532034672
OBSEA/2020-10-15.out,0.1836411956171027
OBSEA/2020-10-16.out,0.300803460188243
OBSEA/2020-10-18.out,0.5432293755496096
OBSEA/2020-10-19.out,0.2990546307704246
OBSEA/2020-10-20.out,0.5082092415293546
OBSEA/2020-10-21.out,0.1042877485461084
OBSEA/2020-10-22.out,0.4270083046620933
OBSEA/2020-10-23.out,0.5484127511344951
OBSEA/2020-10-24.out,0.1851303075661278
OBSEA/2020-10-25.out,0.2720450746242651
OBSEA/2020-10-26.out,0.0384364128041625
OBSEA/2020-10-27.out,0.5206252993036403
OBSEA/2020-10-28.out,0.314373640058658
OBSEA/2020-10-29.out,0.5913428333388624
OBSEA/2020-10-31.out,0.264732214030159
OBSEA/2020-11-01.out,0.4578889342120778
OBSEA/2020-11-02.out,0.6480540245617668
OBSEA/2020-11-03.out,0.3594706913192827
OBSEA/2020-11-04.out,0.5844942718794813
OBSEA/2020-11-05.out,0.1752243456651991
OBSEA/2020-11-06.out,0.1416782036061382
OBSEA/2020-11-07.out,0.2731251919141113
OBSEA/2020-11-08.out,0.3838719356243855
OBSEA/2020-11-09.out,0.2711248862140224
OBSEA/2020-11-10.out,0.2463406539648092
OBSEA/2020-11-11.out,0.168064299187896
OBSEA/2020-11-12.out,0.0477776546177021
OBSEA/2020-11-13.out,0.2679815421314961
OBSEA/2020-11-14.out,0.4438085275596146
OBSEA/2020-11-16.out,0.5896608170790054
OBSEA/2020-11-17.out,0.1238618534511275
OBSEA/2020-11-18.out,0.4224460591217393
OBSEA/2020-11-19.out,0.3947596959747123
OBSEA/2020-11-20.out,0.3651265634583384
OBSEA/2020-11-21.out,0.4195571369167557
OBSEA/2020-11-22.out,0.2800073425065696
OBSEA/2020-11-23.out,0.3304343168273068
OBSEA/2020-11-24.out,0.5856570086326184
OBSEA/2020-12-08.out,0.5327752828654054
OBSEA/2020-12-09.out,0.5758723047035539
OBSEA/2020-12-10.out,0.5544590771614025
OBSEA/2020-12-11.out,0.5294617432044606
OBSEA/2020-12-12.out,0.5920343537883243
OBSEA/2020-12-20.out,0.498320848239397
OBSEA/2020-12-23.out,0.5079104480184464
OBSEA/2020-12-24.out,0.3169468010890137
OBSEA/2020-12-25.out,0.6070715112102465
OBSEA/2020-12-27.out,0.5067585384024649
OBSEA/2020-12-28.out,0.3813223315111393
