,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-10-31.out.0,1.0,-1.526161,-1.526142,-1.5200604,-1.5228914,-1.519749,-1.5198952,-1.5167908,-1.5152832,-1.5182604,-1.5196028,-1.5182604,-1.515137,-1.5166256,-1.510544,-1.5136674,-1.5031011,-1.5032473,-1.5002701,-1.5045897,-1.5090555,-1.5148446,-1.5074207,-1.513375,-1.5211104,-1.5149908,-1.5240686,-1.515137,-1.5090555,-1.5103978,-1.5163332,-1.5074017,-1.5001239,-1.4938961,-1.4998315,-1.4953847,-1.5103788,-1.4983429,-1.4935847,-1.4953657,-1.4967081,-1.4935847,-1.4966891,-1.4889727,-1.4886803,-1.5007163,-1.4992277,-1.4962505,-1.4944695,-1.4989353,-1.5034011,-1.4973005,-1.4882417,-1.4883689,-1.4850993,-1.4895651,-1.4880575,-1.4893999,-1.4818297,-1.4846607,-1.4787064,-1.4861493,-1.4873265,-1.4874727,-1.4828797
2020-10-31.out.1,1.0,-1.4842031,-1.4842031,-1.4948967,-1.4919385,-1.4856917,-1.4887961,-1.4858189,-1.4886689,-1.4871803,-1.4825873,-1.4809525,-1.4796101,-1.4764868,-1.4812259,-1.476614,-1.4690438,-1.476633,-1.4827145,-1.4885227,-1.4779753,-1.4781216,-1.4870341,-1.4913347,-1.4928423,-1.4809525,-1.4840569,-1.4795911,-1.4916461,-1.4960929,-1.4959657,-1.4929885,-1.4977277,-1.4947505,-1.4977277,-1.4902847,-1.4856917,-1.4825873,-1.4827145,-1.4662128,-1.4662128,-1.4708058,-1.476633,-1.4840569,-1.4947505,-1.4974353,-1.4914999,-1.4882303,-1.4794449,-1.4717286,-1.4659394,-1.4614736,-1.4522307,-1.4568427,-1.4491073,-1.4625046,-1.461016,-1.4565502,-1.4473453,-1.4501573,-1.454623,-1.4589236,-1.4604122,-1.4604122,-1.4605394
2020-10-31.out.2,1.0,-1.4544578,-1.4499921,-1.4544578,-1.4544578,-1.4453991,-1.4468687,-1.4422757,-1.4510421,-1.4407871,-1.4361751,-1.4315632,-1.4330327,-1.4330517,-1.4391333,-1.4360289,-1.4311245,-1.4447953,-1.4537268,-1.4581926,-1.4627856,-1.4580274,-1.4702096,-1.4671052,-1.4610046,-1.4608394,-1.46694,-1.4621818,-1.46694,-1.463397,-1.460566,-1.4589312,-1.4544654,-1.4499996,-1.4545926,-1.4452415,-1.4376713,-1.4526844,-1.4452225,-1.4346941,-1.4332055,-1.4287397,-1.4288669,-1.4377985,-1.4406105,-1.4375061,-1.4452415,-1.4510306,-1.4480534,-1.4450763,-1.452354,-1.452354,-1.4508654,-1.444949,-1.4418067,-1.4342365,-1.4358523,-1.4315517,-1.4373409,-1.4342365,-1.4434225,-1.447761,-1.4476148,-1.4370675,-1.4310941
2020-10-31.out.3,1.0,-1.4370485,-1.4326017,-1.4339251,-1.4337789,-1.4397143,-1.4276973,-1.4275321,-1.4197967,-1.4110304,-1.4166924,-1.4105728,-1.41355,-1.4134038,-1.4178695,-1.4147272,-1.4146,-1.4159423,-1.4232201,-1.4217315,-1.4157581,-1.4171195,-1.4172467,-1.4200777,-1.4230549,-1.4138309,-1.404626,-1.3955672,-1.3942058,-1.3968906,-1.3924248,-1.3952368,-1.4160581,-1.4117385,-1.4130809,-1.3934748,-1.3875205,-1.3979216,-1.4040032,-1.4081956,-1.4127885,-1.4217201,-1.4245321,-1.4230435,-1.4232087,-1.4141119,-1.4083228,-1.4050532,-1.4068342,-1.4187429,-1.4249897,-1.433756,-1.4313827,-2.1592681,-1.9409842,-1.6250623,-1.4254283,-1.4294365,-1.4294365,-1.442961,-1.4341946,-1.4221587,-1.4087614,-1.3909363,-1.3967254
2020-10-31.out.4,1.0,-1.4026798,-1.4069994,-1.3904786,-1.3991368,-1.4157657,-1.408488,-1.4068342,-1.406707,-1.4157657,-1.4139847,-1.4157657,-1.4217201,-1.4205049,-1.4141499,-1.4099575,-1.4022412,-1.3947982,-1.3916558,-1.3945058,-1.3885514,-1.3930172,-1.392871,-1.3867894,-1.3971716,-1.386459,-1.3791813,-1.3788889,-1.3774003,-1.3774003,-1.3803775,-1.384697,-1.3726611,-1.384697,-1.384697,-1.399545,-1.3934634,-1.3980564,-1.3934634,-1.3965678,-1.3932982,-1.3964406,-1.387509,-1.3782851,-1.3754731,-1.387509,-1.3962754,-1.3962754,-1.385728,-1.3873438,-1.3827508,-1.3811161,-1.3615099,-1.3524322,-1.358641,-1.3645953,-1.3690611,-1.3607409,-1.3701111,-1.3718921,-1.3611795,-1.3506322,-1.3593985,-1.3684573,-1.3684573
2020-10-31.out.5,1.0,-1.3684573,-1.3714535,-1.3681839,-1.3681839,-1.3665301,-1.3590871,-1.3512246,-1.3527132,-1.3570327,-1.3510784,-1.3403658,-1.3311419,-1.3191059,-1.3249141,-1.3457164,-1.347205,-1.3531403,-1.3485474,-1.3470398,-1.3394506,-1.3345652,-1.336181,-1.3345652,-1.3314228,-1.3341266,-1.33545,-1.3324728,-1.330838,-1.3337962,-1.3396044,-1.3381158,-1.3439049,-1.3363348,-1.3285994,-1.3256222,-1.3179059,-1.3149287,-1.3086819,-1.2964808,-1.292015,-1.2963346,-1.2963346,-1.2988541,-1.3000693,-1.3046623,-1.3013927,-1.3042047,-1.290534,-1.2875568,-1.2810176,-1.2793828,-1.2942307,-1.3015085,-1.3120558,-1.2967693,-1.2920111,-1.2980927,-1.2888687,-1.284403,-1.2694088,-1.2737094,-1.2691164,-1.2629969,-1.2704398
2020-10-31.out.6,1.0,-1.2960003,-1.3169678,-1.317133,-1.2873801,-1.2933345,-1.2920111,-1.3040471,-1.3061205,-1.2969155,-1.2911263,-1.2973731,-1.2961579,-1.2963231,-1.2933459,-1.2935111,-1.2995927,-1.3007889,-1.3055471,-1.3025699,-1.3025699,-1.2951459,-1.2966155,-1.2891726,-1.2786252,-1.2845796,-1.2920226,-1.2920226,-1.3009161,-1.3037661,-1.3022775,-1.2978117,-1.3021123,-1.3038933,-1.3006427,-1.2961579,-1.3018389,-1.2990079,-1.3004775,-1.2973731,-1.2973351,-1.2972079,-1.287984,-1.2939383,-1.2864954,-1.2832448,-1.276998,-1.2845682,-1.2799752,-1.2948231,-1.2918649,-1.2796638,-1.2884301,-1.2793714,-1.2792062,-1.2851605,-1.2775714,-1.2891877,-1.2847219,-1.2878263,-1.2756252,-1.2858991,-1.2872225,-1.2781638,-1.2675974
2020-10-31.out.7,1.0,-1.2821719,-1.2866187,-1.2818795,-1.268336,-1.2681898,-1.2543728,-1.2393407,-1.2329477,-1.2240162,-1.2224004,-1.2162998,-1.2207656,-1.2328015,-1.2433489,-1.2433489,-1.2566,-1.253769,-1.2464723,-1.2599968,-1.2599968,-1.2464723,-1.2454413,-1.2381635,-1.2607658,-1.2667202,-1.258081,-1.2762176,-1.2913959,-1.2723746,-1.2784562,-1.2757904,-1.2940731,-1.3030046,-1.3013888,-1.2942193,-1.2942193,-1.2884301,-1.2854529,-1.2812986,-1.2918459,-1.3010699,-1.3010699,-1.2982579,-1.3027237,-1.3192254,-1.3180292,-1.3177368,-1.3163754,-1.3210064,-1.3131058,-1.2908149,-1.2997465,-1.2998737,-1.2937921,-1.2921763,-1.2744594,-1.2640393,-1.2743132,-1.2878377,-1.278779,-1.2682316,-1.2618197,-1.2513995,-1.2466603
2020-10-31.out.8,1.0,-1.2674626,-1.2643582,-1.2763942,-1.2746132,-1.2940731,-1.2894801,-1.2955617,-1.2845757,-1.2741366,-1.2682012,-1.2650778,-1.2786024,-1.2695436,-1.2575077,-1.2622658,-1.2738632,-1.260612,-1.2591235,-1.2514071,-1.2573615,-1.2573615,-1.2405673,-1.2423483,-1.2511147,-1.2613696,-1.2554153,-1.2612044,-1.2763828,-1.2762176,-1.2792137,-1.2702632,-1.2670126,-1.2638892,-1.2561538,-1.2500723,-1.2319168,-1.2271586,-1.2391945,-1.2329477,-1.2296971,-1.2237428,-1.2310205,-1.2353211,-1.2414027,-1.2335591,-1.2336863,-1.221358,-1.2301243,-1.2345901,-1.2286357,-1.2210466,-1.2238775,-1.2191194,-1.2194118,-1.22237,-1.2207542,-1.2100416,-1.2204618,-1.2265433,-1.2191004,-1.2204428,-1.2247623,-1.2278857,-1.2262699
2020-10-31.out.9,1.0,-1.2369445,-1.2308439,-1.2247623,-1.2399217,-1.2293743,-1.2186618,-1.2204428,-1.2173384,-1.209622,-1.214215,-1.214234,-1.2306977,-1.2366521,-1.2216579,-1.2290819,-1.2261047,-1.2156846,-1.1990557,-1.212415,-1.2289167,-1.2274281,-1.2213465,-1.2167346,-1.2033372,-1.1927899,-1.1927899,-1.2091644,-1.2167346,-1.20321,-1.217027,-1.2200041,-1.20036,-1.2035214,-1.2005252,-1.2079682,-1.1962057,-1.1931013,-1.2112568,-1.1991829,-1.1902893,-1.1873121,-1.1962057,-1.2079682,-1.1960595,-1.1927899,-1.1701876,-1.1822425,-1.1865431,-1.1863779,-1.1816387,-1.1664984,-1.1648446,-1.166168,-1.1524973,-1.1416575,-1.1477391,-1.1473005,-1.1484966,-1.1422309,-1.1434271,-1.1342031,-1.1353803,-1.1291335,-1.1318183
