,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-04-19.out.0,0.0,0.3096598,0.3045697,0.3181433,0.31984,0.3045697,0.2977829,0.2909961,0.2943895,0.3011763,0.2943895,0.2943895,0.2960862,0.2926928,0.2909961,0.2892994,0.285906,0.2926928,0.2892994,0.2791192,0.2434885,0.2367017,0.2383984,0.2468819,0.2604555,0.2672423,0.2655456,0.2621522,0.2706357,0.2672423,0.2621522,0.2553654,0.2553654,0.2655456,0.2587588,0.2655456,0.268939,0.2672423,0.1908908,0.1773172,0.1976776,0.2078578,0.1654403,0.1773172,0.167137,0.1484733,0.15017,0.1569568,0.1586535,0.1569568,0.1637436,0.1586535,0.1586535,0.1620469,0.1654403,0.1603502,0.1688337,0.1535634,0.1569568,0.1365964,0.133203,0.1382931,0.1298096,0.1196294,0.1213261
2020-04-19.out.1,0.0,0.1111459,0.1026624,0.1145393,0.1213261,0.1230228,0.1281129,0.1365964,0.1399898,0.1348997,0.1315063,0.1637436,0.184104,0.1908908,0.2197347,0.2163413,0.2061611,0.2061611,0.218038,0.2129479,0.2112512,0.2129479,0.2468819,0.2027677,0.1908908,0.1756205,0.1603502,0.1807106,0.2197347,0.2061611,0.1959809,0.1858007,0.1807106,0.1756205,0.1824073,0.2485786,0.1705304,0.2078578,0.1722271,0.1925875,0.1382931,0.1637436,0.1620469,0.1552601,0.1484733,0.1603502,0.1620469,0.2112512,0.1705304,0.2095545,0.1976776,0.2248248,0.2892994,0.2214314,0.2672423,0.268939,0.2502753,0.218038,0.2129479,0.2587588,0.2943895,0.3096598,0.2977829,0.2909961,0.3096598
2020-04-19.out.2,0.0,0.2960862,0.3113565,0.3079631,0.3147499,0.3334136,0.31984,0.3385037,0.3334136,0.336807,0.3283235,0.3554707,0.3300202,0.3452905,0.3351103,0.3351103,0.3435938,0.3351103,0.336807,0.3402004,0.3317169,0.3283235,0.3317169,0.3402004,0.31984,0.3300202,0.3317169,0.3351103,0.3351103,0.3300202,0.3249301,0.3317169,0.3469872,0.3435938,0.3486839,0.3520773,0.3605608,0.3758311,0.3503806,0.3351103,0.353774,0.3571674,0.3622575,0.3741344,0.3792245,0.3961915,0.3995849,0.3995849,0.404675,0.4063717,0.3978882,0.4250354,0.3809212,0.3843146,0.3775278,0.3724377,0.3758311,0.3809212,0.3741344,0.3622575,0.3826179,0.3758311,0.3605608,0.3656509,0.3758311
2020-04-19.out.3,0.0,0.3775278,0.3656509,0.3639542,0.3673476,0.3690443,0.3775278,0.3894047,0.3927981,0.3961915,0.4250354,0.4369123,0.4301255,0.421642,0.421642,0.4267321,0.4318222,0.438609,0.4589694,0.4606661,0.4538793,0.4403057,0.4538793,0.4657562,0.455576,0.4776331,0.5149605,0.5285341,0.5285341,0.5302308,0.5319275,0.5302308,0.5302308,0.5455012,0.5641649,0.5794352,0.586222,0.6048857,0.6150659,0.6235494,0.6456065,0.6388197,0.6506966,0.6557867,0.65409,0.6608768,0.6591801,0.6608768,0.6591801,0.6812372,0.6812372,0.6863273,0.6829339,0.7355316,0.7304415,0.7457118,0.7626788,0.7762524,0.7796458,0.7830392,0.7830392,0.8000062,0.8305468,0.8203666,0.82376
2020-04-19.out.4,0.0,0.8390303,0.8390303,0.840727,0.8678742,0.891628,0.8797511,0.9001115,0.9153818,0.9221686,0.9289554,0.9357422,0.942529,0.9442257,0.9510125,0.9527092,0.9527092,0.9577993,0.9611927,0.9679795,0.9713729,0.9713729,0.9730696,0.9798564,0.9985202,1.0002169,0.9951268,1.005307,0.9968235,1.0036103,1.0036103,1.0103971,1.0070037,1.0137905,1.0256674,1.0256674,1.0137905,1.022274,1.0205773,1.0239707,1.0324542,1.0205773,1.0324542,1.0256674,1.0426344,1.0409377,1.0409377,1.0409377,1.0426344,1.0409377,1.0494212,1.056208,1.0528146,1.0680849,1.073175,1.0714783,1.0714783,1.0596014,1.0663882,1.0663882,1.0680849,1.0697816,1.0697816,1.0697816,1.0697816
2020-04-19.out.5,0.0,1.0697816,1.0612981,1.0612981,1.0579047,1.0477245,1.056208,1.0596014,1.0579047,1.0629948,1.0680849,1.0697816,1.0680849,1.0663882,1.0646915,1.0477245,1.039241,1.0256674,1.0239707,1.0256674,1.022274,1.0290608,1.0375443,1.0375443,1.0375443,1.0477245,1.0426344,1.0477245,1.039241,1.0171839,1.0188806,1.0273641,1.0426344,1.0375443,1.0426344,1.0375443,1.0307575,1.0324542,1.0477245,1.0307575,1.0409377,1.0341509,1.0341509,1.0443311,1.0409377,1.0256674,1.0307575,1.0341509,1.0426344,1.0477245,1.0494212,1.0443311,1.0545113,1.039241,1.0409377,1.0443311,1.0511179,1.0545113,1.0511179,1.0460278,1.056208,1.0494212,1.056208,1.0528146,1.0579047
2020-04-19.out.6,0.0,1.056208,1.0494212,1.0409377,1.0494212,1.0409377,1.0511179,1.0579047,1.0494212,1.0494212,1.0528146,1.0324542,1.039241,1.0341509,1.0375443,1.0443311,1.0477245,1.0477245,1.0545113,1.0511179,1.056208,1.0528146,1.0545113,1.0494212,1.0494212,1.0545113,1.0528146,1.0426344,1.0528146,1.0443311,1.0426344,1.0494212,1.0443311,1.0494212,1.0443311,1.0477245,1.0460278,1.039241,1.0477245,1.0629948,1.0545113,1.0545113,1.0596014,1.056208,1.0579047,1.0596014,1.056208,1.0680849,1.0579047,1.0663882,1.0629948,1.0596014,1.0646915,1.0680849,1.0663882,1.0646915,1.0663882,1.0697816,1.0663882,1.0697816,1.0629948,1.0714783,1.0680849,1.0765684,1.073175
2020-04-19.out.7,0.0,1.0782651,1.0816585,1.0816585,1.0884453,1.0833552,1.0850519,1.0850519,1.0884453,1.0884453,1.0816585,1.0952321,1.1003222,1.1037156,1.0952321,1.1003222,1.1037156,1.1121991,1.107109,1.107109,1.1172892,1.1274694,1.1274694,1.1376496,1.1325595,1.1376496,1.1495265,1.1478298,1.1512232,1.15801,1.1631001,1.1631001,1.1597067,1.1495265,1.15801,1.1597067,1.1631001,1.1664935,1.1715836,1.1783704,1.1868539,1.1834605,1.1834605,1.1800671,1.1970341,1.1902473,1.1987308,1.2038209,1.1987308,1.1987308,1.2072143,1.2004275,1.2038209,1.2072143,1.2021242,1.2072143,1.2072143,1.2106077,1.2038209,1.2055176,1.2173945,1.2207879,1.2241813,1.2275747,1.2190912
2020-04-19.out.8,0.0,1.2224846,1.2224846,1.225878,1.2275747,1.2241813,1.2241813,1.2360582,1.2411483,1.2445417,1.2513285,1.2496318,1.2530252,1.2649021,1.2547219,1.2699922,1.2615087,1.2665988,1.2682955,1.2632054,1.276779,1.276779,1.2869592,1.2835658,1.2801724,1.2699922,1.2835658,1.2835658,1.2971394,1.3005328,1.3242866,1.3293767,1.3293767,1.3242866,1.3327701,1.3344668,1.3310734,1.3310734,1.3378602,1.3395569,1.3412536,1.3378602,1.3395569,1.3429503,1.344647,1.3395569,1.3327701,1.3259833,1.3327701,1.3378602,1.3429503,1.3582206,1.3463437,1.3565239,1.3531305,1.3565239,1.3565239,1.361614,1.3531305,1.3650074,1.3667041,1.3768843,1.378581,1.3802777,1.378581
2020-04-19.out.9,0.0,1.3751876,1.378581,1.3836711,1.3870645,1.3887612,1.3853678,1.3887612,1.3853678,1.3904579,1.3853678,1.3904579,1.3921546,1.4006381,1.3921546,1.4023348,1.3972447,1.4006381,1.3904579,1.3870645,1.3921546,1.3870645,1.395548,1.3904579,1.3921546,1.3938513,1.3870645,1.3870645,1.3921546,1.3921546,1.3853678,1.3853678,1.378581,1.3819744,1.3853678,1.3751876,1.378581,1.3684008,1.3633107,1.3633107,1.3650074,1.3599173,1.3463437,1.3497371,1.3463437,1.3565239,1.3514338,1.361614,1.3514338,1.3344668,1.3344668,1.3361635,1.3395569,1.3395569,1.3429503,1.3565239,1.3497371,1.3497371,1.3514338,1.3463437,1.3514338,1.3531305,1.3463437,1.3565239,1.3565239
