,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-11-07.out.0,6.0,-0.7829383,-0.8013459,-0.8062225,-0.8055754,-0.8010154,-0.8037807,-0.7992207,-0.7943371,-0.7986468,-0.8023095,-0.809061,-0.8041705,-0.7959408,-0.806362,-0.8035967,-0.8131205,-0.8235417,-0.8287418,-0.8184008,-0.7783407,-0.7667718,-0.7707581,-0.7731998,-0.7731998,-0.8059346,-0.8028388,-0.811385,-0.848113,-0.8411042,-0.820342,-0.8279839,-0.8265127,-0.8069645,-0.8171424,-0.8113544,-0.8015803,-0.7994551,-0.7964395,-0.7878862,-0.7882167,-0.8242837,-0.8176054,-0.8139287,-0.8203637,-0.8158037,-0.8087949,-0.8100158,-0.8042278,-0.8073237,-0.8064193,-0.8095082,-0.8135014,-0.8037272,-0.7991602,-0.7958141,-0.7973655,-0.7961446,-0.7973655,-0.801602,-0.7954975,-0.7928055,-0.7909305,-0.7860469,-0.7909305
2020-11-07.out.1,6.0,-0.7921514,-0.7973655,-0.8010282,-0.8028229,-0.8083535,-0.8114494,-0.8074632,-0.8001308,-0.8044406,-0.8056615,-0.8096546,-0.8096546,-0.8133173,-0.8063085,-0.8148548,-0.8203924,-0.8228342,-0.8216865,-0.8250187,-0.8180169,-0.8211057,-0.8144274,-0.8187441,-0.8211859,-0.8157215,-0.8135963,-0.8215687,-0.8280037,-0.8246715,-0.8139931,-0.815861,-0.822296,-0.8201638,-0.8168246,-0.8159273,-0.8178022,-0.8150299,-0.8147726,-0.8065499,-0.8068804,-0.8096388,-0.8096388,-0.8120805,-0.8111762,-0.7960911,-0.8042476,-0.8093885,-0.8066231,-0.8038508,-0.7992908,-0.796849,-0.7984004,-0.7974961,-0.8069467,-0.8088146,-0.8020631,-0.8062926,-0.8081676,-0.8041744,-0.8057258,-0.8057188,-0.8029535,-0.7962752,-0.8045049
2020-11-07.out.2,6.0,-0.7996073,-0.7974961,-0.8023727,-0.7978126,-0.8041814,-0.8170443,-0.832916,-0.8292533,-0.8149191,-0.8082408,-0.8094547,-0.8177577,-0.8177577,-0.8128601,-0.8119697,-0.8110724,-0.8122933,-0.8104985,-0.8254798,-0.8245754,-0.8178971,-0.8240086,-0.8307601,-0.8307531,-0.8411743,-0.8476023,-0.8412476,-0.8501243,-0.8505211,-0.8532794,-0.8530291,-0.8390115,-0.8359889,-0.8277592,-0.8235297,-0.8165209,-0.8138288,-0.8117036,-0.8108062,-0.8107992,-0.8111297,-0.8099088,-0.807467,-0.8071365,-0.7976929,-0.8037974,-0.7989138,-0.802246,-0.7945971,-0.7949206,-0.7985903,-0.796472,-0.7961485,-0.7961485,-0.7942805,-0.7878456,-0.782969,-0.7753061,-0.7753131,-0.7749896,-0.7801234,-0.7733719,-0.7709371,-0.7748431
2020-11-07.out.3,6.0,-0.7729751,-0.7766448,-0.7653262,-0.7545815,-0.7551553,-0.7649295,-0.763392,-0.7599796,-0.7483306,-0.7638926,-0.7381667,-0.737203,-0.7448589,-0.747551,-0.7502431,-0.7447125,-0.7413001,-0.7501768,-0.7449697,-0.7464339,-0.7515748,-0.7155079,-0.7044396,-0.7016813,-0.7162657,-0.7131699,-0.7238414,-0.730784,-0.7316813,-0.7322551,-0.7377195,-0.7266583,-0.7195692,-0.7253571,-0.7345644,-0.7449124,-0.7521715,-0.7567246,-0.7551871,-0.7569888,-0.7582097,-0.7627628,-0.7709925,-0.7780745,-0.7786483,-0.777758,-0.7780745,-0.7747284,-0.7836052,-0.7832746,-0.7778242,-0.7952472,-0.7958943,-0.793122,-0.7916508,-0.7864367,-0.7861934,-0.7822002,-0.7602102,-0.7406619,-0.756871,-0.7293503,-0.7058229,-0.7152734
2020-11-07.out.4,6.0,-0.7332633,-0.7301745,-0.7380806,-0.7417503,-0.7450894,-0.7465606,-0.7438023,-0.7486859,-0.756592,-0.7630131,-0.7663592,-0.7740151,-0.7819875,-0.792659,-0.7807666,-0.7902974,-0.7893931,-0.7836052,-0.7933723,-0.7891428,-0.7772364,-0.7778905,-0.7809793,-0.7760957,-0.7745443,-0.7727496,-0.7709619,-0.7672922,-0.7660643,-0.769727,-0.7700575,-0.7688366,-0.7578346,-0.7480675,-0.7416395,-0.7517302,-0.752304,-0.7514136,-0.7510831,-0.7580919,-0.7483248,-0.7311451,-0.7314756,-0.7339174,-0.7396983,-0.7409192,-0.7458028,-0.7427139,-0.7484948,-0.7451627,-0.7469574,-0.7445156,-0.7441851,-0.7503035,-0.7533924,-0.7555037,-0.7503035,-0.7493992,-0.7515244,-0.7539662,-0.7438686,-0.7301082,-0.7441921,-0.7432215
2020-11-07.out.5,6.0,-0.7157008,-0.6994987,-0.6973874,-0.7175025,-0.7232834,-0.7262991,-0.7357497,-0.719224,-0.716709,-0.6974912,-0.6977415,-0.7071921,-0.7035295,-0.7037797,-0.7080163,-0.710472,-0.7110389,-0.7168268,-0.7207398,-0.7073099,-0.7127673,-0.7185483,-0.7240196,-0.6851804,-0.6548874,-0.6254988,-0.6290952,-0.6159017,-0.6204025,-0.6472029,-0.6443713,-0.6455189,-0.6540059,-0.6750184,-0.676173,-0.6544403,-0.6415041,-0.6460641,-0.6126962,-0.6034227,-0.6113289,-0.6023859,-0.591001,-0.6012758,-0.6100863,-0.6166913,-0.6206113,-0.6369975,-0.6396896,-0.6423886,-0.6410945,-0.63891,-0.6229582,-0.6259738,-0.6314382,-0.619149,-0.6145227,-0.6177886,-0.6143763,-0.6158474,-0.6115377,-0.6187968,-0.6141635,-0.6168556
2020-11-07.out.6,6.0,-0.6115823,-0.6173632,-0.0980493,-0.1237772,-0.6322119,-0.6282187,-0.623909,-0.6235855,-0.6204966,-0.6201801,-0.6253139,-0.6210042,-0.628006,-0.6313521,-0.6371401,-0.6434948,-0.6440617,-0.6379572,-0.6406563,-0.6422077,-0.644319,-0.6427745,-0.6448998,-0.6421275,-0.6423778,-0.6338315,-0.6387151,-0.6368471,-0.6420612,-0.6383985,-0.6374279,-0.6423115,-0.6435324,-0.6441062,-0.6502247,-0.6437897,-0.6578805,-0.6425688,-0.6502247,-0.651122,-0.644687,-0.6486733,-0.6471288,-0.6544542,-0.6706563,-0.668545,-0.6608892,-0.6608892,-0.6608892,-0.663331,-0.6621101,-0.65755,-0.6569762,-0.6633972,-0.6637277,-0.6609554,-0.6567259,-0.6558216,-0.6533798,-0.6500336,-0.6479154,-0.6454736,-0.6475918,-0.6479154
2020-11-07.out.7,6.0,-0.6411569,-0.6418109,-0.6418109,-0.6414874,-0.6374942,-0.6392889,-0.6420612,-0.6414141,-0.6420612,-0.6246006,-0.6107155,-0.6055816,-0.6134878,-0.6170842,-0.6212545,-0.6193865,-0.6233065,-0.6396857,-0.6570424,-0.6576163,-0.6554248,0.1693001,1.9442684,3.2555628,-0.7124073,-0.724366,-0.7066194,-0.701162,-0.6856732,-0.6780173,-0.6811132,-0.6955206,-0.6986024,-0.7218866,-0.7332052,-0.7583503,-0.7541138,-0.7654986,-0.7597839,-0.7638434,-0.7244966,-0.7007048,-0.6906874,-0.6889589,-0.6896129,-0.6899295,-0.6930183,-0.6933419,-0.6948793,-0.70041,-0.6995196,-0.6986222,-0.7090434,-0.721002,-0.7345121,-0.7424915,-0.738241,-0.7508537,-0.7429545,-0.7292604,-0.7293337,-0.7388435,-0.7315914,-0.7227949
2020-11-07.out.8,6.0,-0.7127634,-0.7182941,-0.7165063,-0.7146976,-0.7046802,-0.7132927,-0.7148441,-0.7167121,-0.7182565,-0.7100198,-0.703018,-0.7082251,-0.7088722,-0.7070774,-0.7018633,-0.707401,-0.701613,-0.7059298,-0.7050254,-0.7139022,-0.7093352,-0.7087613,-0.7103058,-0.7063928,-0.710372,-0.7030467,-0.7030467,-0.6914848,-0.6979128,-0.7031129,-0.7027964,-0.7046643,-0.7071061,-0.7022155,-0.6988764,-0.686991,-0.6866605,-0.6930885,-0.6885284,-0.6860867,-0.6775404,-0.6873076,-0.6747681,-0.6753419,-0.6707749,-0.6716793,-0.6396055,-0.6478282,-0.6233232,-0.6416505,-0.6446592,-0.6501305,-0.6559115,-0.6586035,-0.658287,-0.645417,-0.6548676,-0.6566693,-0.6636782,-0.67068,-0.6633476,-0.6639285,-0.6602658,-0.6596187
2020-11-07.out.9,6.0,-0.6409748,-0.6406443,-0.6565229,-0.6623108,-0.6668778,-0.6751005,-0.6625681,-0.6472633,-0.6282959,-0.6181982,-0.6365186,-0.6193459,-0.6113804,-0.6082776,-0.5968928,-0.5889204,-0.5674309,-0.5110954,-0.5129041,-0.5234954,-0.5353285,-0.5382779,-0.5565982,-0.5515682,-0.543199,-0.5531502,-0.575074,-0.5046546,-0.4926158,-0.4885563,-0.5058469,-0.4574175,-0.4795916,-0.4700015,-0.4750692,-0.4651555,-0.4833364,-0.4866163,-0.4763722,-0.4833147,-0.4807265,-0.447402,-0.1430635,-0.4941276,-0.4698868,-0.4829339,-0.4895459,-0.4762862,-0.474999,-0.4250253,-0.4120891,-0.400624,-0.425894,-0.4572614,-0.4944167,-0.5156864,-0.5314918,-0.5133555,-0.4921895,-0.4713541,-0.463632,-0.4691034,-0.4671552,-0.467089
