,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-12-06.out.0,0.0,-0.7129921,-0.7138615,-0.7123058,-0.7161952,-0.7169308,-0.7199579,-0.7192294,-0.7160263,-0.7184515,-0.717512,-0.7174626,-0.7189761,-0.7150374,-0.7150023,-0.7165931,-0.7220289,-0.7188708,-0.7156536,-0.7126265,-0.7110213,-0.7148757,-0.7141472,-0.717132,-0.7163892,-0.7157029,-0.7165581,-0.7134043,-0.7148757,-0.7148757,-0.7172093,-0.7163892,-0.7163398,-0.7836399,-0.817112,-0.891285,-0.7459802,-0.7154146,-0.7184696,-0.7214616,-0.721511,-0.7168788,-0.7160165,-0.721546,-0.7237953,-0.7254354,-0.7269068,-0.7253088,-0.7284203,-0.7260022,-0.7267801,-0.7282586,-0.7282586,-0.7266113,-0.7250205,-0.7250555,-0.7234297,-0.7264918,-0.7272275,-0.7256717,-0.7271924,-0.7294767,-0.7296033,-0.7304513,-0.7292584
2020-12-06.out.1,0.0,-0.727382,-0.7264002,-0.7242498,-0.7250555,-0.7242776,-0.7242004,-0.7257633,-0.7248938,-0.7248938,-0.7303812,-0.7272275,-0.7294767,-0.7311169,-0.7286988,-0.727143,-0.7271924,-0.7284949,-0.727717,-0.7269391,-0.7276676,-0.7261469,-0.7230497,-0.7222719,-0.7245139,-0.7245139,-0.7291812,-0.7245139,-0.7252567,-0.725943,-0.7282767,-0.7291461,-0.7268125,-0.7291111,-0.7283332,-0.7291461,-0.7275553,-0.7298396,-0.7291461,-0.7322083,-0.7314376,-0.7345069,-0.7306525,-0.7322083,-0.7283683,-0.7314798,-0.7314304,-0.7307019,-0.7330005,-0.7305753,-0.7266508,-0.7296707,-0.7250457,-0.7219342,-0.7204278,-0.7227965,-0.7165384,-0.7190337,-0.7121172,-0.7128107,-0.7151443,-0.7142398,-0.7149826,-0.7174429,-0.7205401
2020-12-06.out.2,0.0,-0.7230004,-0.7176046,-0.7170378,-0.7169884,-0.7177312,-0.7193642,-0.7184175,-0.7207934,-0.7169533,-0.7153904,-0.719322,-0.7185091,-0.7223563,-0.7239399,-0.723127,-0.7262879,-0.7223491,-0.7263229,-0.7294345,-0.7294345,-0.7263652,-0.7295261,-0.7240315,-0.7263652,-0.7278293,-0.7248094,-0.7264496,-0.7280053,-0.7309831,-0.7318597,-0.732546,-0.7309902,-0.7302546,-0.7317681,-0.7317681,-0.7302123,-0.7304162,-0.7320214,-0.7326726,-0.7333661,-0.7325038,-0.7293994,-0.7347952,-0.7317681,-0.731733,-0.7302123,-0.7302123,-0.7348302,-0.7333661,-0.7318454,-0.7342212,-0.7334927,-0.7342706,-0.7358614,-0.731972,-0.7335278,-0.7335278,-0.731937,-0.7356997,-0.7310818,-0.7302617,-0.7302546,-0.7324966,-0.7339679
2020-12-06.out.3,0.0,-0.7347458,-0.7324193,-0.7331128,-0.7354815,-0.7339751,-0.734753,-0.7331478,-0.7347952,-0.7355731,-0.7355731,-0.7379418,-0.7371288,-0.7388463,-0.7396242,-0.7395891,-0.742574,-0.7425318,-0.7440031,-0.7439115,-0.7438765,-0.7441648,-0.7410182,-0.7401981,-0.7416344,-0.7438414,-0.7438414,-0.7446193,-0.7460835,-0.7453056,-0.7444011,-0.7483398,-0.7482554,-0.7498112,-0.7475126,-0.7481144,-0.7473437,-0.7496845,-0.7496495,-0.7511559,-0.7526344,-0.7510786,-0.748745,-0.7510643,-0.7510786,-0.7495228,-0.7534122,-0.7534473,-0.7518565,-0.7564744,-0.7525428,-0.7523811,-0.7515116,-0.7538452,-0.7561789,-0.7539368,-0.7508253,-0.7515116,-0.7530674,-0.7522895,-0.7529407,-0.750572,-0.7459892,-0.7466826,-0.7474605
2020-12-06.out.4,0.0,-0.7474605,-0.7497591,-0.7497942,-0.748365,-0.7483228,-0.7484001,-0.7476222,-0.7492202,-0.7506987,-0.7515116,-0.7514272,-0.7522544,-0.7522544,-0.7506565,-0.7522544,-0.7522544,-0.7390799,-0.7390305,-0.7430043,-0.7390305,-0.7431309,-0.7417791,-0.7370768,-0.7409662,-0.7417791,-0.7348698,-0.7364956,-0.7340919,-0.8081214,-0.8196733,-0.8227848,-0.8201206,-0.8212614,-0.8211841,-0.8202796,-0.8192907,-0.8181472,-0.8162466,-0.7405797,-0.7464085,-0.7463312,-0.7469995,-0.7570565,-0.7418707,-0.7480794,-0.7497196,-0.7488573,-0.7457107,-0.7473158,-0.7488222,-0.7496352,-0.7481288,-0.7489489,-0.7488716,-0.7510292,-0.7478755,-0.7494312,-0.7478755,-0.7495228,-0.7510292,-0.7479177,-0.7510292,-0.7494312,-0.7518421
2020-12-06.out.5,0.0,-0.7510786,-0.7510786,-0.7518915,-0.7527467,-0.7534895,-0.7545063,-0.7489417,-0.7482132,-0.7497196,-0.751402,-0.7529999,-0.7514864,-0.7545557,-0.7529227,-0.7543518,-0.7551647,-0.7535739,-0.7558582,-0.7535739,-0.7536583,-0.7529227,-0.7536862,-0.7561537,-0.7586068,-0.7547668,-0.7539961,-0.7524825,-0.7547317,-0.7571777,-0.7610249,-0.7602119,-0.7618027,-0.7625878,-0.7648441,-0.7623839,-0.7654038,-0.7606099,-0.7613384,-0.7621656,-0.7659706,-0.7674491,-0.7675407,-0.7681426,-0.7696983,-0.7696983,-0.7688432,-0.7695717,-0.770258,-0.7726832,-0.7711346,-0.7663829,-0.7610222,-0.7601599,-0.7577346,-0.7578613,-0.761015,-0.7510292,-0.7574633,-0.7582412,-0.7604904,-0.7604482,-0.7603988,-0.7612683,-0.7604904
2020-12-06.out.6,0.0,-0.7581918,-0.7589697,-0.7590191,-0.7652772,-0.7582269,-0.7535245,-0.7511909,-0.7512753,-0.7466574,-0.7481638,-0.7513669,-0.7499378,-0.7513526,-0.7498112,-0.7498112,-0.7528876,-0.7552563,-0.7575406,-0.7583185,-0.7583678,-0.7613878,-0.763637,-0.7683536,-0.7706379,-0.7699444,-0.773665,-0.7743656,-0.7751013,-0.7734189,-0.7772589,-0.7709514,-0.7755836,-0.7786107,-0.7785263,-0.7816028,-0.7816378,-0.7831092,-0.7830669,-0.7838448,-0.7831163,-0.7831585,-0.7838448,-0.7838448,-0.7790509,-0.7751265,-0.7727156,-0.7734441,-0.7712371,-0.7698079,-0.769843,-0.7699696,-0.7733344,-0.7657173,-0.7635103,-0.7650661,-0.7667134,-0.765844,-0.7619052,-0.7565516,-0.7565516,-0.7528805,-0.7506241,-0.749195,-0.7453972
2020-12-06.out.7,0.0,-0.7501345,-0.7501345,-0.7571426,-0.7585717,-0.7608632,-0.7599093,-0.7639253,-0.7639253,-0.7649143,-0.7634851,-0.7672901,-0.7640026,-0.7608138,-0.7593002,-0.7577939,-0.763239,-0.7663012,-0.7647454,-0.7671635,-0.7679063,-0.7678219,-0.7678641,-0.7693354,-0.7778427,-0.7810386,-0.7943399,-0.8006473,-0.820654,-0.8305975,-0.8327695,-0.8319143,-0.8316539,-0.8254309,-0.8250653,-0.8288631,-0.8198914,-0.8174805,-0.8165266,-0.8154254,-0.8216062,-0.8246827,-0.8397265,-0.8434471,-0.843412,-0.8480793,-0.8509797,-0.8526199,-0.8558087,-0.8572729,-0.8536017,-0.8581423,-0.86105,-0.8700468,-0.8786008,-0.8937121,-0.9046796,-0.9058626,-0.9101078,-0.9076125,-0.9059794,-0.9049554,-0.9045333,-0.9029775,-0.9069766
2020-12-06.out.8,0.0,-0.9158117,-0.9153195,-0.9168259,-0.91445,-0.914415,-0.9189062,-0.9196069,-0.9172732,-0.9214016,-0.9252559,-0.9190823,-0.9167486,-0.9187939,-0.9193536,-0.9169849,-0.9201315,-0.9280527,-1.1110845,-1.3094738,-1.1587375,-1.1082877,-1.2713062,-1.0510388,-0.9249671,-0.9249671,-0.9234113,-0.9286454,-0.9255339,-0.9248827,-0.9235703,-0.9216248,-0.9229273,-0.923089,-0.9207554,-0.9209736,-0.9233423,-0.9226066,-0.9257603,-0.9274849,-0.929118,-0.92752,-0.9274356,-0.9265733,-0.9293542,-0.9278335,-0.9270557,-0.9286608,-0.9279251,-0.9274005,-0.9230988,-0.9274526,-0.9266001,-0.929567,-0.9309215,-0.9322832,-0.9300367,-0.9300115,-0.9358294,-0.9350866,-0.9351359,-0.9323271,-0.9324043,-0.9331822,-0.9346464
2020-12-06.out.9,0.0,-0.934738,-0.9371911,-0.9404715,-0.9388313,-0.9342484,-0.9333439,-0.9358042,-0.9335621,-0.9381378,-0.9341218,-0.932566,-0.9327349,-0.9396091,-0.9409961,-0.9410383,-0.938754,-0.9410454,-0.938754,-0.9371489,-0.9472963,-0.9431608,-0.9417389,-0.9456633,-0.9461879,-0.9454523,-0.936945,-0.9330134,-0.9299441,-0.9346113,-0.9323127,-0.932355,-0.9346464,-0.9378001,-0.9276104,-0.9346886,-0.9362443,-0.9300707,-0.9277793,-0.9362866,-0.9586832,-0.9494496,-1.1389033,-1.135271,-0.9754631,-1.1098891,-1.1330805,-1.1233162,-1.2525497,-0.9324658,-0.9341338,-0.9349611,-0.9358306,-0.931934,-0.9350877,-0.9343521,-0.9312899,-0.9328457,-0.9344365,-0.9368123,-0.9399589,-0.9376396,-0.9375902,-0.9424192,-0.9400855
2020-12-06.out.10,0.0,-0.9424686,-0.9408212,-0.9408985,-0.9439749,-0.9440243,-0.9409972,-0.9409901,-0.9410745,-0.9465196,-0.9475014,-0.9507746,-0.948617,-0.9555685,-0.954214,-0.9500363,-0.9499447,-0.9514654,-0.9469248,-0.9492162,-0.9514654,-0.9507226,-0.9522783,-0.9530913,-0.9523699,-0.9492935,-0.9428171,-0.9395933,-0.938555,-0.9356375,-0.9402204,-0.9426034,-0.9495127,-0.9480063,-0.948777,-0.94575,-0.9458415,-0.9442436,-0.9472707,-0.944937,-0.9446487,-0.9392529,-0.9351875,-0.9264269,-0.9288378,-0.9287885,-0.9274509,-0.9297846,-0.9321604,-0.9267153,-0.9295735,-0.928236,-0.9307313,-0.9314247,-0.9354758,-0.9355252,-0.9361621,-0.9362537,-0.9369894,-0.9377673,-0.9354758,-0.9385451,-0.9393724,-0.9386718,-0.9394497
