,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127,val_128,val_129,val_130,val_131,val_132,val_133,val_134,val_135,val_136,val_137,val_138,val_139,val_140,val_141,val_142,val_143,val_144,val_145,val_146,val_147,val_148,val_149,val_150,val_151,val_152,val_153,val_154,val_155,val_156,val_157,val_158,val_159,val_160,val_161,val_162,val_163,val_164,val_165,val_166,val_167,val_168,val_169,val_170,val_171,val_172,val_173,val_174,val_175,val_176,val_177,val_178,val_179,val_180,val_181,val_182,val_183,val_184,val_185,val_186,val_187,val_188,val_189,val_190,val_191
2020-11-16.out.0,1.0,1.2972771,-1.1434051,-0.1742036,1.2972252,-1.143411,-0.1742036,1.2970696,-1.1434132,-0.1740554,1.2969733,-1.1434199,-0.1740184,1.2968992,-1.1434214,-0.1739517,1.2968547,-1.1434228,-0.1739146,1.2968028,-1.1434214,-0.1738479,1.2966991,-1.1434251,-0.1737664,1.2963285,-1.1434303,-0.1734181,1.2961803,-1.143434,-0.1732847,1.2959728,-1.1434384,-0.1731068,1.2960617,-1.1434421,-0.1732402,1.295832,-1.1434436,-0.1730031,1.2955726,-1.1434458,-0.1727511,1.2953429,-1.1434421,-0.1724695,1.2950539,-1.1434421,-0.1721508,1.2950242,-1.1434384,-0.1720915,1.2950909,-1.1434347,-0.1721286,1.2951354,-1.1434266,-0.1720915,1.2946907,-1.1434177,-0.1715357,1.2945499,-1.1434102,-0.1713208,1.2941423,-1.1434006,-0.1707872,1.2938459,-1.1433917,-0.170387,1.2935272,-1.1433888,-0.1700091,1.2932901,-1.1433836,-0.1697127,1.293757,-1.143368,-0.1700684,1.293379,-1.1433606,-0.1695941,1.2933123,-1.1433487,-0.1694014,1.292838,-1.1433428,-0.1688382,1.2929269,-1.1433324,-0.1688382,1.2931789,-1.1433198,-0.1689938,1.2928825,-1.1433043,-0.1685343,1.2929936,-1.1432902,-0.1685195,1.2930085,-1.1432731,-0.1683787,1.2938829,-1.1432531,-0.1691272,1.2954837,-1.143182,-0.1701944,1.2960247,-1.1431553,-0.1705278,1.2952984,-1.1431346,-0.1695496,1.29558,-1.1431264,-0.1697719,1.2966917,-1.143119,-0.1709058,1.297329,-1.1430997,-0.1714172,1.2966546,-1.1431101,-0.1707946,1.2964619,-1.1431175,-0.1706464,1.2963878,-1.1431249,-0.170639,1.2961803,-1.1431272,-0.1704389,1.2964397,-1.1431249,-0.1706909,1.2968251,-1.1431272,-0.1711281,1.2968992,-1.1431272,-0.1712097,1.2974253,-1.1431286,-0.1717951,1.297707,-1.1431279,-0.1720841,1.2976477,-1.1431338,-0.1720693,1.2975736,-1.1431383,-0.1720397,1.2982331,-1.1431383,-0.1727437,1.2985666,-1.1431472,-0.1731884,1.2991743,-1.1431531,-0.1738924,1.3000117,-1.1431657,-0.1749151,1.3003008,-1.1431753,-0.1753153,1.3000414,-1.1431864,-0.1751374,1.3000784,-1.1431961,-0.1752634,1.2985518,-1.143205,-0.1737071,1.2986778,-1.1432183,-0.1739739,1.2987074,-1.1432294,-0.1741073,1.2986407,-1.1432383,-0.1741147,1.2988556,-1.1432487,-0.1744482
2020-11-16.out.1,1.0,1.2988631,-1.143262,-0.1745742,1.2988186,-1.1432754,-0.1746557,1.2986259,-1.143288,-0.1745594,1.298411,-1.1432983,-0.174426,1.2984036,-1.1433132,-0.174552,1.2983813,-1.143325,-0.1746409,1.2984777,-1.1433347,-0.174841,1.2984925,-1.1433421,-0.1749299,1.298411,-1.1433443,-0.1748558,1.2983369,-1.143351,-0.1748336,1.2983665,-1.1433569,-0.1749225,1.2982554,-1.1433636,-0.1748632,1.2973364,-1.1433687,-0.173922,1.2966768,-1.1433769,-0.1732995,1.2966398,-1.1433843,-0.1733217,1.2964397,-1.1433925,-0.1731884,1.2960914,-1.1433999,-0.1728771,1.2957431,-1.143408,-0.1725807,1.2952836,-1.1434154,-0.1721582,1.2951947,-1.1434169,-0.1720693,1.2950613,-1.1434169,-0.1719211,1.2948464,-1.1434177,-0.1716988,1.2946537,-1.1434199,-0.1715209,1.2946314,-1.1434199,-0.1714913,1.2947574,-1.1434169,-0.171595,1.2952021,-1.1434117,-0.1720323,1.2953503,-1.1434132,-0.1722027,1.2956319,-1.1434095,-0.1724769,1.2960543,-1.1434058,-0.1728919,1.296121,-1.1434021,-0.172929,1.2957134,-1.1434014,-0.1724843,1.2948315,-1.1433984,-0.1715061,1.2942905,-1.1433962,-0.1709058,1.2944758,-1.1433962,-0.1711059,1.2948982,-1.1433962,-0.171558,1.2951354,-1.1433962,-0.1718099,1.2953355,-1.1433888,-0.1719656,1.2951354,-1.1433843,-0.1716988,1.295165,-1.1433806,-0.1716988,1.2951502,-1.1433769,-0.1716469,1.2949279,-1.143371,-0.1713505,1.2949131,-1.1433658,-0.1712912,1.2945129,-1.1433547,-0.1707576,1.2942831,-1.1433413,-0.170387,1.2939274,-1.1433332,-0.1699276,1.2936977,-1.1433198,-0.1695496,1.2936754,-1.1433161,-0.1694903,1.2938162,-1.1433028,-0.16952,1.2938829,-1.1432857,-0.1694385,1.294172,-1.1432746,-0.169646,1.2941794,-1.1432643,-0.169557,1.2942831,-1.1432546,-0.1695793,1.2948019,-1.1432457,-0.1700536,1.2947204,-1.1432339,-0.1698535,1.294587,-1.143219,-0.1695718,1.2946463,-1.1432109,-0.1695644,1.2948612,-1.1432035,-0.1697275,1.2946166,-1.1431916,-0.1693495,1.2950094,-1.1431768,-0.1696385,1.2952836,-1.1431694,-0.1698683,1.2955059,-1.1431598,-0.1700165,1.2970177,-1.1431509,-0.1715506,1.2979293,-1.1431494,-0.1725288,1.2984999,-1.1431472,-0.1731217
2020-11-16.out.2,1.0,1.2977737,-1.1431398,-0.1722694,1.2988705,-1.1431427,-0.1734774,1.2991076,-1.1431509,-0.1738035,1.2992114,-1.143159,-0.1739887,1.2986185,-1.1431701,-0.1734551,1.298537,-1.1431813,-0.17347,1.2984999,-1.1431761,-0.1733884,1.2991076,-1.1431983,-0.1742407,1.2995523,-1.1431872,-0.1746261,1.2987964,-1.1432079,-0.1740035,1.2985518,-1.1432309,-0.1739517,1.2981071,-1.1432583,-0.1737293,1.2974179,-1.1432791,-0.1731809,1.2977366,-1.1432983,-0.1737071,1.2975958,-1.1433139,-0.1736997,1.298285,-1.143325,-0.1745445,1.2989446,-1.1433324,-0.1753153,1.2997153,-1.1433191,-0.1760267,1.2997746,-1.1433458,-0.176338,1.2999376,-1.1433673,-0.1767085,1.2997375,-1.1433932,-0.1767382,1.2996115,-1.143411,-0.1767678,1.2992188,-1.1434251,-0.1764788,1.2988631,-1.143434,-0.1761749,1.2982702,-1.1434488,-0.1756784,1.2976477,-1.1434658,-0.1751596,1.2976032,-1.1434814,-0.175256,1.2974476,-1.143497,-0.1752412,1.2974253,-1.1435066,-0.1753079,1.2973809,-1.1435103,-0.175293,1.2973586,-1.1435184,-0.1753449,1.2973068,-1.1435281,-0.175382,1.2973216,-1.1435407,-0.175508,1.297581,-1.1435511,-0.1758859,1.2982924,-1.1435577,-0.1767085,1.2986259,-1.1435637,-0.1771309,1.2988038,-1.1435718,-0.1773977,1.2985666,-1.1435792,-0.1772125,1.2986778,-1.1435866,-0.1773977,1.2998709,-1.1435977,-0.1787836,1.2992706,-1.1436037,-0.1781907,1.2996782,-1.1436111,-0.178702,1.3001229,-1.1436074,-0.1791467,1.3006861,-1.1436207,-0.1798656,1.3005453,-1.1436266,-0.179784,1.3006268,-1.1436326,-0.1799248,1.300486,-1.1436555,-0.1799841,1.3003823,-1.1436748,-0.1800508,1.3003971,-1.1436956,-0.1802657,1.3004786,-1.1437089,-0.1804732,1.3003304,-1.1437334,-0.1805399,1.3001748,-1.1437586,-0.1806066,1.2999376,-1.1437801,-0.1805474,1.2997746,-1.143803,-0.1805918,1.2995449,-1.1438223,-0.1805251,1.2994115,-1.1438438,-0.1805918,1.299367,-1.1438608,-0.1806956,1.2994559,-1.1438794,-0.1809549,1.2993225,-1.1438927,-0.1809401,1.2992929,-1.143906,-0.1810365,1.2993818,-1.1439179,-0.1812366,1.2991965,-1.1439357,-0.1812069,1.2992781,-1.1439505,-0.1814292,1.2991521,-1.1439616,-0.1813996
2020-11-16.out.3,1.0,1.2988334,-1.143972,-0.1811625,1.2987148,-1.1439846,-0.1811402,1.298537,-1.1439987,-0.1810883,1.2984406,-1.144012,-0.1811032,1.2983146,-1.1440216,-0.1810587,1.2982257,-1.1440335,-0.1810735,1.2981294,-1.1440409,-0.1810439,1.2980923,-1.1440491,-0.1810809,1.2979886,-1.1440587,-0.1810587,1.2979515,-1.1440676,-0.1810958,1.2976551,-1.1440757,-0.1808586,1.2972623,-1.1440772,-0.180451,1.2971511,-1.1440832,-0.1803843,1.2971141,-1.1440876,-0.1803917,1.2972845,-1.1440935,-0.1806215,1.2973809,-1.1440965,-0.1807549,1.2973364,-1.1440987,-0.1807252,1.2972327,-1.1441039,-0.1806585,1.2972771,-1.1441039,-0.1807104,1.2974031,-1.1441009,-0.1808216,1.2974995,-1.1441009,-0.1809253,1.2975217,-1.1441061,-0.180992,1.2975291,-1.1441076,-0.1810142,1.2974624,-1.1441121,-0.180992,1.2972919,-1.1441165,-0.1808438,1.2972327,-1.1441217,-0.1808364,1.2969807,-1.1441232,-0.1805622,1.2969955,-1.1441261,-0.180614,1.2973364,-1.1441276,-0.1809994,1.2974995,-1.1441276,-0.1811773,1.2972475,-1.1441276,-0.1809031,1.2971215,-1.1441298,-0.1807919,1.2969436,-1.1441328,-0.1806215,1.2966694,-1.1441328,-0.180325,1.2967065,-1.144135,-0.1803843,1.2966843,-1.1441358,-0.1803769,1.2970326,-1.1441373,-0.1807549,1.2971363,-1.1441402,-0.1808957,1.2967732,-1.144141,-0.1805177,1.2968547,-1.1441432,-0.1806289,1.2974105,-1.1441461,-0.1812514,1.297492,-1.1441491,-0.1813625,1.297492,-1.1441491,-0.18137,1.2974698,-1.1441506,-0.1813551,1.2974624,-1.1441365,-0.1812143,1.2975736,-1.1441306,-0.1812736,1.2969585,-1.1441328,-0.1806363,1.296951,-1.1441373,-0.1806733,1.2970029,-1.1441484,-0.180829,1.2970326,-1.1441565,-0.1809401,1.2968399,-1.1441602,-0.1807623,1.2957579,-1.1441662,-0.179658,1.2941053,-1.1441721,-0.1779387,1.2943276,-1.1441765,-0.1782203,1.2928084,-1.1441662,-0.1764862,1.2916819,-1.1441654,-0.1752708,1.2908519,-1.1441617,-0.1743296,1.2901775,-1.1441499,-0.1734922,1.289429,-1.1441365,-0.1725584,1.2892141,-1.1441172,-0.1721434,1.2890288,-1.1440906,-0.1716988,1.2894142,-1.1440587,-0.1718248,1.2900441,-1.1440291,-0.1722249,1.2903554,-1.1439942,-0.1722324
2020-11-16.out.4,1.0,1.2909927,-1.1439549,-0.1725584,1.2912743,-1.1439157,-0.1724917,1.2918079,-1.1438794,-0.1727289,1.2923859,-1.1438468,-0.1730475,1.2923859,-1.1438127,-0.1727363,1.2939496,-1.1437852,-0.1741666,1.2944165,-1.1437586,-0.1744186,1.295039,-1.1437334,-0.1748558,1.2952465,-1.1437119,-0.1748706,1.295454,-1.1436933,-0.1749299,1.295706,-1.143677,-0.1750485,1.2957949,-1.14366,-0.1749818,1.2961284,-1.1436467,-0.1752189,1.2961951,-1.143637,-0.1752041,1.2973809,-1.1436266,-0.176375,1.2978107,-1.1436207,-0.1767826,1.2983517,-1.1436192,-0.1773533,1.2991224,-1.1436185,-0.1781759,1.3000858,-1.1436266,-0.1792801,1.299619,-1.1436326,-0.1788354,1.2998783,-1.1436378,-0.1791689,1.2995078,-1.1436459,-0.1788428,1.2991076,-1.143657,-0.1785168,1.298989,-1.1436637,-0.1784501,1.2989149,-1.1436763,-0.1784871,1.2988038,-1.1436867,-0.1784649,1.2987074,-1.1436963,-0.1784501,1.2986778,-1.1437052,-0.1785019,1.2985963,-1.1437193,-0.1785538,1.2986481,-1.1437,-0.1784204,1.2981664,-1.1437037,-0.1779387,1.297618,-1.1437074,-0.1773755,1.2972327,-1.1437074,-0.1769679,1.2968325,-1.1437178,-0.1766344,1.2960543,-1.1437274,-0.1758859,1.2959728,-1.1437363,-0.1758859,1.2958691,-1.1437519,-0.1759156,1.2950909,-1.1437652,-0.1752041,1.295417,-1.1437556,-0.1754635,1.2951428,-1.1437467,-0.1750929,1.2949872,-1.1437497,-0.1749447,1.2948019,-1.1437482,-0.1747298,1.2947574,-1.1437497,-0.1747002,1.2944758,-1.1437489,-0.1743889,1.294298,-1.1437408,-0.1741221,1.2943276,-1.143726,-0.1740258,1.2943869,-1.1437082,-0.1739146,1.2936384,-1.1436971,-0.1730031,1.2926676,-1.1436882,-0.1718766,1.2923267,-1.1436852,-0.1714764,1.2924378,-1.1436748,-0.1715061,1.2925712,-1.1436644,-0.1715506,1.2926009,-1.1436474,-0.1714246,1.2927935,-1.1436289,-0.1714616,1.2931493,-1.1436111,-0.1716765,1.2932456,-1.143594,-0.1716247,1.2933494,-1.1435748,-0.1715506,1.2933123,-1.1435562,-0.1713356,1.2934753,-1.1435348,-0.1713208,1.2935495,-1.143517,-0.1712319,1.2943276,-1.1434984,-0.1718989,1.2945203,-1.1434844,-0.171973,1.2947574,-1.1434695,-0.1720915,1.2948389,-1.1434562,-0.1720545
2020-11-16.out.5,1.0,1.2949649,-1.1434458,-0.1720915,1.2951576,-1.1434384,-0.1722324,1.2959802,-1.1434251,-0.1729957,1.2968992,-1.1434132,-0.1738702,1.2977514,-1.1434088,-0.1747446,1.2983517,-1.1434065,-0.1753671,1.2986481,-1.1434088,-0.1757155,1.2986704,-1.1434162,-0.1758044,1.2990113,-1.1434243,-0.176249,1.2995745,-1.1434317,-0.1769234,1.2999228,-1.1434436,-0.1774126,1.3000266,-1.143454,-0.1776052,1.3000933,-1.1434636,-0.1777683,1.3002563,-1.1434807,-0.1781018,1.3005231,-1.1435021,-0.1785983,1.3006268,-1.143531,-0.1789837,1.3002489,-1.1435577,-0.1788206,1.2996708,-1.1435844,-0.1784501,1.2988705,-1.1436096,-0.1778201,1.2984184,-1.1436311,-0.1775385,1.298122,-1.1436555,-0.1774422,1.2982479,-1.1436763,-0.1777757,1.2987445,-1.1436963,-0.1784945,1.2988482,-1.1437171,-0.1787984,1.2990928,-1.1437341,-0.1792134,1.2990854,-1.1437526,-0.1793764,1.2991076,-1.1437667,-0.1795395,1.2993077,-1.1437801,-0.1798804,1.2994856,-1.1437986,-0.1802435,1.2993818,-1.1438164,-0.1802954,1.2992262,-1.1438312,-0.1802583,1.2996486,-1.1438408,-0.1808067,1.299656,-1.1438579,-0.1809772,1.2997375,-1.1438682,-0.181155,1.2999895,-1.1438831,-0.1815701,1.299908,-1.1438986,-0.1816219,1.2998265,-1.1439134,-0.1816738,1.2997005,-1.143929,-0.1816812,1.2995449,-1.1439431,-0.1816516,1.2995597,-1.1439616,-0.1818368,1.2996931,-1.1439757,-0.1821185,1.2997227,-1.143989,-0.1822667,1.2998709,-1.1440039,-0.1825705,1.2999006,-1.1440113,-0.1826669,1.2997449,-1.1440305,-0.1826817,1.2995078,-1.1440468,-0.1825853,1.299241,-1.1440698,-0.1825038,1.2990631,-1.1440809,-0.1824149,1.2989223,-1.1441039,-0.1824816,1.2987519,-1.1441232,-0.1824742,1.2986185,-1.144141,-0.1825038,1.2986481,-1.1441536,-0.1826446,1.2984555,-1.1441595,-0.1824964,1.2978996,-1.1441676,-0.1819776,1.2976328,-1.144181,-0.1818072,1.2979663,-1.1441884,-0.182237,1.2980404,-1.1442002,-0.1824371,1.297907,-1.1442158,-0.1824371,1.2976477,-1.1442232,-0.1822222,1.2975884,-1.1442329,-0.1822444,1.2976032,-1.1442425,-0.1823482,1.2975069,-1.1442506,-0.182326,1.2974995,-1.1442581,-0.1823927,1.2974105,-1.144264,-0.1823482
2020-11-16.out.6,1.0,1.297329,-1.1442677,-0.1822963,1.2972104,-1.1442729,-0.1822148,1.2971437,-1.1442758,-0.1821703,1.2971067,-1.1442788,-0.1821555,1.29704,-1.144281,-0.182111,1.2969955,-1.1442795,-0.1820518,1.2968769,-1.1442788,-0.181911,1.2967806,-1.144281,-0.1818294,1.2968918,-1.1442825,-0.1819628,1.2968399,-1.1442825,-0.1819035,1.2968399,-1.1442847,-0.1819258,1.2967361,-1.144287,-0.1818368,1.2968325,-1.144287,-0.1819406,1.2968399,-1.1442862,-0.1819406,1.2968325,-1.1442862,-0.1819258,1.2967435,-1.144287,-0.1818517,1.2967658,-1.1442847,-0.1818443,1.2964249,-1.1442855,-0.1814885,1.2963359,-1.1442892,-0.1814292,1.296788,-1.1442921,-0.1819332,1.2967954,-1.1442921,-0.181948,1.2963359,-1.1442921,-0.1814441,1.2965583,-1.1442921,-0.181696,1.2968177,-1.1442944,-0.1819925,1.2972994,-1.1442958,-0.1825186,1.2974476,-1.1442958,-0.1826817,1.2977144,-1.1442996,-0.1830003,1.2977366,-1.1443003,-0.1830374,1.2979145,-1.1442914,-0.1831412,1.297996,-1.1442899,-0.1832153,1.2980479,-1.1442907,-0.183282,1.2980627,-1.1442847,-0.1832375,1.2981294,-1.1442899,-0.1833561,1.2980701,-1.1442958,-0.1833487,1.2979812,-1.1442996,-0.1832894,1.298033,-1.1443025,-0.1833783,1.2981887,-1.1443114,-0.1836229,1.298159,-1.1443188,-0.1836599,1.2980182,-1.1443233,-0.1835562,1.2978848,-1.1443314,-0.1834821,1.2977588,-1.1443403,-0.1834302,1.2977292,-1.144344,-0.1834302,1.2977218,-1.1443485,-0.1834672,1.2976699,-1.1443544,-0.1834672,1.2976106,-1.1443574,-0.1834228,1.2978255,-1.1443425,-0.1835265,1.2978848,-1.1443499,-0.1836525,1.2977662,-1.1443574,-0.1835932,1.2973068,-1.1443692,-0.1832153,1.297166,-1.1443751,-0.1831189,1.2968251,-1.1444174,-0.1831412,1.2968547,-1.1443796,-0.1828225,1.2961062,-1.1443833,-0.1820592,1.2955726,-1.1443855,-0.1815108,1.2955949,-1.144387,-0.1815404,1.2958024,-1.144387,-0.1817627,1.2960469,-1.1443855,-0.1820147,1.296662,-1.1443789,-0.1826076,1.2971437,-1.1443789,-0.1831263,1.2971289,-1.1443789,-0.1831115,1.2972401,-1.1443803,-0.1832375,1.2975661,-1.1443826,-0.1836155,1.2977144,-1.1443833,-0.1837859,1.2978848,-1.144387,-0.1840008
2020-11-16.out.7,1.0,1.2980997,-1.1443959,-0.1843121,1.2980701,-1.1444003,-0.1843269,1.2979886,-1.1444018,-0.1842528,1.2981813,-1.1444003,-0.1844455,1.2981887,-1.1443996,-0.1844455,1.2981071,-1.1444003,-0.1843714,1.297996,-1.1444026,-0.1842676,1.2979367,-1.1444063,-0.184238,1.2978774,-1.14441,-0.1842083,1.2977292,-1.1444152,-0.1840972,1.2976328,-1.1444233,-0.1840675,1.297707,-1.1444307,-0.1842157,1.2975439,-1.1444367,-0.1840972,1.2973883,-1.1444463,-0.184023,1.2973957,-1.1444537,-0.1840972,1.2970844,-1.1444574,-0.1837933,1.2966176,-1.1444604,-0.1833338,1.2961877,-1.1444604,-0.182867,1.2958468,-1.1444633,-0.1825186,1.2958765,-1.1444633,-0.1825557,1.2953132,-1.1444641,-0.1819554,1.2939645,-1.1444663,-0.1805251,1.2940238,-1.14447,-0.1806215,1.2934679,-1.1444796,-0.1801175,1.2934753,-1.1444589,-0.1799322,1.2935717,-1.1444478,-0.1799397,1.2934902,-1.1444396,-0.1797692,1.293542,-1.14443,-0.1797322,1.294335,-1.1444166,-0.1804658,1.2953725,-1.1444048,-0.1814737,1.2959135,-1.1443952,-0.1819628,1.295832,-1.144387,-0.1817924,1.2958024,-1.1443789,-0.1816886,1.2949205,-1.1443737,-0.1806882,1.2948908,-1.14437,-0.1806289,1.2954837,-1.1443618,-0.1811847,1.2960766,-1.1443507,-0.1817257,1.2962767,-1.1443411,-0.1818443,1.2958616,-1.1443299,-0.1812958,1.2959135,-1.1443188,-0.181244,1.296247,-1.1443107,-0.181533,1.2965583,-1.1442988,-0.1817553,1.2964026,-1.1442929,-0.181533,1.2967065,-1.144287,-0.1818072,1.297077,-1.144281,-0.1821481,1.2968028,-1.1442699,-0.1817553,1.296788,-1.1442736,-0.1817627,1.2967658,-1.1442758,-0.1817627,1.2969659,-1.1442758,-0.1819851,1.296951,-1.1442825,-0.1820221,1.2968325,-1.144287,-0.1819406,1.2966843,-1.1442929,-0.1818368,1.2965212,-1.1443003,-0.1817257,1.2964842,-1.1442966,-0.181659,1.2964397,-1.1442944,-0.1815849,1.296536,-1.1442788,-0.1815404,1.2962915,-1.1442736,-0.1812366,1.2962396,-1.1442736,-0.1811773,1.2963582,-1.1442751,-0.1813181,1.2965434,-1.1442758,-0.1815256,1.2966843,-1.1442773,-0.181696,1.2961951,-1.1442847,-0.1812366,1.2962025,-1.144281,-0.1812069,1.2959802,-1.1442758,-0.1809253
2020-11-16.out.8,1.0,1.2954689,-1.1442758,-0.1803769,1.2947352,-1.1442795,-0.1796136,1.2933642,-1.1442818,-0.178161,1.2920821,-1.1442825,-0.17679,1.2908667,-1.144287,-0.1755228,1.2904517,-1.1442825,-0.1750262,1.2906073,-1.1442825,-0.1751967,1.2909482,-1.1442781,-0.1755228,1.2897996,-1.1442692,-0.1742036,1.2901627,-1.144221,-0.1741444,1.2902072,-1.1441951,-0.1739517,1.2905406,-1.144181,-0.1741814,1.2913262,-1.1441713,-0.1749447,1.2920154,-1.1441617,-0.1755895,1.2911187,-1.1441484,-0.1745001,1.2906963,-1.1441373,-0.1739369,1.290096,-1.1441239,-0.1731735,1.2905629,-1.1441076,-0.1735144,1.2904295,-1.1440965,-0.1732699,1.2912299,-1.1440861,-0.1740332,1.2931567,-1.144075,-0.1760119,1.2935865,-1.1440609,-0.1763454,1.2937051,-1.1440461,-0.176338,1.2942757,-1.1440365,-0.1768567,1.2952095,-1.1440187,-0.1777016,1.2961507,-1.1440031,-0.1785612,1.2967287,-1.1439913,-0.1790726,1.2972104,-1.1439757,-0.1794431,1.2976995,-1.1439735,-0.1799471,1.2978626,-1.1439735,-0.1801249,1.2980034,-1.1439661,-0.1802065,1.2980627,-1.143972,-0.180325,1.2981146,-1.1439779,-0.1804362,1.2980997,-1.143989,-0.1805251,1.2981516,-1.1440002,-0.1806882,1.2980256,-1.1440068,-0.180614,1.2981442,-1.1440165,-0.180829,1.298122,-1.1440239,-0.1808734,1.2980997,-1.1440313,-0.1809179,1.298285,-1.1440335,-0.1811476,1.2985147,-1.1440424,-0.1814663,1.2986111,-1.1440491,-0.1816367,1.2987593,-1.144058,-0.1818739,1.2987148,-1.1440683,-0.1819258,1.2987222,-1.1440787,-0.1820295,1.2989816,-1.144075,-0.1822667,1.2993448,-1.1440683,-0.1826002,1.2992929,-1.1440735,-0.1825928,1.2992558,-1.1440824,-0.1826372,1.2992262,-1.1440891,-0.1826669,1.2992706,-1.1440943,-0.1827632,1.299367,-1.1441039,-0.1829559,1.299404,-1.1441135,-0.1830819,1.299619,-1.1441254,-0.1834302,1.2995152,-1.1441417,-0.1834598,1.2993522,-1.1441558,-0.1834302,1.2992855,-1.1441706,-0.1834895,1.2991743,-1.1441832,-0.1834895,1.2991891,-1.1441943,-0.183608,1.299115,-1.1442069,-0.1836377,1.2990706,-1.1442188,-0.1837044,1.298989,-1.1442292,-0.1837192,1.2987815,-1.144238,-0.1835784,1.298663,-1.1442477,-0.1835339
2020-11-16.out.9,1.0,1.2986481,-1.1442543,-0.1835858,1.2985592,-1.1442632,-0.183571,1.2984777,-1.1442714,-0.1835636,1.2984258,-1.1442825,-0.183608,1.2983443,-1.1442944,-0.1836377,1.298285,-1.1443055,-0.1836673,1.2981887,-1.1443136,-0.1836451,1.2982998,-1.144321,-0.1838304,1.2982554,-1.1443262,-0.1838304,1.2982628,-1.1443292,-0.1838748,1.2982257,-1.1443366,-0.1838971,1.2981368,-1.1443477,-0.1839119,1.2980849,-1.1443544,-0.1839119,1.297996,-1.1443596,-0.18386,1.2980479,-1.1443611,-0.1839341,1.2980849,-1.1443633,-0.1839934,1.2981738,-1.1443648,-0.1840972,1.2980997,-1.1443655,-0.1840305,1.2976328,-1.144367,-0.1835488,1.2969807,-1.1443692,-0.182867,1.2962248,-1.1443737,-0.1820962,1.2957801,-1.1443818,-0.181696,1.2954466,-1.1443877,-0.1813922,1.2953429,-1.1443914,-0.1813181,1.2953503,-1.1443914,-0.1813255,1.2952317,-1.1443914,-0.1811921,1.2950613,-1.1443848,-0.1809401,1.2954022,-1.1443759,-0.1812366,1.2951428,-1.1443663,-0.1808586,1.2952984,-1.1443544,-0.1809253,1.2951873,-1.1443448,-0.180703,1.295254,-1.1443373,-0.1807178,1.2955949,-1.1443277,-0.180992,1.296788,-1.1443181,-0.1821852,1.2968843,-1.1443136,-0.182237,1.2973586,-1.1443114,-0.1827261,1.2976477,-1.1443099,-0.18303,1.2979515,-1.1443092,-0.1833487,1.2979367,-1.1443077,-0.183319,1.2979367,-1.1443084,-0.183319,1.2982702,-1.1443092,-0.1836896,1.2981442,-1.1443122,-0.1835858,1.2980701,-1.1443151,-0.1835265,1.298285,-1.1443173,-0.1837785,1.2983665,-1.144321,-0.1839119,1.2984406,-1.1443233,-0.1840008,1.2984184,-1.1443285,-0.184023,1.2983813,-1.1443307,-0.1840082,1.2983295,-1.1443344,-0.1839934,1.2983517,-1.1443344,-0.1840156,1.2983221,-1.1443351,-0.1839934,1.298285,-1.1443388,-0.183986,1.2982257,-1.1443425,-0.1839564,1.2981664,-1.1443477,-0.1839341,1.2980997,-1.1443522,-0.1839045,1.297996,-1.1443596,-0.1838674,1.2978774,-1.1443714,-0.1838526,1.2977588,-1.1443826,-0.1838304,1.297707,-1.1443929,-0.1838674,1.297618,-1.1443981,-0.183823,1.2975736,-1.1444018,-0.1838081,1.2976106,-1.144404,-0.18386,1.2976551,-1.144404,-0.1839119,1.2976551,-1.144404,-0.1839193
