,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-11-27.out.0,0.0,-0.5394905,-0.5356832,-0.5382214,-0.5331449,-0.5344141,-0.5306067,-0.5267994,-0.5306067,-0.5242612,-0.5242612,-0.5179156,-0.5128392,-0.5064937,-0.5064937,-0.5115701,-0.5128392,-0.5064937,-0.510301,-0.5179156,-0.5242612,-0.5255303,-0.5191848,-0.5306067,-0.5318758,-0.5306067,-0.5445669,-0.5382214,-0.5318758,-0.521723,-0.5179156,-0.521723,-0.5179156,-0.510301,-0.5077628,-0.5179156,-0.5128392,-9.1376999,-2.8023108,-2.4431531,-0.5128392,-0.5115701,-0.5090319,-0.5064937,-0.5014172,-0.5052246,-0.5039555,-0.5052246,-0.5115701,-0.5153774,-0.5166465,-0.5166465,-0.5191848,-0.5166465,-0.5115701,-0.5166465,-0.5166465,-0.5141083,-0.5128392,-0.5115701,-0.5077628,-0.510301,-8.9942906,-9.1300852,-0.510301
2020-11-27.out.1,0.0,-0.510301,-0.5090319,-0.510301,-0.5128392,-0.5128392,-0.5128392,-0.5128392,-0.5090319,-0.5090319,-0.5090319,-0.5204539,-0.5166465,-0.5153774,-0.5115701,-0.5090319,-0.5077628,-0.5141083,-0.5141083,-0.5128392,-0.5153774,-0.521723,-0.5306067,-0.5255303,-0.5179156,-0.5179156,-0.5179156,-0.5179156,-0.5242612,-0.5318758,-0.5331449,-0.5306067,-0.5293376,-0.5229921,-0.5293376,-0.5242612,-0.5344141,-0.5344141,-0.5432978,-0.5432978,-0.5356832,-0.5394905,-0.5344141,-0.5318758,-0.5344141,-0.5394905,-0.5471051,-0.5445669,-0.5394905,-0.5344141,-0.5280685,-0.5306067,-0.5242612,-0.5179156,-0.5179156,-0.5204539,-0.5242612,-0.5267994,-0.5242612,-0.5356832,-0.5344141,-0.5318758,-0.5280685,-0.521723,-0.521723
2020-11-27.out.2,0.0,-0.5153774,-0.5179156,-0.5153774,-0.5141083,-0.510301,-0.510301,-0.510301,-0.5141083,-0.5064937,-0.5026863,-0.5014172,-0.5039555,-0.5039555,-0.5229921,-0.5242612,-0.5318758,-0.5293376,-0.5331449,-0.5280685,-0.5331449,-0.5344141,-0.5306067,-0.5204539,-0.5179156,-0.5191848,-0.5141083,-0.5128392,-0.5128392,-0.5090319,-0.5039555,-0.5064937,-0.5014172,-0.5077628,-0.5064937,-0.5064937,-0.5077628,-0.5179156,-0.5153774,-0.5191848,-0.5267994,-0.5306067,-0.5318758,-0.5445669,-0.5344141,-0.5318758,-0.5229921,-0.5267994,-0.5255303,-0.5229921,-0.5229921,-0.5267994,-0.5242612,-0.521723,-0.5229921,-0.5166465,-0.5064937,-0.5077628,-0.5052246,-0.5064937,-0.5014172,-0.4963408,-0.4899953,-0.4963408,-0.4950717
2020-11-27.out.3,0.0,-0.4925335,-0.4925335,-0.4887262,-0.4887262,-0.4849188,-0.4861879,-0.4887262,-0.4899953,-0.4925335,-0.4950717,-0.498879,-0.498879,-0.4938026,-0.4938026,-0.4938026,-0.4912644,-0.4887262,-0.4925335,-0.498879,-0.498879,-0.5001481,-0.498879,-0.5039555,-0.5191848,-0.5191848,-0.5141083,-0.5191848,-0.5306067,-0.5331449,-0.5356832,-0.5318758,-0.5432978,-0.5496434,-0.5559889,-0.5534507,-0.5521816,-0.5509125,-0.557258,-0.5547198,-0.5636035,-0.5610653,-0.5585271,-0.5496434,-0.5559889,-0.5496434,-0.5445669,-0.5369523,-0.5318758,-0.5280685,-0.5255303,-0.5382214,-0.5420287,-0.5394905,-0.5344141,-0.5356832,-0.5267994,-0.521723,-0.5166465,-0.521723,-0.5115701,-0.5090319,-0.5052246,-0.5115701,-0.5179156
2020-11-27.out.4,0.0,-0.521723,-0.5141083,-0.5141083,-0.5166465,-0.5141083,-0.5153774,-0.5064937,-0.498879,-0.4925335,-0.474766,-0.4582676,-0.4455765,-0.4417691,-0.4405,-0.4328854,-0.4328854,-0.4557293,-0.4608058,-0.4608058,-0.4620749,-0.4557293,-0.4595367,-0.4544602,-0.4684204,-0.4671513,-0.4722277,-0.4709586,-0.4760351,-0.4798424,-0.4823806,-0.4836497,-0.4836497,-0.4595367,-0.3973503,-0.3833902,-0.3757755,-0.3770446,-0.3770446,-0.382121,-0.3871975,-0.3910048,-0.3922739,-0.3986195,-0.3948121,-0.3973503,-0.3986195,-0.3922739,-0.3910048,-0.3960812,-0.3745064,-0.3605462,-0.3542007,-0.3592771,-0.3681609,-0.3643535,-0.3745064,-0.3745064,-0.3757755,-0.3808519,-0.3871975,-0.3871975,-0.3884666,-0.3846593,-0.3922739
2020-11-27.out.5,0.0,-0.3846593,-0.3859284,-0.3643535,-0.3516624,-0.346586,-0.3478551,-0.3478551,-0.3542007,-0.3567389,-0.3592771,-0.3630844,-0.3605462,-0.3643535,-0.3719682,-0.3656226,-0.3643535,-0.3605462,-0.36943,-0.3643535,-0.3643535,-0.3592771,-0.3605462,-0.358008,-0.3592771,-0.3618153,-0.358008,-0.3605462,-0.3567389,-0.3592771,-0.358008,-0.3503933,-0.3440478,-0.3491242,-0.3453169,-0.3427787,-0.3377023,-0.3326258,-0.3427787,-0.3389714,-0.3389714,-0.3415096,-0.346586,-0.3415096,-0.346586,-0.3440478,-0.358008,-0.3554698,-0.3542007,-0.3542007,-0.3478551,-0.3554698,-0.3592771,-0.3656226,-0.3643535,-0.3643535,-0.3630844,-0.3656226,-0.3681609,-0.3706991,-0.3732373,-0.3770446,-0.3757755,-0.36943,-0.3719682
2020-11-27.out.6,0.0,-0.3656226,-0.358008,-0.3529316,-0.3453169,-0.3478551,-0.3453169,-0.3389714,-0.3364331,-0.3364331,-0.3364331,-0.335164,-0.3440478,-0.3453169,-0.3440478,-0.3516624,-0.3554698,-0.3643535,-0.3681609,-0.3783137,-0.382121,-0.3783137,-0.3706991,-0.3630844,-0.3643535,-0.3656226,-0.3554698,-0.3478551,-0.3427787,-0.3453169,-0.3364331,-0.3326258,-0.3313567,-0.3326258,-0.335164,-0.3326258,-0.3338949,-0.3275494,-0.3250112,-0.3326258,-0.3668917,-0.3783137,-0.3884666,-0.3884666,-0.3795828,-0.3783137,-0.3681609,-0.3706991,-0.3706991,-0.3643535,-0.3453169,-0.3427787,-0.335164,-0.3275494,-0.3237421,-0.3186656,-0.3085128,-0.3123201,-0.3059745,-0.3047054,-0.299629,-0.3021672,-0.3161274,-0.3148583,-0.4430383
2020-11-27.out.7,0.0,-0.322473,-0.3300876,-0.3415096,-0.3453169,-0.3554698,-0.3643535,-0.3630844,-0.358008,-0.3453169,-0.3402405,-0.335164,-0.3288185,-0.3237421,-0.322473,-0.3237421,-0.322473,-0.311051,-0.3148583,-0.3135892,-0.3135892,-0.3161274,-0.3097819,-0.3085128,-0.3085128,-0.3047054,-0.3047054,-0.299629,-0.299629,-0.2958217,-0.2869379,-0.2945526,-0.2907452,-0.288207,-0.2856688,-0.2894761,-0.2843997,-0.2818615,-0.2780542,-0.2742468,-0.2869379,-0.2907452,-0.2856688,-0.2907452,-0.2894761,-0.2831306,-0.2831306,-0.2742468,-0.2780542,-0.2742468,-0.2767851,-0.2856688,-0.288207,-0.2958217,-0.2970908,-0.2983599,-0.2970908,-0.3021672,-0.2920144,-0.2958217,-0.2920144,-0.2945526,-0.2932835,-0.2958217,-0.2907452
2020-11-27.out.8,0.0,-0.2932835,-0.2920144,-0.2932835,-0.2945526,-0.2970908,-0.2932835,-0.2894761,-0.2907452,-0.288207,-0.2805924,-0.2767851,-0.2717086,-0.2704395,-0.2653631,-0.2704395,-0.2704395,-0.2666322,-0.2729777,-0.2717086,-0.2679013,-0.2628249,-0.264094,-0.2590175,-0.2628249,-0.264094,-0.264094,-0.2552102,-0.2501338,-0.2488647,-0.2475956,-0.2437882,-0.2374427,-0.2399809,-0.2463264,-0.252672,-0.2475956,-0.2463264,-0.2450573,-0.252672,-0.2552102,-0.2602866,-0.2742468,-0.2920144,-0.288207,-0.2869379,-0.2831306,-0.2793233,-0.2729777,-0.2717086,-0.2717086,-0.264094,-0.2666322,-0.2590175,-0.2577484,-0.252672,-0.2488647,-0.2501338,-0.2501338,-0.2475956,-0.2514029,-0.2425191,-0.2425191,-0.2361736,-0.2336354
2020-11-27.out.9,0.0,-0.229828,-0.229828,-0.2209443,-0.2158678,-0.217137,-0.2196752,-0.2107914,-0.2107914,-0.2120605,-0.2158678,-0.2006385,-0.2031768,-0.2031768,-0.1841401,-0.1612962,-0.1663726,-0.1625653,-0.1676417,-0.1727182,-0.1816019,-0.1854092,-0.1917548,-0.1993694,-0.2031768,-0.205715,-0.2082532,-0.2069841,-0.2133296,-0.2107914,-0.2133296,-0.2133296,-0.2107914,-0.2158678,-0.2145987,-0.2196752,-0.2107914,-0.2158678,-0.2069841,-0.2133296,-0.2082532,-0.2082532,-0.205715,-0.205715,-0.2082532,-0.2133296,-0.2196752,-0.2196752,-0.2222134,-0.2222134,-0.2196752,-0.2145987,-0.2120605,-0.2133296,-0.2133296,-0.2133296,-0.2120605,-0.2044459,-0.2120605,-0.2145987,-0.2260207,-0.2310971,-0.2374427,-0.2336354,-0.2399809
