,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-06-01.out.0,2.0,-0.5073525,-0.5002077,-0.5025233,-0.4897074,-0.4834934,-0.4729041,-0.4879037,-0.5235271,-0.5262967,-0.523442,-0.5717534,-0.5654114,-0.5780954,-0.5797362,-0.6031335,-0.6153986,-0.6191379,-0.6081336,-0.5985102,-0.5974164,-0.606198,-0.5814548,-0.5965824,-0.5859502,-0.5713345,-0.5656673,-0.5741502,-0.5742782,-0.5610433,-0.5507528,-0.5515095,-0.5515875,-0.6145997,-0.6327917,-0.6260269,-0.6229624,-0.6216127,-0.6371592,-0.62439,-0.6070788,-0.6281255,-0.6261938,-0.6217835,-0.6159884,-0.6141846,-0.6168263,-0.6194289,-0.638544,-0.6396417,-0.6272915,-0.6264848,-0.6189288,-0.612288,-0.6056511,-0.5744418,-0.5733409,-0.5443965,-0.5780104,-0.5830527,-0.5693989,-0.5678861,-0.5720055,-0.5683941,-0.5653686
2020-06-01.out.1,2.0,-0.5565479,-0.5782695,-0.607299,-0.5791464,-0.6447229,-0.6505219,-0.6485474,-0.6174193,-0.6036376,-0.720462,-0.7120993,-0.6840435,-0.6912624,-0.7020576,-0.6660113,-0.6823567,-0.6651344,-0.7109243,-0.7079807,-0.6968055,-0.7205867,-0.7599496,-0.7920435,-0.8096847,-0.8094288,-0.7987194,-0.7933393,-0.7528866,-0.7538524,-0.7370881,-0.7425532,-0.7381429,-0.7201217,-0.7242371,-0.7220495,-0.7346945,-0.7252848,-0.7782156,-0.7739762,-0.7508698,-0.7587246,-0.7283454,-0.7466264,-0.7445628,-0.756242,-0.7430501,-0.7517116,-0.7394387,-0.7450708,-0.7315417,-0.7532594,-0.7254907,-0.7381397,-0.7423791,-0.7359131,-0.7727083,-0.7984173,-0.7734611,-0.8074088,-0.7983322,-0.7778324,-0.7908574,-0.8340447,-0.786909
2020-06-01.out.2,2.0,-0.7732981,-0.7685929,-0.7602302,-0.7527093,-0.7502696,-0.7537141,-0.7755208,-0.760564,-0.7746367,-0.8098413,-0.7921961,-0.7913621,-0.7780383,-0.7555607,-0.7771115,-0.7819056,-0.7599281,-0.727451,-0.7524501,-0.7430365,-0.7587882,-0.7493428,-0.7365697,-0.741779,-0.7403942,-0.7404371,-0.7336261,-0.747578,-0.7636675,-0.7813159,-0.7844265,-0.7687559,-0.7521195,-0.7426708,-0.7518675,-0.7580464,-0.7619988,-0.7685078,-0.7370348,-0.7727901,-0.7719483,-0.773717,-0.7715333,-0.7815718,-0.7796401,-0.767538,-0.7574567,-0.7559478,-0.7446837,-0.7527554,-0.7424999,-0.7588454,-0.7717385,-0.7563278,-0.7501488,-0.7561998,-0.7451916,-0.7459905,-0.7240559,-0.7899345,-0.7965675,-0.8016916,-0.7699426,-0.7609011
2020-06-01.out.3,2.0,-0.7583764,-0.779846,-0.7854319,-0.7906801,-0.8009706,-0.8284484,-0.8144965,-0.7865576,-0.8025263,-0.7953425,-0.785886,-0.791774,-0.7766893,-0.8097101,-0.8057148,-0.8231963,-0.8002146,-0.7941636,-0.791103,-0.785052,-0.7846291,-0.7648431,-0.792317,-0.7795089,-0.7738768,-0.7895545,-0.7556426,-0.7640046,-0.7475,-0.7410301,-0.7365697,-0.7533731,-0.7761885,-0.773415,-0.7691326,-0.7575385,-0.7424999,-0.7285942,-0.7373758,-0.709813,-0.7435476,-0.7340061,-0.7574034,-0.7542578,-0.772364,-0.7712313,-0.7680427,-0.7575814,-0.7530431,-0.7496838,-0.7314105,-0.7337573,-0.7419998,-0.7224581,-0.7262825,-0.7188116,-0.7072954,-0.7238929,-0.715829,-0.7159491,-0.7158712,-0.7089823,-0.6777191,-0.678177
2020-06-01.out.4,2.0,-0.7011593,-0.7111127,-0.6972888,-0.6965749,-0.6850237,-0.7059035,-0.7108256,-0.715271,-0.7092629,-0.7168227,-0.7294756,-0.7291768,-0.7335442,-0.7164038,-0.7069083,-0.6984177,-0.6967419,-0.6927154,-0.6840189,-0.6784329,-0.6691433,-0.6738096,-0.6878004,-0.6803607,-0.6790649,-0.6672617,-0.6663737,-0.671583,-0.677634,-0.6723819,-0.6683516,-0.6623005,-0.6925478,-0.6972992,-0.6751197,-0.6896503,-0.722295,-0.7453975,-0.7663241,-0.7234278,-0.7138083,-0.7155302,-0.7697646,-0.791646,-0.7340061,-0.8270636,-0.831051,-0.8446658,-0.8578578,-0.8734004,-0.8728924,-0.9302804,-0.9461607,-0.9684253,-0.963259,-0.9533445,-0.9746433,-0.9678752,-0.9383027,-0.9705629,-0.9716567,-0.9682162,-0.9720406,-0.963344
2020-06-01.out.5,2.0,-0.9576769,-0.9420024,-0.9413315,-0.9285546,-0.9286825,-0.9538875,-0.9571651,-0.9482165,-0.9607836,-0.9489803,-0.977459,-0.9491434,-0.9678394,-0.9659116,-0.9787197,-0.9653608,-0.9612454,-0.9588909,-0.9562453,-0.9531847,-0.9517921,-0.9339418,-0.9430144,-0.926541,-0.9352025,-0.9404117,-0.9494805,-0.9331,-0.9341977,-0.9370874,-0.9478047,-0.9577152,-0.9450351,-0.9380143,-0.9386502,-0.9416757,-0.9428975,-0.9441153,-0.9562102,-0.9579711,-0.9400779,-0.9619196,-0.9496974,-0.9383521,-0.9580601,-0.9373044,-0.905999,-0.9278057,-0.9434723,-0.9364165,-0.9252452,-0.9182283,-0.9251211,-0.9332708,-0.9522579,-0.9421304,-0.9646509,-0.9636811,-0.964228,-0.9885952,-0.9876293,-0.9718698,-0.95061,-0.9861594
2020-06-01.out.6,2.0,-0.996496,-0.9918337,-0.9763301,-0.9656128,-0.9424643,-0.9295243,-0.9362034,-0.9622606,-0.9594871,-0.939957,-0.9405001,-0.9468421,-0.9431456,-0.9353337,-0.9554535,-0.9678466,-0.9699023,-0.9671327,-0.9606628,-0.9644872,-0.9702044,-0.9615896,-0.9684357,-0.9376454,-0.9407949,-0.9840212,-0.9637734,-0.9688546,-0.9753246,-0.9625126,-0.9715892,-0.9741918,-0.9625126,-0.9970462,-1.0141054,-1.0070847,-0.9947384,-1.0053277,-1.0190627,-0.9969221,-0.9739437,-0.9688196,-0.9689436,-0.9664299,-0.960794,-0.9539089,-0.9672211,-0.966135,-0.9840244,-0.9928489,-0.9814646,-0.9865498,-1.0083954,-0.9968442,-1.0057889,-1.011002,-1.0313738,-1.0221693,-1.0334686,-1.030028,-1.0199895,-1.0081395,-1.0011265,-1.011293
2020-06-01.out.7,2.0,-1.0173401,-1.018015,-1.0105752,-1.0062929,-1.0001139,-1.0108311,-1.0121809,-1.0109591,-1.005707,-0.9934419,-0.9729421,-0.9618059,-0.9696217,-0.96769,-0.9649555,-0.9672711,-1.0081077,-1.0063429,-0.9918012,-0.9820187,-0.9963005,-0.9855833,-0.9909205,-0.9880268,-0.9797921,-0.9894116,-0.9849162,-0.9894506,-0.9907964,-0.9848733,-0.987057,-0.9702966,-0.9710994,-0.9585784,-0.9592494,-0.9652965,-0.961728,-0.962271,-0.9513946,-0.9442147,-0.9390867,-0.9357702,-0.924343,-0.9147195,-0.9203516,-0.9348855,-0.924382,-0.9110231,-0.9058918,-0.9117369,-0.9121519,-0.9110198,-0.8985878,-0.9058528,-0.9070707,-0.904887,-0.8895964,-0.8764934,-0.8902284,-0.8764044,-0.8733399,-0.8584683,-0.8637204,-0.868386
2020-06-01.out.8,2.0,-0.8910344,-0.8596543,-0.8566288,-0.8585216,-0.8606663,-0.8560001,-0.8522997,-0.8486032,-0.8395696,-0.8574277,-0.8452406,-0.8542743,-0.8721325,-0.8796962,-0.8843975,-0.8654105,-0.8636918,-0.8610463,-0.8543243,-0.8334406,-0.8445768,-0.8670122,-0.8507908,-0.8434791,-0.8339875,-0.8318928,-0.8449139,-0.8314271,-0.8277306,-0.8265127,-0.8359614,-0.8370091,-0.8250357,-0.8459116,-0.856295,-0.8412954,-0.8391967,-0.888687,-0.8779347,-0.8721396,-0.8686523,-0.8673415,-0.8743623,-0.8680592,-0.876294,-0.8784816,-0.8773917,-0.8796183,-0.9220878,-0.8931824,-0.8873412,-0.9097376,-0.9159517,-0.9246054,-0.9367074,-0.9079228,-0.9138959,-0.9196482,-0.9387632,-0.9364086,-0.9194851,-0.9359936,-0.9281388,-0.9432586
2020-06-01.out.9,2.0,-0.9399421,-0.9141902,-0.8969679,-0.9119214,-0.939527,-0.9446044,-0.9207459,-0.9063321,-0.9278368,-0.9056112,-0.9395589,-0.9374102,-0.9595157,-0.9688403,-0.9598956,-0.9505203,-0.9446051,-0.9401447,-0.9435502,-0.9498494,-0.9344737,-0.945354,-0.9467388,-0.9373751,-0.9623703,-0.9774979,-0.9694262,-0.9748913,-0.9753493,-0.9818192,-0.9750154,-1.0036259,-1.0077452,-0.9961901,-0.9966129,-1.0133734,-1.0212281,-1.0259372,-1.0124465,-0.964632,-0.9508542,-0.9219144,-0.9309402,-0.9481275,-0.9457378,-0.9392679,-0.9519129,-0.9511101,-0.9498922,-0.9461529,-0.9414516,-0.9803526,-0.9468667,-0.9263208,-0.9343886,-0.9503112,-0.9572891,-0.944012,-0.9483366,-0.9604386,-0.9595157,-0.9494694,-0.9423285,-0.9533367
