,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-05-23.out.0,7.0,-1.2222165,-1.2176376,-1.0802716,-1.135218,-1.0894294,-1.0207464,-1.1169026,-1.1214814,-1.0848505,-1.0527984,-1.1077448,-1.0940082,-1.0390618,-1.0573773,-1.1123237,-1.1169026,-1.0253252,-1.0848505,-1.0573773,-1.1123237,-1.1397969,-1.1260603,-1.1397969,-1.1443757,-1.1397969,-1.1306391,-1.1397969,-1.1581123,-1.1535335,-1.1489546,-1.1397969,-1.1626912,-1.1489546,-1.1764278,-1.1855855,-1.1626912,-1.1397969,-1.1855855,-1.1855855,-1.1397969,-1.135218,-1.1397969,-1.1764278,-1.135218,-1.1626912,-1.1764278,-1.1535335,-1.1626912,-1.1626912,-1.1535335,-1.135218,-1.1855855,-1.1901644,-1.1672701,-1.135218,-1.1718489,-1.1672701,-1.1535335,-1.1169026,-1.1535335,-1.1214814,-1.1397969,-1.1214814,-1.0802716
2020-05-23.out.1,7.0,-1.1626912,-1.0985871,-1.1123237,-1.1306391,-1.1443757,-1.1260603,-1.1169026,-1.1306391,-1.1260603,-1.1214814,-1.1306391,-1.066535,-1.1077448,-1.1306391,-1.0940082,-1.1260603,-1.0711139,-1.0573773,-1.034483,-1.1077448,-1.0527984,-1.0894294,-1.0940082,-1.1077448,-1.1123237,-1.0802716,-1.0894294,-1.0802716,-1.103166,-1.1169026,-1.1306391,-1.1260603,-1.1306391,-1.2176376,-1.2496897,-1.2634263,-1.3046361,-1.3137938,-1.373319,-1.2771629,-1.2908995,-1.3550036,-1.3504247,-1.3321093,-1.1718489,-1.4145288,-1.4328443,-1.3778979,-1.3504247,-1.3550036,-1.2771629,-1.1764278,-1.2222165,-1.1397969,-1.103166,-1.1169026,-1.1077448,-1.135218,-1.2130587,-1.135218,-1.1581123,-1.1535335,-1.1626912,-1.1718489
2020-05-23.out.2,7.0,-1.3183727,-1.2680051,-1.3092149,-1.3275304,-1.3046361,-1.2771629,-1.0527984,-1.1123237,-1.1901644,-1.1581123,-1.1123237,-1.1626912,-1.1855855,-1.0756928,-1.1123237,-1.1214814,-1.1306391,-1.1077448,-1.1306391,-1.1535335,-1.1581123,-1.1306391,-1.1169026,-1.1535335,-1.1718489,-1.1947433,-1.1489546,-1.1581123,-1.0894294,-1.0619562,-1.1489546,-1.2084799,-1.2634263,-1.2176376,-1.1810067,-1.1764278,-1.1077448,-1.0161675,-1.2359531,-1.1260603,-1.1443757,-1.103166,-1.1397969,-1.0756928,-1.0482196,-1.0894294,-1.0940082,-1.1306391,-1.1855855,-1.1626912,-1.1397969,-1.1306391,-1.1626912,-1.1672701,-1.1901644,-1.2222165,-1.2267953,-1.2496897,-1.2222165,-1.1718489,-1.135218,-1.0894294,-1.0619562,-1.1581123
2020-05-23.out.3,7.0,-1.1306391,-1.1260603,-1.1077448,-1.066535,-1.1077448,-1.1306391,-1.135218,-1.0756928,-1.0940082,-1.1489546,-1.135218,-1.103166,-1.0848505,-1.0802716,-1.0985871,-1.066535,-1.0482196,-1.0756928,-1.0619562,-1.066535,-1.0711139,-1.0711139,-0.9932732,-0.897117,-0.9383268,-0.897117,-0.8742227,-1.0390618,-1.103166,-1.1443757,-1.0161675,-1.0161675,-0.9932732,-1.0436407,-1.0161675,-1.0161675,-1.066535,-1.0115886,-1.0482196,-1.0894294,-1.1260603,-1.1169026,-1.1260603,-1.1489546,-1.1260603,-1.135218,-1.1535335,-1.1397969,-1.1443757,-1.1077448,-1.1489546,-1.1672701,-1.1260603,-1.1397969,-1.135218,-1.1169026,-1.103166,-1.1535335,-1.1443757,-1.1489546,-1.1169026,-1.1397969,-1.1397969,-1.1306391
2020-05-23.out.4,7.0,-1.1626912,-1.1260603,-1.1260603,-1.103166,-1.1397969,-1.1443757,-1.135218,-1.1214814,-1.1123237,-1.1397969,-1.1397969,-1.135218,-1.1214814,-1.1260603,-1.1581123,-1.1626912,-1.1626912,-1.0985871,-1.103166,-1.1672701,-1.1535335,-1.135218,-1.1443757,-1.1214814,-1.1397969,-1.135218,-1.135218,-1.0985871,-1.1535335,-1.135218,-1.135218,-1.1489546,-1.1489546,-1.1535335,-1.1489546,-1.1489546,-1.1397969,-1.1397969,-1.1443757,-1.1306391,-1.0756928,-1.1260603,-1.2496897,-1.2451108,-1.1260603,-1.1214814,-1.1306391,-1.1077448,-1.0848505,-1.1260603,-1.1443757,-1.135218,-1.1123237,-1.1306391,-1.1443757,-1.1214814,-1.0985871,-1.103166,-1.1306391,-1.1123237,-1.1214814,-1.1489546,-1.135218,-1.135218
2020-05-23.out.5,7.0,-1.1397969,-1.135218,-1.1397969,-1.1489546,-1.135218,-1.1489546,-1.1443757,-1.1443757,-1.1260603,-1.1535335,-1.1443757,-1.1169026,-1.1306391,-1.1443757,-1.1535335,-1.1489546,-1.1535335,-1.135218,-1.1535335,-1.1535335,-1.1581123,-1.135218,-1.1764278,-1.1397969,-1.1626912,-1.1581123,-1.1672701,-1.1581123,-1.1581123,-1.135218,-1.1626912,-1.1443757,-1.1626912,-1.1123237,-1.1489546,-1.1535335,-1.1626912,-1.1489546,-1.135218,-1.1397969,-1.1672701,-1.1489546,-1.1443757,-1.1397969,-1.1581123,-1.1535335,-1.1443757,-1.1397969,-1.1489546,-1.1214814,-1.1489546,-1.1489546,-1.1489546,-1.1535335,-1.135218,-1.1443757,-1.1626912,-1.1397969,-1.1764278,-1.1764278,-1.1764278,-1.1443757,-1.1718489,-1.1626912
2020-05-23.out.6,7.0,-1.1397969,-1.1672701,-1.1626912,-1.1626912,-1.1489546,-1.1489546,-1.1489546,-1.1764278,-1.1581123,-1.1535335,-1.1535335,-1.135218,-1.1855855,-1.1855855,-1.1443757,-1.1626912,-1.1718489,-1.1626912,-1.1672701,-1.1535335,-1.1397969,-1.135218,-1.1535335,-1.1626912,-1.1581123,-1.1535335,-1.1672701,-1.1901644,-1.1626912,-1.2084799,-1.1855855,-1.1855855,-1.1764278,-1.2084799,-1.1764278,-1.1810067,-1.1718489,-1.1810067,-1.1947433,-1.1626912,-1.0940082,-1.1123237,-1.2176376,-1.1581123,-1.1581123,-1.1626912,-1.1901644,-1.135218,-1.1260603,-1.1077448,-1.1123237,-1.1397969,-1.1169026,-1.1535335,-1.135218,-1.0940082,-1.1169026,-1.1123237,-1.1443757,-1.1489546,-1.1535335,-1.1672701,-1.1581123,-1.1581123
2020-05-23.out.7,7.0,-1.1993221,-1.1672701,-1.1718489,-1.1810067,-1.203901,-1.1764278,-1.1810067,-1.1672701,-1.203901,-1.1855855,-1.1901644,-1.1947433,-1.1855855,-1.1764278,-1.1947433,-1.2084799,-1.1947433,-1.1672701,-1.1947433,-1.2176376,-1.1626912,-1.1626912,-1.1901644,-1.135218,-1.1077448,-1.1489546,-1.1901644,-1.1535335,-1.1764278,-1.2176376,-1.2405319,-1.2084799,-1.1764278,-1.1672701,-1.1535335,-1.1626912,-1.1855855,-1.1581123,-1.1260603,-1.1443757,-1.1718489,-1.1901644,-1.1947433,-1.1764278,-1.2130587,-1.203901,-1.1764278,-1.203901,-1.2267953,-1.203901,-1.1581123,-1.1397969,-1.1672701,-1.1581123,-1.1626912,-1.1535335,-1.1901644,-1.1672701,-1.1535335,-1.1718489,-1.1855855,-1.1397969,-1.1810067,-1.1947433
2020-05-23.out.8,7.0,-1.2267953,-1.1535335,-1.3229515,-1.3183727,-1.3183727,-1.1581123,-1.1443757,-1.1626912,-1.1855855,-1.2084799,-1.1810067,-1.1993221,-1.2313742,-1.1535335,-1.1764278,-1.1535335,-1.1947433,-1.1489546,-1.1535335,-1.1581123,-1.1993221,-1.1947433,-1.1672701,-1.1672701,-1.1581123,-1.1581123,-1.1489546,-1.1535335,-1.135218,-1.135218,-1.1764278,-1.1489546,-1.1214814,-1.1397969,-1.2176376,-1.2267953,-1.1397969,-1.103166,-1.1397969,-1.1581123,-1.1672701,-1.1535335,-1.203901,-1.1993221,-1.203901,-1.1855855,-1.2176376,-1.2130587,-1.203901,-1.1443757,-1.1535335,-1.1306391,-1.1672701,-1.1581123,-1.1535335,-1.1581123,-1.1489546,-1.1535335,-1.1489546,-1.1581123,-1.1443757,-1.1581123,-1.135218,-1.1260603
2020-05-23.out.9,7.0,-1.1397969,-1.0802716,-1.103166,-1.1489546,-1.0940082,-1.135218,-1.135218,-1.135218,-1.1306391,-1.1718489,-1.1443757,-1.1581123,-1.1489546,-1.1672701,-1.1260603,-1.1581123,-1.1901644,-1.1855855,-1.1901644,-1.1810067,-1.1626912,-1.1443757,-1.1169026,-1.1260603,-1.1443757,-1.1581123,-1.1535335,-1.1535335,-1.1947433,-1.1672701,-1.1672701,-1.2084799,-1.1993221,-1.1855855,-1.2176376,-1.203901,-1.1810067,-1.2084799,-1.2176376,-1.1810067,-1.1626912,-1.1672701,-1.1397969,-1.1718489,-1.2222165,-1.1993221,-1.1901644,-1.2084799,-1.2496897,-1.3046361,-1.2634263,-1.2496897,-1.2130587,-1.1901644,-1.1947433,-1.1901644,-1.1855855,-1.1901644,-1.1901644,-1.203901,-1.2222165,-1.2130587,-1.2084799,-1.203901
