,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127,val_128,val_129,val_130,val_131,val_132,val_133,val_134,val_135,val_136,val_137,val_138,val_139,val_140,val_141,val_142,val_143,val_144,val_145,val_146,val_147,val_148,val_149,val_150,val_151,val_152,val_153,val_154,val_155,val_156,val_157,val_158,val_159,val_160,val_161,val_162,val_163,val_164,val_165,val_166,val_167,val_168,val_169,val_170,val_171,val_172,val_173,val_174,val_175,val_176,val_177,val_178,val_179,val_180,val_181,val_182,val_183,val_184,val_185,val_186,val_187,val_188,val_189,val_190,val_191
2020-08-10.out.0,0.0,1.232966,-1.2198298,-0.035352,1.2329584,-1.2198343,-0.0353822,1.2330038,-1.2198237,-0.0353444,1.2329357,-1.2198237,-0.0352612,1.2328904,-1.2198222,-0.0352008,1.232777,-1.2198343,-0.0351781,1.232777,-1.219826,-0.03511,1.2328148,-1.2198252,-0.0351403,1.2328072,-1.2198199,-0.0350798,1.2328072,-1.2198184,-0.0350647,1.2328148,-1.2198147,-0.035042,1.2326862,-1.2198245,-0.0349891,1.2327014,-1.2198207,-0.034974,1.2327618,-1.2198199,-0.0350345,1.232777,-1.2198154,-0.0350118,1.232777,-1.2198199,-0.0350496,1.2327921,-1.2198154,-0.0350345,1.2327618,-1.2198199,-0.0350269,1.2326862,-1.2198275,-0.0350193,1.2326787,-1.2198298,-0.0350269,1.2327467,-1.2198207,-0.0350269,1.2327392,-1.2198237,-0.035042,1.2327921,-1.2198184,-0.0350571,1.232724,-1.2198237,-0.0350269,1.2327089,-1.219829,-0.0350571,1.2327467,-1.2198252,-0.0350571,1.2327618,-1.2198222,-0.0350571,1.2328223,-1.2198169,-0.0350723,1.2327996,-1.2198184,-0.0350571,1.2327543,-1.2198154,-0.0349891,1.2327543,-1.2198078,-0.0349135,1.2326636,-1.2198109,-0.0348303,1.2327089,-1.2198003,-0.0347925,1.2326862,-1.2198041,-0.0348001,1.232656,-1.2198078,-0.0348077,1.232588,-1.2198169,-0.0348077,1.2326333,-1.2198116,-0.0348152,1.2326106,-1.2198071,-0.0347396,1.2326484,-1.2198078,-0.0347925,1.2326484,-1.2198041,-0.0347547,1.2326031,-1.2198056,-0.0347245,1.2325124,-1.2198056,-0.0346187,1.2325426,-1.219798,-0.0345809,1.2324519,-1.2198018,-0.0345204,1.2325124,-1.2197965,-0.0345355,1.2325275,-1.219798,-0.0345657,1.2325426,-1.2198003,-0.0346035,1.2326333,-1.2197988,-0.0347018,1.232588,-1.2198026,-0.0346791,1.2324897,-1.2198078,-0.0346187,1.2324972,-1.2198154,-0.0347018,1.2325653,-1.2198094,-0.0347169,1.2326636,-1.2198041,-0.0347774,1.2326862,-1.2198026,-0.0347925,1.2325502,-1.2198056,-0.0346565,1.2325124,-1.2198026,-0.0345884,1.2325048,-1.2198003,-0.0345657,1.2325502,-1.219798,-0.0345884,1.2326106,-1.2197965,-0.0346489,1.2325728,-1.2197958,-0.034596,1.232535,-1.2197897,-0.0344977,1.2325275,-1.2197912,-0.0344977,1.2325577,-1.2197912,-0.0345355,1.2325653,-1.2197874,-0.0345053
2020-08-10.out.1,0.0,1.2326182,-1.2197837,-0.0345355,1.2326106,-1.2197837,-0.0345279,1.2325653,-1.2197837,-0.034475,1.2325728,-1.2197844,-0.0344977,1.2325199,-1.2197874,-0.0344599,1.2325502,-1.2197844,-0.034475,1.2324443,-1.2197935,-0.0344372,1.2324443,-1.2197988,-0.0344826,1.2324216,-1.219798,-0.0344448,1.2324065,-1.219798,-0.0344221,1.2323914,-1.2197958,-0.0343994,1.2323007,-1.2197988,-0.0343163,1.2323007,-1.2197988,-0.0343163,1.2322326,-1.2197988,-0.0342482,1.2322024,-1.2197988,-0.0342104,1.2322704,-1.2197965,-0.0342633,1.2323158,-1.219795,-0.0343011,1.2323158,-1.2197935,-0.034286,1.2323612,-1.2197927,-0.0343238,1.2324216,-1.2197912,-0.0343843,1.2324594,-1.2197859,-0.0343843,1.2323914,-1.2197859,-0.0343011,1.2323763,-1.2197844,-0.0342785,1.2322931,-1.2197874,-0.0342029,1.2322704,-1.2197867,-0.0341726,1.2322326,-1.2197844,-0.0341121,1.2321797,-1.2197837,-0.0340365,1.2321722,-1.2197821,-0.0340214,1.2322175,-1.2197806,-0.0340592,1.2322402,-1.2197716,-0.0339987,1.2322251,-1.2197693,-0.0339609,1.2322704,-1.2197716,-0.0340365,1.2323234,-1.219767,-0.0340517,1.2323082,-1.2197716,-0.0340819,1.2323536,-1.2197753,-0.0341651,1.2323309,-1.2197746,-0.0341273,1.2322326,-1.2197753,-0.034029,1.2322326,-1.2197731,-0.0339987,1.2322856,-1.2197716,-0.0340592,1.2323914,-1.2197693,-0.0341499,1.232399,-1.21977,-0.0341651,1.2324519,-1.219764,-0.0341651,1.2324594,-1.2197663,-0.0342029,1.2324443,-1.2197625,-0.0341499,1.2324368,-1.2197678,-0.0341877,1.2325048,-1.2197655,-0.0342407,1.232467,-1.2197663,-0.0342104,1.2325728,-1.2197663,-0.0343314,1.2325955,-1.2197587,-0.034286,1.2326862,-1.219758,-0.0343767,1.2327845,-1.2197617,-0.0345204,1.232777,-1.2197617,-0.0345128,1.2327694,-1.2197617,-0.0345053,1.232724,-1.2197587,-0.0344297,1.2327089,-1.2197587,-0.0344145,1.2327694,-1.2197549,-0.0344523,1.2328677,-1.2197542,-0.0345431,1.2328828,-1.2197542,-0.0345657,1.2328904,-1.2197564,-0.0345884,1.2329433,-1.2197542,-0.0346262,1.2328828,-1.2197527,-0.0345506,1.2330113,-1.2197527,-0.0346943,1.233034,-1.2197504,-0.0347018,1.2329584,-1.2197489,-0.034596
2020-08-10.out.2,0.0,1.2329282,-1.2197496,-0.0345733,1.2329206,-1.2197489,-0.0345657,1.2329508,-1.2197459,-0.0345733,1.2329735,-1.2197436,-0.0345657,1.2329282,-1.2197398,-0.0344826,1.2329282,-1.2197368,-0.0344599,1.2329584,-1.2197383,-0.0345053,1.232966,-1.219736,-0.0344901,1.2329433,-1.2197345,-0.0344523,1.2328752,-1.2197315,-0.0343541,1.232845,-1.2197307,-0.0343087,1.2328299,-1.2197315,-0.0342936,1.2328904,-1.2197262,-0.0343238,1.2329055,-1.2197239,-0.0343087,1.232845,-1.2197277,-0.0342785,1.2328223,-1.2197254,-0.0342255,1.2328223,-1.2197217,-0.0341953,1.2328223,-1.2197186,-0.0341726,1.2328072,-1.2197202,-0.0341651,1.2327996,-1.2197186,-0.0341499,1.2328072,-1.2197126,-0.034097,1.2328148,-1.2197126,-0.0341046,1.2328072,-1.2197096,-0.0340743,1.2327618,-1.2197058,-0.0339836,1.2327165,-1.2197043,-0.0339231,1.2327165,-1.219702,-0.0338929,1.2326636,-1.2197043,-0.0338627,1.232724,-1.2197035,-0.0339156,1.2326711,-1.219702,-0.0338475,1.2327392,-1.2196982,-0.0338853,1.2327014,-1.2197005,-0.0338702,1.2327543,-1.2196952,-0.0338778,1.232724,-1.219702,-0.0339005,1.2328374,-1.2196914,-0.0339383,1.2327921,-1.2196967,-0.0339307,1.2328374,-1.2196944,-0.0339609,1.2327996,-1.2196967,-0.0339458,1.2328148,-1.2196929,-0.0339307,1.2327845,-1.2196914,-0.0338778,1.2328601,-1.2196892,-0.0339458,1.2329357,-1.2196816,-0.0339534,1.2328752,-1.2196854,-0.0339156,1.2328904,-1.2196786,-0.0338778,1.2328979,-1.2196786,-0.0338853,1.2329282,-1.2196748,-0.0338929,1.2327845,-1.2196824,-0.0337946,1.2327543,-1.2196816,-0.0337493,1.2327694,-1.2196695,-0.0336585,1.2327467,-1.2196733,-0.0336661,1.2328526,-1.2196642,-0.0337115,1.2328148,-1.2196642,-0.0336661,1.2328299,-1.2196604,-0.0336434,1.2327618,-1.2196642,-0.0336056,1.2326862,-1.2196635,-0.0335073,1.2327014,-1.219668,-0.0335754,1.2327467,-1.2196642,-0.0335829,1.232777,-1.2196619,-0.0335981,1.2327921,-1.2196589,-0.0335829,1.2327543,-1.2196566,-0.0335225,1.2326409,-1.2196589,-0.0334242,1.232535,-1.2196619,-0.0333184,1.2326031,-1.2196551,-0.033341,1.2326636,-1.2196566,-0.0334166,1.2326031,-1.2196529,-0.0333184
2020-08-10.out.3,0.0,1.2325653,-1.2196491,-0.0332352,1.2325955,-1.2196544,-0.0333259,1.2325426,-1.2196589,-0.0333108,1.2325048,-1.2196589,-0.0332579,1.2325577,-1.2196582,-0.0333108,1.2325275,-1.2196566,-0.033273,1.2325502,-1.2196461,-0.033205,1.2325275,-1.2196438,-0.0331445,1.2324821,-1.2196385,-0.0330538,1.2325199,-1.2196362,-0.0330689,1.2324746,-1.2196355,-0.033016,1.2324368,-1.219637,-0.0329857,1.2323612,-1.2196423,-0.0329555,1.2323309,-1.2196476,-0.032963,1.2323536,-1.2196438,-0.0329555,1.232346,-1.2196423,-0.0329328,1.232346,-1.2196438,-0.0329404,1.232399,-1.219637,-0.0329404,1.2323763,-1.2196362,-0.0329026,1.2323838,-1.2196309,-0.0328648,1.2324216,-1.2196294,-0.032895,1.2324368,-1.2196294,-0.0329101,1.2324443,-1.2196226,-0.0328648,1.2324292,-1.2196219,-0.0328345,1.2324292,-1.2196257,-0.0328723,1.2324368,-1.2196226,-0.0328572,1.2324897,-1.2196113,-0.0328118,1.232399,-1.2196136,-0.0327287,1.2324292,-1.219609,-0.0327211,1.2323763,-1.2196113,-0.0326758,1.2324292,-1.2196037,-0.0326682,1.232346,-1.2196113,-0.0326531,1.2323838,-1.2196075,-0.0326531,1.232535,-1.2195916,-0.0326833,1.2324368,-1.2196037,-0.0326758,1.2324368,-1.2196007,-0.0326531,1.2323687,-1.2196037,-0.0326002,1.2322931,-1.2196113,-0.0325926,1.2323082,-1.2196105,-0.0326002,1.2322931,-1.219606,-0.0325397,1.2322326,-1.219609,-0.0324943,1.2321041,-1.2196151,-0.0324112,1.2321722,-1.2195999,-0.0323431,1.2320814,-1.2196052,-0.0322902,1.2320361,-1.2196075,-0.0322675,1.2320814,-1.2196007,-0.0322524,1.2321117,-1.2196037,-0.0323129,1.2321268,-1.2195947,-0.0322448,1.2320436,-1.2196007,-0.032207,1.2320814,-1.2195984,-0.0322297,1.2320285,-1.2196037,-0.0322146,1.2320814,-1.2195984,-0.0322297,1.2321268,-1.2195984,-0.0322826,1.232157,-1.2195969,-0.0322978,1.2322478,-1.2195841,-0.0322826,1.2322629,-1.2195788,-0.0322524,1.2322175,-1.2195841,-0.0322524,1.2323385,-1.2195697,-0.0322524,1.2323536,-1.2195727,-0.0322978,1.2322931,-1.2195773,-0.0322751,1.2323007,-1.219575,-0.03226,1.2323158,-1.2195697,-0.0322297,1.2322478,-1.2195712,-0.0321692,1.2321722,-1.2195788,-0.0321541
2020-08-10.out.4,0.0,1.2321873,-1.2195735,-0.0321239,1.2321419,-1.2195735,-0.032071,1.2322553,-1.2195553,-0.0320332,1.2321192,-1.2195659,-0.0319727,1.2322024,-1.2195531,-0.03195,1.2321873,-1.2195516,-0.0319198,1.2322478,-1.2195402,-0.031882,1.2322931,-1.2195349,-0.0318895,1.2322478,-1.2195334,-0.0318215,1.2322478,-1.2195327,-0.0318064,1.2322856,-1.2195206,-0.0317535,1.2322326,-1.2195274,-0.0317535,1.232089,-1.219544,-0.0317383,1.2321797,-1.2195312,-0.0317232,1.2323007,-1.2195153,-0.0317157,1.2322553,-1.2195244,-0.0317459,1.2325502,-1.2194964,-0.0318139,1.2324972,-1.2195092,-0.031882,1.2326258,-1.2194949,-0.0318895,1.2324746,-1.2195077,-0.0318442,1.2322024,-1.2195327,-0.0317535,1.2320966,-1.2195387,-0.0317005,1.2319756,-1.2195516,-0.0316779,1.2319983,-1.2195493,-0.0316854,1.2320361,-1.2195531,-0.031761,1.232089,-1.2195553,-0.0318442,1.2320285,-1.2195637,-0.0318517,1.2321646,-1.2195644,-0.032018,1.2322251,-1.2195622,-0.0320558,1.2322553,-1.2195644,-0.0321163,1.2323385,-1.2195667,-0.0322297,1.2323838,-1.2195569,-0.0321919,1.2324065,-1.2195599,-0.0322448,1.232346,-1.2195622,-0.0321995,1.2323536,-1.2195584,-0.0321617,1.232278,-1.2195606,-0.0321088,1.2322553,-1.2195622,-0.0320861,1.232278,-1.2195584,-0.0320785,1.2322553,-1.2195591,-0.0320634,1.232278,-1.2195591,-0.0320861,1.2322175,-1.2195637,-0.0320634,1.2321646,-1.2195659,-0.0320256,1.2321268,-1.2195622,-0.0319424,1.2321646,-1.2195569,-0.0319424,1.2321722,-1.2195553,-0.0319349,1.2321948,-1.2195516,-0.0319273,1.23221,-1.2195478,-0.0319122,1.232157,-1.2195516,-0.0318895,1.2321041,-1.2195493,-0.0318064,1.2321041,-1.219547,-0.0317837,1.2320814,-1.2195493,-0.0317837,1.2321268,-1.2195478,-0.0318139,1.2321192,-1.219544,-0.0317761,1.2321268,-1.2195425,-0.0317686,1.2321495,-1.2195364,-0.0317383,1.2321117,-1.2195387,-0.0317157,1.2321117,-1.2195387,-0.0317157,1.2321495,-1.2195387,-0.031761,1.2321192,-1.2195349,-0.031693,1.2321041,-1.2195349,-0.0316703,1.2321344,-1.2195334,-0.031693,1.2321797,-1.2195296,-0.0317081,1.232157,-1.2195289,-0.0316703,1.2321722,-1.2195244,-0.0316552
2020-08-10.out.5,0.0,1.2321495,-1.2195259,-0.0316401,1.2321344,-1.2195206,-0.0315796,1.2321495,-1.2195221,-0.0316098,1.23221,-1.2195183,-0.0316325,1.2322326,-1.2195168,-0.0316476,1.2322629,-1.2195107,-0.0316249,1.2322856,-1.2195077,-0.0316325,1.2323309,-1.2195024,-0.0316325,1.2323763,-1.2195002,-0.0316627,1.2323687,-1.2194971,-0.0316325,1.2322553,-1.2195077,-0.0315947,1.2322629,-1.2195024,-0.0315569,1.2322629,-1.2195017,-0.0315418,1.2323082,-1.2194971,-0.0315645,1.2323234,-1.2194881,-0.0314964,1.2322629,-1.2194918,-0.0314511,1.2322326,-1.2194918,-0.0314208,1.232278,-1.2194835,-0.0313906,1.2322326,-1.2194843,-0.0313528,1.2323082,-1.2194752,-0.0313528,1.2322553,-1.2194782,-0.0313225,1.2323082,-1.2194729,-0.0313301,1.2323234,-1.2194624,-0.0312545,1.2323612,-1.2194548,-0.0312243,1.2322704,-1.2194586,-0.0311562,1.23221,-1.2194654,-0.0311487,1.2321268,-1.2194654,-0.0310504,1.2322402,-1.2194571,-0.0311109,1.2321192,-1.2194835,-0.0312091,1.2321041,-1.2194911,-0.0312621,1.2321722,-1.2194934,-0.0313679,1.2323007,-1.2194896,-0.0314737,1.2323082,-1.2194949,-0.0315342,1.2323838,-1.2194949,-0.0316249,1.2324065,-1.2195039,-0.0317232,1.2325577,-1.2194926,-0.0317913,1.2325048,-1.2195062,-0.0318668,1.2325728,-1.2194971,-0.0318593,1.2324897,-1.2195055,-0.0318366,1.2324216,-1.2195115,-0.0318139,1.2324065,-1.2195107,-0.0317913,1.2323234,-1.2195198,-0.0317761,1.2322478,-1.2195236,-0.0317232,1.2322326,-1.2195221,-0.0317005,1.2322402,-1.2195198,-0.0316854,1.2323007,-1.219513,-0.031693,1.232346,-1.2195107,-0.0317157,1.2323914,-1.2195039,-0.0317157,1.2324065,-1.2195062,-0.0317535,1.2323385,-1.219513,-0.0317383,1.2323385,-1.2195092,-0.031693,1.2323385,-1.2195017,-0.0316249,1.2323838,-1.2194971,-0.0316476,1.2322931,-1.2195017,-0.0315796,1.2321646,-1.2195062,-0.0314737,1.23221,-1.2195077,-0.0315342,1.2321948,-1.2195055,-0.031504,1.2322704,-1.2195062,-0.0316023,1.2323309,-1.2195017,-0.0316174,1.2323612,-1.2194949,-0.0315871,1.2323914,-1.2194964,-0.0316401,1.2323234,-1.2195039,-0.0316325,1.2323914,-1.2195002,-0.0316703,1.2323385,-1.2195039,-0.0316476
2020-08-10.out.6,0.0,1.2323385,-1.2195039,-0.0316476,1.2324065,-1.2194949,-0.0316476,1.2324292,-1.2194858,-0.0315871,1.2323914,-1.2194888,-0.0315645,1.2323536,-1.2194896,-0.0315342,1.2323838,-1.2194873,-0.0315493,1.2324065,-1.2194835,-0.0315342,1.2324292,-1.2194805,-0.0315418,1.2323838,-1.2194767,-0.0314511,1.2324216,-1.2194699,-0.0314359,1.2324972,-1.2194586,-0.0314133,1.2324897,-1.2194586,-0.0314057,1.2324443,-1.2194586,-0.0313603,1.232535,-1.219451,-0.031383,1.232467,-1.219451,-0.0313074,1.232399,-1.2194586,-0.0312999,1.2323914,-1.2194571,-0.0312847,1.2323838,-1.2194548,-0.0312545,1.2323838,-1.219451,-0.0312091,1.2323687,-1.2194442,-0.0311411,1.232399,-1.2194419,-0.0311487,1.2322704,-1.219451,-0.0310882,1.2322326,-1.2194495,-0.0310353,1.2321268,-1.2194639,-0.0310428,1.2320588,-1.2194654,-0.0309748,1.2321041,-1.2194563,-0.0309445,1.2321192,-1.2194601,-0.031005,1.2322175,-1.2194525,-0.0310428,1.2322251,-1.2194533,-0.0310579,1.2321344,-1.2194624,-0.0310428,1.2321268,-1.2194616,-0.0310201,1.2321873,-1.2194563,-0.0310428,1.2321873,-1.2194548,-0.0310277,1.2321948,-1.2194563,-0.0310504,1.2320739,-1.2194624,-0.0309748,1.2320512,-1.2194677,-0.0309975,1.2320512,-1.2194616,-0.030937,1.2320588,-1.2194571,-0.0309067,1.2320285,-1.2194533,-0.0308387,1.232089,-1.219451,-0.0308765,1.2321192,-1.2194457,-0.0308689,1.2320588,-1.2194404,-0.030748,1.2320436,-1.2194412,-0.0307404,1.2320512,-1.2194382,-0.0307177,1.2320966,-1.2194329,-0.0307253,1.2321419,-1.2194261,-0.0307177,1.2321419,-1.2194253,-0.0307102,1.2321268,-1.2194223,-0.0306648,1.232157,-1.2194208,-0.0306799,1.232089,-1.21942,-0.0305968,1.2321722,-1.219417,-0.0306573,1.232157,-1.2194185,-0.0306648,1.232157,-1.2194147,-0.030627,1.2322402,-1.2194064,-0.0306497,1.2322326,-1.2194004,-0.0305741,1.2321797,-1.2194004,-0.0305212,1.2322251,-1.2193973,-0.0305439,1.2322553,-1.2193989,-0.0305968,1.232278,-1.2193973,-0.0306043,1.2322629,-1.2193989,-0.0305968,1.2322856,-1.2193951,-0.0305968,1.2323536,-1.2193966,-0.0306799,1.2323612,-1.2193936,-0.0306724,1.2323385,-1.2193898,-0.0306043
2020-08-10.out.7,0.0,1.2324216,-1.2193837,-0.0306346,1.2324141,-1.2193837,-0.030627,1.2324443,-1.2193769,-0.0306043,1.2324897,-1.2193732,-0.0306195,1.2324897,-1.2193709,-0.0305968,1.2324746,-1.2193679,-0.030559,1.2324443,-1.2193671,-0.0305136,1.2323007,-1.21938,-0.0304683,1.2323007,-1.2193837,-0.0305061,1.2322553,-1.2193875,-0.0304909,1.2322175,-1.2193905,-0.0304683,1.2321948,-1.2193928,-0.0304683,1.2323082,-1.219386,-0.0305287,1.2324141,-1.2193822,-0.0306195,1.2323158,-1.219386,-0.0305439,1.2321495,-1.2193951,-0.030438,1.2320361,-1.2193913,-0.0302717,1.2320436,-1.2193898,-0.0302717,1.2320512,-1.2193875,-0.0302566,1.2320361,-1.2193875,-0.0302415,1.2320966,-1.2193822,-0.0302641,1.2321117,-1.2193784,-0.0302415,1.2320814,-1.2193762,-0.030181,1.2321344,-1.2193694,-0.0301886,1.2320361,-1.2193784,-0.0301583,1.2319832,-1.2193822,-0.0301356,1.2320966,-1.2193716,-0.0301659,1.2322326,-1.2193618,-0.0302264,1.2321873,-1.2193603,-0.0301659,1.2322251,-1.219358,-0.030181,1.2321873,-1.2193618,-0.0301734,1.2321722,-1.2193603,-0.0301432,1.2322553,-1.2193565,-0.0302037,1.2323234,-1.2193527,-0.0302415,1.2323536,-1.219355,-0.0303019,1.232399,-1.2193535,-0.0303322,1.2323309,-1.2193565,-0.0302868,1.2323687,-1.219355,-0.0303246,1.2324594,-1.2193512,-0.0303851,1.2324141,-1.2193512,-0.0303322,1.2324368,-1.219355,-0.0303927,1.2323838,-1.2193565,-0.0303473,1.2323838,-1.2193626,-0.0304002,1.2323763,-1.2193618,-0.0303851,1.2323158,-1.2193656,-0.0303473,1.2322175,-1.2193679,-0.0302717,1.2320814,-1.2193732,-0.0301583,1.2320739,-1.2193769,-0.0301886,1.2322175,-1.2193671,-0.030249,1.2323309,-1.2193588,-0.0303095,1.232346,-1.2193679,-0.0304078,1.2322629,-1.2193784,-0.0304153,1.2322402,-1.2193837,-0.030438,1.2322251,-1.2193936,-0.0305136,1.2321722,-1.2193936,-0.0304531,1.2322704,-1.2193966,-0.0305892,1.2324065,-1.2194004,-0.0307782,1.2324897,-1.2193981,-0.0308463,1.2327543,-1.2193981,-0.0311411,1.2328526,-1.2193951,-0.0312318,1.2329584,-1.2193913,-0.031315,1.2329282,-1.2193875,-0.0312469,1.2329433,-1.2193822,-0.0312167,1.2328904,-1.2193822,-0.0311638
2020-08-10.out.8,0.0,1.232966,-1.2193656,-0.0310882,1.2329811,-1.2193535,-0.0309975,1.2329811,-1.2193459,-0.0309294,1.2328979,-1.2193444,-0.0308236,1.2328299,-1.2193459,-0.030748,1.232777,-1.2193497,-0.0307329,1.2327694,-1.2193527,-0.030748,1.2326862,-1.2193565,-0.0306875,1.2326636,-1.2193626,-0.0307253,1.2326258,-1.219355,-0.0306119,1.2325955,-1.2193474,-0.0305061,1.2326484,-1.2193565,-0.0306497,1.2326862,-1.2193656,-0.0307707,1.2327921,-1.2193641,-0.0308765,1.2327618,-1.2193656,-0.0308614,1.2327694,-1.2193679,-0.0308841,1.2327845,-1.2193633,-0.0308614,1.232724,-1.2193641,-0.0308009,1.2325804,-1.2193732,-0.0307253,1.2326106,-1.2193656,-0.0306875,1.2325426,-1.2193618,-0.0305665,1.2325955,-1.2193618,-0.0306346,1.2326333,-1.219358,-0.0306421,1.2326787,-1.219355,-0.0306648,1.2326787,-1.2193512,-0.0306346,1.2327543,-1.2193459,-0.0306724,1.2326409,-1.2193474,-0.0305514,1.2326484,-1.2193459,-0.0305514,1.2327014,-1.2193422,-0.0305817,1.2326484,-1.2193384,-0.0304834,1.2325955,-1.2193384,-0.0304153,1.232588,-1.2193354,-0.0303851,1.2325804,-1.2193346,-0.03037,1.2325577,-1.2193354,-0.0303549,1.2325577,-1.2193369,-0.0303624,1.2326106,-1.2193346,-0.0304002,1.232588,-1.2193331,-0.0303624,1.2326106,-1.2193278,-0.0303397,1.2325653,-1.2193225,-0.0302415,1.232467,-1.219324,-0.0301432,1.2324746,-1.2193263,-0.030181,1.2325728,-1.219318,-0.0301961,1.232656,-1.2193127,-0.0302566,1.2326862,-1.2193074,-0.0302415,1.2326484,-1.2193059,-0.0301886,1.2326636,-1.2193059,-0.0301961,1.2327089,-1.2193021,-0.0302112,1.232777,-1.2192983,-0.0302566,1.2327467,-1.2192945,-0.030181,1.2327316,-1.219296,-0.0301886,1.232724,-1.2192915,-0.0301356,1.2327014,-1.2192877,-0.0300752,1.2326787,-1.2192877,-0.0300449,1.2326711,-1.2192855,-0.0300147,1.2326258,-1.2192862,-0.0299769,1.2325804,-1.2192892,-0.0299542,1.232656,-1.2192839,-0.0299844,1.2326409,-1.2192802,-0.0299315,1.2326106,-1.2192802,-0.0298937,1.2326484,-1.2192749,-0.0298937,1.2326333,-1.2192726,-0.0298559,1.2326182,-1.2192681,-0.029803,1.2324443,-1.2192734,-0.0296518,1.2322704,-1.21929,-0.0296064
2020-08-10.out.9,0.0,1.232278,-1.2192945,-0.0296594,1.2324065,-1.2192892,-0.0297501,1.2324746,-1.2192877,-0.0298181,1.2324065,-1.2193021,-0.029871,1.232535,-1.2192877,-0.0298862,1.2325577,-1.2192855,-0.0298862,1.2325728,-1.2192839,-0.0298937,1.232535,-1.2192817,-0.0298332,1.232588,-1.2192771,-0.0298559,1.232588,-1.2192764,-0.0298408,1.2326182,-1.2192802,-0.0299088,1.2325653,-1.2192802,-0.0298484,1.232588,-1.2192771,-0.0298559,1.2326862,-1.2192658,-0.0298559,1.2327014,-1.2192681,-0.0298937,1.2326409,-1.2192726,-0.0298635,1.2326106,-1.2192711,-0.0298181,1.2325502,-1.2192673,-0.0297123,1.2324292,-1.2192787,-0.029682,1.2324065,-1.2192824,-0.0296972,1.2323687,-1.2192771,-0.0296064,1.232278,-1.2192802,-0.0295233,1.2322629,-1.2192764,-0.0294779,1.2322326,-1.2192749,-0.029425,1.2322402,-1.2192688,-0.0293796,1.2322704,-1.2192681,-0.0294023,1.2322251,-1.2192749,-0.0294174,1.2322629,-1.2192718,-0.0294326,1.2323612,-1.2192711,-0.0295384,1.2324216,-1.2192711,-0.0296064,1.2324141,-1.2192696,-0.0295838,1.2324746,-1.2192635,-0.0295913,1.2325275,-1.2192582,-0.0295989,1.2325124,-1.2192567,-0.0295762,1.2325048,-1.2192552,-0.0295611,1.2324972,-1.2192529,-0.0295233,1.2325426,-1.2192492,-0.0295384,1.2325577,-1.2192492,-0.0295535,1.2325728,-1.2192424,-0.0295157,1.2324746,-1.2192492,-0.0294628,1.2325124,-1.2192454,-0.0294628,1.2325502,-1.2192439,-0.0295006,1.2325275,-1.2192514,-0.0295384,1.2326182,-1.2192499,-0.0296367,1.232724,-1.2192454,-0.0297123,1.2327543,-1.2192424,-0.0297198,1.2327165,-1.2192461,-0.0297123,1.2326333,-1.2192545,-0.0296896,1.2327089,-1.2192461,-0.0297047,1.2327014,-1.2192439,-0.0296745,1.232656,-1.2192454,-0.0296291,1.232588,-1.2192454,-0.0295535,1.2326182,-1.2192424,-0.0295686,1.2326182,-1.2192386,-0.0295308,1.2326333,-1.2192295,-0.0294628,1.2325577,-1.2192295,-0.0293721,1.2324746,-1.2192295,-0.0292814,1.2323838,-1.2192295,-0.0291831,1.2322629,-1.2192356,-0.0291075,1.2321948,-1.2192348,-0.0290168,1.2322629,-1.2192295,-0.029047,1.2322402,-1.2192318,-0.0290394,1.2322251,-1.219231,-0.0290092,1.232278,-1.2192242,-0.0290092
