,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-01-11.out.0,0.0,0.0176008,0.01706,0.0149175,0.0068286,0.0002796,-0.0001546,-0.0003469,-0.001334,0.0032409,0.0274099,0.0390657,0.0604417,0.0661631,0.0513569,0.0420269,0.0384272,0.0450827,0.0510052,0.0526188,0.0489365,0.0417609,0.041749,0.0378006,0.0378006,0.0386074,0.036453,0.0317099,0.029904,0.0411224,0.0465161,0.0486705,0.0476714,0.0506446,0.0519923,0.0494773,0.048032,0.0486705,0.0405816,0.0385217,0.0397748,0.0373544,0.0421215,0.0378006,0.0383534,0.0369938,0.038968,0.0387997,0.0365476,0.0376204,0.033672,0.0306371,0.0353802,0.0387997,0.039967,0.0404133,0.0379929,0.0366453,0.0342248,0.032419,0.0310833,0.0320584,0.0292775,0.0353802,0.0360068
2020-01-11.out.1,0.0,0.0351999,0.0355725,0.0325047,0.0279298,0.026124,0.0217294,0.0215491,0.0194067,0.0192264,0.0190461,0.0152781,0.014279,0.0158926,0.0136645,0.0140988,0.0144593,0.0098845,0.0093317,0.008008,0.0091514,0.0113298,0.0093436,0.0095239,0.0045885,0.0062021,0.0128457,0.0166137,0.0186736,0.0167114,0.0150858,0.014279,0.0144593,0.0139185,0.0119443,0.0095239,0.0101624,0.0069232,0.0045885,0.0024341,0.0005545,0.0016273,0.0024341,-0.0008997,-0.0034884,-0.0033201,-0.0023211,-0.0005391,-0.0023211,-0.0041269,-0.0067276,-0.0033201,-0.0029596,0.0028066,0.016794,0.0137502,0.0199475,0.0274836,0.0275693,0.0294577,0.0353802,0.0379929,0.0350077,0.0342248,0.0322507
2020-01-11.out.2,0.0,0.0340326,0.0342248,0.0348394,0.0326112,0.0351999,0.0350316,0.0383534,0.0421215,0.0381612,0.0409541,0.039967,0.0387997,0.0350316,0.0350316,0.0328652,0.0320584,0.0330575,0.026869,0.0253292,0.0263162,0.0213808,0.0213808,0.020574,0.0182393,0.0166137,0.017805,0.0284707,0.0370884,0.0390657,0.0395088,0.0440956,0.0379929,0.0346711,0.0318782,0.027123,0.0226339,0.0164454,0.0164454,0.0250632,0.0282904,0.0282904,0.0330575,0.0383534,0.0493916,0.0659917,0.0749731,0.074252,0.0697717,0.1234673,0.1717667,0.1739003,0.1768704,0.1902553,0.2039798,0.2019231,0.1906189,0.1809045,0.1707677,0.1658323,0.1696123,0.1880031,0.1988641,0.1929417,0.1905212
2020-01-11.out.3,0.0,0.1931219,0.1962754,0.2025585,0.2083007,0.2205181,0.2196905,0.2628271,0.288556,0.2915172,0.2962843,0.307683,0.3120776,0.3140637,0.3081293,0.307683,0.3092967,0.3051681,0.3005812,0.2987873,0.3000524,0.3027476,0.3061671,0.3055286,0.3049878,0.3027476,0.3058892,0.3224275,0.3128844,0.3315741,0.3522939,0.3506834,0.3381999,0.3239345,0.3171933,0.3071422,0.3017725,0.3005195,0.3060694,0.307683,0.3060694,0.3086821,0.3059011,0.3058892,0.3057089,0.3049021,0.3037227,0.3027476,0.3012197,0.2987993,0.2958501,0.2936717,0.2912513,0.2963789,0.2984388,0.2981728,0.2978122,0.2966449,0.2944167,0.2950313,0.2918778,0.288302,0.2879414,0.2897234,0.2871227
2020-01-11.out.4,0.0,0.2843537,0.2815607,0.2810199,0.2772519,0.2734838,0.2715097,0.2706083,0.2665743,0.2633471,0.2629865,0.2646001,0.2644079,0.2586657,0.2558847,0.2529235,0.2499622,0.2494094,0.2450268,0.2446663,0.2418853,0.2391043,0.2359509,0.2315563,0.2319049,0.2353243,0.2426801,0.2418853,0.2480826,0.2457271,0.2433067,0.2499622,0.2506625,0.2636011,0.2991599,0.2972506,0.2915172,0.2955513,0.2815519,0.270416,0.266382,0.2673811,0.2662137,0.2671888,0.2724022,0.2714151,0.270416,0.2689001,0.2662875,0.2643133,0.2672865,0.2710306,0.2696092,0.2753514,0.2756174,0.2746184,0.2722219,0.2722219,0.2624248,0.2573918,0.2507362,0.2435727,0.2439332,0.2477012,0.2487003
2020-01-11.out.5,0.0,0.2526366,0.2550571,0.2552493,0.2616061,0.2556099,0.2538897,0.2493149,0.2465219,0.2485081,0.255069,0.2570312,0.2621589,0.2698752,0.2685396,0.2665415,0.2767968,0.2793855,0.2795538,0.2754491,0.273451,0.2706701,0.2688881,0.269695,0.2695147,0.2681551,0.2661929,0.2645793,0.2554913,0.2556956,0.2558639,0.2576577,0.2558639,0.2563221,0.2535292,0.2501217,0.2481475,0.2471604,0.2481475,0.2469801,0.2448137,0.2440189,0.2402628,0.2420328,0.2412379,0.2404311,0.2404311,0.2404311,0.241226,0.2394321,0.2378304,0.2364708,0.2405994,0.2412379,0.241226,0.2428516,0.2414062,0.2404192,0.2406971,0.2406971,0.2426593,0.2403366,0.2410457,0.2408774,0.2426713
2020-01-11.out.6,0.0,0.2444532,0.2415039,0.2388913,0.2347627,0.2405049,0.2405049,0.2371831,0.2357617,0.2398783,0.2448137,0.2467053,0.2450917,0.2453457,0.242479,0.2396035,0.2525421,0.2703952,0.2746095,0.2722748,0.2695058,0.2707469,0.2665326,0.2698664,0.2734541,0.2862862,0.2904885,0.2863599,0.2874535,0.2922206,0.3000107,0.2960504,0.2920284,0.2965913,0.3011781,0.2990356,0.2960744,0.2980366,0.3017189,0.3015266,0.3048724,0.3079193,0.3057529,0.2992039,0.2942685,0.2922944,0.2922944,0.2898739,0.2904885,0.2899477,0.2885263,0.2885263,0.287613,0.2835909,0.2832304,0.2830381,0.2840372,0.2818708,0.2761286,0.2754901,0.274515,0.2737081,0.2735279,0.2721922,0.2700258
2020-01-11.out.7,0.0,0.2656312,0.2615026,0.258902,0.2572764,0.2578909,0.2557485,0.2553879,0.2493797,0.2509933,0.2518001,0.2499943,0.2506328,0.2482004,0.2496337,0.2474793,0.246312,0.2417611,0.2430967,0.2423756,0.2414711,0.2447103,0.2459634,0.2431824,0.2355606,0.2366334,0.2371623,0.2374402,0.2351881,0.2378008,0.2391244,0.2368017,0.236994,0.2364412,0.234479,0.2318663,0.2328654,0.234479,0.2342867,0.2349252,0.230699,0.2293513,0.2259319,0.2285445,0.228184,0.2293513,0.2305187,0.2301581,0.2293513,0.2263901,0.2275455,0.2289051,0.2354541,0.2411843,0.2489246,0.2442552,0.2467702,0.2487324,0.2530532,0.2557396,0.247831,0.2402949,0.2335776,0.2307966,0.2283523
2020-01-11.out.8,0.0,0.2291591,0.2247765,0.2276431,0.2208162,0.2219009,0.2185672,0.2166876,0.2234169,0.2334799,0.2330248,0.2314112,0.2421834,0.2454106,0.2456766,0.2446038,0.2515133,0.2521399,0.2531269,0.2519596,0.2491906,0.2424493,0.2429902,0.2411017,0.2345527,0.2315795,0.2342867,0.2343605,0.2339999,0.229437,0.2288105,0.2220932,0.2220692,0.21912,0.2210822,0.2223352,0.2202873,0.2199268,0.2189277,0.2169536,0.2177484,0.219374,0.2136318,0.2134395,0.2086964,0.2077093,0.2059154,0.2067222,0.2080579,0.2093109,0.2093109,0.2041215,0.2019551,0.203761,0.2049283,0.2043755,0.2061814,0.2051824,0.207529,0.211814,0.2061814,0.2089624,0.2120919,0.2115631,0.2131767
2020-01-11.out.9,0.0,0.2155114,0.2153191,0.2121776,0.2113828,0.2095769,0.2085898,0.210564,0.2228792,0.2407203,0.2347033,0.2444146,0.2442016,0.2426945,0.248617,0.2508451,0.2514836,0.2480761,0.2451029,0.2452952,0.2612927,0.2951402,0.3071357,0.2961802,0.2947588,0.2928704,0.2881152,0.2849618,0.2797604,0.2763649,0.2782325,0.2777862,0.2750053,0.2764386,0.2758121,0.2744525,0.2726586,0.2718637,0.2700699,0.2697213,0.2651345,0.2665558,0.2662072,0.2678209,0.268796,0.2668218,0.2658467,0.2648476,0.2628855,0.2638606,0.2652819,0.2672681,0.2682671,0.2713967,0.2674603,0.2676286,0.2654742,0.2599122,0.2612718,0.2644014,0.2615259,0.2639463,0.2702413,0.2741776,0.2724694
