,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127,val_128,val_129,val_130,val_131,val_132,val_133,val_134,val_135,val_136,val_137,val_138,val_139,val_140,val_141,val_142,val_143,val_144,val_145,val_146,val_147,val_148,val_149,val_150,val_151,val_152,val_153,val_154,val_155,val_156,val_157,val_158,val_159,val_160,val_161,val_162,val_163,val_164,val_165,val_166,val_167,val_168,val_169,val_170,val_171,val_172,val_173,val_174,val_175,val_176,val_177,val_178,val_179,val_180,val_181,val_182,val_183,val_184,val_185,val_186,val_187,val_188,val_189,val_190,val_191
2020-05-20.out.0,0.0,1.3045804,-1.1292358,-0.1965521,1.3045212,-1.1292402,-0.1965447,1.3044619,-1.1292402,-0.1964781,1.3045138,-1.1292417,-0.1965447,1.3044841,-1.1292432,-0.1965225,1.3044989,-1.1292417,-0.1965299,1.304536,-1.1292417,-0.1965669,1.3045212,-1.1292432,-0.1965595,1.3045212,-1.1292439,-0.1965744,1.3045508,-1.1292417,-0.1965818,1.3045582,-1.1292432,-0.196604,1.3045656,-1.1292432,-0.196604,1.3045212,-1.1292506,-0.1966336,1.3044619,-1.1292573,-0.1966262,1.3044175,-1.1292595,-0.196604,1.3043583,-1.1292632,-0.1965744,1.3044545,-1.1292506,-0.1965669,1.3044619,-1.1292536,-0.1965966,1.3044989,-1.1292491,-0.1965892,1.3045212,-1.1292536,-0.1966632,1.3045286,-1.1292499,-0.196641,1.304536,-1.1292513,-0.1966558,1.3045434,-1.1292491,-0.1966484,1.3045582,-1.1292499,-0.1966632,1.3045656,-1.1292513,-0.1966854,1.3046026,-1.1292506,-0.1967224,1.3045434,-1.129255,-0.1966928,1.304536,-1.129255,-0.1966854,1.3045286,-1.1292595,-0.1967224,1.3045434,-1.1292558,-0.196715,1.3045212,-1.1292558,-0.1966854,1.3044693,-1.1292521,-0.1965966,1.3044619,-1.1292558,-0.1966188,1.3044175,-1.1292617,-0.1966336,1.3043286,-1.1292639,-0.1965521,1.3043286,-1.1292647,-0.1965595,1.3043286,-1.1292654,-0.1965669,1.3044767,-1.1292573,-0.1966484,1.3044841,-1.1292617,-0.1967076,1.3044841,-1.1292654,-0.1967372,1.3044471,-1.1292691,-0.1967298,1.3044397,-1.1292713,-0.1967372,1.3043657,-1.1292772,-0.1967224,1.3043953,-1.1292735,-0.196715,1.3044249,-1.1292691,-0.1967076,1.3043879,-1.1292772,-0.1967446,1.3045063,-1.1292647,-0.1967446,1.3044619,-1.1292691,-0.1967446,1.3045138,-1.1292632,-0.1967446,1.3044101,-1.1292743,-0.1967298,1.3044323,-1.1292758,-0.1967817,1.3045063,-1.1292706,-0.1968039,1.3045508,-1.1292654,-0.1968039,1.3045804,-1.1292669,-0.1968483,1.3046026,-1.1292654,-0.1968631,1.3044175,-1.1292795,-0.1967891,1.3044915,-1.1292676,-0.1967669,1.3044989,-1.1292676,-0.1967743,1.3045434,-1.1292617,-0.1967669,1.3045508,-1.1292654,-0.1968039,1.3044989,-1.1292713,-0.1968039,1.3045138,-1.1292691,-0.1967965,1.3045063,-1.1292713,-0.1968113,1.3045212,-1.1292706,-0.1968261
2020-05-20.out.1,0.0,1.3045138,-1.1292713,-0.1968187,1.3044989,-1.129275,-0.1968409,1.3045063,-1.1292765,-0.1968631,1.3046174,-1.1292684,-0.1969001,1.3045952,-1.1292713,-0.1969075,1.3045878,-1.1292735,-0.1969223,1.3045582,-1.1292728,-0.1968853,1.3045063,-1.1292787,-0.1968779,1.3045138,-1.1292772,-0.1968779,1.3044989,-1.1292795,-0.1968853,1.3045212,-1.1292795,-0.1969075,1.3045286,-1.1292809,-0.1969223,1.3045212,-1.1292802,-0.1969149,1.3044989,-1.1292832,-0.1969149,1.3044767,-1.1292847,-0.1969001,1.3044619,-1.1292854,-0.1969001,1.3045138,-1.1292847,-0.1969446,1.3044841,-1.1292839,-0.1969149,1.3045286,-1.1292861,-0.1969668,1.3045434,-1.1292817,-0.1969446,1.3045582,-1.1292847,-0.196989,1.3045286,-1.1292884,-0.1969964,1.304536,-1.1292869,-0.1969964,1.3045434,-1.1292876,-0.1970112,1.3045138,-1.1292906,-0.1969964,1.3044841,-1.1292943,-0.1970038,1.3045434,-1.1292928,-0.1970482,1.3045582,-1.1292898,-0.1970482,1.3045212,-1.1292928,-0.1970334,1.3045286,-1.129298,-0.1970852,1.3045063,-1.1292987,-0.1970704,1.3045434,-1.1292958,-0.1970778,1.3045434,-1.1292958,-0.1970778,1.3045434,-1.1292965,-0.1970926,1.304573,-1.1292958,-0.1971148,1.3045656,-1.1292943,-0.1970852,1.304536,-1.1292958,-0.1970704,1.3044989,-1.1292958,-0.1970334,1.3045434,-1.1292943,-0.197063,1.3044471,-1.1292958,-0.1969742,1.3043879,-1.1292987,-0.1969446,1.3044323,-1.1292958,-0.196952,1.3045063,-1.1292943,-0.197026,1.3045508,-1.1292958,-0.1970852,1.3045212,-1.1293024,-0.1971223,1.304536,-1.1293061,-0.1971667,1.3044471,-1.1293172,-0.1971741,1.3045508,-1.1293061,-0.1971889,1.3044915,-1.1293113,-0.1971667,1.3045508,-1.1293098,-0.1972185,1.3045434,-1.1293098,-0.1972185,1.3045952,-1.1293098,-0.1972629,1.3045804,-1.1293054,-0.1972037,1.3045582,-1.1293106,-0.1972333,1.3045656,-1.1293113,-0.1972555,1.3045656,-1.1293113,-0.1972481,1.3045804,-1.1293098,-0.1972481,1.3045286,-1.1293157,-0.1972481,1.304536,-1.1293172,-0.1972703,1.3045434,-1.129318,-0.1972925,1.3045582,-1.1293172,-0.1973,1.3046026,-1.1293157,-0.197337,1.3045804,-1.1293157,-0.1973148,1.304536,-1.1293194,-0.1972925
2020-05-20.out.2,0.0,1.3045508,-1.1293172,-0.1972851,1.3044323,-1.1293328,-0.1973074,1.3044249,-1.1293365,-0.197337,1.3044323,-1.129335,-0.1973296,1.3045582,-1.1293194,-0.1973222,1.3044101,-1.1293394,-0.1973518,1.3044471,-1.1293335,-0.197337,1.3044397,-1.1293328,-0.1973148,1.3045212,-1.1293283,-0.1973592,1.3045138,-1.1293328,-0.1973962,1.3044915,-1.129335,-0.1973962,1.3044989,-1.1293298,-0.1973592,1.3045063,-1.1293335,-0.1973962,1.3044915,-1.1293372,-0.1974184,1.3044841,-1.1293372,-0.197411,1.3045508,-1.1293283,-0.1973962,1.304536,-1.1293313,-0.197411,1.3045804,-1.1293254,-0.1973962,1.3045582,-1.1293306,-0.1974184,1.3045212,-1.1293328,-0.1973962,1.3045063,-1.1293254,-0.1973148,1.3045212,-1.1293254,-0.197337,1.3045582,-1.1293239,-0.1973666,1.3045508,-1.1293254,-0.1973666,1.3045508,-1.1293328,-0.1974332,1.304573,-1.1293335,-0.1974628,1.3045656,-1.1293365,-0.1974776,1.3045804,-1.1293313,-0.1974554,1.3044619,-1.1293431,-0.1974406,1.3044397,-1.1293505,-0.1974851,1.3044175,-1.1293505,-0.1974628,1.3044989,-1.1293431,-0.1974776,1.3045952,-1.1293335,-0.1974925,1.3045804,-1.1293335,-0.1974776,1.3045434,-1.1293365,-0.1974554,1.3045212,-1.1293424,-0.1974925,1.3045138,-1.1293372,-0.1974332,1.3045063,-1.1293394,-0.197448,1.3045508,-1.1293372,-0.1974776,1.3045434,-1.1293424,-0.1975147,1.3045063,-1.1293335,-0.1973962,1.3044619,-1.1293335,-0.1973518,1.3043731,-1.1293328,-0.1972407,1.3045582,-1.1293298,-0.1974184,1.304573,-1.1293365,-0.1974925,1.30461,-1.1293313,-0.1974851,1.304536,-1.129335,-0.1974406,1.304536,-1.129335,-0.1974406,1.3045063,-1.129335,-0.197411,1.304536,-1.1293335,-0.1974332,1.304573,-1.1293335,-0.1974628,1.30461,-1.1293335,-0.1975073,1.304536,-1.129335,-0.1974406,1.3045063,-1.129335,-0.197411,1.304536,-1.1293328,-0.1974184,1.3045582,-1.129335,-0.1974628,1.3046174,-1.1293306,-0.1974851,1.3044989,-1.1293446,-0.1974925,1.3044915,-1.1293468,-0.1974999,1.3044249,-1.1293483,-0.1974406,1.3044397,-1.1293483,-0.1974628,1.30461,-1.1293313,-0.1974851,1.304647,-1.1293335,-0.1975443,1.30461,-1.129335,-0.1975147
2020-05-20.out.3,0.0,1.30461,-1.1293387,-0.1975591,1.3045212,-1.1293394,-0.1974702,1.3045063,-1.1293431,-0.1974851,1.304536,-1.1293424,-0.1975073,1.304573,-1.1293431,-0.1975591,1.3044989,-1.1293491,-0.1975295,1.3044693,-1.129352,-0.1975295,1.3045063,-1.129352,-0.1975665,1.3045063,-1.129355,-0.1975961,1.3045138,-1.1293528,-0.1975813,1.304573,-1.1293483,-0.1976035,1.3045508,-1.129352,-0.1976109,1.304536,-1.129352,-0.1975961,1.3045804,-1.1293483,-0.1976109,1.3046544,-1.1293409,-0.1976183,1.30461,-1.1293483,-0.1976405,1.3046026,-1.1293446,-0.1976035,1.3045952,-1.1293454,-0.1976035,1.3045582,-1.1293446,-0.1975591,1.3045508,-1.1293431,-0.1975295,1.304573,-1.1293446,-0.1975739,1.304573,-1.1293505,-0.1976331,1.3044249,-1.1293661,-0.1976109,1.3044027,-1.1293624,-0.1975517,1.3044693,-1.1293624,-0.1976257,1.304536,-1.1293602,-0.1976702,1.3044989,-1.1293624,-0.1976627,1.3045952,-1.1293528,-0.1976702,1.3045138,-1.1293587,-0.1976405,1.3045212,-1.129358,-0.1976405,1.3044989,-1.1293602,-0.1976331,1.3044619,-1.1293661,-0.1976553,1.3044915,-1.1293676,-0.1976924,1.3045138,-1.1293661,-0.1977072,1.3044323,-1.1293698,-0.1976553,1.3045582,-1.129358,-0.1976776,1.3045582,-1.1293587,-0.1976924,1.3045212,-1.1293602,-0.1976627,1.3044841,-1.1293661,-0.1976702,1.3045138,-1.1293624,-0.1976776,1.3045878,-1.1293542,-0.1976776,1.3044767,-1.1293542,-0.1975591,1.3044989,-1.1293542,-0.1975813,1.3045508,-1.129352,-0.1976109,1.30461,-1.1293505,-0.1976627,1.3046766,-1.1293491,-0.197722,1.304647,-1.1293483,-0.197685,1.3046396,-1.1293528,-0.197722,1.3046692,-1.1293528,-0.1977516,1.3046618,-1.1293528,-0.1977442,1.3045434,-1.1293661,-0.1977368,1.3044841,-1.1293698,-0.1977072,1.3044175,-1.1293757,-0.1976998,1.3044545,-1.1293757,-0.1977368,1.3044027,-1.1293765,-0.1976924,1.3044397,-1.1293742,-0.1977072,1.3043879,-1.1293802,-0.1977072,1.3044471,-1.1293765,-0.1977368,1.3043953,-1.1293802,-0.197722,1.3044989,-1.1293742,-0.1977664,1.3045138,-1.1293609,-0.1976627,1.3044915,-1.1293676,-0.1976924,1.3044397,-1.1293683,-0.1976553,1.3045286,-1.1293639,-0.1977072
2020-05-20.out.4,0.0,1.304536,-1.1293646,-0.197722,1.3045138,-1.1293646,-0.1976998,1.3045878,-1.129358,-0.1977146,1.3046248,-1.1293528,-0.1976998,1.3045508,-1.1293639,-0.197722,1.3045508,-1.1293661,-0.1977442,1.3045286,-1.1293661,-0.1977294,1.3045434,-1.1293661,-0.1977442,1.304536,-1.1293661,-0.1977368,1.3045138,-1.1293683,-0.1977294,1.3044693,-1.129372,-0.197722,1.304536,-1.1293676,-0.1977442,1.304573,-1.1293609,-0.1977294,1.3045656,-1.1293624,-0.1977294,1.3045434,-1.1293624,-0.1977072,1.3045656,-1.1293661,-0.1977664,1.30461,-1.1293646,-0.1978034,1.3045582,-1.1293676,-0.1977664,1.3046322,-1.1293609,-0.197796,1.3045804,-1.1293676,-0.197796,1.3045804,-1.1293683,-0.1978034,1.3045286,-1.1293676,-0.1977368,1.304573,-1.1293683,-0.197796,1.304573,-1.1293683,-0.197796,1.30461,-1.1293639,-0.1977886,1.3046248,-1.1293646,-0.1978182,1.3046396,-1.1293609,-0.197796,1.3045952,-1.1293602,-0.1977368,1.3046544,-1.1293646,-0.1978553,1.3046396,-1.1293661,-0.1978479,1.3044915,-1.1293639,-0.1976627,1.3046026,-1.1293602,-0.1977442,1.3046026,-1.1293602,-0.1977442,1.3045508,-1.1293646,-0.1977368,1.3044397,-1.1293742,-0.1977072,1.3045804,-1.1293698,-0.1978108,1.3044323,-1.1293853,-0.1978034,1.3044841,-1.1293824,-0.197833,1.3044841,-1.1293816,-0.1978256,1.3045212,-1.1293802,-0.1978553,1.3045063,-1.1293816,-0.1978479,1.3045286,-1.1293779,-0.197833,1.3045582,-1.1293735,-0.1978256,1.3045063,-1.1293779,-0.1978108,1.3045063,-1.1293779,-0.1978108,1.3045508,-1.1293757,-0.1978404,1.3044841,-1.1293757,-0.1977664,1.3044841,-1.1293705,-0.197722,1.3044545,-1.1293794,-0.1977738,1.3044693,-1.1293779,-0.1977738,1.3044175,-1.1293824,-0.197759,1.3043805,-1.1293853,-0.1977442,1.3043509,-1.1293853,-0.1977072,1.3044027,-1.1293824,-0.1977516,1.3044693,-1.1293824,-0.1978182,1.3044767,-1.1293816,-0.1978182,1.304536,-1.1293705,-0.1977738,1.3044989,-1.1293639,-0.1976702,1.3045434,-1.1293639,-0.1977146,1.3045434,-1.1293661,-0.1977442,1.3045656,-1.1293639,-0.1977442,1.3045508,-1.1293683,-0.1977738,1.3044545,-1.1293742,-0.197722,1.3045212,-1.1293757,-0.1978034
2020-05-20.out.5,0.0,1.3045063,-1.1293757,-0.1977886,1.3046914,-1.129358,-0.1978256,1.3044915,-1.1293728,-0.1977516,1.304536,-1.1293698,-0.1977664,1.3045063,-1.1293742,-0.1977812,1.3044841,-1.1293742,-0.197759,1.3044767,-1.1293742,-0.1977516,1.30461,-1.1293639,-0.1977886,1.3045878,-1.1293661,-0.1977886,1.3045804,-1.1293661,-0.1977812,1.3045212,-1.1293705,-0.1977664,1.3045434,-1.1293742,-0.1978182,1.3045434,-1.1293765,-0.1978479,1.3045212,-1.1293779,-0.1978256,1.3045878,-1.1293735,-0.1978553,1.304647,-1.1293683,-0.1978701,1.3044249,-1.1293913,-0.1978553,1.3044545,-1.129389,-0.1978627,1.304573,-1.1293779,-0.1978849,1.3046174,-1.1293735,-0.1978923,1.3046174,-1.1293728,-0.1978849,1.3044989,-1.1293824,-0.1978553,1.3044323,-1.1293846,-0.197796,1.3044989,-1.1293765,-0.197796,1.3045286,-1.1293765,-0.1978256,1.304573,-1.1293779,-0.1978849,1.3045804,-1.1293802,-0.1979145,1.3045952,-1.1293765,-0.1978997,1.3045582,-1.1293794,-0.1978849,1.3045063,-1.1293853,-0.1978775,1.3044767,-1.1293816,-0.1978108,1.3044323,-1.1293779,-0.1977294,1.3045286,-1.1293683,-0.1977442,1.3045952,-1.1293661,-0.197796,1.3045434,-1.1293757,-0.197833,1.3045063,-1.1293824,-0.1978553,1.3045212,-1.1293853,-0.1978923,1.3044915,-1.1293876,-0.1978849,1.3044767,-1.129392,-0.1979145,1.3045212,-1.1293853,-0.1978997,1.304573,-1.129372,-0.197833,1.3044619,-1.1293794,-0.1977738,1.3044249,-1.1293839,-0.1977812,1.3044693,-1.1293839,-0.197833,1.3044693,-1.1293853,-0.1978404,1.3044767,-1.1293839,-0.1978404,1.3043509,-1.1293839,-0.1976998,1.3043953,-1.1293824,-0.1977368,1.3044027,-1.1293816,-0.1977368,1.3044471,-1.1293794,-0.197759,1.3045656,-1.1293735,-0.197833,1.3044693,-1.1293802,-0.197796,1.3046544,-1.1293646,-0.1978479,1.3046766,-1.129355,-0.1977886,1.3046248,-1.1293609,-0.1977886,1.3046322,-1.1293624,-0.197796,1.304573,-1.1293639,-0.1977516,1.30461,-1.1293661,-0.1978182,1.3045508,-1.1293735,-0.1978182,1.304573,-1.1293705,-0.1978182,1.304536,-1.129372,-0.1977886,1.3044915,-1.1293742,-0.1977664,1.3045434,-1.1293698,-0.1977738,1.3044841,-1.1293779,-0.197796
2020-05-20.out.6,0.0,1.304573,-1.1293698,-0.1978034,1.3045656,-1.1293698,-0.1978034,1.3045434,-1.1293735,-0.1978108,1.3045138,-1.1293779,-0.1978256,1.3045508,-1.1293742,-0.1978256,1.3045582,-1.1293802,-0.1978923,1.3045286,-1.1293794,-0.1978479,1.3045508,-1.1293802,-0.1978849,1.3046322,-1.1293698,-0.1978627,1.3046766,-1.1293676,-0.1978923,1.3047285,-1.1293602,-0.1978849,1.3047211,-1.1293639,-0.1979071,1.3047211,-1.1293609,-0.1978923,1.3047211,-1.1293661,-0.1979293,1.3047433,-1.1293624,-0.1979219,1.3047433,-1.1293676,-0.1979663,1.3047063,-1.1293683,-0.1979367,1.3046914,-1.1293698,-0.1979293,1.3047433,-1.1293646,-0.1979515,1.3047507,-1.1293661,-0.1979589,1.3046989,-1.1293683,-0.1979293,1.3047137,-1.1293705,-0.1979663,1.304647,-1.1293728,-0.1979219,1.3046989,-1.1293683,-0.1979293,1.3046248,-1.1293735,-0.1978997,1.304684,-1.1293698,-0.1979293,1.30461,-1.1293698,-0.1978479,1.3046989,-1.1293683,-0.1979293,1.30461,-1.1293757,-0.1978997,1.3046026,-1.1293698,-0.1978404,1.3045508,-1.1293802,-0.1978849,1.3045952,-1.1293757,-0.1978849,1.3045952,-1.1293742,-0.1978775,1.3045656,-1.1293735,-0.197833,1.3043953,-1.1293913,-0.1978182,1.3045434,-1.1293824,-0.1978997,1.304573,-1.1293824,-0.1979293,1.3045286,-1.1293876,-0.1979293,1.304536,-1.1293861,-0.1979219,1.304573,-1.129389,-0.1979811,1.30461,-1.1293861,-0.1980033,1.304536,-1.1293898,-0.1979589,1.3045656,-1.1293913,-0.1979959,1.304573,-1.1293905,-0.1980033,1.3045434,-1.1293905,-0.1979737,1.3046766,-1.1293765,-0.1979885,1.304647,-1.1293802,-0.1979811,1.3046618,-1.1293765,-0.1979737,1.304647,-1.1293824,-0.1980033,1.3046618,-1.1293816,-0.1980107,1.3046692,-1.1293802,-0.1980107,1.3047359,-1.1293779,-0.1980552,1.3046766,-1.1293853,-0.1980626,1.3046248,-1.129389,-0.1980404,1.3045952,-1.1293935,-0.1980552,1.3046989,-1.1293846,-0.1980848,1.3047359,-1.1293779,-0.1980552,1.3047137,-1.1293816,-0.19807,1.3047433,-1.1293794,-0.1980774,1.3046322,-1.1293876,-0.1980404,1.304684,-1.1293839,-0.1980626,1.304647,-1.1293898,-0.19807,1.3046618,-1.129389,-0.1980848,1.3046692,-1.1293876,-0.1980774
2020-05-20.out.7,0.0,1.3046618,-1.129389,-0.1980848,1.304684,-1.1293861,-0.1980848,1.3046692,-1.129395,-0.198144,1.3046692,-1.129395,-0.198144,1.3046322,-1.129395,-0.1980996,1.3046026,-1.1293972,-0.1980922,1.3047063,-1.1293861,-0.1980996,1.304684,-1.1293898,-0.1981144,1.3046248,-1.1293898,-0.1980478,1.3046989,-1.1293853,-0.1980922,1.3047803,-1.1293824,-0.198144,1.3047285,-1.1293853,-0.1981218,1.3047433,-1.1293853,-0.1981366,1.3047433,-1.1293861,-0.198144,1.3047285,-1.1293876,-0.198144,1.3047581,-1.129392,-0.1982181,1.3047285,-1.1293935,-0.1981958,1.3044915,-1.1294083,-0.1980848,1.3045138,-1.1294076,-0.1980996,1.3046248,-1.1294105,-0.1982477,1.3045804,-1.1294113,-0.1982107,1.304573,-1.1294172,-0.1982551,1.3044545,-1.1294135,-0.1980922,1.3044915,-1.129415,-0.198144,1.3045878,-1.1294113,-0.1982107,1.3043064,-1.129412,-0.1979219,1.3043879,-1.1294068,-0.1979589,1.3044989,-1.1294127,-0.1981292,1.3045952,-1.1294187,-0.1982921,1.3046026,-1.1294201,-0.1983069,1.30461,-1.1294209,-0.1983291,1.3046026,-1.1294224,-0.1983365,1.3044619,-1.1294231,-0.198181,1.3044693,-1.1294246,-0.1982107,1.3044915,-1.1294238,-0.1982329,1.3045582,-1.1294187,-0.1982477,1.3045508,-1.1294194,-0.1982477,1.3045878,-1.1294201,-0.1982921,1.3046026,-1.1294164,-0.1982773,1.3046248,-1.1294172,-0.1983069,1.3045656,-1.1294142,-0.1982107,1.3045878,-1.1294194,-0.1982921,1.3046026,-1.1294201,-0.1983143,1.3046174,-1.1294209,-0.1983365,1.3046248,-1.1294246,-0.1983735,1.3045582,-1.1294275,-0.1983291,1.3044841,-1.1294342,-0.1983143,1.3045508,-1.1294342,-0.1983883,1.3045212,-1.1294342,-0.1983587,1.3045508,-1.1294372,-0.1984106,1.3045878,-1.1294364,-0.198455,1.3045656,-1.1294327,-0.1983883,1.304536,-1.1294364,-0.1983958,1.3045286,-1.1294305,-0.1983291,1.3045286,-1.1294372,-0.1983883,1.3045508,-1.1294387,-0.1984328,1.3045138,-1.1294401,-0.1984106,1.3045286,-1.1294387,-0.1984106,1.3045508,-1.1294379,-0.1984254,1.3045508,-1.1294401,-0.1984402,1.3044841,-1.1294438,-0.1984032,1.3045804,-1.1294387,-0.1984624,1.3045212,-1.1294438,-0.1984476,1.3045138,-1.1294424,-0.1984328
2020-05-20.out.8,0.0,1.3045508,-1.1294416,-0.198455,1.3045212,-1.1294461,-0.1984698,1.3046026,-1.1294387,-0.198492,1.3045508,-1.1294475,-0.1985142,1.3045582,-1.1294461,-0.1985068,1.3044841,-1.1294535,-0.198492,1.304573,-1.1294461,-0.198529,1.304536,-1.1294483,-0.1985068,1.304573,-1.1294512,-0.198566,1.304573,-1.1294483,-0.1985512,1.3045286,-1.1294498,-0.1985142,1.304536,-1.1294498,-0.1985142,1.304536,-1.1294483,-0.1985068,1.3045804,-1.1294483,-0.1985512,1.3046026,-1.1294475,-0.1985735,1.3045804,-1.129449,-0.1985586,1.3046322,-1.1294461,-0.1985957,1.3048543,-1.1294209,-0.1985883,1.3048099,-1.1294246,-0.1985735,1.3047655,-1.1294305,-0.1985883,1.3047729,-1.1294298,-0.1985809,1.304573,-1.1294535,-0.1985883,1.3045656,-1.1294542,-0.1985957,1.3045656,-1.1294542,-0.1985957,1.3045434,-1.1294594,-0.1986179,1.3045434,-1.1294579,-0.1986031,1.3045582,-1.1294579,-0.1986253,1.3044915,-1.1294594,-0.1985586,1.3045063,-1.1294609,-0.1985957,1.3045582,-1.1294557,-0.1985957,1.3045063,-1.1294586,-0.198566,1.3045212,-1.1294579,-0.1985809,1.3045656,-1.1294542,-0.1985957,1.3045434,-1.1294579,-0.1986031,1.3045804,-1.1294572,-0.1986327,1.3045212,-1.1294572,-0.1985735,1.3045656,-1.1294594,-0.1986401,1.3045138,-1.1294616,-0.1986105,1.3045212,-1.1294631,-0.1986253,1.3045286,-1.1294579,-0.1985883,1.3045804,-1.1294594,-0.1986549,1.3045952,-1.1294572,-0.1986475,1.304573,-1.1294572,-0.1986253,1.3045063,-1.1294594,-0.1985735,1.3045582,-1.1294594,-0.1986253,1.3045434,-1.1294631,-0.1986475,1.3045878,-1.1294616,-0.1986845,1.3045212,-1.1294631,-0.1986253,1.3045212,-1.1294638,-0.1986327,1.3045656,-1.1294638,-0.1986845,1.3045508,-1.1294623,-0.1986475,1.3045434,-1.1294653,-0.1986697,1.3046026,-1.1294601,-0.1986919,1.3045656,-1.1294616,-0.1986549,1.3045656,-1.1294616,-0.1986549,1.3045878,-1.1294579,-0.1986549,1.304573,-1.1294549,-0.1986031,1.3047729,-1.1294357,-0.1986327,1.30461,-1.1294557,-0.1986549,1.304647,-1.1294438,-0.1985809,1.3047211,-1.1294424,-0.1986475,1.3047211,-1.1294446,-0.1986697,1.3047211,-1.1294446,-0.1986697,1.3047581,-1.1294401,-0.1986697
2020-05-20.out.9,0.0,1.3047951,-1.1294357,-0.1986623,1.3047951,-1.1294379,-0.1986845,1.3047877,-1.1294357,-0.1986549,1.3048543,-1.1294298,-0.1986697,1.3048469,-1.1294327,-0.1986993,1.304884,-1.1294305,-0.1987141,1.3048099,-1.1294342,-0.1986697,1.3047951,-1.1294364,-0.1986771,1.3048173,-1.1294342,-0.1986697,1.3048173,-1.1294364,-0.1986993,1.3048469,-1.1294335,-0.1987067,1.3047877,-1.1294387,-0.1986845,1.3048469,-1.1294342,-0.1987067,1.3047803,-1.1294357,-0.1986549,1.3048321,-1.1294357,-0.1986993,1.3048025,-1.1294387,-0.1986993,1.3047137,-1.1294401,-0.1986253,1.3047581,-1.1294387,-0.1986549,1.3047507,-1.1294438,-0.1986919,1.3047507,-1.1294401,-0.1986623,1.3048099,-1.1294387,-0.1987141,1.3047877,-1.1294416,-0.1987067,1.3047803,-1.1294364,-0.1986549,1.3048247,-1.1294364,-0.1987067,1.3047433,-1.1294357,-0.1986031,1.3047359,-1.1294342,-0.1985883,1.3048099,-1.1294342,-0.1986697,1.3047803,-1.1294401,-0.1986845,1.3047729,-1.1294364,-0.1986475,1.3047729,-1.1294364,-0.1986475,1.3047507,-1.1294379,-0.1986327,1.3047285,-1.1294327,-0.198566,1.3047655,-1.1294305,-0.1985809,1.3047729,-1.129432,-0.1986031,1.3047581,-1.129432,-0.1985883,1.3047507,-1.129432,-0.1985809,1.3048099,-1.1294305,-0.1986327,1.3048025,-1.129432,-0.1986401,1.3047655,-1.1294357,-0.1986253,1.3047877,-1.1294342,-0.1986401,1.3047729,-1.129432,-0.1986031,1.3048173,-1.1294268,-0.1986031,1.3047655,-1.1294305,-0.1985809,1.3047655,-1.1294298,-0.1985809,1.3046914,-1.1294298,-0.198492,1.3047655,-1.129432,-0.1985957,1.3046914,-1.1294283,-0.1984846,1.3047803,-1.1294305,-0.1986031,1.3047433,-1.1294298,-0.1985512,1.3047655,-1.1294268,-0.1985512,1.3047877,-1.1294283,-0.1985883,1.3047137,-1.1294342,-0.1985586,1.3047507,-1.1294327,-0.1985883,1.3047951,-1.1294261,-0.198566,1.3047951,-1.1294201,-0.1985216,1.3047951,-1.1294224,-0.1985364,1.3048099,-1.1294172,-0.1985142,1.3048395,-1.1294201,-0.1985586,1.3047063,-1.1294224,-0.1984402,1.3046248,-1.129415,-0.1982921,1.3047285,-1.1294172,-0.198418,1.3048247,-1.1294113,-0.1984698,1.3047211,-1.1294142,-0.1983809,1.3047877,-1.1294127,-0.1984402
