,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-07-19.out.0,11.0,-0.867114,-0.6874271,-1.1593757,-0.9363908,-0.51207,-0.0725949,-0.4817614,-0.2306327,-0.7437145,-0.6787675,-0.4579475,-0.3670216,-0.4839263,-0.5661926,-0.29125,-0.4059898,-0.6701079,-0.6159853,-0.6636132,-0.6571185,-0.6701079,-0.7718583,-0.7307251,-0.5380488,-0.8649491,-0.7242304,-0.6181502,-0.423309,-0.5856767,-0.5077402,-0.3150639,-0.1635208,-0.3193937,-0.6073257,-0.7372198,-0.6354694,-0.6939218,-0.5553681,-0.8779385,-1.1160777,-0.8259808,-1.0316465,-0.8584543,-0.7393847,-0.7393847,-0.8736087,-1.0338114,-0.8108265,-0.8108265,-0.6527886,-0.4384633,-0.5163998,-0.2739308,-0.4492878,-0.2739308,-0.5315541,-0.4146494,-0.3973302,-0.2003241,-0.159191,-0.2219731,-0.5034104,-0.4601124,-0.380011
2020-07-19.out.1,11.0,-0.5077402,-0.4189792,-0.2284678,-0.4276388,-0.5272243,-0.4514528,-0.5748522,-0.5445435,0.0031767,-0.4146494,-0.6029959,-0.4059898,-0.5856767,-0.2890851,-0.2522818,-0.5813469,-0.358362,-0.3085692,0.03998,-0.2652712,-0.5618628,-0.4882561,-0.4168143,-0.1029035,0.0616291,-0.2327976,-0.1916645,-0.3258884,-0.4362984,-0.5293892,-0.62248,-0.1202227,-0.3843408,-0.2154784,-0.2003241,0.6699665,-0.2674361,-0.2566116,-0.5034104,-0.5488733,-0.4817614,-0.1765102,-0.3886706,-0.1981592,-0.2263029,-0.2306327,-0.4081547,-0.1743453,-0.1440367,-0.1548612,0.0248257,-0.3865057,-0.4969157,-0.8324755,-0.2263029,0.0572992,-0.2198082,-0.0184723,-0.3821759,-0.644129,-0.4254739,-0.29125,-0.0790896,-0.3042394
2020-07-19.out.2,11.0,-0.6073257,-0.4514528,-0.2804255,-0.6592834,-0.51207,-0.6527886,-0.4925859,-0.2631063,-0.1180578,-0.5770171,-0.224138,-0.0661002,-0.4731018,-0.4795965,-0.1765102,-0.8151563,-0.3735163,-0.4298037,-0.5900065,-1.0229869,-1.0814393,-0.9450504,-1.3217434,-1.1139128,-1.0338114,-1.1442214,-1.0771095,-2.0404909,-1.4646269,-1.0576253,-1.0900989,-1.5468932,-1.4083395,-2.1227572,-1.6637979,-1.5685422,-0.9017524,-0.8909279,-1.1204075,-2.1530658,-1.5815317,-1.529574,-0.9602047,-0.4189792,-0.8346404,-1.2524665,-0.5402137,-0.5077402,-0.4081547,-0.4146494,-0.8519596,-0.8995875,-1.6226648,-1.5014303,-1.1182426,-1.7200854,-2.5124396,-2.2678056,-2.2288374,-1.9755438,-2.3240931,-2.1573956,-2.9086166,-2.5795515
2020-07-19.out.3,11.0,-1.4927707,-2.2829599,-2.6466635,-2.0859538,-2.9129464,-2.3717209,-2.1184274,-2.5708919,-2.4215137,-1.8932776,-1.9733789,-2.3175984,-2.0296664,-2.3500719,-2.7787225,-2.5817164,-3.0298512,-4.2616805,-3.0493353,-3.7767424,-3.4888104,-3.4779859,-2.4258435,-2.2461566,-2.8285153,-2.1963639,-2.1573956,-2.813361,-3.542933,-2.8804729,-2.0967784,-2.5319237,-2.3349176,-1.8672987,-1.5815317,-2.1595605,-2.5947058,-2.878308,-1.5533879,-2.6423337,-2.1335817,-1.8413199,-0.8930928,-1.0900989,-0.6939218,-0.8627842,-1.1182426,-0.334548,0.0140012,0.0140012,-0.3626918,-0.5228945,-0.4536177,-0.5012455,-0.8411351,-0.3843408,-0.62248,-0.5445435,-0.3453725,-1.0251518,-1.1853546,-1.0900989,-0.8497947,-0.7588688
2020-07-19.out.4,11.0,-1.5988509,-0.8519596,-1.7157556,-1.8954425,-1.2957646,-1.0511306,-1.5339038,-1.4494726,-1.2091685,-1.2221579,-1.3109189,-1.3433924,-0.8541245,-0.9169067,-0.5813469,-0.2782606,0.0226608,-0.5163998,-0.9796889,-0.5748522,-1.4061746,-1.6248297,-1.8066815,-2.0426558,-1.2134983,-0.8346404,-0.8844332,-1.0727797,-1.042471,-0.8584543,-0.4839263,-0.7090761,-0.5986661,-0.7696934,-0.5878416,-0.6549535,-0.667943,-0.7458794,-0.3475374,-0.5661926,-0.5726873,-0.5748522,-0.3432076,-0.4557826,-0.7350549,-0.7761881,-0.7220655,-0.7263953,-0.9558749,-1.4689567,-1.1009234,-1.2979295,-1.4516375,-2.259146,-1.5317389,-1.1658704,-1.3433924,-1.9885332,-2.0946135,-3.852514,-2.9151114,-3.0428406,-3.9932326,-3.4953051
2020-07-19.out.5,11.0,-3.5386032,-2.4994501,-3.1056227,-2.2266725,-1.551223,-1.7677132,-2.8220206,-2.5773866,-2.8891325,-2.5384184,-2.0534803,-1.8672987,-1.8781232,-1.2243228,-1.2438069,-1.0013379,-1.1810248,-1.1485512,-1.1009234,-1.0900989,-0.7870126,-0.6982516,-0.6874271,-0.4947508,-0.5358839,-0.667943,-0.490421,-0.444958,-0.4514528,-0.334548,-0.3994951,-0.3886706,-0.3258884,-0.2760957,-0.358362,-0.4406282,-0.4189792,-0.5705224,-0.6246449,-0.711241,-0.6939218,-0.6939218,-0.8064967,-0.7220655,-0.6852622,-0.7740232,-0.8974226,-0.7718583,-0.8649491,-1.0403061,-0.9017524,-1.1637055,-1.1853546,-1.4018448,-1.3000944,-1.1702003,-1.241642,-1.6832821,-1.0965936,-1.0511306,-1.4451428,-1.8694636,-0.9623696,-1.1247373
2020-07-19.out.6,11.0,-1.1853546,-1.1875195,-1.3477222,-1.8153411,-1.4927707,-1.4234938,-1.6421489,-1.5577177,-1.6269946,-1.0900989,-1.3239083,-1.6313244,-1.4667918,-1.4559673,-0.999173,-0.5250594,-0.4298037,-0.5943363,-0.8346404,-0.7437145,-0.7588688,-0.8757736,-0.5077402,-0.4925859,-0.6311396,-0.5185647,-0.3843408,-1.1442214,-0.8822683,-0.7090761,-1.5230793,-0.8064967,-0.8497947,-0.5683575,-0.3085692,-0.1332121,-0.29125,-0.5943363,-0.3843408,-0.2847553,-0.0401213,-0.2847553,-0.1938294,-0.202489,-0.2825904,-0.3150639,-0.5207296,-0.4969157,-0.4795965,-1.0316465,-1.0489657,-0.7913424,-0.5142349,-0.5423786,-0.6939218,-0.1613559,-0.9818538,-1.1961791,-1.3130838,-0.8822683,-0.7199006,-0.8433,-0.9082471,-0.689592
2020-07-19.out.7,11.0,-0.5986661,-0.6960867,-0.9948432,-0.6311396,-0.6614483,-0.9450504,-0.8606192,-0.7891775,-0.7978371,-0.8411351,-0.7155708,-0.7480443,-0.6701079,-0.5878416,-0.6657781,-0.6311396,-0.6787675,-0.3994951,-0.3626918,-0.3821759,-0.3561971,-0.7913424,-0.557533,-0.3843408,-0.3886706,-0.4579475,-0.4579475,-0.4103196,-0.4557826,-1.2935997,-1.1290671,-0.9082471,-0.8930928,-0.5683575,-0.4059898,-0.6506237,-0.7978371,-0.7891775,-0.754539,-0.9796889,-0.8389702,-0.778353,-0.7848477,-1.3628765,-1.2221579,-1.3650414,-1.2827752,-1.2351473,-1.0338114,-1.3217434,-1.3910203,-1.2459718,-1.2026738,-1.1139128,-0.7220655,-0.7805179,-1.2438069,-1.551223,-1.4927707,-1.6811171,-1.0706148,-1.6529734,-1.8023517,-2.1552307
2020-07-19.out.8,11.0,-2.3392474,-2.2136831,-2.7094457,-2.4280084,-2.4604819,-2.3825454,-2.1227572,-2.2764652,-1.8672987,-1.7828675,-1.7980219,-1.4971005,-1.4949356,-1.2979295,-1.1074181,-1.2697857,-0.8606192,-0.7826828,-0.5380488,-0.4124845,-0.2631063,-0.5250594,-0.5856767,-0.2804255,-0.0206372,-0.0877492,-0.5943363,-0.4601124,-0.7502092,-0.3107341,-0.269601,-0.5163998,-0.3085692,-0.3735163,-0.3085692,-0.5099051,-0.7372198,-0.4492878,-0.4579475,-0.6744377,-0.5293892,-0.3561971,-0.5055753,-0.9558749,-0.8757736,-1.0403061,-0.8952577,-0.2804255,-0.2717659,-0.4059898,-0.7415496,-1.1225724,-1.3996799,-1.4321534,-1.8932776,-1.7655483,-1.3801958,-0.9125769,-1.5252442,-2.3414123,-3.0753141,-3.1900539,-1.6573032,-3.1597453
2020-07-19.out.9,11.0,-2.7852172,-2.237497,-2.4821309,-1.9084319,-2.0491505,-1.551223,-2.0686346,-2.3565666,-2.3803805,-2.2829599,-2.2786301,-2.1011082,-1.8889478,-1.8131762,-1.6551383,-2.0339962,-1.6724575,-1.7330748,-0.7675285,-1.1788599,-1.0511306,0.0118363,-0.3388778,-0.7069112,0.0724536,-0.0098127,0.2521404,-0.1656857,-0.269601,-0.2371274,-0.0163074,-0.202489,-0.3172288,-0.2436221,0.2932736,-0.2869202,-0.4817614,-0.8108265,-1.1961791,-1.4018448,-1.639984,-1.7677132,-1.9170915,-2.0036876,-2.3197633,-2.0924485,-2.1833744,-2.1638903,-2.2483215,-2.6185198,-2.2916195,-2.5340886,-2.9908829,-3.0276863,-1.8911127,-2.2894546,-2.4215137,-1.5750369,-2.0513154,-2.4301733,-2.0448207,-2.2396619,-2.6206847,-2.0318313
