,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-05-19.out.0,0.0,1.0933114,1.1010739,1.0700239,1.0622614,1.0661426,1.0739051,1.0933114,1.1088364,1.0777864,1.0622614,1.0894301,1.0661426,1.1010739,1.0700239,1.0816676,1.0971926,1.1010739,1.0583801,1.0700239,1.0700239,1.0544989,1.0661426,1.1088364,1.0816676,1.0622614,1.0273301,1.0389739,1.0544989,1.0389739,0.9807551,0.9885176,1.0350926,1.0816676,1.0700239,1.0739051,1.0739051,1.1165989,1.1204801,1.1049551,1.0739051,1.0816676,1.0739051,1.1204801,1.0933114,1.0894301,1.0777864,1.1204801,1.1010739,1.0971926,1.1165989,1.1321239,1.0428551,1.0350926,1.0506176,1.0622614,1.0622614,1.0894301,1.0506176,1.0816676,1.1010739,1.0428551,1.0389739,1.1049551,1.0894301
2020-05-19.out.1,0.0,1.0544989,1.0389739,1.0622614,1.0739051,1.0195676,1.0583801,1.0622614,1.0544989,1.0700239,1.0040426,1.0544989,1.0467364,1.0661426,1.0312114,1.0234489,1.0506176,1.0312114,1.0583801,1.0661426,1.0700239,1.0428551,1.0583801,1.0700239,1.0195676,1.0156864,1.0933114,1.0816676,1.0428551,1.0583801,1.0777864,1.0933114,1.0816676,1.0739051,1.0739051,1.0506176,1.0622614,1.0816676,1.0777864,1.0739051,1.0700239,1.0855489,1.0700239,1.0312114,1.0544989,1.0700239,1.0855489,1.0894301,1.0428551,1.0700239,1.0933114,1.0933114,1.0700239,0.9729926,0.9807551,1.0195676,1.0428551,1.0234489,1.0040426,0.9574676,0.9923989,1.0389739,1.0506176,1.0583801,1.0544989
2020-05-19.out.2,0.0,1.0350926,1.0001614,1.0467364,0.9962801,0.9419426,1.0234489,1.0661426,1.0583801,1.0118051,1.0195676,0.9962801,1.0506176,1.0777864,1.0971926,1.0622614,1.0467364,1.0583801,1.0661426,1.1243614,1.0971926,1.0622614,1.0079239,1.0273301,1.0389739,1.0195676,1.0195676,1.0350926,1.0234489,1.0118051,1.0273301,0.9846364,0.9846364,1.0273301,1.0661426,1.0001614,0.9923989,0.9574676,1.0001614,1.0428551,1.0467364,1.0389739,1.0273301,0.9497051,0.8293864,0.8681989,0.8759614,0.8720801,0.8914864,0.9652301,0.9652301,0.9108926,0.9302989,0.9147739,0.9225364,0.8293864,0.9768739,1.0195676,1.0350926,1.0312114,1.0506176,1.0971926,1.0971926,1.0700239,1.0040426
2020-05-19.out.3,0.0,1.0312114,1.0234489,1.0428551,1.0467364,1.0739051,1.0777864,1.0234489,1.0428551,1.0661426,1.0312114,1.0467364,1.0739051,1.0816676,1.0350926,1.0312114,1.0467364,0.9070114,1.0428551,1.0312114,1.0118051,0.9574676,1.0118051,1.0118051,1.0079239,0.9885176,1.0661426,1.0777864,1.1049551,1.0506176,1.0350926,1.0700239,0.9807551,1.0234489,1.0156864,1.0118051,1.0544989,1.0506176,1.0583801,1.0583801,1.0506176,1.0544989,0.9923989,0.9613489,1.0001614,1.0195676,1.0544989,0.9923989,1.0156864,1.1204801,1.0933114,0.9846364,1.0467364,0.9768739,1.0079239,1.0156864,1.0350926,1.0894301,1.0894301,1.0467364,1.1049551,1.0700239,1.0544989,1.0894301,1.1204801
2020-05-19.out.4,0.0,1.1049551,1.0777864,1.0583801,0.9885176,0.9807551,0.9652301,1.0312114,1.0700239,1.0389739,0.9264176,0.9768739,1.0040426,1.0118051,1.0312114,1.0428551,1.0467364,1.0506176,1.0350926,1.0350926,1.0312114,0.9768739,1.0622614,1.0467364,1.0855489,1.0001614,1.0661426,1.1321239,1.0894301,1.0118051,0.9807551,1.0234489,1.0506176,1.0544989,1.0622614,1.1127176,1.0855489,1.0544989,1.0273301,1.0273301,0.9885176,1.0389739,1.0118051,1.0040426,1.0583801,1.0583801,0.9807551,1.0195676,1.0933114,1.1204801,1.1049551,1.0855489,1.0894301,1.0583801,1.0506176,1.0816676,1.0583801,1.0622614,1.0777864,1.0816676,1.0273301,1.1127176,1.0971926,1.0312114,1.0234489
2020-05-19.out.5,0.0,1.0079239,1.0544989,1.0428551,1.0700239,1.0700239,1.0661426,1.0622614,1.0855489,1.0777864,1.1049551,1.0816676,1.0622614,0.9885176,1.0467364,1.0234489,1.0506176,1.0544989,1.1049551,1.0855489,1.0234489,1.0118051,1.0739051,1.0894301,1.0894301,1.0544989,1.1010739,1.0855489,1.0467364,1.0389739,1.0739051,1.0622614,1.0389739,0.9962801,1.0156864,1.0622614,1.1282426,1.1010739,1.0389739,1.0156864,1.0350926,1.0971926,1.1321239,1.0661426,1.0156864,1.0544989,1.0583801,1.0583801,1.0777864,1.0622614,1.0583801,1.0816676,1.0661426,1.1049551,1.0700239,1.0583801,1.0506176,1.0467364,1.0506176,1.0428551,1.0777864,1.0118051,1.0428551,1.0933114,1.1010739
2020-05-19.out.6,0.0,1.0544989,1.0389739,1.0544989,1.0894301,1.0622614,1.0894301,1.0739051,1.0583801,1.0894301,1.0622614,1.0855489,1.0544989,1.0389739,1.0506176,1.0583801,1.0583801,1.0933114,0.9380614,1.0467364,1.0273301,1.0428551,1.0234489,1.0622614,1.0506176,1.0544989,1.0661426,1.1437677,1.0816676,1.1010739,1.0506176,1.0506176,1.0933114,1.1088364,1.0622614,1.0816676,1.0816676,1.0816676,1.1049551,0.9729926,1.0234489,1.0350926,1.0506176,1.0661426,1.0428551,1.0389739,0.9768739,1.0389739,1.0583801,1.0506176,0.9885176,1.0273301,1.0234489,1.0894301,1.0855489,1.0350926,1.0661426,1.0777864,1.0739051,0.9497051,1.0079239,1.0428551,1.1204801,1.0739051,0.9962801
2020-05-19.out.7,0.0,1.0467364,1.0700239,1.0312114,1.0544989,1.0777864,1.0389739,1.0583801,1.0583801,0.9729926,1.0234489,1.0312114,1.0971926,1.0777864,1.0700239,1.0739051,0.9807551,1.0040426,1.0156864,1.0661426,1.0739051,1.0622614,1.0312114,1.0040426,1.0312114,1.0544989,1.0816676,1.0389739,1.0506176,1.0506176,1.0700239,1.1127176,1.1321239,1.1437677,1.1282426,1.1437677,1.1127176,1.0622614,1.0739051,1.0933114,1.0506176,1.0350926,1.0855489,1.1165989,1.1282426,1.0933114,1.0855489,1.0583801,1.0389739,1.0777864,1.0855489,1.0739051,1.0622614,1.0195676,1.0428551,1.1165989,1.0777864,1.0467364,1.0777864,1.1165989,1.1786989,1.1282426,1.1398864,1.1631739,1.1437677
2020-05-19.out.8,0.0,1.1670552,1.1825802,1.1748177,1.1631739,1.1515302,1.1515302,1.1282426,1.0933114,1.0312114,0.9768739,1.0583801,1.0971926,1.1049551,1.0933114,1.1010739,1.1127176,1.1088364,1.0273301,1.0312114,1.0777864,1.1088364,1.1127176,1.1554114,1.1748177,1.1786989,1.1010739,1.1204801,1.1631739,1.1981052,1.1864614,1.1709364,1.1709364,1.1670552,1.1165989,1.1127176,1.1049551,1.0894301,1.1282426,1.1631739,1.1243614,1.1010739,1.0739051,1.1515302,1.1398864,1.1165989,1.0894301,1.1165989,1.1786989,1.1864614,1.1942239,1.1709364,1.0777864,1.1282426,1.2058677,1.2252739,1.2175114,1.1825802,1.2330364,1.2175114,1.1825802,1.1981052,1.2291552,1.1709364,1.1437677
2020-05-19.out.9,0.0,0.9885176,1.0739051,1.0816676,1.1476489,1.2602052,1.2485614,1.2175114,1.2640864,1.2291552,1.2796114,1.2369177,1.1437677,1.1670552,1.1398864,1.1670552,1.1631739,1.1204801,1.0933114,1.1437677,1.2019864,1.2252739,1.2019864,1.2019864,1.1670552,1.1864614,1.2097489,1.2291552,1.2563239,1.2097489,1.1981052,1.1088364,1.0079239,1.1010739,1.1981052,1.1398864,1.0583801,1.1049551,1.1592927,1.1825802,1.1748177,1.1709364,1.1864614,1.1903427,1.2213927,1.2291552,1.1825802,1.1709364,1.1398864,1.1204801,1.1360051,1.1398864,1.1592927,1.1360051,1.1204801,1.0855489,1.1282426,1.1825802,1.1981052,1.2213927,1.2213927,1.2097489,1.2058677,1.2213927,1.1942239
2020-05-19.out.10,0.0,1.2019864,1.1825802,1.0428551,1.0195676,1.1088364,1.0777864,1.1786989,1.2485614,1.3067802,1.2757302,1.2213927,1.2097489,1.1903427,1.1360051,1.1748177,1.2602052,1.2640864,1.3261864,1.3300677,1.3727614,1.2796114,1.1515302,1.1088364,1.1748177,1.1942239,1.2330364,1.2951364,1.3223052,1.2990177,1.3223052,1.2873739,1.2757302,1.2718489,1.2873739,1.2873739,1.3300677,1.3533552,1.3339489,1.2873739,1.2446802,1.3649989,1.3572364,1.2524427,1.2213927,1.3028989,1.2369177,1.2796114,1.3417114,1.3378302,1.3844052,1.4581489,1.3572364,1.2873739,1.2873739,1.2718489,1.2951364,1.3106614,1.2951364,1.2291552,1.2951364,1.3145427,1.3339489,1.3106614,1.3145427
