,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-05-01.out.0,6.0,0.6169686,0.612937,0.6269961,0.6318017,0.6202495,0.6087511,0.6214165,0.6194755,0.6203712,0.6134072,0.6242039,0.6279735,0.623507,0.6283126,0.612163,0.6146699,0.6184302,0.6157152,0.6107786,0.6123805,0.6091767,0.6204577,0.6970035,0.6802201,0.6745002,0.6536081,0.6463049,0.6623822,0.659735,0.6774958,0.6822921,0.6745726,0.6395398,0.623313,0.6252633,0.6879396,0.7265387,0.7240318,0.7026417,0.721027,0.7181086,0.7285569,0.7086329,0.6892116,0.6727674,0.6567488,0.6582011,0.6689978,0.6653777,0.6377976,0.631182,0.6470511,0.6513866,0.6655952,0.6843103,0.6877407,0.6993608,0.686347,0.6740887,0.6759759,0.6824557,0.6885055,0.6685863,0.6717993
2020-05-01.out.1,6.0,0.6790346,0.6644868,0.6788943,0.6797993,0.6940758,0.6798765,0.6857181,0.689628,0.6823834,0.6975018,0.7336571,0.7450598,0.7452093,0.7357291,0.7274485,0.7409603,0.7434089,0.8740114,0.8767895,0.8913417,0.8384123,0.7924284,0.8019086,0.823154,0.8532503,0.8496933,0.8115198,0.8086645,0.8124248,0.8264253,0.7973836,0.7936233,0.7918039,0.7835957,0.76931,0.7639478,0.7655496,0.7629656,0.7583774,0.7515537,0.7424312,0.7293988,0.7268827,0.7206927,0.7388697,0.7387388,0.7393492,0.7316883,0.7247242,0.7200589,0.7049453,0.7145564,0.7050855,0.6845418,0.6855778,0.6827318,0.6804331,0.6859355,0.6986009,0.692474,0.6787633,0.6758895,0.6646857,0.6658712
2020-05-01.out.2,6.0,0.6564682,0.6495042,0.6479023,0.653545,0.6483817,0.640024,0.6517257,0.6394674,0.6389108,0.6250599,0.6497031,0.6825144,0.7200496,0.7183168,0.7189364,0.6899578,0.6583506,0.6471376,0.6412867,0.644273,0.6417123,0.6641291,0.6501239,0.644273,0.6445535,0.6377976,0.6328518,0.6347435,0.6210143,0.6125841,0.6159422,0.6652423,0.6419743,0.6384221,0.6579298,0.6881478,0.6801337,0.6315305,0.6176703,0.610629,0.6093756,0.6026197,0.6031856,0.6060409,0.604439,0.6058235,0.6104888,0.5890401,0.5750441,0.5729535,0.5793517,0.580397,0.577053,0.6165571,0.6586898,0.6606401,0.6090903,0.577682,0.5796953,0.5840846,0.5626407,0.5081002,0.5115751,0.51458
2020-05-01.out.3,6.0,0.5138738,0.5197247,0.4998055,0.5032805,0.4993892,0.5006333,0.4974482,0.4974482,0.5013395,0.4981357,0.4984934,0.5059955,0.4960452,0.4950092,0.4853397,0.5803432,0.6231679,0.5870171,0.5403456,0.5400603,0.5158334,0.5081725,0.5034979,0.5049009,0.50524,0.5018282,0.4913799,0.4892893,0.4956968,0.5063532,0.5063532,0.5090004,0.5173581,0.5127607,0.5055254,0.5190371,0.5126204,0.5122041,0.4974482,0.4947331,0.494027,0.4958277,0.5000953,0.4919364,0.4972307,0.4960452,0.5019732,0.5089373,0.5179919,0.5179919,0.5170097,0.5130412,0.4974482,0.5009231,0.4892214,0.4874114,0.4800989,0.4765375,0.4779405,0.4817008,0.4764696,0.4638042,0.4647,0.4644194
2020-05-01.out.4,6.0,0.4780084,0.4980048,0.5221637,0.4959773,0.4954207,0.4950723,0.4881082,0.4836511,0.4854611,0.4795423,0.4827461,0.4768952,0.4789134,0.4924251,0.491312,0.4860808,0.4752069,0.4683293,0.4752302,0.4883257,0.4919364,0.5138059,0.5041948,0.4984934,0.4981357,0.4972307,0.489778,0.4833026,0.4810039,0.4800989,0.4833026,0.4833026,0.4861487,0.4836511,0.4820492,0.4782889,0.4734926,0.4692343,0.470628,0.4670758,0.4672161,0.4681211,0.4658224,0.4725783,0.4748677,0.4709764,0.4691664,0.4686777,0.4723701,0.4739627,0.4632524,0.4961176,0.4980678,0.4868548,0.4849045,0.4861672,0.4852529,0.4879001,0.4846871,0.4740399,0.4813431,0.4861487,0.492217,0.4954207
2020-05-01.out.5,6.0,0.4895698,0.492217,0.480936,0.4782889,0.4713156,0.4752161,0.473067,0.4798908,0.4668677,0.4700621,0.46651,0.4652565,0.4665193,0.4670666,0.4738224,0.4762076,0.4916604,0.4842077,0.4859498,0.4805876,0.4789857,0.4761304,0.480936,0.4782889,0.4756418,0.4810039,0.4863661,0.4938188,0.4939591,0.4881082,0.4814926,0.4824069,0.4818318,0.4790536,0.4910407,0.5152675,0.5228605,0.5070594,0.500991,0.498276,0.4867238,0.4916604,0.4834429,0.4859498,0.4814926,0.4784971,0.4788455,0.487063,0.4796781,0.4814974,0.4998055,0.5060141,0.5046111,0.5047514,0.5030185,0.5078241,0.5097744,0.5150687,0.5156253,0.5049688,0.5118649,0.5124215,0.5034979,0.5063718
2020-05-01.out.6,6.0,0.5067109,0.5024526,0.4999458,0.5020363,0.500991,0.5000953,0.5011406,0.4931127,0.4941765,0.4938188,0.4938188,0.4934704,0.4950723,0.4954207,0.4934704,0.4952033,0.4979183,0.4838592,0.4870537,0.4865064,0.4854611,0.487968,0.4888637,0.4933301,0.5000953,0.5013395,0.499181,0.5007829,0.5004345,0.5041948,0.5076159,0.5184806,0.5193856,0.517426,0.5193856,0.5199422,0.5167384,0.5195937,0.5188969,0.5752474,0.589026,0.5744782,0.5834556,0.5561561,0.5335311,0.5278112,0.5320509,0.5279515,0.5586091,0.7004199,0.7033523,0.7062614,0.6728305,0.6489383,0.7081535,0.7143528,0.726955,0.723335,0.7039137,0.7112169,0.7128188,0.7151175,0.7358694,0.7381588
2020-05-01.out.7,6.0,0.7289777,0.6946324,0.6587669,0.6368203,0.6426711,0.6387027,0.6320778,0.6268651,0.5958731,0.5859766,0.5929407,0.610353,0.6143845,0.6037281,0.5782478,0.5673739,0.5591657,0.5595728,0.5663286,0.5712745,0.5671565,0.5675914,0.5767046,0.5938501,0.5891755,0.5808178,0.5599936,0.5756007,0.5962754,0.6201723,0.6174573,0.6145248,0.5974702,0.5985741,0.6134072,0.6077058,0.601855,0.610222,0.6084027,0.6084027,0.5923399,0.6158695,0.6403045,0.6444225,0.6526307,0.6635818,0.6853018,0.7033479,0.7309959,0.7393536,0.7296115,0.71986,0.7047416,0.6917771,0.6800168,0.6735321,0.6592464,0.6791025,0.690533,0.698402,0.7082214,0.7055742,0.7083712,0.8186965
2020-05-01.out.8,6.0,0.8617973,0.8565846,0.8489096,0.8086642,0.7735542,0.7315573,0.7318378,0.7256478,0.7260734,0.7336619,0.759839,0.7838763,0.7808714,0.7863832,0.8271945,0.826977,0.8039992,0.8232215,0.8280271,0.8189046,0.8076237,0.8076916,0.8072029,0.8141669,0.8136104,0.8068638,0.8074834,0.7969672,0.7887498,0.7842154,0.7762061,0.7701471,0.7555314,0.7556531,0.7615181,0.7716859,0.7972385,0.7962025,0.7948088,0.7869305,0.7909082,0.8051754,0.8074834,0.7991936,0.8054608,0.8245522,0.8533857,0.850313,0.8349912,0.8198097,0.8411274,0.8497564,0.8315793,0.8224568,0.8271945,0.8168772,0.7987001,0.7922247,0.7804551,0.7762061,0.7736899,0.7679793,0.7608071,0.7517618
2020-05-01.out.9,6.0,0.7706358,0.8112976,0.8264884,0.8222394,0.8145106,0.8027317,0.7858173,0.7658981,0.7722962,0.7633912,0.7681968,0.7626943,0.7599841,0.7738443,0.8097822,0.8065691,0.7938945,0.7730703,0.7732013,0.7685452,0.7625493,0.768468,0.7652736,0.7725861,0.763183,0.7686855,0.760337,0.7672825,0.7770432,0.7740477,0.7711293,0.7894373,0.8014151,0.8033654,0.7962025,0.8004515,0.7913876,0.7817857,0.7959172,0.777808,0.7750977,0.7968318,0.845933,0.8716938,0.8518517,0.8859844,0.8870204,0.8858441,0.8983013,0.8946813,0.870735,0.8620195,0.8489964,0.8316472,0.8123569,0.8253076,0.8627935,0.8854185,0.8795676,0.8866089,0.8995547,0.893505,0.8820838,0.8751012
