,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-06-08.out.0,11.0,1.6706923,1.6414738,1.6653799,1.6760048,1.6945984,1.6706923,1.64413,1.7158482,1.6919421,1.6520987,1.6706923,1.64413,1.6228802,1.6361614,1.6281927,1.6095991,1.6467863,1.6839735,1.7185044,1.6175678,1.6095991,1.620224,1.6520987,1.6760048,1.6866297,1.6919421,1.6335051,1.6680361,1.6361614,1.6095991,1.6467863,1.6574112,1.7689727,1.7052233,1.64413,1.6414738,1.6335051,1.6069428,1.620224,1.6255364,1.6706923,1.6281927,1.6069428,1.5936617,1.6574112,1.5830368,1.6547549,1.6892859,1.7264731,1.7450667,1.6361614,1.6945984,1.6414738,1.6600674,1.6574112,1.6255364,1.6069428,1.6308489,1.6095991,1.5777243,1.561787,1.5724119,1.5777243,1.6281927
2020-06-08.out.1,11.0,1.6627236,1.6467863,1.6335051,1.620224,1.5883493,1.5803806,1.4847564,1.4422567,1.434288,1.4714752,1.5219436,1.6627236,1.6547549,1.6016304,1.6122553,1.6228802,1.6095991,1.6255364,1.5936617,1.6520987,1.6042866,1.6361614,1.6149115,1.6388176,1.5936617,1.6175678,1.6122553,1.5910055,1.5591307,1.585693,1.6281927,1.6175678,1.5803806,1.5670994,1.5591307,1.5697557,1.6095991,1.5830368,1.64413,1.6706923,1.6388176,1.6388176,1.6361614,1.6069428,1.5963179,1.5750681,1.5724119,1.5458496,1.6388176,1.6494425,1.5777243,1.6653799,1.6228802,1.6892859,1.6255364,1.6547549,1.6016304,1.7450667,1.6999108,1.6653799,1.6547549,1.6388176,1.5989742,1.5803806
2020-06-08.out.2,11.0,1.64413,1.7663165,1.7025671,1.6255364,1.620224,1.6494425,1.6335051,1.5777243,1.6175678,1.6467863,1.6627236,1.64413,1.6308489,1.6653799,1.6335051,1.620224,1.585693,1.5989742,1.5777243,1.6016304,1.7317856,1.6547549,1.6733485,1.6175678,1.7052233,1.7291293,1.6175678,1.7424105,1.7424105,1.7158482,1.678661,1.6494425,1.678661,1.6733485,1.6281927,1.6042866,1.5538183,1.6308489,1.7238169,1.737098,1.7264731,1.7264731,1.713192,1.6945984,1.7025671,1.6760048,1.6706923,1.6892859,1.6494425,1.6813172,1.6680361,1.6680361,1.6600674,1.6361614,1.6520987,1.6520987,1.6733485,1.6892859,1.6547549,1.6520987,1.6627236,1.6627236,1.6600674,1.6574112
2020-06-08.out.3,11.0,1.6494425,1.64413,1.6760048,1.6547549,1.678661,1.6467863,1.6149115,1.6866297,1.6653799,1.6494425,1.6627236,1.6813172,1.6945984,1.6892859,1.678661,1.6972546,1.6972546,1.7105357,1.6547549,1.6919421,1.6706923,1.6627236,1.6813172,1.5139749,1.678661,1.6680361,1.6574112,1.6574112,1.6122553,1.64413,1.6149115,1.6627236,1.6839735,1.6547549,1.6574112,1.6813172,1.7052233,1.6733485,1.7025671,1.7078795,1.6945984,1.5724119,1.3227265,1.6839735,1.7450667,1.7477229,1.5591307,1.6069428,1.6069428,1.6839735,1.6388176,1.6733485,1.6999108,1.6839735,1.6653799,1.585693,1.6149115,1.6414738,1.6680361,1.5936617,1.5989742,1.6175678,1.6414738,1.6308489
2020-06-08.out.4,11.0,1.64413,1.6520987,1.6733485,1.6999108,1.6760048,1.6892859,1.6892859,1.6680361,1.6680361,1.6627236,1.6281927,1.6361614,1.5910055,1.6335051,1.5803806,1.6228802,1.5750681,1.6388176,1.6467863,1.6255364,1.620224,1.4502254,1.6733485,1.4661628,1.561787,1.6069428,1.6388176,1.5299122,1.6042866,1.5060062,1.6574112,1.5910055,1.5219436,1.6042866,1.6680361,1.6228802,1.6228802,1.64413,1.6361614,1.5219436,1.6149115,1.5697557,1.585693,1.6228802,1.6706923,1.6706923,1.6866297,1.6467863,1.4210069,1.5192873,1.5936617,1.6574112,1.6308489,1.5750681,1.5591307,1.468819,1.6175678,1.5803806,1.6228802,1.6016304,1.527256,1.6627236,1.6175678,1.6095991
2020-06-08.out.5,11.0,1.5352247,1.5485058,1.5352247,1.6520987,1.6016304,1.5910055,1.5936617,1.6255364,1.561787,1.6255364,1.5086624,1.5644432,1.5564745,1.5060062,1.6627236,1.6388176,1.678661,1.5644432,1.6335051,1.4953813,1.5697557,1.50335,1.4475692,1.4581941,1.6069428,1.468819,1.561787,1.6175678,1.5777243,1.5670994,1.5485058,1.5910055,1.6281927,1.6228802,1.5591307,1.3997571,1.5458496,1.5458496,1.561787,1.6255364,1.6069428,1.5936617,1.5431934,1.5299122,1.6414738,1.5670994,1.5697557,1.5458496,1.561787,1.585693,1.4316318,1.5989742,1.6069428,1.6069428,1.5963179,1.6069428,1.6255364,1.6122553,1.5511621,1.5803806,1.5963179,1.4661628,1.4608503,1.6042866
2020-06-08.out.6,11.0,1.5192873,1.5591307,1.5910055,1.5724119,1.5644432,1.5803806,1.5431934,1.5192873,1.5299122,1.5777243,1.5485058,1.5670994,1.5591307,1.5405372,1.4449129,1.5378809,1.5564745,1.6095991,1.5697557,1.5378809,1.5458496,1.5166311,1.5325685,1.5511621,1.4874126,1.5086624,1.4156944,1.5060062,1.4980375,1.5564745,1.5485058,1.5166311,1.4714752,1.5830368,1.4874126,1.4422567,1.4953813,1.561787,1.5511621,1.492725,1.4953813,1.4953813,1.4210069,1.3864759,1.1819464,1.4953813,1.527256,1.3838197,1.4980375,1.4847564,1.4900688,1.50335,1.5378809,1.3944446,1.4502254,1.5006937,1.5245998,1.5139749,1.5006937,1.4794439,1.4289756,1.50335,1.3599137,1.3067891
2020-06-08.out.7,11.0,1.3360076,1.3785073,1.4289756,1.3917884,1.3731948,1.434288,1.4449129,1.4502254,1.4528816,1.4183507,1.4289756,1.4741315,1.4422567,1.4183507,1.2961642,1.3625699,1.3864759,1.4263194,1.2669457,1.2191336,1.3705386,1.3572574,1.3678823,1.3997571,1.3838197,1.2988204,1.3413201,1.3625699,1.2749144,1.2058524,1.2669457,1.2802268,1.3625699,1.3652261,1.3891322,1.3625699,1.3705386,1.3811635,1.3360076,1.3439763,1.3625699,1.3253827,1.3466325,1.3466325,1.3466325,1.3439763,1.317414,1.317414,1.3253827,1.2908517,1.3094453,1.3121016,1.3253827,1.3360076,1.3546012,1.3253827,1.3227265,1.3360076,1.351945,1.3625699,1.3678823,1.3731948,1.3599137,1.3652261
2020-06-08.out.8,11.0,1.3492887,1.3492887,1.317414,1.3413201,1.3466325,1.3731948,1.3413201,1.3492887,1.351945,1.2802268,1.3121016,1.3439763,1.3360076,1.3280389,1.3014766,1.2988204,1.3227265,1.3306951,1.3014766,1.3306951,1.3253827,1.3572574,1.3386638,1.3811635,1.3253827,1.3306951,1.3067891,1.317414,1.3227265,1.2988204,1.3200702,1.2881955,1.317414,1.3094453,1.2988204,1.2988204,1.3094453,1.3067891,1.2802268,1.317414,1.2988204,1.3041329,1.3147578,1.3041329,1.2961642,1.2696019,1.2456959,1.2881955,1.3121016,1.2908517,1.3306951,1.2855393,1.2988204,1.2881955,1.2669457,1.2908517,1.2802268,1.2881955,1.2908517,1.2563208,1.2881955,1.282883,1.2802268,1.2775706
2020-06-08.out.9,11.0,1.2881955,1.3200702,1.282883,1.282883,1.2775706,1.2696019,1.2696019,1.2563208,1.2961642,1.2669457,1.2456959,1.293508,1.1606966,1.3014766,1.224446,1.2802268,1.3413201,1.2696019,1.2430396,1.2191336,1.2138211,1.2642895,1.2563208,1.2350709,1.2430396,1.2536645,1.2377272,1.2085087,1.2536645,1.3067891,1.2138211,1.258977,1.2430396,1.0889784,1.1181969,1.2191336,1.1952275,1.2058524,1.2988204,1.2616332,1.224446,1.1633528,1.2563208,1.2430396,1.2217898,1.2403834,1.1872588,1.0066353,1.2350709,1.2430396,1.282883,1.2483521,1.258977,1.2616332,1.2058524,1.2138211,1.2058524,1.1899151,1.224446,1.2271023,1.1978838,1.2696019,1.2642895,1.2164774
