,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127,val_128,val_129,val_130,val_131,val_132,val_133,val_134,val_135,val_136,val_137,val_138,val_139,val_140,val_141,val_142,val_143,val_144,val_145,val_146,val_147,val_148,val_149,val_150,val_151,val_152,val_153,val_154,val_155,val_156,val_157,val_158,val_159,val_160,val_161,val_162,val_163,val_164,val_165,val_166,val_167,val_168,val_169,val_170,val_171,val_172,val_173,val_174,val_175,val_176,val_177,val_178,val_179,val_180,val_181,val_182,val_183,val_184,val_185,val_186,val_187,val_188,val_189,val_190,val_191
2020-10-20.out.0,4.0,1.2102582,-1.1964501,-0.0625293,1.2096421,-1.1963231,-0.0606435,1.2105963,-1.1962893,-0.0614023,1.2110095,-1.1962037,-0.0610642,1.2131133,-1.1959422,-0.0610116,1.2141802,-1.1958528,-0.0613873,1.2149766,-1.195813,-0.0619208,1.2158106,-1.1957837,-0.0625744,1.2174636,-1.1957371,-0.0640245,1.2181398,-1.1956935,-0.0643777,1.2188987,-1.1956702,-0.0650238,1.2255105,-1.1947633,-0.064032,1.2358114,-1.1935822,-0.0646406,1.2351352,-1.1936806,-0.0647984,1.2379979,-1.1933628,-0.0650614,1.2316265,-1.1941022,-0.0647684,1.2166446,-1.1959234,-0.0648435,1.2165244,-1.1959475,-0.0649186,1.2161487,-1.1959505,-0.0645279,1.2162614,-1.1959565,-0.0647083,1.2159383,-1.1959595,-0.0643701,1.2154875,-1.1959602,-0.0638743,1.2155627,-1.195946,-0.0638217,1.2166296,-1.1958558,-0.0641898,1.2168475,-1.1958926,-0.0647759,1.2171104,-1.1958821,-0.0649712,1.217118,-1.1958648,-0.064821,1.217396,-1.1958445,-0.0649487,1.2173283,-1.195837,-0.0647984,1.2170503,-1.1958686,-0.0647759,1.2177491,-1.195849,-0.0653845,1.2183276,-1.1958287,-0.0658503,1.218553,-1.1958363,-0.0661809,1.2178167,-1.1959204,-0.0661283,1.2174486,-1.1959151,-0.0656625,1.2180947,-1.1958085,-0.0653995,1.2171104,-1.1958513,-0.0646782,1.2161638,-1.1959384,-0.0644303,1.2172532,-1.195843,-0.0647684,1.2173133,-1.1958791,-0.0651741,1.2172382,-1.1958723,-0.0650313,1.2181323,-1.1957927,-0.0652943,1.217967,-1.1958197,-0.0653619,1.2169902,-1.1959129,-0.0651215,1.21687,-1.1959227,-0.0650839,1.2173584,-1.195961,-0.0659931,1.2184178,-1.1958828,-0.0664514,1.2176965,-1.1959354,-0.0661358,1.2179595,-1.195837,-0.0655197,1.2175613,-1.1958828,-0.0654897,1.2173359,-1.1958979,-0.0653769,1.2172382,-1.195855,-0.064866,1.2166596,-1.1959354,-0.0649637,1.217148,-1.1958941,-0.0651215,1.2551811,-1.1912786,-0.0650013,1.2559701,-1.1911817,-0.0649938,1.2529722,-1.1915769,-0.0652943,1.2545876,-1.1913244,-0.0647684,1.2543396,-1.1913778,-0.0649787,1.2552262,-1.191371,-0.0659104,1.2548581,-1.191347,-0.0652793,1.2549858,-1.19135,-0.0654446,1.2550384,-1.1913522,-0.0655272,1.2549858,-1.191356,-0.0655047
2020-10-20.out.1,4.0,1.2550985,-1.1913552,-0.0656174,1.2551436,-1.191359,-0.0657,1.2547003,-1.1913778,-0.0653845,1.2547153,-1.1913793,-0.0654145,1.2547379,-1.1913815,-0.0654596,1.2546777,-1.1913778,-0.0653544,1.2544523,-1.19138,-0.0651365,1.25452,-1.1913725,-0.0651365,1.2546251,-1.1913763,-0.0652868,1.2548956,-1.1913763,-0.0655948,1.2548506,-1.1913778,-0.0655573,1.2545726,-1.1913815,-0.0652793,1.2544899,-1.1913815,-0.0651816,1.25455,-1.19138,-0.0652417,1.2527919,-1.1916009,-0.0653168,1.2347896,-1.1937761,-0.0652943,1.2394029,-1.1932216,-0.0653244,1.2393428,-1.1932494,-0.0655197,1.2393052,-1.1932591,-0.0655723,1.2391775,-1.1932862,-0.06567,1.2391625,-1.1932824,-0.0656174,1.2391249,-1.1932922,-0.06567,1.2553464,-1.1913229,-0.0656024,1.2538588,-1.1915032,-0.0656024,1.2537611,-1.1914935,-0.0653995,1.2534606,-1.1915138,-0.0652567,1.2531826,-1.1915093,-0.0649036,1.2531976,-1.191507,-0.0648961,1.2528895,-1.1914995,-0.0644828,1.2530924,-1.1914957,-0.0646782,1.2533103,-1.1914882,-0.064851,1.2532352,-1.191489,-0.0647759,1.253686,-1.191483,-0.0652267,1.2536409,-1.1914739,-0.0650839,1.2536785,-1.1914664,-0.0650614,1.2535357,-1.1914679,-0.0649186,1.2427013,-1.1927798,-0.0649337,1.2271785,-1.1946499,-0.0648585,1.2275767,-1.1945995,-0.064836,1.2272912,-1.1946491,-0.0649712,1.2272161,-1.1946694,-0.0650839,1.2543472,-1.1914093,-0.0652793,1.2533103,-1.191525,-0.0651891,1.2530098,-1.1914762,-0.0644077,1.2528294,-1.1914612,-0.0640621,1.2525289,-1.1914754,-0.0638592,1.2529797,-1.1914634,-0.0642574,1.2530248,-1.1914627,-0.0643025,1.2530774,-1.1914559,-0.0643025,1.2532953,-1.1914499,-0.0644828,1.2537761,-1.1914371,-0.0649036,1.253686,-1.1914296,-0.0647308,1.2536634,-1.1914259,-0.0646707,1.2536935,-1.1914244,-0.0646857,1.2531826,-1.1914259,-0.0641372,1.2535282,-1.1914274,-0.0645279,1.2535808,-1.1914221,-0.064543,1.253408,-1.1914574,-0.0646782,1.2532502,-1.19148,-0.0647158,1.2535132,-1.1914574,-0.0647909,1.2535733,-1.1914484,-0.0647759,1.2533103,-1.1914649,-0.0646406,1.2533103,-1.1914296,-0.0643176,1.2525589,-1.191498,-0.0641072
2020-10-20.out.2,4.0,1.2534531,-1.1913785,-0.064002,1.2540616,-1.1913177,-0.0641222,1.2540767,-1.1913139,-0.0640997,1.2538963,-1.1913079,-0.0638367,1.254287,-1.1912793,-0.0640245,1.2545726,-1.1912974,-0.0645054,1.2547379,-1.1912921,-0.0646331,1.2549482,-1.1912823,-0.0647834,1.2550008,-1.1912801,-0.0648134,1.2552112,-1.1912808,-0.0650614,1.2552563,-1.1912846,-0.065144,1.254843,-1.1912876,-0.0647083,1.2544298,-1.1912899,-0.0642725,1.2545049,-1.1912921,-0.0643777,1.2542495,-1.1912899,-0.0640696,1.2544523,-1.1912914,-0.06431,1.2545049,-1.1913154,-0.064588,1.2543246,-1.1913079,-0.0643176,1.254272,-1.1913101,-0.06428,1.2542194,-1.1913079,-0.0642048,1.254287,-1.1913041,-0.0642424,1.2546026,-1.1913004,-0.064558,1.2546327,-1.1912959,-0.064558,1.2547153,-1.1912974,-0.0646632,1.2546176,-1.1912974,-0.0645505,1.2547679,-1.1912959,-0.0647158,1.2545425,-1.1912959,-0.0644603,1.2546702,-1.1912974,-0.0646181,1.2547228,-1.1912936,-0.0646331,1.2547303,-1.1912936,-0.0646481,1.2545425,-1.1912936,-0.0644303,1.2544749,-1.1912951,-0.0643701,1.2544523,-1.1912921,-0.0643176,1.2543321,-1.1912936,-0.0641973,1.2532652,-1.1913981,-0.0639644,1.2539715,-1.1913522,-0.0643326,1.2511089,-1.1917121,-0.0644678,1.2514244,-1.1917114,-0.0648059,1.2521532,-1.1916415,-0.0649787,1.2515972,-1.1916896,-0.0647984,1.2511614,-1.1916678,-0.0641147,1.2512441,-1.1916678,-0.0642048,1.2515446,-1.1916618,-0.0644828,1.2515221,-1.1916565,-0.0644077,1.251492,-1.191634,-0.0641673,1.2514845,-1.1916385,-0.0642048,1.2515146,-1.1916475,-0.0643176,1.2513868,-1.1916415,-0.0641147,1.2514244,-1.1916415,-0.0641673,1.2515897,-1.191634,-0.06428,1.2517475,-1.1916362,-0.0644828,1.2517024,-1.1916565,-0.0646106,1.2511389,-1.1916505,-0.0639269,1.2512065,-1.1916678,-0.0641598,1.2512817,-1.191646,-0.0640471,1.2512892,-1.191649,-0.0640771,1.251184,-1.1916437,-0.0639118,1.251214,-1.1916422,-0.0639344,1.2507332,-1.1916843,-0.0637916,1.2409356,-1.1928752,-0.0638442,1.25177,-1.1915491,-0.0636939,1.2534005,-1.1913162,-0.0633709,1.2541668,-1.1912072,-0.0632206,1.2538438,-1.1912313,-0.0630778
2020-10-20.out.3,4.0,1.2541142,-1.1912215,-0.0632882,1.2540391,-1.1912185,-0.0631755,1.2543697,-1.1912132,-0.0635061,1.2539039,-1.1912042,-0.0628975,1.2533103,-1.1911997,-0.0621912,1.2538513,-1.1911922,-0.0627247,1.2539865,-1.1911839,-0.0628073,1.2541217,-1.1911742,-0.0628599,1.2540391,-1.1911651,-0.0626871,1.2546402,-1.1911614,-0.0633183,1.2550309,-1.1911539,-0.0636864,1.2548806,-1.1911509,-0.0634986,1.2548055,-1.1911486,-0.0633934,1.2543922,-1.1911471,-0.0629125,1.2542119,-1.1911464,-0.0627022,1.2540316,-1.1911449,-0.0624918,1.2545575,-1.1911373,-0.0630027,1.2538963,-1.1911396,-0.0622964,1.2540842,-1.1911103,-0.0622288,1.2539339,-1.191108,-0.062041,1.25452,-1.1911005,-0.062627,1.2551661,-1.1910945,-0.0632882,1.253701,-1.1910885,-0.0616052,1.2530022,-1.1910825,-0.0607562,1.2533103,-1.1910787,-0.0610717,1.253686,-1.1910697,-0.0614098,1.2540241,-1.1910622,-0.0617179,1.2545124,-1.1910509,-0.0621612,1.2548205,-1.1910404,-0.0624091,1.2549182,-1.1910329,-0.0624467,1.2551736,-1.1910276,-0.0626871,1.2550384,-1.1910216,-0.0624768,1.2549557,-1.1910201,-0.0623791,1.2550234,-1.1910179,-0.0624317,1.2523861,-1.1913657,-0.0626871,1.2175087,-1.1956048,-0.0628299,1.2161713,-1.1957761,-0.0629276,1.2166972,-1.1957205,-0.0630027,1.2167799,-1.1957461,-0.0633333,1.2540616,-1.191235,-0.0633558,1.2580212,-1.1907647,-0.063431,1.2580813,-1.1907662,-0.0635136,1.2580813,-1.1907699,-0.0635437,1.2580212,-1.1907774,-0.0635512,1.2580663,-1.1907827,-0.0636489,1.241146,-1.1928211,-0.0635737,1.2575028,-1.190794,-0.0631304,1.2573676,-1.1907992,-0.0630177,1.2573751,-1.1908015,-0.0630553,1.2578635,-1.190803,-0.0636113,1.2578184,-1.1908045,-0.0635737,1.2578334,-1.1908067,-0.0636038,1.2577733,-1.1908098,-0.0635662,1.2574051,-1.1908135,-0.063198,1.2574277,-1.1908135,-0.0632206,1.2573375,-1.190818,-0.063168,1.2573826,-1.190821,-0.0632356,1.25733,-1.1908218,-0.0631905,1.2577357,-1.1908248,-0.0636714,1.2578334,-1.1908248,-0.0637766,1.2578559,-1.1908248,-0.0637991,1.2577583,-1.1908323,-0.0637616,1.2579912,-1.1908345,-0.0640471,1.2579762,-1.1908391,-0.0640621
2020-10-20.out.4,4.0,1.2578559,-1.1908413,-0.0639569,1.257901,-1.1908451,-0.064032,1.257901,-1.1908526,-0.0641147,1.2580212,-1.1908541,-0.0642574,1.2580964,-1.1908578,-0.0643777,1.257916,-1.1908706,-0.064295,1.2577057,-1.1908909,-0.0642499,1.2579085,-1.1908691,-0.064265,1.2574051,-1.1908744,-0.0637616,1.2576005,-1.1908796,-0.0640245,1.2575779,-1.1908826,-0.064032,1.2575479,-1.1908856,-0.0640245,1.2575178,-1.1908909,-0.064032,1.2574502,-1.1908947,-0.064002,1.2575704,-1.1908947,-0.0641297,1.2573976,-1.1908962,-0.0639494,1.2573976,-1.1908962,-0.0639494,1.2574051,-1.1908984,-0.0639794,1.25733,-1.1908969,-0.0638818,1.2572624,-1.1908999,-0.0638367,1.2571346,-1.1909007,-0.063709,1.2506656,-1.1917286,-0.0641297,1.2571121,-1.1909608,-0.0642274,1.2572323,-1.190924,-0.0640245,1.2572999,-1.1909037,-0.0639118,1.2569618,-1.1909059,-0.0635587,1.2569243,-1.1909097,-0.0635437,1.256496,-1.1909089,-0.0630553,1.2565035,-1.1909074,-0.0630553,1.2568867,-1.1909059,-0.063476,1.2569243,-1.1909044,-0.0634986,1.2569618,-1.1909059,-0.0635587,1.2569994,-1.1909022,-0.0635587,1.2568041,-1.1908984,-0.0633107,1.2571271,-1.1908962,-0.0636489,1.2571722,-1.1908962,-0.0636939,1.2504176,-1.1917211,-0.0637766,1.2573075,-1.1908984,-0.0638743,1.2572699,-1.1908954,-0.0637991,1.2572774,-1.1908999,-0.0638517,1.2574427,-1.1908947,-0.0639794,1.2572549,-1.1908969,-0.0638066,1.2568491,-1.1908984,-0.0633558,1.2566914,-1.1908984,-0.063183,1.2568416,-1.1908999,-0.0633633,1.2568341,-1.1908999,-0.0633558,1.2569919,-1.1908999,-0.0635286,1.2569919,-1.1908962,-0.0634986,1.2571497,-1.1908932,-0.0636489,1.2571271,-1.1908916,-0.0636038,1.2569769,-1.1908894,-0.0634234,1.2570069,-1.1908871,-0.0634234,1.2571572,-1.1908871,-0.0636038,1.257037,-1.1908856,-0.0634535,1.2571722,-1.1908841,-0.0635963,1.2558949,-1.1908819,-0.0621462,1.2563908,-1.1908804,-0.0626796,1.2566613,-1.1908781,-0.0629651,1.2569017,-1.1908766,-0.0632206,1.2567064,-1.1908751,-0.0629877,1.2568041,-1.1908706,-0.0630553,1.2567965,-1.1908669,-0.0630102,1.2566763,-1.1908623,-0.0628299,1.2566914,-1.1908586,-0.0628224
2020-10-20.out.5,4.0,1.256481,-1.1908586,-0.0625819,1.2569543,-1.1908563,-0.0630929,1.255384,-1.1909938,-0.0626045,1.2157806,-1.1957694,-0.0624242,1.218553,-1.1954568,-0.0626345,1.2495536,-1.1917377,-0.0629576,1.2524462,-1.1913875,-0.0629576,1.2526191,-1.1913733,-0.0630252,1.2528069,-1.1913688,-0.063183,1.2527768,-1.1913688,-0.063153,1.2527919,-1.191365,-0.0631379,1.2527844,-1.1913673,-0.063153,1.2524087,-1.1913635,-0.0626946,1.2520856,-1.1913582,-0.0622814,1.252296,-1.1913605,-0.0625444,1.2525815,-1.1913507,-0.0627698,1.2539264,-1.1912005,-0.06289,1.255076,-1.1910637,-0.062905,1.2555643,-1.1910194,-0.0630403,1.2550684,-1.1910306,-0.062597,1.2543021,-1.1911095,-0.0624617,1.2525665,-1.1912192,-0.0615451,1.2517851,-1.191214,-0.0606209,1.2511915,-1.1912102,-0.0599222,1.2494484,-1.1913567,-0.0593211,1.2491929,-1.1913845,-0.059291,1.2499217,-1.1913515,-0.0598095,1.250643,-1.1913387,-0.0604932,1.2510938,-1.1913086,-0.0607186,1.2520555,-1.1912666,-0.0614098,1.2521006,-1.1912628,-0.0614249,1.2525665,-1.1912185,-0.0615301,1.2528445,-1.1912207,-0.0618606,1.2530924,-1.1911952,-0.0619057,1.2535357,-1.1912005,-0.0624542,1.2535808,-1.1911997,-0.0624918,1.253686,-1.1911959,-0.0625744,1.2539414,-1.1911959,-0.0628599,1.2539114,-1.1911944,-0.0628149,1.2549107,-1.1910802,-0.062875,1.2551361,-1.1909976,-0.0623641,1.2523937,-1.1913071,-0.0621612,1.2407553,-1.1927467,-0.0624467,1.2415517,-1.1926671,-0.062597,1.2434827,-1.1924304,-0.0625744,1.2548806,-1.1910419,-0.0624918,1.2544974,-1.191069,-0.0623039,1.2543772,-1.1910802,-0.0622739,1.2170203,-1.1955943,-0.0621912,1.2166747,-1.1956349,-0.0621762,1.2470366,-1.1919616,-0.0622138,1.2476226,-1.1918985,-0.0622964,1.2476301,-1.1918714,-0.0620485,1.2477053,-1.1918729,-0.0621462,1.2473221,-1.1918909,-0.0618832,1.247555,-1.1918842,-0.0620861,1.2476602,-1.1918782,-0.0621462,1.2482988,-1.1918263,-0.0623791,1.2480809,-1.1918579,-0.0624317,1.2479156,-1.1918579,-0.0622438,1.2478555,-1.1918594,-0.0621837,1.2479307,-1.1918579,-0.0622513,1.2477053,-1.1918601,-0.0620335,1.2477654,-1.1918631,-0.0621161
2020-10-20.out.6,4.0,1.2554366,-1.190948,-0.0622438,1.2447675,-1.1922328,-0.0621837,1.2521157,-1.1912831,-0.0616277,1.2497189,-1.1914289,-0.0602903,1.2508985,-1.191223,-0.0597193,1.2406877,-1.1924567,-0.0596893,1.2332869,-1.1935086,-0.0611243,1.2214157,-1.194976,-0.0613948,1.2168775,-1.1955057,-0.0611995,1.2171555,-1.1954606,-0.0610943,1.2170654,-1.1954854,-0.061222,1.2167122,-1.1955327,-0.0612671,1.2160135,-1.1956251,-0.0613422,1.2160435,-1.1956326,-0.0614474,1.2177566,-1.195426,-0.0614549,1.2339256,-1.1934785,-0.0615676,1.2337978,-1.1934958,-0.0615827,1.2338429,-1.1934958,-0.0616352,1.2337903,-1.1934958,-0.0615751,1.2338054,-1.1934988,-0.0616202,1.233903,-1.1935026,-0.061763,1.2340909,-1.1935101,-0.062041,1.2341735,-1.1935086,-0.0621236,1.2342186,-1.1935086,-0.0621762,1.2334372,-1.1935026,-0.061237,1.2490727,-1.1916385,-0.0615075,1.2491629,-1.191649,-0.0617029,1.2489299,-1.1916498,-0.0614549,1.2484867,-1.1916475,-0.0609365,1.2549557,-1.1908774,-0.0610567,1.2162539,-1.195553,-0.0609365,1.2153598,-1.1956244,-0.0605909,1.2409582,-1.1925251,-0.0606209,1.2563758,-1.1906805,-0.0608313,1.2569543,-1.1906415,-0.0611018,1.2571722,-1.1906362,-0.0613047,1.2573075,-1.1906347,-0.0614474,1.2572173,-1.1906287,-0.0612821,1.2568116,-1.1906197,-0.0607487,1.2567965,-1.1906219,-0.0607562,1.2572849,-1.1906234,-0.0613122,1.2568867,-1.1906219,-0.0608614,1.2567064,-1.1906197,-0.0606284,1.2564659,-1.1906204,-0.060373,1.2565636,-1.1906167,-0.0604481,1.2579912,-1.1906144,-0.0620184,1.2578184,-1.1906106,-0.061793,1.2570295,-1.1906091,-0.0608914,1.2565862,-1.1906121,-0.0604256,1.2569017,-1.1906106,-0.0607712,1.2575479,-1.1906069,-0.0614549,1.2568867,-1.1906039,-0.0606961,1.2570821,-1.1906016,-0.0608839,1.2577883,-1.1906009,-0.0616728,1.2575629,-1.1906001,-0.0614098,1.2570896,-1.1906016,-0.0608914,1.2569693,-1.1906046,-0.0607862,1.2565185,-1.1906069,-0.0602978,1.2564434,-1.1906039,-0.0602002,1.2568867,-1.1906016,-0.060666,1.257315,-1.1906001,-0.0611318,1.2571948,-1.1905979,-0.0609741,1.2574427,-1.1905956,-0.0612295,1.257315,-1.1905941,-0.0610717
2020-10-20.out.7,4.0,1.2572999,-1.1905941,-0.0610642,1.257871,-1.1905941,-0.0616954,1.2579461,-1.1905941,-0.061778,1.2576155,-1.1905964,-0.0614324,1.2575404,-1.1905994,-0.0613723,1.2572624,-1.1906039,-0.0611168,1.2570745,-1.1906054,-0.060914,1.2568867,-1.1906076,-0.0607261,1.2567665,-1.1906076,-0.0605909,1.2566688,-1.1906061,-0.0604631,1.2570069,-1.1906031,-0.0608163,1.2570971,-1.1905994,-0.0608764,1.2571497,-1.1905979,-0.0609215,1.2569168,-1.1905964,-0.060651,1.2571647,-1.1905941,-0.060914,1.2572774,-1.1905911,-0.0610116,1.2575028,-1.1905904,-0.0612445,1.2576906,-1.1905904,-0.0614549,1.2576681,-1.1905904,-0.0614399,1.2576756,-1.1905911,-0.0614474,1.2578184,-1.1905926,-0.0616277,1.257608,-1.1905964,-0.0614249,1.2566237,-1.1906332,-0.060666,1.2167874,-1.1954636,-0.0607036,1.2173659,-1.1954215,-0.0609665,1.2340383,-1.193432,-0.0612521,1.2341585,-1.1934417,-0.061485,1.2340984,-1.1934748,-0.0617254,1.2332869,-1.1934778,-0.0608463,1.2387642,-1.1927918,-0.060636,1.240282,-1.1926175,-0.0607111,1.246736,-1.1917797,-0.0602002,1.2460373,-1.1918323,-0.0599071,1.2462702,-1.1918271,-0.0601175,1.2466834,-1.1918136,-0.0604556,1.2534831,-1.1910089,-0.0606134,1.2162689,-1.1955139,-0.0605909,1.2166446,-1.1954651,-0.0605608,1.2157355,-1.19558,-0.0605984,1.2157054,-1.1955613,-0.0603955,1.2175537,-1.1953524,-0.0605308,1.2275767,-1.1941788,-0.0609215,1.2374344,-1.1929631,-0.0607261,1.2374118,-1.1929669,-0.0607411,1.2377574,-1.1929421,-0.0608914,1.2483138,-1.1915889,-0.0602002,1.2544749,-1.1908255,-0.0600424,1.2159684,-1.1954974,-0.060095,1.2157205,-1.1955237,-0.0600649,1.2158858,-1.1955335,-0.0603354,1.2167799,-1.1954688,-0.0607411,1.2201459,-1.1949121,-0.0593587,1.2238049,-1.1944613,-0.059291,1.2232489,-1.1945469,-0.0594639,1.2232264,-1.1945379,-0.0593587,1.2229559,-1.1945304,-0.058983,1.2230761,-1.1945004,-0.0588327,1.2526191,-1.1909285,-0.0589154,1.2528895,-1.1909157,-0.0590957,1.2531751,-1.1909082,-0.0593512,1.2547454,-1.1907391,-0.059539,1.2549482,-1.1907339,-0.0597268,1.2547454,-1.1907264,-0.0594188,1.254242,-1.1907158,-0.0587726
2020-10-20.out.8,4.0,1.2541443,-1.1907128,-0.0586374,1.2543697,-1.1907158,-0.0589079,1.2547454,-1.1906971,-0.0591558,1.2548355,-1.190694,-0.0592309,1.2550384,-1.190661,-0.0591558,1.2555268,-1.190664,-0.0597268,1.2556695,-1.1906565,-0.059817,1.2556921,-1.1906565,-0.0598395,1.2560828,-1.1906535,-0.0602453,1.2560227,-1.190655,-0.0601927,1.2561879,-1.190655,-0.0603805,1.2561429,-1.1906602,-0.060373,1.2561203,-1.1906655,-0.060403,1.2560001,-1.1906693,-0.0603054,1.2559024,-1.1906753,-0.0602528,1.2559325,-1.1906805,-0.0603354,1.2560001,-1.1906828,-0.0604256,1.2559701,-1.190691,-0.0604631,1.2557071,-1.1906918,-0.0601776,1.2556094,-1.1906955,-0.0601025,1.2554742,-1.1907008,-0.0600048,1.2553765,-1.1907031,-0.0599147,1.2555343,-1.1907068,-0.060125,1.2556921,-1.1907031,-0.0602678,1.2557447,-1.1906805,-0.0601175,1.255399,-1.1907098,-0.0600048,1.2555343,-1.1907023,-0.06008,1.2556545,-1.1906933,-0.0601326,1.2557597,-1.1906895,-0.0602227,1.2557522,-1.1906986,-0.0602903,1.2558724,-1.190682,-0.0602753,1.254843,-1.1907887,-0.0601025,1.2547829,-1.1907962,-0.0601175,1.2559701,-1.1906783,-0.0603504,1.2561654,-1.1906625,-0.0604256,1.2558724,-1.1906422,-0.0599071,1.2558123,-1.190664,-0.0600424,1.2556395,-1.1906918,-0.0601025,1.2558348,-1.1907046,-0.0604481,1.2557522,-1.1907023,-0.0603279,1.2561278,-1.190646,-0.0602302,1.2557972,-1.1906948,-0.0603054,1.2557296,-1.1907023,-0.0603054,1.2554667,-1.1907181,-0.0601551,1.2553014,-1.1907106,-0.0599071,1.2505604,-1.1913071,-0.0601175,1.247277,-1.1916738,-0.0598245,1.2477578,-1.1916092,-0.0597644,1.2469314,-1.1917234,-0.0598996,1.2473146,-1.1916926,-0.0600424,1.248945,-1.1914957,-0.0600499,1.2485017,-1.1915378,-0.0599447,1.2493131,-1.1914657,-0.0601851,1.249516,-1.1914439,-0.0602077,1.2495686,-1.1914491,-0.0603204,1.24896,-1.1914807,-0.0599222,1.2490051,-1.1914476,-0.0596742,1.2488473,-1.1914259,-0.0592986,1.2472319,-1.1916167,-0.0592535,1.2475024,-1.1915821,-0.0592309,1.2480509,-1.1915115,-0.0591934,1.2474648,-1.1915874,-0.0592309,1.247818,-1.1915431,-0.0592234,1.2476677,-1.1915686,-0.0592835
2020-10-20.out.9,4.0,1.2513117,-1.1911328,-0.0593436,1.2510262,-1.1911516,-0.0592009,1.2514845,-1.191078,-0.0590281,1.2516348,-1.1910652,-0.0590807,1.251755,-1.1910645,-0.0592084,1.2520706,-1.1910539,-0.0594639,1.2520856,-1.1910479,-0.0594188,1.2519729,-1.1910209,-0.0590431,1.2514996,-1.1910261,-0.0585698,1.251447,-1.1910284,-0.0585247,1.2534681,-1.1907857,-0.0585547,1.2547529,-1.190646,-0.0586975,1.253423,-1.1908188,-0.0588102,1.2535733,-1.1908218,-0.058998,1.2534906,-1.1908225,-0.0589154,1.2536334,-1.190818,-0.0590281,1.2535207,-1.1908098,-0.0588327,1.2532953,-1.1908173,-0.0586524,1.2532352,-1.1908173,-0.0585848,1.2531976,-1.1908135,-0.0585096,1.2534531,-1.1908098,-0.0587576,1.2534305,-1.190806,-0.0586975,1.2535282,-1.190806,-0.0588027,1.2535808,-1.1908022,-0.0588327,1.2533704,-1.1908098,-0.0586599,1.2527844,-1.1908834,-0.05869,1.2530548,-1.1908533,-0.0587125,1.2529046,-1.1908706,-0.058705,1.2531074,-1.1908533,-0.0587726,1.25313,-1.1908481,-0.0587501,1.2532051,-1.1908443,-0.0587952,1.2534906,-1.1908113,-0.0588102,1.2534531,-1.190815,-0.0588027,1.253438,-1.1908188,-0.0588252,1.2535282,-1.1908165,-0.0589003,1.245331,-1.1917888,-0.0587125,1.2541668,-1.1907218,-0.0587426,1.255354,-1.1905468,-0.0584571,1.254257,-1.1906535,-0.0582091,1.2412587,-1.1922501,-0.0584195,1.2543096,-1.1906445,-0.0581866,1.2553239,-1.1905558,-0.0584946,1.25316,-1.190809,-0.058412,1.2526792,-1.1907985,-0.0577884,1.2524462,-1.1908113,-0.0576456,1.2544223,-1.1905881,-0.0577959,1.25455,-1.1905768,-0.0578334,1.2546176,-1.1905693,-0.0578409,1.254813,-1.1905671,-0.0580363,1.2549407,-1.1905603,-0.0581189,1.2549557,-1.1905565,-0.0580964,1.2545726,-1.1905543,-0.0576456,1.2547003,-1.190552,-0.0577733,1.2544298,-1.1905475,-0.0574277,1.2547604,-1.1905438,-0.0577658,1.2547754,-1.19054,-0.0577433,1.254843,-1.190534,-0.0577658,1.2548506,-1.1905468,-0.057886,1.2545801,-1.190531,-0.0574427,1.2547078,-1.1905272,-0.0575479,1.2548731,-1.190531,-0.0577733,1.2548956,-1.1905265,-0.0577433,1.2549107,-1.190522,-0.0577358,1.2324454,-1.1932486,-0.0577583
