,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95,val_96,val_97,val_98,val_99,val_100,val_101,val_102,val_103,val_104,val_105,val_106,val_107,val_108,val_109,val_110,val_111,val_112,val_113,val_114,val_115,val_116,val_117,val_118,val_119,val_120,val_121,val_122,val_123,val_124,val_125,val_126,val_127,val_128,val_129,val_130,val_131,val_132,val_133,val_134,val_135,val_136,val_137,val_138,val_139,val_140,val_141,val_142,val_143,val_144,val_145,val_146,val_147,val_148,val_149,val_150,val_151,val_152,val_153,val_154,val_155,val_156,val_157,val_158,val_159,val_160,val_161,val_162,val_163,val_164,val_165,val_166,val_167,val_168,val_169,val_170,val_171,val_172,val_173,val_174,val_175,val_176,val_177,val_178,val_179,val_180,val_181,val_182,val_183,val_184,val_185,val_186,val_187,val_188,val_189,val_190,val_191
2020-06-09.out.0,8.0,1.2461821,-1.2001696,-0.0407486,1.2461519,-1.2001598,-0.0406278,1.2460991,-1.2001568,-0.0405447,1.246605,-1.2001621,-0.0411564,1.246386,-1.2001817,-0.0410884,1.2462426,-1.2001802,-0.0409148,1.2462577,-1.2001825,-0.0409525,1.2462124,-1.2001749,-0.0408317,1.2462048,-1.2001726,-0.0408015,1.2460991,-1.2001598,-0.0405598,1.2462803,-1.2001477,-0.040658,1.2463936,-1.2001538,-0.0408317,1.2463332,-1.200156,-0.0407939,1.2463483,-1.2001492,-0.0407486,1.2463785,-1.200147,-0.0407562,1.2463105,-1.2001507,-0.0407184,1.2462426,-1.200153,-0.0406656,1.2462577,-1.2001507,-0.040658,1.2461368,-1.2001432,-0.0404541,1.2462879,-1.2001243,-0.0404466,1.2463634,-1.2001236,-0.0405296,1.2464616,-1.2001304,-0.0407109,1.2462803,-1.2001311,-0.040507,1.2463483,-1.2001273,-0.0405523,1.2465522,-1.2001288,-0.0407939,1.2462954,-1.2001379,-0.04059,1.2466201,-1.200147,-0.0410356,1.2463105,-1.2001643,-0.0408468,1.2462426,-1.2001726,-0.0408392,1.2460764,-1.2001689,-0.0406202,1.2460915,-1.200156,-0.0405145,1.2460915,-1.200147,-0.040439,1.2464011,-1.200147,-0.0407864,1.2463785,-1.2001462,-0.0407637,1.2464389,-1.200147,-0.0408317,1.2465069,-1.2001515,-0.0409525,1.2463785,-1.200156,-0.0408392,1.246235,-1.2001515,-0.0406429,1.2463785,-1.2001439,-0.0407335,1.2467032,-1.2001538,-0.0411866,1.2464011,-1.2001787,-0.0410809,1.246454,-1.2001734,-0.0410884,1.2464087,-1.2001787,-0.0410884,1.2462728,-1.2001749,-0.0408996,1.2464162,-1.2001606,-0.0409374,1.246605,-1.2001598,-0.0411337,1.2465144,-1.2001689,-0.0411186,1.2464313,-1.2001802,-0.0411262,1.2463105,-1.2001802,-0.0409903,1.2463634,-1.2001734,-0.0409903,1.2464993,-1.2001726,-0.0411337,1.2462954,-1.2001749,-0.0409223,1.246235,-1.2001696,-0.0408166,1.2463558,-1.2001606,-0.0408619,1.2462048,-1.2001643,-0.0407335,1.246386,-1.2001545,-0.0408392,1.2462275,-1.2001553,-0.0406731,1.2463936,-1.2001621,-0.0409148,1.2463105,-1.2001621,-0.0408241,1.2462803,-1.2001568,-0.0407411,1.2463256,-1.2001507,-0.0407335,1.2462954,-1.2001439,-0.0406429,1.2462728,-1.2001432,-0.0406051,1.2463558,-1.2001364,-0.0406353
2020-06-09.out.1,8.0,1.2462728,-1.2001349,-0.0405372,1.2463105,-1.2001341,-0.0405598,1.2463483,-1.2001296,-0.0405674,1.246386,-1.2001273,-0.04059,1.2464011,-1.200122,-0.0405598,1.2463558,-1.2001266,-0.0405447,1.2464389,-1.2001356,-0.0407184,1.2463483,-1.2001356,-0.0406202,1.2462199,-1.2001311,-0.040439,1.2463332,-1.2001236,-0.0404919,1.2462803,-1.2001258,-0.0404541,1.2463181,-1.2001296,-0.0405372,1.246235,-1.2001258,-0.0404088,1.2463332,-1.2001145,-0.0404088,1.2463256,-1.2001122,-0.0403786,1.2463709,-1.2001137,-0.0404466,1.2462803,-1.200116,-0.0403635,1.2463407,-1.2001145,-0.0404239,1.2464162,-1.2001122,-0.0404768,1.246454,-1.2001145,-0.0405447,1.2463558,-1.200119,-0.0404768,1.2463709,-1.2001341,-0.0406353,1.2461897,-1.200153,-0.0406127,1.2461973,-1.200153,-0.0406127,1.2461897,-1.2001387,-0.0404768,1.2460764,-1.2001341,-0.0403031,1.2460613,-1.2001251,-0.0402049,1.2462879,-1.2001213,-0.0404239,1.2462652,-1.200119,-0.040371,1.2464918,-1.2001296,-0.0407335,1.2463558,-1.2001379,-0.040658,1.2463483,-1.2001545,-0.0408015,1.2461519,-1.200153,-0.0405674,1.2461142,-1.2001424,-0.0404239,1.2464993,-1.2001387,-0.0408241,1.2463332,-1.2001583,-0.0408166,1.2463407,-1.2001583,-0.0408241,1.2463256,-1.2001621,-0.0408392,1.2461217,-1.2001598,-0.04059,1.2461444,-1.200153,-0.0405598,1.2461746,-1.2001455,-0.0405145,1.2460764,-1.2001492,-0.040439,1.2464162,-1.200147,-0.0408015,1.246235,-1.2001583,-0.0407033,1.2460009,-1.2001711,-0.0405598,1.2463483,-1.2001583,-0.0408317,1.2462501,-1.2001568,-0.0407109,1.2461746,-1.2001553,-0.0406051,1.2462728,-1.2001477,-0.0406505,1.2461217,-1.2001387,-0.0404013,1.2465446,-1.2001606,-0.0410809,1.2461897,-1.2001802,-0.0408619,1.2460538,-1.2001711,-0.0406202,1.2462954,-1.2001606,-0.0408015,1.2463332,-1.2001643,-0.0408694,1.2462577,-1.2001674,-0.040809,1.2462803,-1.2001643,-0.0408166,1.2463785,-1.2001583,-0.0408694,1.2463634,-1.2001696,-0.0409601,1.2464162,-1.2001825,-0.0411337,1.2460311,-1.2002021,-0.040877,1.2462124,-1.2001779,-0.0408543,1.2463256,-1.2001749,-0.0409676,1.246235,-1.2001779,-0.0408845
2020-06-09.out.2,8.0,1.2462275,-1.2001734,-0.0408317,1.2461217,-1.2001621,-0.0406127,1.2462048,-1.2001636,-0.0407184,1.2461444,-1.2001568,-0.04059,1.2462199,-1.2001606,-0.0407109,1.2461821,-1.200153,-0.0405976,1.2463483,-1.2001515,-0.0407713,1.2465522,-1.2001613,-0.0410884,1.2464464,-1.2001636,-0.0409903,1.2462652,-1.2001658,-0.040809,1.2467259,-1.2001802,-0.0414585,1.2463407,-1.2002006,-0.0412093,1.2464011,-1.2002172,-0.0414358,1.2465069,-1.2002059,-0.0414434,1.2463256,-1.2002081,-0.0412697,1.246386,-1.2002119,-0.0413754,1.2462275,-1.2002142,-0.0412168,1.246303,-1.2002044,-0.0412093,1.2466126,-1.2001991,-0.0415113,1.2464389,-1.2002149,-0.0414585,1.2464162,-1.2002142,-0.0414282,1.2463332,-1.2002081,-0.0412772,1.2462879,-1.2001991,-0.0411413,1.2462879,-1.2001968,-0.0411262,1.2463332,-1.2001893,-0.0411035,1.2465522,-1.2001945,-0.0413905,1.2464011,-1.2001953,-0.0412395,1.246303,-1.20019,-0.0410733,1.2462577,-1.2002247,-0.0413452,1.2461293,-1.200258,-0.0415038,1.2454648,-1.2003018,-0.0411639,1.2459934,-1.2002753,-0.0415113,1.2459783,-1.2002451,-0.0412168,1.2464918,-1.2001945,-0.0413225,1.2464087,-1.2002028,-0.041315,1.2463634,-1.2001991,-0.0412244,1.2463483,-1.2002006,-0.0412168,1.2463332,-1.2002028,-0.0412319,1.2463634,-1.2001983,-0.0412168,1.2463634,-1.2001945,-0.0411791,1.2464918,-1.200193,-0.041315,1.2461746,-1.2001976,-0.0410054,1.2464087,-1.2001945,-0.0412319,1.2463785,-1.2001968,-0.0412168,1.2464313,-1.2001953,-0.0412621,1.2464616,-1.2001953,-0.0413074,1.2462879,-1.2002006,-0.0411564,1.2462954,-1.2001893,-0.0410582,1.2464918,-1.2001855,-0.041247,1.2462728,-1.200184,-0.0409827,1.2464011,-1.2001862,-0.0411564,1.2463634,-1.200184,-0.0410884,1.2464162,-1.2001802,-0.0411111,1.2464616,-1.2001764,-0.0411262,1.246235,-1.2001802,-0.0409072,1.2463785,-1.2001749,-0.0410205,1.2465295,-1.2001726,-0.0411639,1.2463105,-1.2001787,-0.0409827,1.246386,-1.2001862,-0.0411413,1.2463483,-1.2001825,-0.0410507,1.2463709,-1.2001734,-0.0409978,1.2462199,-1.2001817,-0.0409072,1.2461368,-1.2001877,-0.0408694,1.2463332,-1.2001658,-0.0408845
2020-06-09.out.3,8.0,1.2461746,-1.2001658,-0.0407109,1.2463181,-1.2001689,-0.0408921,1.2462652,-1.2001689,-0.0408317,1.2461746,-1.2001643,-0.0406958,1.2464464,-1.2001545,-0.0409072,1.2462577,-1.2001606,-0.0407486,1.2462199,-1.2001621,-0.040726,1.2462577,-1.2001515,-0.0406731,1.2462048,-1.2001492,-0.04059,1.246303,-1.2001492,-0.0407033,1.2464011,-1.200156,-0.0408694,1.2462728,-1.2001507,-0.0406807,1.2461821,-1.2001523,-0.04059,1.246167,-1.2001417,-0.0404768,1.2463483,-1.2001439,-0.0407033,1.2463332,-1.2001455,-0.0406958,1.2462728,-1.2001455,-0.0406278,1.2461066,-1.2001402,-0.0403937,1.2462501,-1.2001296,-0.0404617,1.2460538,-1.2001288,-0.0402276,1.2463332,-1.2001251,-0.040507,1.2463105,-1.2001205,-0.0404466,1.2463256,-1.2001288,-0.0405372,1.2464993,-1.2001349,-0.0407864,1.2461293,-1.2001417,-0.0404315,1.2464767,-1.2001326,-0.0407335,1.2462728,-1.2001402,-0.0405825,1.2461595,-1.2001341,-0.0403937,1.2462954,-1.2001251,-0.0404692,1.2462426,-1.2001175,-0.0403408,1.246303,-1.2001251,-0.0404768,1.2462275,-1.2001273,-0.0404088,1.2461444,-1.2001266,-0.0403031,1.2462652,-1.200116,-0.0403484,1.2462577,-1.2001183,-0.0403635,1.2462501,-1.2001266,-0.0404239,1.2462577,-1.2001183,-0.0403559,1.2460764,-1.2001288,-0.0402502,1.2456838,-1.2001772,-0.0402653,1.2461142,-1.2001107,-0.0401294,1.246235,-1.2001047,-0.0402049,1.2461746,-1.2000994,-0.0400916,1.2461595,-1.2000926,-0.0400161,1.2460764,-1.2000866,-0.0398651,1.2462879,-1.2000926,-0.0401596,1.246167,-1.2000911,-0.040001,1.2462199,-1.2000798,-0.0399557,1.2466352,-1.2000835,-0.0404617,1.2463407,-1.2001047,-0.0403257,1.246386,-1.2001047,-0.0403862,1.246386,-1.2001069,-0.0404013,1.2461444,-1.200116,-0.0402125,1.246235,-1.2001054,-0.04022,1.2461821,-1.2001047,-0.0401521,1.2460991,-1.2001122,-0.0401294,1.246167,-1.2001017,-0.0400992,1.2460764,-1.2000956,-0.0399482,1.2463634,-1.2000835,-0.0401596,1.246386,-1.2001047,-0.0403786,1.2462954,-1.2001145,-0.040371,1.2461293,-1.2001387,-0.0404013,1.2460991,-1.2001296,-0.0402955,1.2460387,-1.2001243,-0.0401672,1.2460538,-1.2001251,-0.0401974
2020-06-09.out.4,8.0,1.2460462,-1.2001107,-0.0400463,1.2461973,-1.2001092,-0.0402125,1.2461444,-1.2001115,-0.0401747,1.2463709,-1.2001024,-0.0403408,1.246084,-1.2001107,-0.0400916,1.2460613,-1.2001069,-0.0400312,1.2462124,-1.2001032,-0.0401747,1.2460915,-1.2001085,-0.0400841,1.2460613,-1.2001069,-0.0400388,1.2460915,-1.2001017,-0.0400161,1.2461142,-1.2000986,-0.0400161,1.246167,-1.2000949,-0.0400463,1.2462275,-1.2001017,-0.0401747,1.2461066,-1.2001001,-0.0400312,1.246084,-1.2000956,-0.0399557,1.246016,-1.2000986,-0.0399104,1.246084,-1.2000873,-0.0398802,1.2459632,-1.2000835,-0.0397141,1.2461368,-1.200076,-0.0398349,1.2460009,-1.2000775,-0.0396839,1.2460915,-1.2000669,-0.0396914,1.2460538,-1.2000692,-0.0396763,1.2459632,-1.2000669,-0.0395555,1.2461746,-1.2000654,-0.039782,1.2462728,-1.2000737,-0.0399633,1.2460085,-1.2000752,-0.0396914,1.2459707,-1.2000782,-0.0396763,1.2459858,-1.2000707,-0.0396159,1.2459707,-1.2000609,-0.0395026,1.2459934,-1.2000526,-0.0394573,1.2458801,-1.200042,-0.0392308,1.2461595,-1.2000307,-0.0394422,1.2460009,-1.2000284,-0.0392383,1.2464162,-1.2000337,-0.0397594,1.2461444,-1.2000503,-0.0396008,1.2460764,-1.2000473,-0.0394951,1.2458272,-1.2000964,-0.0396763,1.2461519,-1.2000858,-0.0399406,1.2469297,-1.2000798,-0.0407637,1.2464767,-1.200122,-0.0406429,1.2461142,-1.2001273,-0.0402804,1.2459707,-1.2001183,-0.0400388,1.2463105,-1.2001379,-0.0406051,1.2464389,-1.2001296,-0.0406731,1.2463558,-1.2001417,-0.0406807,1.2460538,-1.200147,-0.0403937,1.2462199,-1.2001364,-0.0404919,1.2461444,-1.2001349,-0.0403862,1.2461444,-1.2001273,-0.0403182,1.2461897,-1.2001281,-0.040371,1.2461293,-1.2001281,-0.0403031,1.2462879,-1.2001236,-0.040439,1.2462577,-1.200122,-0.0404013,1.246084,-1.2001236,-0.0402125,1.2461142,-1.2001168,-0.0401823,1.2460538,-1.2001168,-0.0401218,1.2461066,-1.2001107,-0.0401218,1.2460538,-1.2001107,-0.0400614,1.2463483,-1.2001085,-0.040371,1.2462577,-1.2001145,-0.0403257,1.2461368,-1.2001062,-0.0401067,1.2462652,-1.2001054,-0.0402502,1.2463634,-1.2000956,-0.0402653,1.2462048,-1.2001168,-0.040288
2020-06-09.out.5,8.0,1.2461066,-1.2001047,-0.040069,1.2464011,-1.2001017,-0.040371,1.2464464,-1.2001039,-0.040439,1.2463936,-1.2001107,-0.0404466,1.2461217,-1.2001145,-0.0401747,1.2462426,-1.2001122,-0.040288,1.2463936,-1.2001122,-0.0404541,1.2460991,-1.200119,-0.0401823,1.2462275,-1.2001153,-0.0403031,1.246303,-1.2001153,-0.0403862,1.2462199,-1.2001251,-0.0403786,1.2461897,-1.2001394,-0.0404768,1.2462124,-1.2001379,-0.0404919,1.2461368,-1.2001379,-0.0404013,1.2460689,-1.2001281,-0.0402351,1.2462577,-1.2001266,-0.0404315,1.246235,-1.2001319,-0.0404617,1.2461217,-1.2001273,-0.040288,1.2460387,-1.2001296,-0.04022,1.2461293,-1.2001183,-0.04022,1.246235,-1.200116,-0.0403106,1.2462426,-1.2001183,-0.0403408,1.2462879,-1.20011,-0.0403182,1.2462954,-1.2001085,-0.0403106,1.2462426,-1.200119,-0.0403484,1.2461897,-1.2001183,-0.0402804,1.2461444,-1.200119,-0.0402427,1.2462275,-1.2001168,-0.0403182,1.2462954,-1.200113,-0.0403559,1.2462954,-1.2001213,-0.0404315,1.2461142,-1.2001198,-0.0402125,1.2462954,-1.2001122,-0.0403408,1.2460538,-1.2001228,-0.0401747,1.2461897,-1.2001047,-0.0401596,1.2464238,-1.2001054,-0.0404315,1.2462501,-1.2001085,-0.0402653,1.2461973,-1.2001032,-0.0401521,1.2461595,-1.2000934,-0.0400161,1.2463105,-1.2000949,-0.0401974,1.2463709,-1.200116,-0.0404692,1.2463181,-1.2001236,-0.0404768,1.246167,-1.2001258,-0.0403333,1.2461142,-1.2001243,-0.0402578,1.2462426,-1.2001198,-0.0403559,1.2463256,-1.200119,-0.040439,1.2461973,-1.2001251,-0.0403484,1.2461746,-1.2001251,-0.0403333,1.2462577,-1.2001326,-0.0404919,1.2461293,-1.2001341,-0.0403635,1.2460915,-1.2001326,-0.0403031,1.2462577,-1.2001251,-0.0404239,1.2461444,-1.2001251,-0.040288,1.2461746,-1.2001205,-0.0402955,1.2459556,-1.2001349,-0.0401747,1.246084,-1.2001251,-0.0402276,1.2461519,-1.2001183,-0.0402502,1.2461293,-1.2001183,-0.04022,1.2462199,-1.2001145,-0.0402804,1.2463483,-1.2001137,-0.0404239,1.2462048,-1.2001258,-0.040371,1.2461368,-1.2001168,-0.0402125,1.2461519,-1.2001153,-0.0402125,1.2462426,-1.2001168,-0.0403333,1.2461293,-1.2001122,-0.0401596
2020-06-09.out.6,8.0,1.2462426,-1.200113,-0.0402955,1.2460462,-1.2001107,-0.0400463,1.2461066,-1.2000994,-0.0400161,1.2461217,-1.2000994,-0.0400388,1.2462048,-1.2001039,-0.0401747,1.2461519,-1.2001054,-0.0401294,1.2460764,-1.2001062,-0.0400388,1.2460085,-1.2001032,-0.0399331,1.2460915,-1.2000881,-0.0399029,1.2462426,-1.2000775,-0.0399708,1.2461897,-1.2000858,-0.0399859,1.2461368,-1.2000835,-0.0399104,1.2461897,-1.2000782,-0.0399104,1.2461142,-1.2000813,-0.03985,1.2461217,-1.2000843,-0.0398953,1.2460915,-1.2000767,-0.0397896,1.2462879,-1.2000782,-0.0400312,1.2460387,-1.2000843,-0.0398047,1.2461066,-1.2000813,-0.03985,1.2462803,-1.2000873,-0.0400992,1.2460689,-1.2000805,-0.0397971,1.2461595,-1.2000692,-0.0397971,1.2461973,-1.2000654,-0.0398122,1.2460991,-1.2000654,-0.0396914,1.246084,-1.2000647,-0.0396688,1.2461821,-1.2000541,-0.0396839,1.2461746,-1.2000526,-0.0396612,1.246167,-1.2000541,-0.0396688,1.2462652,-1.2000579,-0.0398122,1.2462954,-1.2000631,-0.0398953,1.2462728,-1.2000669,-0.0399029,1.2462124,-1.2000707,-0.0398651,1.2461142,-1.2000677,-0.0397292,1.2461293,-1.2000647,-0.0397216,1.2462199,-1.2000631,-0.0398047,1.246235,-1.2000669,-0.0398651,1.2461142,-1.2000631,-0.0396914,1.2461595,-1.2000669,-0.0397745,1.2460689,-1.2000616,-0.0396235,1.246386,-1.2000579,-0.0399557,1.2464918,-1.2000722,-0.0402049,1.2462577,-1.200082,-0.0400237,1.2462803,-1.2000911,-0.040137,1.2462199,-1.2000903,-0.0400539,1.2461142,-1.200085,-0.0398878,1.2460764,-1.200076,-0.0397669,1.2462652,-1.2000722,-0.0399406,1.2462501,-1.200082,-0.0400237,1.246167,-1.2000843,-0.0399482,1.2460764,-1.200082,-0.0398198,1.2462652,-1.2000752,-0.0399784,1.2461897,-1.2000767,-0.0399029,1.246235,-1.2000707,-0.0398953,1.246016,-1.2000752,-0.0396914,1.2460915,-1.2000677,-0.0397065,1.2461142,-1.2000616,-0.0396763,1.2462577,-1.2000511,-0.0397367,1.246235,-1.2000526,-0.0397292,1.2461746,-1.2000556,-0.0396839,1.246016,-1.2000526,-0.0394875,1.2462577,-1.200045,-0.0396839,1.2463105,-1.2000526,-0.0398198,1.2460915,-1.2000563,-0.0396008,1.2460538,-1.2000541,-0.0395404
2020-06-09.out.7,8.0,1.2461973,-1.2000579,-0.0397367,1.2461519,-1.2000503,-0.0396084,1.2461368,-1.2000609,-0.0396914,1.2459858,-1.2000563,-0.03948,1.2461519,-1.2000503,-0.0396159,1.2462124,-1.2000435,-0.0396235,1.2461217,-1.2000428,-0.0395102,1.2460009,-1.2000382,-0.0393365,1.2462803,-1.2000307,-0.0395781,1.2462803,-1.2000397,-0.0396612,1.2461973,-1.2000563,-0.0397292,1.246084,-1.2000601,-0.039631,1.2461217,-1.2000526,-0.0396084,1.2460991,-1.2000511,-0.0395706,1.2460915,-1.2000503,-0.0395404,1.2460009,-1.2000473,-0.039412,1.2461293,-1.2000488,-0.0395781,1.2460915,-1.2000609,-0.0396386,1.2461821,-1.2000541,-0.0396839,1.2460689,-1.2000594,-0.0396008,1.2461444,-1.2000548,-0.0396537,1.2460764,-1.2000563,-0.0395932,1.2461973,-1.2000473,-0.0396386,1.2461368,-1.2000503,-0.0395932,1.2462426,-1.2000563,-0.0397669,1.246235,-1.2000601,-0.0397971,1.2460991,-1.2000631,-0.0396688,1.2460613,-1.200073,-0.0397141,1.2458725,-1.2000563,-0.0393592,1.2459027,-1.2000435,-0.0392685,1.2463483,-1.2000397,-0.0397443,1.246303,-1.2000579,-0.0398575,1.2461746,-1.2000579,-0.0397141,1.2460764,-1.2000541,-0.0395706,1.2461217,-1.2000526,-0.0396008,1.2464087,-1.2000563,-0.0399557,1.246235,-1.2000654,-0.03985,1.246167,-1.2000511,-0.0396386,1.246235,-1.2000488,-0.0396914,1.2464087,-1.2000511,-0.039918,1.2462426,-1.2000541,-0.0397518,1.2463785,-1.2000526,-0.0398953,1.2463785,-1.2000616,-0.0399784,1.2462275,-1.2000722,-0.0399029,1.2461293,-1.2000707,-0.0397745,1.2461293,-1.200082,-0.0398802,1.2461519,-1.2000647,-0.0397443,1.2463483,-1.2000601,-0.0399255,1.2462728,-1.2000654,-0.0398953,1.2460538,-1.2000654,-0.0396461,1.2462048,-1.2000511,-0.0396839,1.2463634,-1.2000473,-0.0398273,1.2462426,-1.2000563,-0.0397745,1.2462577,-1.2000563,-0.0397896,1.2462199,-1.2000579,-0.0397669,1.2462426,-1.2000609,-0.0398122,1.2462124,-1.2000541,-0.0397141,1.2463558,-1.2000503,-0.0398424,1.2461897,-1.2000556,-0.0397065,1.2461368,-1.2000465,-0.039563,1.2462048,-1.2000412,-0.0395857,1.2462426,-1.2000337,-0.039563,1.2465069,-1.2000337,-0.0398575,1.2463634,-1.2000435,-0.0397896
2020-06-09.out.8,8.0,1.2463785,-1.2000503,-0.0398727,1.2463483,-1.200045,-0.039782,1.246454,-1.2000488,-0.0399406,1.2464767,-1.2000526,-0.0400086,1.2463558,-1.2000465,-0.0398122,1.2463483,-1.2000465,-0.0397971,1.2464691,-1.2000488,-0.0399633,1.2462048,-1.2000473,-0.0396461,1.2463256,-1.200042,-0.0397443,1.2462803,-1.2000503,-0.0397594,1.2464464,-1.2000435,-0.0398802,1.2465824,-1.2000511,-0.0401067,1.2464691,-1.2000684,-0.0401445,1.2463332,-1.2000798,-0.0400841,1.2462577,-1.2000722,-0.0399331,1.2463407,-1.2000677,-0.0399859,1.2463483,-1.2000609,-0.0399331,1.2464767,-1.2000631,-0.0400992,1.2464162,-1.2000707,-0.0400992,1.2464087,-1.2000798,-0.0401823,1.246235,-1.200079,-0.0399784,1.2462954,-1.200073,-0.0399859,1.2463483,-1.2000745,-0.0400614,1.2462954,-1.2000767,-0.0400237,1.2463709,-1.200073,-0.040069,1.2463407,-1.2000692,-0.040001,1.2463936,-1.2000692,-0.040069,1.2462652,-1.2000745,-0.0399633,1.2462275,-1.2000707,-0.0398878,1.2462879,-1.2000684,-0.0399331,1.2462803,-1.2000631,-0.0398802,1.246235,-1.2000594,-0.0397896,1.2463785,-1.2000541,-0.0399029,1.2462124,-1.2000579,-0.0397518,1.2464918,-1.2000541,-0.0400237,1.2463709,-1.2000654,-0.040001,1.2462199,-1.2000737,-0.0399029,1.246303,-1.2000669,-0.0399406,1.2461746,-1.2000586,-0.0397141,1.2461973,-1.2000511,-0.0396763,1.2461897,-1.2000541,-0.0396914,1.2462954,-1.2000488,-0.0397669,1.2463407,-1.2000465,-0.0397896,1.2463407,-1.2000428,-0.0397594,1.2464011,-1.2000412,-0.0398122,1.2464389,-1.2000465,-0.0398953,1.2461973,-1.2000541,-0.039699,1.2463634,-1.2000473,-0.0398273,1.2464313,-1.2000556,-0.0399708,1.2465446,-1.2000563,-0.0401218,1.2464464,-1.2000616,-0.0400463,1.2462501,-1.2000579,-0.0397896,1.2463256,-1.2000465,-0.0397745,1.2464842,-1.2000541,-0.0400161,1.2462728,-1.2000526,-0.0397745,1.2461897,-1.2000488,-0.0396386,1.2463407,-1.2000412,-0.0397443,1.2462652,-1.2000344,-0.0396008,1.2463181,-1.2000382,-0.0396914,1.2464691,-1.2000503,-0.0399708,1.2464464,-1.2000601,-0.0400388,1.2463709,-1.2000647,-0.0399859,1.2464464,-1.2000692,-0.0401218,1.2463709,-1.2000737,-0.040069
2020-06-09.out.9,8.0,1.2462652,-1.2000684,-0.0399104,1.2463558,-1.2000631,-0.0399557,1.246522,-1.2000609,-0.0401218,1.2464918,-1.2000669,-0.0401521,1.2463634,-1.2000654,-0.0399935,1.2463407,-1.2000609,-0.039918,1.2463558,-1.2000631,-0.0399557,1.2465522,-1.2000586,-0.0401445,1.2464993,-1.2000654,-0.0401521,1.246235,-1.2000669,-0.0398575,1.2464238,-1.2000594,-0.0400086,1.2464767,-1.2000579,-0.0400539,1.2465446,-1.2000669,-0.0402125,1.2463936,-1.2000669,-0.0400388,1.2465824,-1.2000654,-0.0402351,1.2464993,-1.2000647,-0.040137,1.2465069,-1.2000654,-0.0401521,1.2465144,-1.2000669,-0.0401747,1.2463105,-1.2000692,-0.0399708,1.2463936,-1.2000654,-0.0400312,1.2463785,-1.2000669,-0.0400237,1.2463181,-1.2000654,-0.0399406,1.2463936,-1.2000684,-0.0400539,1.2465069,-1.2000715,-0.0402125,1.2464691,-1.2000775,-0.04022,1.2464087,-1.2000737,-0.0401218,1.246522,-1.2000684,-0.0401974,1.2464389,-1.2000707,-0.0401218,1.2464464,-1.2000684,-0.0401143,1.2464918,-1.2000654,-0.040137,1.2465069,-1.2000677,-0.0401747,1.2463634,-1.2000654,-0.0399935,1.2464464,-1.2000556,-0.0399935,1.2466881,-1.2000526,-0.0402427,1.2464842,-1.2000707,-0.0401747,1.2463407,-1.2000586,-0.0399029,1.2464464,-1.2000541,-0.0399859,1.2465673,-1.2000473,-0.0400539,1.246454,-1.2000503,-0.0399557,1.2464011,-1.2000548,-0.0399406,1.2464011,-1.2000556,-0.0399406,1.2464993,-1.2000541,-0.0400388,1.2464691,-1.2000503,-0.0399708,1.2464313,-1.2000473,-0.0399029,1.246386,-1.2000473,-0.03985,1.2464389,-1.200036,-0.0398047,1.2465144,-1.2000435,-0.0399557,1.2464993,-1.200045,-0.0399557,1.2464993,-1.2000465,-0.0399633,1.2464238,-1.2000322,-0.0397594,1.246605,-1.2000397,-0.0400312,1.2464993,-1.2000397,-0.039918,1.2465748,-1.2000307,-0.0399104,1.2464087,-1.2000307,-0.0397216,1.2463558,-1.2000269,-0.039631,1.2464691,-1.2000216,-0.0397141,1.2466126,-1.2000254,-0.0399104,1.2466277,-1.2000397,-0.0400539,1.2467108,-1.2000473,-0.0402125,1.2466654,-1.2000541,-0.0402276,1.2465522,-1.2000579,-0.0401294,1.2466352,-1.2000541,-0.0401898,1.2466503,-1.2000594,-0.0402578,1.246522,-1.200073,-0.0402351
