,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-11-24.out.0,0.0,0.6316526,0.6261226,0.6205926,0.6150626,0.6028966,0.6006846,0.5995786,0.5951546,0.5973666,0.5984726,0.6028966,0.5995786,0.6017906,0.6084266,0.6150626,0.6194866,0.6261226,0.6460307,0.6382887,0.6194866,-0.0286307,-0.0562808,-0.0573868,-0.0363728,0.1239976,0.5099924,0.6117446,-0.0009807,-0.0485388,-0.0363728,-0.0098287,0.6294406,0.6261226,0.6161686,0.6161686,0.6095326,0.6216986,0.6161686,0.6239106,0.6117446,0.6073206,0.6161686,0.6261226,0.6272286,0.6261226,0.6305466,0.6172746,0.6139566,0.6128506,0.6106386,0.6117446,0.6017906,0.6051086,0.6062146,0.6051086,0.6084266,0.6117446,0.6084266,0.6194866,0.6239106,0.6205926,0.6205926,0.6294406,0.6272286
2020-11-24.out.1,0.0,0.6272286,0.6327586,0.6438187,0.6349706,0.6283346,0.6239106,0.6205926,0.6172746,0.6216986,0.6205926,0.6205926,0.6316526,-0.0319487,-0.0087227,0.4679643,0.5376424,0.6139566,0.5177344,-0.1005209,-0.0529628,-0.0518568,-0.0463268,-0.0562808,-0.0396908,-0.0286307,-0.0496448,-0.0374788,-0.0662348,-0.0363728,0.0333054,0.1217856,0.1228916,0.4557983,0.4945084,0.5033564,0.4945084,0.5066744,0.5022504,0.5597625,0.5708225,0.6073206,0.6084266,0.6028966,0.3839081,-0.0109347,0.5597625,0.6228046,0.6194866,0.6172746,0.5907306,0.5542325,0.5354304,0.5033564,0.5110984,0.6017906,0.5896246,0.5774585,0.5420665,0.6073206,0.5774585,0.4878723,-0.0441148,-0.0496448,-0.0341608
2020-11-24.out.2,0.0,-0.0551748,0.2832619,0.6172746,0.6228046,0.6250166,0.6172746,0.6183806,0.6150626,0.6139566,0.6073206,0.6073206,0.5995786,0.6051086,0.5874125,0.6062146,0.6194866,0.6150626,0.6139566,0.6216986,0.6283346,0.6239106,0.6261226,0.6228046,0.6183806,0.6150626,0.6073206,0.6017906,0.6028966,0.5962606,0.5940486,0.5995786,0.6095326,0.6051086,0.6084266,0.6106386,0.6073206,0.6040026,0.6028966,0.6051086,0.5984726,0.5995786,0.5962606,0.5984726,0.6051086,0.5995786,0.6028966,0.5962606,0.5995786,0.5962606,0.6028966,0.5995786,0.5984726,0.5962606,0.6051086,0.6128506,0.6073206,0.6040026,0.6117446,0.6073206,0.6117446,0.6161686,0.6106386,0.6028966,0.5951546
2020-11-24.out.3,0.0,0.5929426,0.5962606,0.5929426,0.5840945,0.5874125,0.5741405,0.5752465,0.5730345,0.5652925,0.5575505,0.5553385,0.5586565,0.5586565,0.5509145,0.5475965,0.5420665,0.5365364,0.5365364,0.5409605,0.5310064,0.5243704,0.5265824,0.5254764,0.5287944,0.5232644,0.5498085,0.6615147,1.1017036,1.2145159,1.2565439,1.3350701,1.3804162,1.3450241,1.3184801,1.2421659,1.2410599,1.2034558,1.2111979,1.1868658,1.1658518,1.1890778,1.1669578,1.0784776,1.0121174,1.0452975,1.0574635,1.0873256,1.0674176,1.0264955,1.2399539,1.2211519,1.1636398,1.1415197,1.1702758,1.1979258,1.1890778,1.1735938,1.1260357,1.0342375,0.9844674,1.1304597,1.0972796,1.0972796,1.1271417
2020-11-24.out.4,0.0,0.9922094,0.9247433,0.9656653,1.1271417,1.1404137,1.0928556,1.0408735,1.0087994,1.0165414,1.0032694,0.9866794,0.9203192,0.8506411,0.7422529,0.6980128,0.6194866,0.6548787,0.6969068,0.7289808,0.6847408,0.6880588,0.7687969,0.8395811,0.798659,0.7278748,0.7300868,0.786493,0.7389349,0.7123908,0.6139566,0.6216986,0.6183806,0.5785645,0.5652925,0.5774585,0.5652925,0.5531265,0.5453845,0.5907306,0.5697165,0.5343244,0.5354304,0.5055684,0.4624343,0.4624343,0.4414202,0.4557983,0.4480563,0.4690703,0.4381022,0.4159822,0.3982862,0.3861201,0.4016042,0.4071342,0.4193002,0.4016042,0.3949681,0.3971802,0.4060282,0.3662121,0.3783781,0.3816961,0.3872261
2020-11-24.out.5,0.0,0.3496221,0.338562,0.329714,0.321972,0.310912,0.3883321,0.4038162,0.4148762,0.3673181,0.3595761,0.4104522,0.4038162,0.3739541,0.3982862,0.3839081,0.4856603,0.5686105,0.5885186,0.5741405,0.4967204,0.4867663,0.4668583,0.4347842,0.4049222,0.4181942,0.4480563,0.4801303,0.4491623,0.4723883,0.4502683,0.4093462,0.3894381,0.3518341,0.3551521,0.3662121,0.3551521,0.3573641,0.3739541,0.3949681,0.3684241,0.34741,0.4082402,0.3816961,0.3662121,0.31976,0.4215122,0.4392082,0.4082402,0.3816961,0.344092,0.337456,0.307594,0.2921099,0.345198,0.3529401,0.3949681,0.329714,0.3828021,0.3507281,0.317548,0.2733079,0.2722019,0.2821559,0.302064
2020-11-24.out.6,0.0,0.2876859,0.2578239,0.2434458,0.2755199,0.2699899,0.2357038,0.1925697,0.1671317,0.1383756,0.0742275,0.0786515,0.1306336,0.1273156,0.1660257,0.1571776,0.1638137,0.1936757,0.1682377,0.1461176,0.1781917,0.1980997,0.2113718,0.1925697,0.1748737,-0.4334276,-0.4455936,0.1903577,-0.1779411,-0.4721377,-0.4655017,-0.4865157,-0.5584058,-0.5429218,-0.4787737,-0.4743497,-0.5031057,-0.5274378,-0.4699257,-0.3482654,-0.2409832,-0.176835,-0.0308427,0.0742275,0.1693437,0.1737677,0.1792977,0.1859337,0.1394816,0.1571776,0.0023373,0.0797575,0.1472236,-0.3250394,-0.4887277,-0.5506638,-0.2819053,0.1273156,0.2047357,0.1792977,-0.0175707,-0.5219078,-0.4909397,-0.4190496,-0.4234736
2020-11-24.out.7,0.0,-0.4710317,-0.4610776,-0.4245796,-0.4334276,-0.4367456,-0.4367456,-0.4666077,-0.4920457,-0.5141658,-0.5396038,-0.3018133,-0.0717648,-0.0529628,-0.0020867,0.0056553,0.0244574,0.1085135,0.1063015,0.1604957,0.1604957,0.1792977,0.1682377,0.1671317,0.1671317,0.1571776,0.1527536,0.1826157,0.1704497,0.1671317,0.1439056,0.1405876,0.1284216,0.0786515,0.0908175,0.0863935,0.0874995,0.0930295,0.0963475,0.1007715,0.1051955,0.0498954,0.0786515,0.0731215,0.0731215,0.1217856,0.1284216,0.1239976,0.1228916,0.1151496,0.1184676,0.1383756,0.1549656,0.1671317,0.1461176,0.1328456,0.1416936,0.1427996,0.1350576,0.1217856,0.1096196,0.1107256,0.1129376,0.1096196,0.1085135
2020-11-24.out.8,0.0,0.0974535,0.0974535,0.0742275,-0.2387712,-0.0330547,-0.0242067,0.0133973,0.0609554,0.1306336,0.1383756,0.1217856,0.1118316,0.0919235,0.1051955,0.1051955,0.0874995,0.1007715,0.1063015,0.1051955,0.0985595,0.1040895,0.1074075,0.1129376,0.1051955,0.0919235,0.0808635,0.0952415,0.0775455,0.0675915,0.0554254,0.0642735,0.0675915,0.0465774,0.0299874,0.0222454,0.0012313,0.0167154,0.0167154,0.0189274,0.0299874,0.0288814,0.0299874,0.0521074,0.0565314,0.0432594,0.0465774,0.0521074,0.0498954,0.0333054,0.0432594,0.0543194,0.0609554,0.0609554,0.0421534,0.0156094,0.0255634,0.0432594,0.0498954,0.0498954,0.0620615,0.0543194,0.0642735,0.0565314,0.0454714
2020-11-24.out.9,0.0,0.0476834,0.0355174,0.0255634,0.0299874,0.0277754,-0.2874353,-0.64025,-0.638038,-0.6645821,-0.650204,-0.653522,-0.63472,-0.641356,-0.643568,-0.636932,-0.6656881,-0.6988681,-0.7276242,-0.7342602,-0.642462,-0.5539818,-0.5340738,-0.7066102,-0.6911261,-0.6701121,-0.7066102,-0.7497442,-0.6767481,-0.6679001,-0.6590521,-0.6568401,-0.6612641,-0.6712181,-0.646886,-0.6645821,-0.6690061,-0.6679001,-0.653522,-0.642462,-0.619236,-0.3748095,-0.3637494,-0.1226409,-0.1049449,-0.0507508,0.0178214,0.0377294,0.0288814,0.0156094,0.0321994,0.0310934,0.0321994,0.0111853,0.0631675,0.0543194,0.0410474,0.0377294,0.0388354,0.0266694,0.0211394,0.0377294,0.0554254,0.0720155,0.0686975
