,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-01-14.out.0,3.0,-1.493879,-1.5539783,-1.4738459,-1.5339452,-1.5339452,-1.4337798,-1.4738459,-1.5139121,-1.5139121,-1.5339452,-1.5139121,-1.5139121,-1.5339452,-1.4738459,-1.5339452,-1.493879,-1.5139121,-1.4738459,-1.4738459,-1.493879,-1.493879,-1.5139121,-1.5139121,-1.493879,-1.493879,-1.5339452,-1.4738459,-1.4738459,-1.4337798,-1.4738459,-1.4337798,-1.493879,-1.4538128,-1.4738459,-1.4337798,-1.4538128,-1.4538128,-1.4337798,-1.4137467,-1.493879,-1.3937136,-1.4337798,-1.3937136,-1.4738459,-1.4137467,-1.4137467,-1.4738459,-1.4137467,-1.3736805,-1.4538128,-1.3937136,-1.5139121,-1.493879,-1.3536474,-1.4137467,-1.4738459,-1.4137467,-1.4337798,-1.4137467,-1.4538128,-1.4337798,-1.4738459,-1.4538128,-1.3536474
2020-01-14.out.1,3.0,-1.3736805,-1.4137467,-1.4137467,-1.4538128,-1.5139121,-1.4738459,-1.4538128,-1.5539783,-1.4337798,-1.4137467,-1.3937136,-1.4337798,-1.4538128,-1.4337798,-1.5740113,-1.4738459,-1.493879,-1.4738459,-1.4337798,-1.4137467,-1.4738459,-1.4538128,-1.4738459,-1.5740113,-1.4538128,-1.5139121,-1.5940444,-1.4538128,-1.3336144,-1.493879,-1.4738459,-1.5139121,-1.4538128,-1.5139121,-1.5139121,-1.4337798,-1.5139121,-1.4337798,-1.4337798,-1.4538128,-1.4538128,-1.4738459,-1.5339452,-1.5740113,-1.5740113,-1.4738459,-1.5139121,-1.6341106,-1.4738459,-1.5539783,-1.5339452,-1.5740113,-1.5139121,-1.5740113,-1.493879,-1.5539783,-1.4738459,-1.5339452,-1.5339452,-1.493879,-1.5740113,-1.5139121,-1.5539783,-1.5139121
2020-01-14.out.2,3.0,-1.5740113,-1.493879,-1.6140775,-1.4738459,-1.5339452,-1.493879,-1.5339452,-1.5139121,-1.5539783,-1.4337798,-1.5139121,-1.4738459,-1.5940444,-1.493879,-1.5539783,-1.5339452,-1.5539783,-1.5740113,-1.5740113,-1.5539783,-1.6341106,-1.5339452,-1.5339452,-1.5339452,-1.5539783,-1.5139121,-1.5940444,-1.6541437,-1.4738459,-1.493879,-1.5539783,-1.5740113,-1.6140775,-1.5339452,-1.493879,-1.5339452,-1.5740113,-1.6341106,-1.5740113,-1.5339452,-1.5940444,-1.5940444,-1.6341106,-1.5940444,-1.5139121,-1.5940444,-1.5940444,-1.6341106,-1.5539783,-1.5740113,-1.5740113,-1.6541437,-1.5740113,-1.5740113,-1.6341106,-1.5940444,-1.6140775,-1.7543091,-1.5940444,-1.5339452,-1.5940444,-1.6541437,-1.5740113,-1.5940444
2020-01-14.out.3,3.0,-1.5539783,-1.6541437,-1.5539783,-1.5539783,-1.7543091,-1.5940444,-1.5940444,-1.6341106,-1.6541437,-1.6140775,-1.5539783,-1.5740113,-1.6341106,-1.6341106,-1.6341106,-1.6140775,-1.6942098,-1.6741768,-1.6541437,-1.6341106,-1.5940444,-1.6942098,-1.6741768,-1.6541437,-1.6541437,-1.5940444,-1.6341106,-1.6541437,-1.6942098,-1.6741768,-1.6541437,-1.6341106,-1.6942098,-1.6140775,-1.5940444,-1.6341106,-1.6140775,-1.6140775,-1.6341106,-1.6341106,-1.6140775,-1.5940444,-1.6140775,-1.6140775,-1.5740113,-1.5740113,-1.6341106,-1.5940444,-1.6140775,-1.5740113,-1.5539783,-1.6140775,-1.5339452,-1.5940444,-1.5940444,-1.5940444,-1.5740113,-1.6341106,-1.5940444,-1.5339452,-1.5940444,-1.5339452,-1.5539783,-1.6341106
2020-01-14.out.4,3.0,-1.5940444,-1.5940444,-1.5539783,-1.5740113,-1.5139121,-1.5740113,-1.5740113,-1.5139121,-1.5539783,-1.5339452,-1.5339452,-1.5740113,-1.5539783,-1.5339452,-1.5139121,-1.5740113,-1.5339452,-1.5539783,-1.5539783,-1.5139121,-1.5740113,-1.5539783,-1.5539783,-1.5139121,-1.5940444,-1.5539783,-1.5740113,-1.5339452,-1.5940444,-1.6341106,-1.5339452,-1.5740113,-1.5339452,-1.5940444,-1.5539783,-1.5539783,-1.5940444,-1.5940444,-1.5940444,-1.5139121,-1.5539783,-1.5139121,-1.5539783,-1.5139121,-1.5139121,-1.5940444,-1.5740113,-1.5339452,-1.5940444,-1.5339452,-1.5539783,-1.5539783,-1.5139121,-1.5940444,-1.5740113,-1.5339452,-1.5339452,-1.5740113,-1.5539783,-1.5539783,-1.5740113,-1.5740113,-1.5539783,-1.5940444
2020-01-14.out.5,3.0,-1.6341106,-1.5940444,-1.6341106,-1.5139121,-1.5339452,-1.5539783,-1.6341106,-1.493879,-1.5539783,-1.6541437,-1.6140775,-1.5139121,-1.5940444,-1.5740113,-1.5940444,-1.5940444,-1.6741768,-1.5740113,-1.5339452,-1.5740113,-1.5139121,-1.6541437,-1.5940444,-1.6341106,-1.5339452,-1.6341106,-1.5740113,-1.6942098,-1.5940444,-1.6140775,-1.5539783,-1.6140775,-1.6541437,-1.6140775,-1.6140775,-1.6741768,-1.5940444,-1.6140775,-1.5940444,-1.5740113,-1.5940444,-1.5740113,-1.5940444,-1.6741768,-1.5740113,-1.5740113,-1.6741768,-1.6140775,-1.6140775,-1.5539783,-1.6140775,-1.6140775,-1.6741768,-1.6942098,-1.5940444,-1.6741768,-1.6541437,-1.5940444,-1.7142429,-1.5940444,-1.6541437,-1.6341106,-1.6541437,-1.734276
2020-01-14.out.6,3.0,-1.5940444,-1.6341106,-1.6541437,-1.5940444,-1.6341106,-1.6341106,-1.6140775,-1.6140775,-1.6140775,-2.1950369,-1.6140775,-1.6741768,-1.6140775,-1.5940444,-1.6341106,-1.6140775,-1.5740113,-1.6541437,-1.6541437,-1.6741768,-1.6140775,-1.5740113,-1.6541437,-1.6541437,-1.6541437,-1.5740113,-1.6140775,-1.5740113,-1.5740113,-1.6341106,-1.6942098,-1.6140775,-1.6341106,-1.5339452,-1.6942098,-1.6741768,-1.6341106,-1.5940444,-1.6341106,-1.6341106,-1.6140775,-1.6140775,-1.5940444,-1.6140775,-1.5740113,-1.5740113,-1.5740113,-1.6140775,-1.5539783,-1.5339452,-1.6942098,-1.6942098,-1.6541437,-1.6741768,-1.6942098,-1.6341106,-1.5940444,-1.5940444,-1.6140775,-1.6140775,-1.7142429,-1.6541437,-1.5740113,-1.6341106
2020-01-14.out.7,3.0,-1.5940444,-1.6341106,-1.6341106,-1.5740113,-1.5740113,-1.5940444,-1.6541437,-1.6341106,-1.6341106,-1.6140775,-1.6140775,-1.5740113,-1.6341106,-1.6140775,-1.6341106,-1.6140775,-1.6341106,-1.5539783,-1.6341106,-1.5940444,-1.6140775,-1.5539783,-1.6341106,-1.6541437,-1.5940444,-1.6140775,-1.5740113,-1.6741768,-1.5940444,-1.5940444,-1.6341106,-1.6140775,-1.6140775,-1.5940444,-1.6341106,-1.734276,-1.5940444,-1.5940444,-1.5539783,-1.5940444,-1.6140775,-1.5940444,-1.5940444,-1.5339452,-1.5940444,-1.5740113,-1.6541437,-1.6140775,-1.5740113,-1.5740113,-1.5539783,-1.5740113,-1.5940444,-1.5339452,-1.5940444,-1.6341106,-1.6140775,-1.6541437,-1.5740113,-1.5740113,-1.6341106,-1.6140775,-1.5139121,-1.5940444
2020-01-14.out.8,3.0,-1.5740113,-1.6341106,-1.6140775,-1.6140775,-1.5940444,-1.6341106,-1.5740113,-1.5539783,-1.5740113,-1.6341106,-1.5539783,-1.5339452,-1.6140775,-1.6741768,-1.6140775,-1.5740113,-1.5539783,-1.6741768,-1.6140775,-1.5740113,-1.5940444,-1.5339452,-1.6140775,-1.5740113,-1.6341106,-1.5740113,-1.5940444,-1.5539783,-1.6140775,-1.6140775,-1.5940444,-1.5940444,-1.5740113,-1.5940444,-1.5539783,-1.5940444,-1.5940444,-1.6741768,-1.5539783,-1.6140775,-1.5940444,-1.6140775,-1.5539783,-1.5539783,-1.6741768,-1.5740113,-1.5740113,-1.6140775,-1.6140775,-1.5539783,-1.6341106,-1.5940444,-1.6140775,-1.6140775,-1.6140775,-1.5539783,-1.5740113,-1.6741768,-1.5940444,-1.5940444,-1.5539783,-1.6341106,-1.6140775,-1.5940444
2020-01-14.out.9,3.0,-1.5139121,-1.5339452,-1.5339452,-1.5339452,-1.5339452,-1.6140775,-1.6140775,-1.5940444,-1.5339452,-1.6140775,-1.5139121,-1.5539783,-1.7743422,-1.5740113,-1.5740113,-1.5339452,-1.5940444,-1.5339452,-1.5539783,-1.5940444,-1.5339452,-1.5740113,-1.6541437,-1.5139121,-1.6341106,-1.5339452,-1.5740113,-1.5539783,-1.6341106,-1.5940444,-1.6140775,-1.5740113,-1.5139121,-1.6140775,-1.5539783,-1.6341106,-1.5539783,-1.5139121,-1.5740113,-1.5539783,-1.5940444,-1.5139121,-1.6140775,-1.5339452,-1.5740113,-1.5740113,-1.9947061,-1.5539783,-1.6341106,-1.5940444,-1.5740113,-1.5339452,-1.5539783,-1.5940444,-1.5339452,-1.6140775,-1.5539783,-1.5940444,-1.5339452,-1.5539783,-1.5339452,-1.5139121,-1.5339452,-1.5940444
