,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-10-10.out.0,0.0,1.5304931,1.530102,1.5293164,1.5298283,1.5324385,1.5323984,1.5327686,1.5322063,1.5323933,1.5335388,1.5325593,1.5327322,1.5325611,1.5335108,1.5344221,1.5347923,1.5419964,1.5455064,1.5435857,1.5382584,1.5364077,1.534728,1.5393321,1.5364739,1.537017,1.5374203,1.536666,1.5377783,1.536996,1.5352953,1.5362767,1.5385517,1.5385377,1.5385326,1.5389009,1.5389116,1.5390878,1.5387037,1.5385116,1.5385116,1.5389046,1.539472,1.5405894,1.5416929,1.5422691,1.541899,1.5416827,1.5409074,1.5435474,1.544878,1.549421,1.5516056,1.5534844,1.5532573,1.5509721,1.5492714,1.5488993,1.5487353,1.5487474,1.5504271,1.5490895,1.5498597,1.5496938,1.5497077
2020-10-10.out.1,0.0,1.5481851,1.5466625,1.5472299,1.5495208,1.5550051,1.5537832,1.5522676,1.5515184,1.5509772,1.5492574,1.5519147,1.5520876,1.5535963,1.5550979,1.5547277,1.5541184,1.5539333,1.553193,1.5527967,1.5535771,1.553172,1.5535631,1.5537622,1.5550788,1.5558051,1.5548708,1.5562013,1.5548657,1.5571477,1.5586442,1.5588083,1.5597617,1.5614624,1.5625537,1.563142,1.5615901,1.5617803,1.5621434,1.5649686,1.5675756,1.5685079,1.5681308,1.5705909,1.5688329,1.5680716,1.5675214,1.5677205,1.5677275,1.5677294,1.5677275,1.5673504,1.5667723,1.5677224,1.5684888,1.5671602,1.5684818,1.5705648,1.5700235,1.5703676,1.5709177,1.5708878,1.571658,1.5722235,1.5752496
2020-10-10.out.2,0.0,1.5752165,1.5744412,1.5761489,1.5767041,1.5755414,1.5759395,1.5753894,1.5746262,1.5747973,1.5744118,1.5759046,1.5776052,1.5789428,1.5777623,1.5817399,1.5881235,1.5905314,1.5885883,1.5889324,1.5895086,1.5881729,1.5875808,1.5875808,1.5868475,1.5864634,1.5870275,1.5862802,1.5887594,1.5917747,1.5922987,1.5937672,1.5965924,1.5997947,1.5971024,1.5949775,1.5925103,1.5923444,1.5916111,1.5906647,1.5905127,1.5911011,1.5922395,1.5929817,1.591433,1.5950507,1.595819,1.5952427,1.593336,1.5921994,1.5908778,1.5910698,1.5910889,1.5916703,1.5924456,1.5927948,1.5916563,1.5937551,1.5943155,1.5963863,1.5952446,1.5961942,1.5959952,1.5969523,1.5956059
2020-10-10.out.3,0.0,1.5950297,1.5963532,1.5956059,1.5954138,1.5942703,1.5935159,1.593336,1.5929607,1.5935229,1.5948516,1.5952115,1.5942581,1.5940642,1.5954087,1.5963653,1.5965453,1.5971005,1.5965332,1.5963252,1.596142,1.5965122,1.5967252,1.5971024,1.5970884,1.5972805,1.5965141,1.5969103,1.5969052,1.5965211,1.5978376,1.5989602,1.5997075,1.5999205,1.5989602,1.5991504,1.5985779,1.5989551,1.5995224,1.6017783,1.6015601,1.6017522,1.6004166,1.6007988,1.601396,1.6017573,1.6030967,1.6028958,1.6030617,1.6013419,1.6004026,1.6004007,1.5998403,1.5987159,1.5981658,1.5976175,1.5972614,1.5972665,1.5972824,1.5972856,1.5978427,1.5978618,1.5973117,1.5969276,1.5963551
2020-10-10.out.4,0.0,1.5955817,1.5961681,1.5945146,1.5929989,1.5924507,1.5916824,1.592674,1.5906102,1.5898979,1.5919808,1.5921328,1.593067,1.5932502,1.5919216,1.5894475,1.5866293,1.5870606,1.5869189,1.5867427,1.5867338,1.5865767,1.5860196,1.5867618,1.5880713,1.5888428,1.5882615,1.5886335,1.5876783,1.5876783,1.5880522,1.5890037,1.5910605,1.5917626,1.592522,1.5912125,1.5900759,1.5883892,1.5876419,1.5868787,1.587668,1.5867268,1.5861594,1.5852201,1.5854522,1.5840867,1.5829501,1.5820178,1.580132,1.5775059,1.5771689,1.5770169,1.5762798,1.576374,1.5733517,1.5735489,1.5737671,1.5729988,1.5732049,1.5726235,1.5722515,1.5718864,1.5705928,1.5702468,1.5691014
2020-10-10.out.5,0.0,1.5694925,1.5691154,1.5689373,1.5687732,1.5691485,1.5683961,1.5676208,1.5678441,1.5670968,1.5669066,1.5661504,1.5661714,1.5656092,1.5658133,1.5656213,1.5660143,1.5660124,1.5663896,1.5671248,1.567874,1.5682282,1.5674739,1.5672679,1.5661243,1.5659462,1.5663565,1.5650469,1.5654222,1.5654222,1.5646768,1.5644866,1.5637374,1.564736,1.5628171,1.5631873,1.5632013,1.5624731,1.5628381,1.5616857,1.5634003,1.5643448,1.5641528,1.5645159,1.5643257,1.564715,1.5637635,1.5639225,1.5635663,1.5635854,1.5637635,1.5645159,1.5643257,1.5637495,1.5635593,1.5639556,1.5635924,1.5626339,1.5628274,1.5620749,1.5630404,1.5630493,1.5618847,1.5628572,1.56266
2020-10-10.out.6,0.0,1.5622759,1.5617048,1.5619108,1.5611584,1.5607845,1.5609836,1.5617449,1.5608004,1.5617398,1.5596409,1.5613607,1.5609976,1.5606083,1.5609766,1.5609836,1.5611878,1.5600582,1.5602503,1.5610377,1.5598852,1.5589197,1.5591188,1.557427,1.5585948,1.5587608,1.5587608,1.5581985,1.5582055,1.5576382,1.5584167,1.5576643,1.5576554,1.5576885,1.5571333,1.5571333,1.5569291,1.5572993,1.5571333,1.5569552,1.5571473,1.5569412,1.5576885,1.5569361,1.5576885,1.5572802,1.5563427,1.5559706,1.5554205,1.554469,1.5550695,1.5549035,1.5543483,1.5537758,1.5526425,1.5534229,1.5541753,1.5547585,1.5541963,1.5539641,1.5535748,1.5531735,1.5533758,1.5528154,1.5526635
2020-10-10.out.7,0.0,1.5526807,1.5500285,1.5498816,1.5497055,1.5489563,1.5497507,1.5501157,1.5495325,1.5493264,1.5486122,1.5492006,1.5493875,1.5491796,1.5484271,1.5472887,1.5473078,1.5471055,1.5495726,1.550491,1.5502919,1.5499026,1.5495395,1.5489773,1.5486383,1.5472887,1.5469185,1.5473237,1.5467526,1.5477078,1.5467335,1.5471157,1.5475069,1.5465643,1.5469395,1.5469535,1.5469498,1.5471367,1.5461712,1.5465796,1.5467596,1.5469306,1.5463372,1.5469134,1.5477078,1.5469446,1.5467526,1.5473549,1.5458412,1.5448808,1.5460193,1.545422,1.5450486,1.5439293,1.5439503,1.5451079,1.5447237,1.545457,1.5460454,1.5451079,1.5432132,1.5443447,1.5435974,1.5422757,1.5426561
2020-10-10.out.8,0.0,1.5424659,1.5430613,1.5425009,1.542485,1.5434505,1.5426771,1.5423069,1.5415736,1.5404492,1.5406394,1.5415685,1.5409974,1.5410375,1.5408454,1.541989,1.5404613,1.5400911,1.5408594,1.5406655,1.5397159,1.5393298,1.5408506,1.5412557,1.5395009,1.5404473,1.5399061,1.5389667,1.5385876,1.5393611,1.539562,1.539541,1.5399061,1.539555,1.5397331,1.5391728,1.5382194,1.5389788,1.5391588,1.5391728,1.539555,1.5391709,1.5393559,1.5386035,1.5393629,1.5391779,1.5405065,1.539541,1.539541,1.5389998,1.5393751,1.5388128,1.5410809,1.5412557,1.5408664,1.5414268,1.5412468,1.5403042,1.5403023,1.5404734,1.5408716,1.5393438,1.5393629,1.5393699,1.5401033
2020-10-10.out.9,0.0,1.5399201,1.5397229,1.5395671,1.5395671,1.539728,1.5384026,1.5401434,1.5397471,1.5389858,1.5390119,1.5397592,1.5391989,1.5382525,1.5394101,1.539204,1.5403354,1.5409168,1.5403214,1.5408804,1.5421881,1.5419979,1.5435116,1.5455806,1.5451862,1.5438398,1.5434575,1.5438398,1.542162,1.541975,1.5411806,1.5408403,1.5427363,1.5435167,1.5427363,1.5451964,1.5482207,1.5481754,1.5485437,1.5475782,1.5451181,1.5438156,1.5432533,1.5409764,1.5415718,1.5407913,1.5411965,1.5413867,1.5423331,1.5423732,1.541989,1.5416137,1.5408524,1.5416259,1.5408664,1.5412468,1.5400981,1.5408716,1.5416259,1.5414268,1.5423713,1.5418039,1.5416189,1.541975,1.5418109
