,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-10-25.out.0,1.0,0.6926968,0.679522,0.679522,0.6926968,0.6696408,0.6367038,0.6399975,0.6432912,0.656466,0.6828157,0.6861094,0.6729346,0.600473,0.6334101,0.6301164,0.6268227,0.6136479,0.6070604,0.6037667,0.6103541,0.623529,0.6432912,0.6663471,0.6630534,0.6861094,0.679522,0.6861094,0.6861094,0.6861094,0.6696408,0.656466,0.6268227,0.6367038,0.6301164,0.6399975,0.6169416,0.6169416,0.5971793,0.5840045,0.5872982,0.6103541,0.623529,0.6202353,0.5477737,0.600473,0.5971793,0.6334101,0.6531723,0.6432912,0.6136479,0.6367038,0.6630534,0.6169416,0.6301164,0.6432912,0.656466,0.6696408,0.6663471,0.6696408,0.6301164,0.6070604,0.5840045,0.4193192,0.4390815
2020-10-25.out.1,1.0,0.3732073,0.5181304,0.5905919,0.567536,0.600473,0.6399975,0.6663471,0.6630534,0.6729346,0.656466,0.6334101,0.567536,0.5872982,0.6202353,0.6597597,0.6103541,0.5938856,0.6498786,0.6828157,0.6531723,0.6301164,0.6268227,0.6334101,0.6301164,0.623529,0.6301164,0.6268227,0.567536,0.6136479,0.6465849,0.656466,0.623529,0.5872982,0.5576549,0.5345989,0.5247178,0.5411863,0.6301164,0.6367038,0.6630534,0.6959905,0.5741234,0.6334101,0.656466,0.5708297,0.6465849,0.5971793,0.6630534,0.6597597,0.6663471,0.6861094,0.6696408,0.6070604,0.6367038,0.6729346,0.6861094,0.7091653,0.7025779,0.6926968,0.6959905,0.6926968,0.6894031,0.6959905,0.6926968
2020-10-25.out.2,1.0,0.6729346,0.6037667,0.6103541,0.6399975,0.6696408,0.6432912,0.6070604,0.6202353,0.6399975,0.6432912,0.6498786,0.6070604,0.5411863,0.5642423,0.5872982,0.5971793,0.5477737,0.5345989,0.5411863,0.54448,0.6136479,0.6334101,0.6498786,0.5708297,0.600473,0.6103541,0.6498786,0.6465849,0.6399975,0.656466,0.6828157,0.6399975,0.6498786,0.656466,0.6729346,0.6894031,0.6926968,0.567536,0.5609486,0.5576549,0.5774171,0.5807108,0.6136479,0.623529,0.4818996,0.45555,0.5049556,0.6202353,0.5971793,0.6202353,0.6037667,0.5807108,0.5378926,0.5807108,0.6103541,0.6334101,0.5938856,0.6334101,0.5807108,0.4983682,0.5642423,0.54448,0.6334101,0.623529
2020-10-25.out.3,1.0,0.5609486,0.6103541,0.6136479,0.623529,0.6432912,0.6663471,0.6498786,0.6861094,0.6861094,0.679522,0.6663471,0.6992842,0.6894031,0.6861094,0.7322213,0.7256338,0.7256338,0.735515,0.7585709,0.7388087,0.679522,0.6894031,0.679522,0.6729346,0.6861094,0.6663471,0.6663471,0.7025779,0.6729346,0.5774171,0.6531723,0.6399975,0.6597597,0.6399975,0.679522,0.6663471,0.6992842,0.656466,0.623529,0.6663471,0.6498786,0.6663471,0.6630534,0.6663471,0.656466,0.6268227,0.6597597,0.6498786,0.679522,0.6828157,0.6498786,0.6399975,0.6729346,0.656466,0.6399975,0.6367038,0.6268227,0.6268227,0.6367038,0.6367038,0.6301164,0.623529,0.6531723,0.6465849
2020-10-25.out.4,1.0,0.6498786,0.5741234,0.5708297,0.5905919,0.6531723,0.679522,0.6861094,0.6828157,0.6729346,0.6663471,0.679522,0.6762283,0.7091653,0.7190464,0.7091653,0.7190464,0.7157527,0.735515,0.7091653,0.6762283,0.6828157,0.5905919,0.623529,0.6696408,0.656466,0.6597597,0.6861094,0.6367038,0.6301164,0.6432912,0.6762283,0.679522,0.623529,0.6696408,0.6597597,0.6894031,0.6959905,0.6861094,0.6894031,0.6959905,0.6663471,0.6926968,0.6729346,0.6399975,0.6432912,0.6465849,0.6301164,0.5938856,0.6070604,0.5872982,0.5872982,0.4950745,0.3830885,0.4654311,0.4588437,0.4456689,0.4917807,0.5181304,0.5477737,0.5807108,0.5543612,0.5247178,0.4621374,0.5082493
2020-10-25.out.5,1.0,0.5082493,0.5971793,0.5609486,0.5938856,0.5708297,0.5642423,0.5840045,0.5247178,0.5345989,0.5214241,0.511543,0.5313052,0.5049556,0.4917807,0.4720185,0.4851933,0.4654311,0.4753122,0.4160255,0.4127318,0.4127318,0.4094381,0.3369766,0.3666199,0.3896759,0.3962633,0.3732073,0.3336829,0.3402703,0.3699136,0.343564,0.3830885,0.3369766,0.3402703,0.3040395,0.2974521,0.3073332,0.2184032,0.3205081,0.3633262,0.399557,0.4522563,0.4456689,0.4357878,0.4028507,0.3699136,0.3303892,0.3534451,0.3270955,0.3830885,0.3666199,0.3830885,0.3896759,0.3270955,0.2776899,0.0570116,0.2612214,0.2711025,0.3699136,0.4226129,0.4621374,0.2546339,0.45555,0.4720185
2020-10-25.out.6,1.0,0.4720185,0.4259066,0.4753122,0.4851933,0.4160255,0.376501,0.2216969,0.2645151,0.3172143,0.4522563,0.4818996,0.4950745,0.4456689,0.4950745,0.4423752,0.3896759,0.5181304,0.5148367,0.511543,0.4818996,0.4753122,0.4489626,0.4456689,0.5049556,0.4292003,0.3962633,0.4489626,0.4818996,0.4720185,0.5181304,0.5049556,0.4654311,0.4654311,0.4456689,0.5214241,0.5477737,0.5609486,0.5872982,0.600473,0.5411863,0.5049556,0.5642423,0.5741234,0.5642423,0.4983682,0.4950745,0.4226129,0.4950745,0.5378926,0.5181304,0.4357878,0.4489626,0.4851933,0.5510674,0.5741234,0.5576549,0.54448,0.5510674,0.5214241,0.4851933,0.4423752,0.376501,0.4654311,0.4588437
2020-10-25.out.7,1.0,0.4818996,0.5016619,0.5148367,0.488487,0.4818996,0.432494,0.4292003,0.3929696,0.3929696,0.4193192,0.4292003,0.4621374,0.3139206,0.3238018,0.3732073,0.4357878,0.4423752,0.4588437,0.4489626,0.4489626,0.3896759,0.4127318,0.4061444,0.3929696,0.4292003,0.4226129,0.4456689,0.4423752,0.4687248,0.4456689,0.4522563,0.4423752,0.4193192,0.4522563,0.3830885,0.3896759,0.4259066,0.4489626,0.4193192,0.4489626,0.4654311,0.4654311,0.45555,0.4292003,0.4127318,0.4226129,0.4456689,0.399557,0.4259066,0.4588437,0.4423752,0.4687248,0.399557,0.4292003,0.4753122,0.4127318,0.3863822,0.4423752,0.4983682,0.4917807,0.488487,0.5313052,0.5016619,0.4753122
2020-10-25.out.8,1.0,0.4950745,0.4654311,0.4753122,0.4950745,0.4950745,0.4786059,0.45555,0.488487,0.488487,0.4654311,0.4456689,0.4818996,0.5049556,0.5477737,0.5378926,0.5181304,0.511543,0.4983682,0.4687248,0.488487,0.4390815,0.4489626,0.4753122,0.4786059,0.4292003,0.4753122,0.5345989,0.5148367,0.5082493,0.5049556,0.4917807,0.5148367,0.488487,0.511543,0.5049556,0.4950745,0.5280115,0.4917807,0.5016619,0.5181304,0.4851933,0.432494,0.4357878,0.488487,0.5049556,0.4983682,0.4917807,0.5082493,0.5280115,0.54448,0.5345989,0.5378926,0.5708297,0.5708297,0.5708297,0.5807108,0.5774171,0.54448,0.567536,0.5345989,0.5543612,0.5411863,0.5708297,0.5840045
2020-10-25.out.9,1.0,0.5609486,0.5642423,0.5609486,0.5905919,0.5642423,0.5840045,0.5840045,0.5840045,0.5708297,0.5741234,0.5708297,0.567536,0.567536,0.5774171,0.5807108,0.567536,0.54448,0.5543612,0.54448,0.5345989,0.4983682,0.5049556,0.5082493,0.5148367,0.5082493,0.4983682,0.5049556,0.511543,0.5016619,0.5280115,0.5049556,0.5049556,0.511543,0.488487,0.4720185,0.4720185,0.4687248,0.4917807,0.4818996,0.4818996,0.4818996,0.4753122,0.4489626,0.4423752,0.4094381,0.4160255,0.4160255,0.4127318,0.4456689,0.4423752,0.4522563,0.4687248,0.4818996,0.4753122,0.488487,0.4621374,0.4621374,0.4687248,0.4588437,0.4621374,0.4687248,0.4423752,0.4456689,0.4588437
2020-10-25.out.10,1.0,0.4423752,0.4292003,0.4259066,0.4292003,0.4753122,0.4720185,0.45555,0.4720185,0.4983682,0.4950745,0.4917807,0.4786059,0.4851933,0.4983682,0.4950745,0.488487,0.5082493,0.5214241,0.5082493,0.5049556,0.5148367,0.511543,0.5148367,0.5082493,0.5214241,0.5378926,0.5378926,0.5313052,0.5378926,0.5345989,0.5345989,0.5510674,0.54448,0.5609486,0.5477737,0.567536,0.5576549,0.5741234,0.567536,0.5872982,0.5840045,0.6037667,0.5840045,0.5938856,0.5905919,0.5971793,0.5840045,0.5708297,0.600473,0.6037667,0.6103541,0.5807108,0.6103541,0.5938856,0.6070604,0.6169416,0.6268227,0.6169416,0.6202353,0.6432912,0.6399975,0.6268227,0.600473,0.6037667
2020-10-25.out.11,1.0,0.6334101,0.6202353,0.6301164,0.6202353,0.6268227,0.6367038,0.6432912,0.6399975,0.6432912,0.6729346,0.6729346,0.6498786,0.6465849,0.6663471,0.6663471,0.6498786,0.6367038,0.6432912,0.6202353,0.6432912,0.6432912,0.6432912,0.6498786,0.6367038,0.6498786,0.6597597,0.6432912,0.6597597,0.6465849,0.6399975,0.6531723,0.6334101,0.6202353,0.6301164,0.6367038,0.623529,0.6070604,0.6268227,0.6367038,0.6367038,0.6334101,0.6334101,0.6301164,0.6399975,0.6268227,0.6334101,0.6498786,0.6498786,0.6399975,0.6498786,0.6465849,0.679522,0.6762283,0.6531723,0.6531723,0.6762283,0.656466,0.6367038,0.6663471,0.6861094,0.679522,0.6663471,0.6334101,0.6696408
