,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-06-21.out.0,3.0,-0.2769447,-0.2932141,-0.287791,-0.3908308,-0.3998694,-0.4016771,-0.4342159,-0.484832,-0.3691382,-0.3058682,-0.2480213,-0.3582919,-0.3420225,-0.2679061,-0.211867,-0.2733293,-0.2516367,-0.2082515,-0.2100592,-0.2588676,-0.1612509,0.1080987,0.2653699,0.2111384,0.2870625,0.4352951,0.4533723,0.232831,0.2563313,0.4190257,0.3033319,0.1406375,0.2997165,0.2418696,0.1623301,0.1352144,0.0809829,0.1189449,0.0520595,-0.052788,-0.0039797,-0.0003643,-0.0003643,-0.0130183,-0.1449815,-0.0943655,-0.0094028,0.0195206,0.0321746,-0.1919821,-0.0961732,-0.3582919,-0.3817922,-0.2606753,-0.1576355,-0.4884474,-0.4631394,-0.4613317,-0.3311762,-0.1720972,-0.014826,-0.2462135,0.0737521,-0.4287928
2020-06-21.out.1,3.0,-0.1666741,-0.0708652,0.1207527,-0.0383263,0.0665212,-0.0329031,0.0122897,-0.0112106,-0.0636343,0.0737521,-0.0582112,-0.4992937,-0.4215619,-0.5300249,-0.5951026,-0.5264094,-0.5264094,-0.7415276,-0.7849127,-0.6963347,-0.8680676,-0.8897602,-0.9313377,-0.9078374,-0.9457994,-1.0072617,-0.8698753,-0.7433353,-1.0144926,-0.8716831,-0.9638765,-1.0777626,-1.018108,-0.9837614,-0.9855691,-1.0072617,-0.9385685,-0.9222991,-0.7216427,-0.7596047,-0.7812973,-0.8174516,-0.5462943,-0.6475264,-0.6909115,-0.6529495,-0.6059489,-0.3962539,-0.44687,-0.4143311,-0.5517174,-0.7107964,-0.5589483,-0.4739857,-0.4812165,-0.4830243,-0.4613317,-0.5011014,-0.5137554,-0.4613317,-0.4757934,-0.1974052,-0.3239453,-0.3854076
2020-06-21.out.2,3.0,-0.3474456,-0.5011014,-0.5824486,-0.6186029,-0.5426789,-0.5047168,-0.5842563,-0.4486777,-0.4649471,-0.3546765,-0.497486,-0.459524,-0.4559085,-0.472178,-0.4812165,-0.8319133,-0.5697946,-0.7541816,-0.8029899,-0.6240261,-0.7035655,-0.8445673,-1.1500712,-0.9096451,-0.8029899,-1.2097258,-1.2693804,-1.2169567,-1.2097258,-1.3597662,-1.2748036,-1.0506469,-1.1030706,-1.1880332,-1.2043027,-1.1265709,-1.6652701,-1.8008487,-1.7954256,-1.6490007,-1.2946884,-1.2675727,-1.2476878,-1.4121899,-1.6255004,-1.6887704,-1.5604226,-1.5369223,-1.0090694,-1.4338825,-0.4215619,-1.1048783,-1.1862255,-1.068724,-1.0361852,-1.0759549,-1.1446481,-0.954838,-1.0072617,-1.094032,-1.2603419,-1.1627252,-1.1012629,-1.2006872
2020-06-21.out.3,3.0,-1.1157246,-1.0253389,-0.8192593,-0.9295299,-0.6222183,-0.9837614,-1.1410326,-0.9928,-0.9656843,-1.0126849,-0.9476071,-0.8391442,-0.8120284,-0.9602611,-0.4324082,-0.6601804,-0.5571406,-0.3564842,-0.5372557,-0.3528688,-0.6800652,-0.3600996,-0.1413661,-0.0726729,-0.0075951,-0.0184414,-0.0039797,-0.0672497,-0.1974052,-0.3076759,-0.5426789,-0.4613317,-0.287791,-0.3528688,-0.707181,-0.5047168,-0.6818729,-0.2317518,-0.2950219,-0.4956783,-0.5788332,-0.44687,-0.459524,-0.6402955,-0.6981424,-0.6872961,-0.6511418,-0.7035655,-0.6294492,-0.6240261,-0.5788332,-0.5788332,-0.4414468,-0.4794088,-0.4739857,-0.3890231,-0.4559085,-0.3890231,-0.4287928,-0.3275607,-0.338407,-0.3944462,-0.4016771,-0.4143311
2020-06-21.out.4,3.0,-0.4143311,-0.522794,-0.3926385,-0.497486,-0.6872961,-0.6981424,-0.7252581,-0.7740664,-0.6565649,-0.6909115,-0.7144118,-0.6764498,-0.6457186,-0.6348723,-0.6366801,-0.6475264,-0.8192593,-0.7361044,-0.7523738,-0.6800652,-0.7234504,-0.719835,-0.6800652,-0.7234504,-0.6619881,-0.6475264,-0.833721,-0.6656035,-0.6891038,-0.6909115,-0.484832,-0.3890231,-0.4089079,-0.4396391,-0.4432545,-0.4685625,-0.5444866,-0.5083323,-0.3926385,-0.3835999,-0.249829,-0.2010207,-0.2154824,-0.0853269,0.0882138,0.131599,0.0466363,0.0610981,-0.0726729,0.1008678,0.0827906,-0.1883667,-0.2841756,-0.4414468,-0.7053732,-0.5716023,-0.3365993,-0.2787524,-0.4396391,-0.484832,-0.0997886,0.3177936,-0.1883667,-0.1106349
2020-06-21.out.5,3.0,-0.0564034,-0.313099,-0.2715216,-0.5264094,-0.4161388,-0.6240261,-0.7270658,-0.9602611,-1.068724,-1.1663407,-1.0235311,-0.5408711,-0.5209863,-0.6077566,-0.5137554,-0.3275607,-0.745143,-0.6294492,-0.6294492,-0.3817922,-0.3582919,-0.5951026,-0.560756,-0.6764498,-0.6836807,-0.770451,-0.707181,-0.5372557,-0.5770255,-0.6800652,-0.6439109,-0.6077566,-0.6710267,-0.6511418,-0.4938706,-0.6746421,-0.6348723,-0.5462943,-0.3438302,-0.3854076,-0.5932949,-0.5878717,-0.5553329,-0.6041412,-0.6872961,-0.2353673,-0.7107964,-0.9530302,-0.9530302,-0.7885281,-0.8120284,-0.8427596,-0.6439109,-0.7126041,-0.6818729,-0.6764498,-0.5842563,-0.4378314,-0.4559085,-0.4179465,-0.4378314,-0.4071002,-0.3492533,-0.4251774
2020-06-21.out.6,3.0,-0.4215619,-0.4794088,-0.3582919,-0.2299441,-0.2317518,-0.2769447,-0.2733293,-0.287791,-0.2895987,-0.275137,-0.3040604,-0.237175,-0.3112913,-0.3420225,-0.3329839,-0.3402147,-0.4016771,-0.6909115,-0.6312569,-0.5914872,-0.1793281,-0.1739049,-0.1395583,-0.1775204,-0.0672497,0.0430209,-0.2082515,-0.3365993,-0.2679061,-0.2462135,-0.3528688,-0.3293685,-0.3691382,-0.4016771,-0.3817922,-0.3564842,-0.2209055,-0.3094836,-0.2534444,-0.459524,-0.522794,-0.4541008,-0.3058682,-0.211867,-0.2859833,-0.1106349,-0.1232889,0.0574826,-0.065442,0.1117141,-0.0292877,-0.2281364,-0.1793281,-0.1052118,-0.2425981,-0.0455571,-0.1594432,-0.2299441,-0.040134,-0.0979809,-0.1720972,-0.1576355,-0.3619073,-0.2895987
2020-06-21.out.7,3.0,-0.2715216,-0.4034848,-0.5408711,-0.8282979,-0.719835,-0.6005258,-0.5517174,-0.6565649,-0.8734908,-0.7252581,-0.8282979,-0.808413,-0.6402955,-0.7650279,-0.5878717,-0.6258338,-0.6312569,-0.5571406,-0.5752177,-0.6692189,-0.560756,-0.6240261,-0.5878717,-0.7505661,-0.7740664,-0.6782575,-0.3926385,-0.57341,-0.548102,-0.7180273,-0.8734908,-0.7921436,-0.5173708,-0.6005258,-0.522794,-0.6276415,-0.5716023,-0.6131798,-0.57341,-0.5553329,-0.598718,-0.5969103,-0.5318326,-0.4739857,-0.4685625,-0.484832,-0.4992937,-0.5896795,-0.6583726,-0.6240261,-0.3998694,-0.2642907,-0.3564842,-0.3872153,-0.4504854,-0.497486,-0.5209863,-0.5589483,-0.6240261,-0.5553329,-0.6204106,-0.6023335,-0.7523738,-0.7650279
2020-06-21.out.8,3.0,-0.7216427,-0.7975667,-0.770451,-0.707181,-0.8011822,-0.8481828,-0.8915679,-0.8987988,-0.8011822,-0.7559893,-0.7650279,-0.7722587,-0.6077566,-0.7379121,-0.8355287,-0.8807216,-0.7975667,-0.8662599,-0.707181,-0.7397198,-0.7469507,-0.6728344,-0.6800652,-0.6583726,-0.8373365,-0.821067,-0.7650279,-0.6421032,-0.6493341,-0.5914872,-0.7903359,-0.9602611,-0.9530302,-0.9295299,-0.8879525,-0.8861448,-0.954838,-1.0904166,-0.9729151,-0.9602611,-0.8644522,-0.6836807,-0.5932949,-0.5788332,-0.3727536,-0.3673305,-0.2190978,-0.1504046,-0.2172901,-0.1612509,-0.3167144,-0.5336403,-0.4197542,-0.5661792,-0.4161388,-0.7126041,-0.6619881,-0.5462943,-0.4342159,-0.4866397,-0.8608368,-0.9204914,-1.0868012,-0.9602611
2020-06-21.out.9,3.0,-1.0253389,-0.9729151,-0.8156439,-0.9909923,-0.8499905,-0.7758741,-0.846375,-0.8825293,-0.9204914,-0.8282979,-0.8192593,-0.770451,-0.846375,-0.8951834,-0.9512225,-0.8807216,-0.7885281,-0.7505661,-0.7342967,-0.5679869,-0.6384878,-0.6909115,-0.757797,-0.6710267,-0.7397198,-0.6999501,-0.4866397,-0.6348723,-0.5137554,-0.7089887,-0.7776819,-0.7306813,-0.770451,-0.9078374,-1.0922243,-1.0163003,-1.0795703,-1.1916487,-1.329035,-1.6435775,-1.3760356,-1.1808024,-1.0669163,-0.9367608,-0.9530302,-1.1247632,-0.9747228,-1.3959205,-1.4664214,-2.2527776,-2.3558173,-2.4443954,-2.0665829,-2.0268132,-1.8279645,-1.9183502,-1.7918102,-1.7466173,-1.4139977,-1.9725817,-2.0936986,-1.8858114,-1.8586956,-1.7321556
