,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63
2020-07-23.out.0,0.0,-1.1727543,-1.170457,-1.1631398,-1.1668056,-1.1745971,-1.1782631,-1.1768845,-1.1773293,-1.1864941,-1.1929069,-1.2378272,-1.2345961,-1.2451197,-1.232269,-1.2322541,-1.2162019,-1.2120468,-1.235416,-1.2179755,-1.2078719,-1.2051102,-1.2161176,-1.2193094,-1.2206779,-1.2220416,-1.2128716,-1.2046109,-1.2032276,-1.2096407,-1.2091812,-1.1995616,-1.1949767,-1.1995665,-1.195446,-1.1986476,-1.2302923,-1.2202036,-1.2146996,-1.2128619,-1.2270809,-1.2188252,-1.2202134,-1.2055398,-1.2050706,-1.2078273,-1.1981981,-1.1867407,-1.1862911,-1.1849225,-1.1991416,-1.1950212,-1.2119826,-1.1941123,-1.2142899,-1.2188797,-1.2019283,-1.1968839,-1.2028521,-1.1964392,-1.1863505,-1.1913949,-1.184063,-1.2024028,-1.1904957
2020-07-23.out.1,0.0,-1.2051646,-1.1909601,-1.1854564,-1.2024323,-1.2010539,-1.1928128,-1.1808863,-1.1721859,-1.1694388,-1.1708223,-1.1589152,-1.159839,-1.152967,-1.1456497,-1.1387823,-1.1374286,-1.1296521,-1.1360849,-1.1397755,-1.1269595,-1.124682,-1.1366138,-1.1297464,-1.1215201,-1.121535,-1.1128394,-1.1266188,-1.1220439,-1.1202209,-1.1151915,-1.1138375,-1.1289758,-1.1326518,-1.1290007,-1.1170887,-1.1180176,-1.1221481,-1.1175829,-1.1162192,-1.126313,-1.1125584,-1.1153252,-1.130473,-1.1135168,-1.1126079,-1.0910765,-1.0874108,-1.1011802,-1.1021139,-1.1016644,-1.0952418,-1.0938878,-1.0893177,-1.0842733,-1.0980283,-1.1521282,-1.1186654,-1.105375,-1.1012594,-1.0966745,-1.0934681,-1.0820156,-1.0875048,-1.0847627
2020-07-23.out.2,0.0,-1.0939325,-1.126027,-1.109535,-1.1342927,-1.1095401,-1.1063337,-1.0990165,-1.0935226,-1.083908,-1.0802421,-1.0788785,-1.0747533,-1.070193,-1.0665417,-1.0670016,-1.0615221,-1.0904151,-1.1055483,-1.0826385,-1.0936465,-1.1138288,-1.0904547,-1.0872532,-1.076705,-1.0812998,-1.0748869,-1.0684641,-1.0826783,-1.063889,-1.1023964,-1.106512,-1.1051484,-1.1413583,-1.1193724,-1.1230335,-1.1239476,-1.1267045,-1.1024113,-1.0900251,-1.1102026,-1.1253358,-1.1349552,-1.1377022,-1.1138637,-1.1395303,-1.1243972,-1.1266945,-1.1239475,-1.1326578,-1.1262349,-1.1147775,-1.1234879,-1.1239326,-1.105593,-1.1216353,-1.1197973,-1.1106372,-1.1056027,-1.1165908,-1.1106372,-1.0978015,-1.0918481,-1.1051433,-1.0978115
2020-07-23.out.3,0.0,-1.0978261,-1.1184535,-1.1225791,-1.1134239,-1.1143331,-1.1253555,-1.1235178,-1.1047187,-1.0854748,-1.1070258,-1.11252,-1.1244467,-1.1317786,-1.1207807,-1.1129893,-1.1308743,-1.124911,-1.1336214,-1.1120752,-1.0969519,-1.0822831,-1.0781479,-1.1244514,-1.104279,-1.089615,-1.1317834,-1.1189427,-1.1120604,-1.1175593,-1.1244316,-1.1276283,-1.1212007,-1.1193675,-1.1088241,-1.12165,-1.1221096,-1.1120208,-1.1065365,-1.1102024,-1.1212004,-1.1152468,-1.0996544,-1.126245,-1.1175347,-1.1239574,-1.1271787,-1.12581,-1.12625,-1.1248911,-1.1290165,-1.1280879,-1.1418523,-1.136808,-1.1212251,-1.1170997,-1.1179991,-1.1253407,-1.1193774,-1.1230434,-1.1129498,-1.1019568,-1.0960032,-1.1184684,-1.1157213
2020-07-23.out.4,0.0,-1.0987602,-1.079971,-1.0822635,-1.0767793,-1.0786124,-1.0873326,-1.0772537,-1.0933058,-1.0914729,-1.0722339,-1.0520566,-1.0754456,-1.0809739,-1.0681382,-1.063094,-1.0621849,-1.0599022,-1.050757,-1.0489291,-1.072318,-1.0659052,-1.057195,-1.0847192,-1.072343,-1.0609003,-1.0480647,-1.0443988,-1.0398287,-1.0380007,-1.0425906,-1.0343399,-1.0416963,-1.0339148,-1.0316323,-1.0504462,-1.0449425,-1.0385444,-1.0440629,-1.038574,-1.0257482,-1.0404367,-1.0431838,-1.0441176,-1.0381789,-1.038179,-1.0308619,-1.0175765,-1.0276703,-1.0230855,-1.0199036,-1.0263168,-1.024044,-1.0153484,-1.0039058,-1.0094099,-0.9979575,-0.9975129,-0.997078,-0.9911247,-0.9915992,-0.9810706,-0.981545,-0.9751469,-0.9691985
2020-07-23.out.5,0.0,-0.970142,-0.9747321,-0.9701865,-0.961936,-0.9596779,-0.9560268,-0.9523758,-0.9574352,-0.9460074,-0.9350294,-0.9377914,-0.9456123,-0.9355484,-0.9296097,-0.9241305,-0.9223174,-0.9150004,-0.9127278,-0.9113789,-0.9127722,-0.9091311,-0.9013545,-0.9000009,-0.9100948,-0.8963648,-0.9014339,-0.8941169,-0.9023876,-0.8964441,-0.8882227,-0.883203,-0.9006241,-0.8882772,-0.8777538,-0.8782184,-0.880081,-0.8668006,-0.8691177,-0.8700613,-0.8645725,-0.855882,-0.8467418,-0.8481352,-0.8435847,-0.8449733,-0.8436392,-0.834025,-0.8340497,-0.8427847,-0.8414262,-0.8405223,-0.8359719,-0.8236105,-0.8144654,-0.8222717,-0.8131266,-0.8145297,-0.8058391,-0.8026475,-0.7990064,-0.7976576,-0.8008889,-0.7880778,-0.7775543
2020-07-23.out.6,0.0,-0.7739083,-0.780346,-0.7877125,-0.7813145,-0.7928014,-0.7941948,-0.7878065,-0.7814085,-0.7777477,-0.7727328,-0.7649515,-0.7576442,-0.7613203,-0.768232,-0.7700752,-0.7668835,-0.7650752,-0.7600409,-0.7637463,-0.7651298,-0.757363,-0.7605796,-0.755115,-0.744132,-0.7427685,-0.7574571,-0.7593099,-0.7354814,-0.7332037,-0.7226704,-0.7368995,-0.735536,-0.7465682,-0.7406197,-0.7401604,-0.7452197,-0.7438658,-0.738372,-0.7489349,-0.747107,-0.7356596,-0.747122,-0.7283426,-0.7388909,-0.7370826,-0.7283822,-0.7265688,-0.7329869,-0.7316331,-0.7155862,-0.7151464,-0.7160703,-0.7243361,-0.7110556,-0.7032791,-0.7069598,-0.7175083,-0.7051467,-0.707449,-0.711125,-0.7120488,-0.7148108,-0.7056557,-0.6997023
2020-07-23.out.7,0.0,-0.7180566,-0.7107151,-0.7148504,-0.71073,-0.6992726,-0.7015798,-0.7002162,-0.6974693,-0.6837391,-0.6842037,-0.689258,-0.6878944,-0.681946,-0.6782899,-0.6608841,-0.6774105,-0.6654988,-0.6531471,-0.6494814,-0.6508745,-0.6770204,-0.6641847,-0.657327,-0.6545801,-0.6559732,-0.6523075,-0.6504842,-0.6683793,-0.6601285,-0.6651876,-0.6794021,-0.6697828,-0.6578708,-0.6624557,-0.673923,-0.6803457,-0.664763,-0.657436,-0.6546792,-0.6684436,-0.6560675,-0.6404799,-0.6482812,-0.640959,-0.6615766,-0.673508,-0.6643482,-0.6487557,-0.6437308,-0.6487753,-0.6341163,-0.6506182,-0.6474166,-0.6350502,-0.6290919,-0.6286424,-0.6231581,-0.6185831,-0.6350898,-0.6259348,-0.6387855,-0.6204557,-0.6236672,-0.6103818
2020-07-23.out.8,0.0,-0.6296456,-0.6191169,-0.6489142,-0.6466413,-0.6393192,-0.6264835,-0.6150361,-0.6118248,-0.6104661,-0.6150559,-0.6063554,-0.6031538,-0.6150806,-0.600417,-0.5930899,-0.6105157,-0.6178575,-0.6238258,-0.6252043,-0.6325461,-0.6160591,-0.6041522,-0.6211037,-0.6170027,-0.6206687,-0.6073785,-0.6092262,-0.6078478,-0.6000565,-0.5977836,-0.5977836,-0.6060248,-0.5785252,-0.5918303,-0.5895478,-0.5799185,-0.5684758,-0.5804027,-0.5881992,-0.5932535,-0.5818107,-0.579069,-0.5919146,-0.5827644,-0.5667175,-0.5868951,-0.5800375,-0.565838,-0.5626561,-0.5658677,-0.5530418,-0.5461842,-0.5503244,-0.5558285,-0.5407199,-0.5311007,-0.5182798,-0.5155524,-0.5146533,-0.5169558,-0.5265901,-0.5376126,-0.5426622,-0.5587241
2020-07-23.out.9,0.0,-0.5775183,-0.5596529,-0.5463675,-0.53949,-0.5715797,-0.5816783,-0.5812237,-0.5670096,-0.572049,-0.5748009,-0.5591985,-0.5555276,-0.5532448,-0.5633189,-0.566975,-0.5674345,-0.5789014,-0.5775231,-0.5843857,-0.5852999,-0.5674196,-0.5628493,-0.560552,-0.5665153,-0.5765895,-0.5701717,-0.5596332,-0.551392,-0.5628593,-0.5555127,-0.5481955,-0.5564464,-0.5573557,-0.576619,-0.5688376,-0.5720441,-0.5674739,-0.562889,-0.5606114,-0.5642677,-0.5707101,-0.5587837,-0.5665995,-0.5565159,-0.5583538,-0.5588231,-0.557,-0.5501324,-0.5611305,-0.5483095,-0.5528896,-0.5648163,-0.5552066,-0.5529191,-0.5634627,-0.5643865,-0.5501822,-0.5378107,-0.5341449,-0.555691,-0.5634923,-0.5662441,-0.5625783,-0.5497523
