,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-07-20.out.0,9.0,-0.0842017,-0.0817001,-0.0859585,-0.0859163,-0.0847847,-0.0818311,-0.078447,-0.0766461,-0.0757338,-0.0737026,-0.0799922,-0.0813417,-0.0763841,-0.0838054,-0.0865124,-0.0880766,-0.0864912,-0.0846883,-0.0804042,-0.0812952,-0.0736418,-0.0691385,-0.0653125,-0.0612715,-0.068032,-0.067141,-0.067825,-0.0619849,-0.0660577,-0.0692205,-0.0714792,-0.0732929
2020-07-20.out.1,9.0,-0.0663235,-0.0634056,-0.0667878,-0.0584651,-0.0550911,-0.0555515,-0.0627615,-0.0645752,-0.0510667,-0.0474818,-0.0497493,-0.0522301,-0.0520231,-0.0520336,-0.0459548,-0.0567733,-0.0594885,-0.0594905,-0.0644415,-0.0666924,-0.066008,-0.0630904,-0.05588,-0.0554262,-0.0648848,-0.0633098,-0.0666858,-0.0705098,-0.0720867,-0.0734273,-0.0733309,-0.0684596
2020-07-20.out.2,9.0,-0.0659681,-0.0641652,-0.0670893,-0.0628118,-0.058758,-0.0543946,-0.056189,-0.0618179,-0.0566409,-0.0559569,-0.0532669,-0.0408946,-0.0382003,-0.050142,-0.0573648,-0.0593979,-0.0560262,-0.058055,-0.0607598,-0.070225,-0.0751737,-0.0754019,-0.0720089,-0.0740254,-0.0677106,-0.058691,-0.0658779,-0.0607075,-0.0654155,-0.0611319,-0.0654178,-0.0791415
2020-07-20.out.3,9.0,-0.0768949,-0.0757694,-0.0665282,-0.0685551,-0.0669716,-0.0640432,-0.0674196,-0.064263,-0.0665158,-0.0705654,-0.0750645,-0.0752862,-0.0664988,-0.0433126,-0.0307101,-0.0388425,-0.0555093,-0.0406752,-0.0501443,-0.0535393,-0.0591681,-0.0672838,-0.0641272,-0.0641357,-0.0702207,-0.0711349,-0.0700033,-0.0699863,-0.0600715,-0.0650163,-0.0609691,-0.0654829
2020-07-20.out.4,9.0,-0.0708858,-0.0603017,-0.057595,-0.0629979,-0.0713272,-0.0675117,-0.0652717,-0.0674571,-0.0654364,-0.0627867,-0.065031,-0.0670579,-0.0684136,-0.0688546,-0.0695239,-0.0742598,-0.0737952,-0.074247,-0.0715384,-0.0731049,-0.0715237,-0.0701681,-0.0701661,-0.0699317,-0.0746633,-0.0553023,-0.0442686,-0.0586845,-0.0548821,-0.0510585,-0.0587309,-0.0582895
2020-07-20.out.5,9.0,-0.055815,-0.0529013,-0.0445805,-0.044148,-0.0396547,-0.0331558,-0.0309157,-0.0298178,-0.0372603,-0.0334743,-0.0344055,-0.034192,-0.0371501,-0.0328851,-0.0274969,-0.0290843,-0.0331594,-0.0246166,-0.0212511,-0.0235271,-0.0206135,-0.0165787,-0.0163694,-0.0161667,-0.017313,-0.0175622,-0.0173552,-0.0205285,-0.0137912,-0.0131301,0.0064399,-0.0068571
2020-07-20.out.6,9.0,-0.0055355,-0.0010573,-0.0040004,0.000934,-0.0006643,-0.0051885,-0.0020532,0.0031005,-0.0005161,-0.0052625,-0.0079753,-0.0068561,0.0066374,0.0073024,-0.0037335,0.0005292,-0.0035266,0.0021003,0.002305,0.0065828,0.0106153,0.0090256,0.0085698,0.0243138,0.0319463,0.0328288,0.0289843,0.0206383,0.0194962,0.0208182,0.0198931,0.0237063
2020-07-20.out.7,9.0,0.0230118,0.0259235,0.0252461,0.0123964,0.0128293,0.0110155,0.0128165,0.0143981,0.0175481,0.0202529,0.0193425,0.0206939,0.0231599,0.0170835,0.0209094,0.0161758,0.0163975,0.0087441,0.0283264,0.0325996,0.0305816,0.0316919,0.0287508,0.0190666,0.020177,0.0305204,0.0559513,0.0509984,0.049402,0.0351928,0.0277464,0.0187249
2020-07-20.out.8,9.0,0.0218602,0.0250103,0.0389641,0.0547124,0.0664092,0.0627883,0.0503908,0.0559922,0.0411074,0.0381686,0.0332029,0.0304877,0.0376873,0.0390387,0.0280113,0.0313807,0.0253127,0.0147414,0.016785,0.0172496,0.020195,0.0231296,0.0308019,0.0303628,0.031486,0.0299195,0.02136,0.0186638,0.0335233,0.049065,0.0326323,0.0308294
2020-07-20.out.9,9.0,0.0344271,0.0355502,0.0324002,0.0359936,0.0326176,0.0305888,0.0317077,0.0240627,0.0321657,0.0350945,0.0285704,0.0384639,0.0281166,0.0611858,0.0800992,0.0922416,0.0546179,0.0516559,0.0520613,0.0468573,0.0486416,0.0706857,0.0578363,0.0425164,0.0305813,0.0427233,0.0546569,0.0368666,0.0393497,0.0187426,0.0291112,0.0376873
