,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-06-23.out.0,6.0,0.1909062,0.193189,0.1999415,0.1984664,0.2044182,0.1792499,0.1660106,0.1794186,0.1736424,0.1721744,0.1791783,0.1531376,0.1619508,0.1880095,0.189625,0.1914918,0.1981685,0.2006381,0.2025696,0.2029967,0.2170761,0.2177616,0.2207805,0.2228159,0.2261043,0.2308284,0.23561,0.2389378,0.2468857,0.2535806,0.2476753,0.2455176
2020-06-23.out.1,6.0,0.2542126,0.2412136,0.2520046,0.2417305,0.2502024,0.2562188,0.2617365,0.2619879,0.2715118,0.2725275,0.2701185,0.2775889,0.2793982,0.2736866,0.2758584,0.2832429,0.2869765,0.2711989,0.2818213,0.2651431,0.26818,0.2611045,0.2924437,0.2758765,0.277912,0.2877267,0.2879023,0.28367,0.2898267,0.2829915,0.2767812,0.2958896
2020-06-23.out.2,6.0,0.2914634,0.3041172,0.3073985,0.285554,0.3064868,0.3139713,0.3029864,0.3053701,0.3083355,0.3212982,0.3317449,0.3482939,0.3414193,0.3325345,0.3235204,0.3234164,0.3353847,0.3279931,0.3253045,0.3334533,0.3202967,0.3058366,0.3130808,0.3180028,0.2880347,0.2927446,0.2809127,0.2713746,0.2535726,0.2372387,0.2638901,0.2552708
2020-06-23.out.3,6.0,0.2635458,0.2669705,0.2667948,0.2531354,0.2587712,0.2565995,0.26598,0.2681517,0.2721903,0.293428,0.2870199,0.2984894,0.3064948,0.2943145,0.3014153,0.2999109,0.3051591,0.347469,0.3533814,0.4475292,0.768585,0.6218957,0.7530942,0.9381447,0.8674569,0.7779434,0.7470273,0.7215461,0.7769702,2.0534516,2.9481767,2.9915094
2020-06-23.out.4,6.0,2.6094392,3.22872,3.8004569,4.7036313,4.600383,4.7200763,4.7157581,4.6009532,5.2231117,5.5620998,5.5315018,5.1932651,4.8060123,5.1394026,5.094092,5.2033558,5.2960027,5.2252594,4.7757586,4.5605605,4.4052196,3.7250789,2.3259487,1.8843244,1.7415875,1.533941,1.2644725,1.0824002,0.705488,0.5973467,0.6406883,0.6647307
2020-06-23.out.5,6.0,0.6368959,0.6320837,0.5702737,0.5851869,0.5347787,0.4824239,0.5213313,0.4221262,0.4251349,0.4367881,0.4451024,0.442862,0.4101265,0.4250862,0.418467,0.3815415,0.3846613,0.3953514,0.4099012,0.4165032,0.3976714,0.3794707,0.3840656,0.393439,0.3581865,0.3764983,0.4448568,0.4267278,0.4242976,0.4155491,0.3956865,0.3748364
2020-06-23.out.6,6.0,0.3704243,0.3543489,0.3613244,0.3919245,0.3951735,0.3995564,0.3715551,0.3460748,0.3299347,0.3414042,0.3489644,0.3560581,0.3540802,0.3484979,0.3439677,0.3432892,0.3522891,0.3496398,0.3404642,0.3512946,0.3530393,0.339186,0.3275045,0.3335179,0.3367346,0.3487029,0.3562237,0.3650762,0.3730059,0.3788214,0.3665907,0.365374
2020-06-23.out.7,6.0,0.3250057,0.3155787,0.3175212,0.3128688,0.319072,0.3365297,0.3403098,0.3459637,0.3470693,0.358668,0.3494854,0.3540338,0.3701557,0.3774069,0.3873761,0.3830357,0.3867047,0.3771666,0.3617121,0.3749838,0.3677396,0.3575695,0.3436517,0.3496306,0.3341136,0.3270775,0.3223856,0.3382279,0.3346235,0.3401987,0.3376534,0.3535421
2020-06-23.out.8,6.0,0.3647531,0.3653094,0.365162,0.3584923,0.3711139,0.3749656,0.367883,0.3742155,0.3632629,0.3356927,0.3404855,0.3731927,0.3735552,0.3547981,0.3545073,0.3517974,0.3432317,0.3380623,0.3443483,0.3398897,0.3351546,0.3417566,0.3428692,0.3563852,0.3600684,0.3643977,0.375422,0.381503,0.38286,0.3944587,0.4064845,0.4028085
2020-06-23.out.9,6.0,0.4008306,0.4019361,0.4260311,0.5006141,0.4902139,0.5017622,0.4715932,0.4488692,0.4543869,0.4477526,0.4170808,0.4275488,0.4423248,0.4456919,0.4399915,0.4227923,0.40746,0.4212345,0.4189012,0.4248924,0.4231729,0.4201935,0.4157097,0.4136743,0.4172282,0.4167294,0.4071913,0.4189012,0.4327473,0.418883,0.3961772,0.3870592
2020-06-23.out.10,6.0,0.3835022,0.3940489,0.4020543,0.3778088,0.3690886,0.3756371,0.3483767,0.3433175,0.3618343,0.3520196,0.3517863,0.3432427,0.3433932,0.3478124,0.3564498,0.3737853,0.3679264,0.3745102,0.375738,0.3699043,0.3661888,0.3652054,0.3642109,0.3641928,0.3672298,0.3764881,0.3789688,0.3667916,0.3649359,0.3674812,0.3602835,0.3646956
2020-06-23.out.11,6.0,0.3608398,0.3593,0.3613426,0.3684757,0.3675458,0.3773999,0.3724314,0.3733613,0.3675922,0.3808064,0.3559289,0.364846,0.3689492,0.3842422,0.3833052,0.3729302,0.3784479,0.3768325,0.3887401,0.391023,0.3958622,0.4003207,0.405174,0.4010779,0.402862,0.4006327,0.4088895,0.4164032,0.4268783,0.4299153,0.43376,0.4405195
