,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-10-18.out.0,0.0,1.2600832,-1.1828908,-0.0854291,1.2602632,-1.182872,-0.0854591,1.2603457,-1.18286,-0.0854441,1.2598583,-1.1829215,-0.0854591,1.2594608,-1.1829658,-0.0854366,1.2602557,-1.1828705,-0.0854441,1.2601057,-1.1828855,-0.0854066,1.2602557,-1.182866,-0.0853916,1.2586508,-1.183058,-0.0853841,1.2601057,-1.1828863,-0.0854066,1.2616957,-1.1826928,-0.0853991,1.2621382,-1.1826365,-0.0853541,1.2621382,-1.1826395,-0.0853841,1.2622057,-1.1826313,-0.0853841,1.2621457,-1.1826365,-0.0853616,1.2639831,-1.1824145,-0.0853466,1.2623482,-1.1826088,-0.0853316,1.2616582,-1.1826928,-0.0853466,1.2615757,-1.1827003,-0.0853241,1.2621232,-1.182635,-0.0853316,1.2618682,-1.1826665,-0.0853241,1.2603907,-1.1828435,-0.0853241,1.2609457,-1.182779,-0.0853466,1.2614932,-1.1827108,-0.0853241,1.2613057,-1.1827318,-0.0853166,1.2610807,-1.1827588,-0.0853241,1.2606232,-1.1828165,-0.0853466,1.2607132,-1.1828083,-0.0853541,1.2606982,-1.1828053,-0.0853241,1.2607057,-1.1828045,-0.0853166,1.2607057,-1.1828015,-0.0852941,1.2608107,-1.1827903,-0.0853091
2020-10-18.out.1,0.0,1.2608932,-1.1827783,-0.0852866,1.2609082,-1.1827753,-0.0852716,1.2608932,-1.1827753,-0.0852716,1.2609982,-1.18277,-0.0853241,1.2609307,-1.1827715,-0.0852716,1.2609457,-1.1827738,-0.0852941,1.2610882,-1.1827543,-0.0852791,1.2610432,-1.1827588,-0.0852716,1.2610282,-1.1827595,-0.0852641,1.2610882,-1.1827543,-0.0852791,1.2611782,-1.1827423,-0.0852641,1.2611857,-1.1827408,-0.0852716,1.2611932,-1.18274,-0.0852716,1.2612232,-1.1827393,-0.0852941,1.2612382,-1.1827355,-0.0852716,1.2613057,-1.1827303,-0.0853091,1.2612832,-1.1827318,-0.0852941,1.2610357,-1.182761,-0.0852866,1.2617932,-1.182671,-0.0852941,1.2611107,-1.1827565,-0.0853241,1.2543759,-1.1835635,-0.0853166,1.2574658,-1.1831937,-0.0853241,1.2570459,-1.1832432,-0.0853166,1.2576758,-1.1831705,-0.0853466,1.2574808,-1.183193,-0.0853466,1.2573233,-1.183214,-0.0853616,1.2573683,-1.1832065,-0.0853391,1.2627607,-1.1825623,-0.0853616,1.2627382,-1.1825638,-0.0853466,1.2618082,-1.1826763,-0.0853616,1.2617107,-1.1826853,-0.0853316,1.2615232,-1.1827093,-0.0853466
2020-10-18.out.2,0.0,1.2613132,-1.1827318,-0.0853241,1.2619582,-1.1826575,-0.0853466,1.2615682,-1.1827018,-0.0853241,1.2619057,-1.1826598,-0.0853166,1.2620782,-1.1826508,-0.0854216,1.2620182,-1.182659,-0.0854291,1.2620107,-1.182659,-0.0854216,1.2621832,-1.1826373,-0.0854066,1.2619882,-1.1826628,-0.0854366,1.2620107,-1.1826598,-0.0854291,1.2619957,-1.182659,-0.0853991,1.2619807,-1.182659,-0.0853916,1.2618832,-1.1826665,-0.0853466,1.2617707,-1.1826838,-0.0853916,1.2618682,-1.1826703,-0.0853691,1.2617482,-1.1826838,-0.0853691,1.2602407,-1.1828683,-0.0853841,1.2603907,-1.1828503,-0.0853991,1.2330617,-1.1861254,-0.0853616,1.2444913,-1.1847574,-0.0853991,1.2637956,-1.182437,-0.0853616,1.2637581,-1.1824483,-0.0854141,1.2637131,-1.1824513,-0.0853841,1.2639531,-1.1824168,-0.0853391,1.2642231,-1.1823838,-0.0853316,1.2636981,-1.1824453,-0.0853316,1.2635031,-1.1824745,-0.0853691,1.2634656,-1.182476,-0.0853391,1.2633531,-1.1824895,-0.0853466,1.2633681,-1.1824858,-0.0853241,1.2644106,-1.1823628,-0.0853391,1.2641931,-1.1823868,-0.0853241
2020-10-18.out.3,0.0,1.2634731,-1.1824715,-0.0853166,1.2643131,-1.1823688,-0.0853016,1.2632556,-1.1824955,-0.0852941,1.2634056,-1.182482,-0.0853391,1.2643056,-1.1823703,-0.0852941,1.2635331,-1.1824663,-0.0853241,1.2636081,-1.1824558,-0.0853166,1.2644406,-1.1823538,-0.0853016,1.2640731,-1.1824033,-0.0853391,1.2634731,-1.1824708,-0.0853091,1.2634881,-1.1824723,-0.0853391,1.2635631,-1.182461,-0.0853241,1.2644781,-1.1823523,-0.0853166,1.2636156,-1.1824543,-0.0853166,1.2627457,-1.1825563,-0.0853016,1.2633231,-1.1824895,-0.0853016,1.2629481,-1.1825383,-0.0853391,1.2612082,-1.182743,-0.0853091,1.2612607,-1.182737,-0.0853091,1.2611782,-1.1827438,-0.0852866,1.2611932,-1.1827445,-0.0853091,1.2610582,-1.1827573,-0.0852716,1.2608632,-1.1827835,-0.0853016,1.2608557,-1.1827828,-0.0852866,1.2608332,-1.182782,-0.0852566,1.2608482,-1.182782,-0.0852641,1.2611932,-1.1827408,-0.0852716,1.2612082,-1.1827378,-0.0852566,1.2606232,-1.182809,-0.0852641,1.2607132,-1.1827978,-0.0852716,1.2608182,-1.1827835,-0.0852566,1.2609907,-1.1827603,-0.0852341
2020-10-18.out.4,0.0,1.2612382,-1.182734,-0.0852566,1.2614707,-1.1827078,-0.0852866,1.2611032,-1.1827483,-0.0852341,1.2615307,-1.1827003,-0.0852716,1.2614482,-1.1827093,-0.0852641,1.2613432,-1.1827205,-0.0852566,1.2613357,-1.1827205,-0.0852416,1.2612757,-1.1827235,-0.0852041,1.2612682,-1.1827243,-0.0852116,1.2612532,-1.1827235,-0.0851816,1.2612907,-1.182719,-0.0851816,1.2613507,-1.1827168,-0.0852266,1.2613507,-1.1827153,-0.0852041,1.2614857,-1.1826943,-0.0851591,1.2614032,-1.1827033,-0.0851591,1.2614407,-1.1826988,-0.0851591,1.2614182,-1.1827018,-0.0851591,1.2613882,-1.1827025,-0.0851366,1.2613957,-1.1827033,-0.0851516,1.2614482,-1.182698,-0.0851516,1.2614407,-1.1826965,-0.0851291,1.2614782,-1.182695,-0.0851741,1.2615532,-1.1826838,-0.0851441,1.2615907,-1.1826785,-0.0851441,1.2624907,-1.182572,-0.0851516,1.2616057,-1.18268,-0.0851741,1.2615232,-1.1826853,-0.0851216,1.2634731,-1.182455,-0.0851516,1.2626707,-1.1825533,-0.0851816,1.2624832,-1.182572,-0.0851516,1.2625282,-1.1825638,-0.0851216,1.2602332,-1.1828405,-0.0851291
2020-10-18.out.5,0.0,1.2616882,-1.182671,-0.0851741,1.2616132,-1.182674,-0.0851141,1.2621232,-1.1826163,-0.0851516,1.2620632,-1.1826208,-0.0851366,1.2624757,-1.1825713,-0.0851291,1.2620632,-1.1826223,-0.0851441,1.2612082,-1.1827235,-0.0851216,1.2616432,-1.1826703,-0.0851141,1.2622732,-1.1825938,-0.0851141,1.2631356,-1.182488,-0.0850991,1.2614707,-1.182689,-0.0850991,1.2615007,-1.182689,-0.0851291,1.2622432,-1.1826028,-0.0851516,1.2621157,-1.1826193,-0.0851741,1.2621832,-1.1826088,-0.0851516,1.2625957,-1.1825585,-0.0851441,1.2622357,-1.1826005,-0.0851291,1.2622957,-1.1825923,-0.0851291,1.2623557,-1.1825863,-0.0851291,1.2623632,-1.182581,-0.0851066,1.2622207,-1.1826035,-0.0851441,1.2598058,-1.1828885,-0.0850991,1.2616357,-1.182671,-0.0851216,1.2625582,-1.1825585,-0.0851066,1.2628356,-1.1825248,-0.0851066,1.2626782,-1.1825435,-0.0850841,1.2626557,-1.1825458,-0.0850991,1.2625957,-1.1825495,-0.0850616,1.2626032,-1.1825488,-0.0850616,1.2627232,-1.1825375,-0.0850916,1.240029,-1.1852592,-0.0850916,1.2625132,-1.1825623,-0.0850841
2020-10-18.out.6,0.0,1.2621232,-1.1826065,-0.0850541,1.2621082,-1.182608,-0.0850616,1.2621532,-1.1826088,-0.0851216,1.2623707,-1.1825848,-0.0851366,1.2620557,-1.1826238,-0.0851516,1.2616882,-1.1826635,-0.0850991,1.2618682,-1.1826425,-0.0851066,1.2618232,-1.1826478,-0.0851216,1.2618157,-1.18265,-0.0851291,1.2618232,-1.1826485,-0.0851216,1.2618382,-1.182647,-0.0851216,1.2618157,-1.1826523,-0.0851441,1.2618607,-1.1826463,-0.0851441,1.2617932,-1.1826553,-0.0851441,1.2618157,-1.1826538,-0.0851591,1.2618382,-1.1826523,-0.0851666,1.2620182,-1.1826275,-0.0851441,1.2619732,-1.1826335,-0.0851441,1.2620782,-1.1826223,-0.0851591,1.2621757,-1.1826065,-0.0851291,1.2618907,-1.182644,-0.0851441,1.2620632,-1.182623,-0.0851516,1.2621682,-1.182611,-0.0851516,1.2620107,-1.1826275,-0.0851291,1.2619657,-1.1826313,-0.0851141,1.2619432,-1.1826328,-0.0850991,1.2619807,-1.1826313,-0.0851291,1.2619807,-1.1826373,-0.0851816,1.2620482,-1.1826223,-0.0851291,1.2619807,-1.1826298,-0.0851141,1.2619132,-1.1826373,-0.0851141,1.2619582,-1.1826313,-0.0851141
2020-10-18.out.7,0.0,1.2619882,-1.182626,-0.0850991,1.2619507,-1.182632,-0.0851066,1.2619357,-1.1826335,-0.0850991,1.2619882,-1.1826305,-0.0851441,1.2619582,-1.1826313,-0.0851141,1.2619057,-1.1826403,-0.0851216,1.2619132,-1.182635,-0.0850916,1.2619057,-1.1826373,-0.0851066,1.2619657,-1.1826305,-0.0851141,1.2620107,-1.182629,-0.0851366,1.2619582,-1.182632,-0.0851216,1.2618532,-1.1826388,-0.0850691,1.2617482,-1.1826538,-0.0850841,1.2604357,-1.1828105,-0.0850841,1.2613882,-1.1826988,-0.0851066,1.2614032,-1.182695,-0.0850841,1.2613957,-1.1826965,-0.0850916,1.2612907,-1.1827093,-0.0850916,1.2613807,-1.1826988,-0.0850991,1.2613057,-1.1827078,-0.0850841,1.2614332,-1.1826898,-0.0850766,1.2614182,-1.1826935,-0.0850916,1.2618382,-1.1826448,-0.0850991,1.2623932,-1.1825765,-0.0850766,1.2624682,-1.1825653,-0.0850541,1.2624832,-1.1825638,-0.0850691,1.2625357,-1.1825578,-0.0850616,1.2625507,-1.182551,-0.0850241,1.2626257,-1.1825488,-0.0850916,1.2625207,-1.1825675,-0.0851291,1.2627607,-1.1825375,-0.0851366,1.2626632,-1.1825525,-0.0851516
2020-10-18.out.8,0.0,1.2627232,-1.1825383,-0.0850991,1.2626932,-1.182542,-0.0851066,1.2627007,-1.182542,-0.0851066,1.2627007,-1.182542,-0.0851141,1.2626782,-1.1825435,-0.0850916,1.2627382,-1.1825375,-0.0851066,1.2627907,-1.1825338,-0.0851216,1.2627307,-1.182536,-0.0850841,1.2627607,-1.1825338,-0.0850916,1.2627607,-1.1825345,-0.0850991,1.2627982,-1.18253,-0.0850991,1.2628206,-1.1825263,-0.0850991,1.2627382,-1.18253,-0.0850391,1.2639606,-1.1823905,-0.0850916,1.2266494,-1.1868664,-0.0850916,1.2262594,-1.1869136,-0.0850841,1.225082,-1.1870546,-0.0850916,1.224512,-1.1871206,-0.0850691,1.2243395,-1.1871416,-0.0850691,1.2242345,-1.1871529,-0.0850616,1.225877,-1.1869571,-0.0850691,1.225757,-1.1869721,-0.0850766,1.2248495,-1.1870816,-0.0850766,1.2248345,-1.1870816,-0.0850691,1.2247145,-1.1870966,-0.0850691,1.225232,-1.1870359,-0.0850766,1.2251495,-1.1870449,-0.0850691,1.2255845,-1.1869879,-0.0850316,1.226057,-1.1869354,-0.0850541,1.2257495,-1.1869684,-0.0850316,1.225877,-1.1869564,-0.0850616,1.2257045,-1.1869789,-0.0850691
2020-10-18.out.9,0.0,1.225517,-1.1869969,-0.0850466,1.225487,-1.1870006,-0.0850466,1.225517,-1.1869999,-0.0850616,1.2258995,-1.1869526,-0.0850466,1.2257045,-1.1869774,-0.0850691,1.2273694,-1.1867726,-0.0850316,1.2450163,-1.1846539,-0.0850166,1.2555084,-1.1833932,-0.0850016,1.237719,-1.1855284,-0.0850016,1.2267469,-1.1868416,-0.0849641,1.2264244,-1.1868836,-0.0849941,1.2264319,-1.1868866,-0.0850241,1.226072,-1.1869301,-0.0850391,1.226057,-1.1869301,-0.0850166,1.2262069,-1.1869099,-0.0849941,1.2261844,-1.1869121,-0.0849941,1.2261394,-1.1869159,-0.0849791,1.2262519,-1.1869046,-0.0850016,1.2264319,-1.1868814,-0.0849941,1.2260944,-1.1869271,-0.0850466,1.2263194,-1.1869039,-0.0850616,1.225847,-1.1869571,-0.0850316,1.225832,-1.1869556,-0.0850091,1.225712,-1.1869736,-0.0850391,1.2250295,-1.1870509,-0.0849866,1.225127,-1.1870404,-0.0850091,1.225142,-1.1870404,-0.0850316,1.2255695,-1.1869834,-0.0849641,1.2254645,-1.1869984,-0.0849941,1.2254045,-1.1870044,-0.0849866,1.225397,-1.1870036,-0.0849716,1.2268894,-1.1868266,-0.0849866
