,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-05-18.out.10,0.0,1.3121629,-1.1104025,-0.2189775,1.3122364,-1.1104025,-0.2190584,1.3121261,-1.1104121,-0.219029,1.3120819,-1.1104106,-0.2189628,1.3121702,-1.1104062,-0.2190143,1.3121114,-1.1104151,-0.2190437,1.3120378,-1.1104239,-0.2190437,1.3120819,-1.1104165,-0.2190216,1.3120819,-1.110418,-0.2190364,1.3120231,-1.1104121,-0.2189187,1.3120157,-1.1104033,-0.2188304,1.3120525,-1.1104003,-0.2188377,1.3120525,-1.1104025,-0.2188598,1.3119642,-1.1103974,-0.21872,1.3119569,-1.1104062,-0.2187936,1.3120525,-1.1103989,-0.2188304,1.3119569,-1.110379,-0.2185361,1.3118759,-1.1103753,-0.218411,1.312001,-1.1103591,-0.2183963,1.3120967,-1.110379,-0.2186906,1.3119127,-1.1103709,-0.2184184,1.3119642,-1.1103694,-0.2184552,1.3120672,-1.1103636,-0.2185067,1.3121261,-1.1103672,-0.2186023,1.3120084,-1.1103672,-0.2184772,1.3120157,-1.1103614,-0.2184331,1.3120157,-1.1103716,-0.2185287,1.3120893,-1.1103768,-0.2186538,1.3121849,-1.1103709,-0.2187053,1.3121997,-1.1103768,-0.2187789,1.3120819,-1.110379,-0.2186685,1.3120967,-1.1103739,-0.2186391
2020-05-18.out.11,0.0,1.3121114,-1.1103812,-0.21872,1.3121334,-1.1103871,-0.2188009,1.312104,-1.1103945,-0.2188377,1.312104,-1.1103886,-0.2187862,1.3121187,-1.1103886,-0.2188009,1.3120746,-1.1103893,-0.2187642,1.3119789,-1.1103886,-0.2186464,1.312104,-1.1103849,-0.2187494,1.3121114,-1.1103908,-0.2188157,1.3121261,-1.1103908,-0.218823,1.3121261,-1.1103922,-0.2188377,1.3120378,-1.1103871,-0.2186979,1.3121187,-1.1103967,-0.2188672,1.3120967,-1.1104011,-0.2188966,1.3121334,-1.1104025,-0.2189481,1.3120672,-1.110407,-0.2189187,1.3120746,-1.1104033,-0.2188892,1.3120672,-1.1104099,-0.2189407,1.3120231,-1.110407,-0.2188745,1.3120084,-1.110404,-0.218823,1.312001,-1.1104003,-0.2187789,1.3120452,-1.1103981,-0.2188083,1.3120525,-1.1104033,-0.2188672,1.3120304,-1.1104003,-0.2188157,1.3120084,-1.1103989,-0.2187789,1.3120231,-1.1104025,-0.2188304,1.3121555,-1.1103893,-0.2188451,1.3120304,-1.1103967,-0.2187789,1.3120084,-1.1103981,-0.2187715,1.3119274,-1.110393,-0.2186391,1.3116699,-1.1103709,-0.2181535,1.3117729,-1.1103452,-0.2180211
2020-05-18.out.12,0.0,1.3121408,-1.1103636,-0.2185876,1.3122144,-1.1103687,-0.2187053,1.3121261,-1.1103849,-0.2187715,1.312104,-1.1103886,-0.2187862,1.3120231,-1.1103908,-0.2187127,1.3118612,-1.1103746,-0.2183889,1.3119495,-1.1103768,-0.2184993,1.3120452,-1.1103768,-0.2186097,1.3119863,-1.1103834,-0.2186097,1.3120452,-1.1103908,-0.2187421,1.312001,-1.1103834,-0.2186244,1.3117803,-1.1103768,-0.2183301,1.3118465,-1.1103672,-0.218308,1.3119274,-1.1103709,-0.2184257,1.3119716,-1.1103768,-0.2185287,1.3120231,-1.1103753,-0.2185655,1.3119054,-1.1103871,-0.2185582,1.3119422,-1.110393,-0.2186538,1.3118612,-1.1103834,-0.2184772,1.3117729,-1.1103716,-0.2182712,1.3118171,-1.110365,-0.2182565,1.3118097,-1.1103488,-0.2180947,1.3116994,-1.1103452,-0.2179402,1.3118539,-1.1103378,-0.2180432,1.3121482,-1.1103334,-0.218308,1.3121482,-1.110343,-0.2183963,1.3118465,-1.1103466,-0.2181094,1.3118686,-1.1103194,-0.2178813,1.3118539,-1.1103172,-0.2178445,1.3115155,-1.1103135,-0.2174473,1.3116258,-1.1103025,-0.217462,1.3119348,-1.1102959,-0.2177342
2020-05-18.out.13,0.0,1.3118539,-1.1103032,-0.2177121,1.3119642,-1.1102915,-0.2177195,1.3120819,-1.1102996,-0.2179181,1.3120157,-1.1103076,-0.2179255,1.3120672,-1.1102915,-0.2178298,1.3120819,-1.1102915,-0.2178445,1.3120819,-1.1102996,-0.2179181,1.3120819,-1.1103003,-0.2179255,1.3121334,-1.1103076,-0.2180505,1.3121408,-1.1102996,-0.2179843,1.3121702,-1.1103018,-0.2180358,1.3121408,-1.1103076,-0.2180579,1.3117656,-1.1101907,-0.2165571,1.3117214,-1.1101818,-0.216432,1.3120304,-1.1101671,-0.2166233,1.312104,-1.1101679,-0.2167115,1.3122144,-1.110176,-0.2169028,1.3123762,-1.1101833,-0.2171383,1.3122438,-1.1101936,-0.2171015,1.3122585,-1.1101951,-0.2171235,1.312207,-1.1102032,-0.2171456,1.3121849,-1.1102032,-0.2171162,1.3122291,-1.1101995,-0.2171456,1.3122438,-1.1102149,-0.2172928,1.3121849,-1.1102172,-0.217256,1.3117582,-1.1101914,-0.2165571,1.3120304,-1.1101752,-0.2166968,1.3123321,-1.1101826,-0.2170868,1.3123247,-1.1102017,-0.2172633,1.3124056,-1.1102083,-0.2174031,1.3124277,-1.1102194,-0.2175355,1.3122806,-1.1102348,-0.2175208
2020-05-18.out.14,0.0,1.3122438,-1.1102488,-0.2176165,1.3121555,-1.1102547,-0.2175797,1.3121997,-1.1102642,-0.2177195,1.3122438,-1.110262,-0.2177415,1.3120157,-1.1102444,-0.2173295,1.3119863,-1.1102392,-0.217256,1.3120893,-1.110237,-0.2173369,1.3121408,-1.1102392,-0.2174178,1.3121187,-1.110223,-0.2172413,1.312207,-1.1102311,-0.2174105,1.3121482,-1.1102363,-0.2173884,1.3119054,-1.1102252,-0.2170353,1.3120967,-1.1102282,-0.2172633,1.3120672,-1.1102164,-0.2171162,1.3121334,-1.1102076,-0.2171088,1.3121408,-1.1102091,-0.2171309,1.3121776,-1.1102149,-0.2172265,1.3122144,-1.1102186,-0.2173001,1.3121997,-1.1102245,-0.2173369,1.3122291,-1.110223,-0.217359,1.3121261,-1.1102252,-0.2172707,1.312001,-1.1102113,-0.2170132,1.3120672,-1.1102105,-0.2170647,1.3120819,-1.1102135,-0.2171088,1.3122144,-1.1102149,-0.2172633,1.312207,-1.1102172,-0.217278,1.3121776,-1.1102252,-0.2173222,1.3121702,-1.1102245,-0.2173075,1.3122144,-1.1102245,-0.2173516,1.3121702,-1.1102252,-0.2173222,1.3121997,-1.1102289,-0.217381,1.3120672,-1.1102275,-0.2172265
2020-05-18.out.15,0.0,1.3120452,-1.1102282,-0.2172045,1.3120672,-1.1102194,-0.217153,1.3120819,-1.1102194,-0.2171677,1.3121555,-1.1102186,-0.2172339,1.3121629,-1.1102223,-0.217278,1.3121702,-1.1102172,-0.2172413,1.3121629,-1.1102127,-0.2171898,1.3120967,-1.1102054,-0.2170573,1.3120967,-1.1102032,-0.2170279,1.3122438,-1.1101995,-0.2171603,1.3123615,-1.1102069,-0.2173443,1.3120599,-1.1101988,-0.2169543,1.3120378,-1.1101833,-0.2167778,1.3122291,-1.1101951,-0.2170941,1.3122144,-1.1101973,-0.2170941,1.3121629,-1.1101995,-0.2170573,1.3120672,-1.110198,-0.2169543,1.3120378,-1.1101789,-0.216741,1.3122585,-1.1101907,-0.2170868,1.3122879,-1.1101936,-0.2171383,1.3122659,-1.1101782,-0.216969,1.3119642,-1.1101796,-0.2166674,1.3120672,-1.1101657,-0.2166453,1.3122217,-1.1101554,-0.2167115,1.3122144,-1.110159,-0.2167336,1.3120452,-1.1101458,-0.2164393,1.3123542,-1.1101384,-0.2166968,1.3120893,-1.1101561,-0.2165865,1.3121849,-1.1101245,-0.2163878,1.3122438,-1.1101333,-0.2165276,1.3121923,-1.1101495,-0.2166233,1.3121334,-1.1101693,-0.2167483
2020-05-18.out.16,0.0,1.3122806,-1.1101679,-0.2168955,1.3123027,-1.1101789,-0.2170205,1.3122438,-1.1101848,-0.2170132,1.3122732,-1.1101877,-0.217072,1.3122585,-1.1101921,-0.2171015,1.3122585,-1.1101951,-0.2171235,1.3122438,-1.1101936,-0.2170941,1.3122364,-1.1101914,-0.217072,1.3121114,-1.1101936,-0.2169543,1.3120672,-1.1101701,-0.2166821,1.3121261,-1.1101679,-0.2167336,1.3120967,-1.1101708,-0.2167189,1.3120672,-1.110173,-0.2167115,1.3120525,-1.1101657,-0.2166306,1.3121114,-1.1101612,-0.2166453,1.3121114,-1.1101561,-0.2166086,1.3121776,-1.1101517,-0.2166306,1.3122291,-1.1101634,-0.2167998,1.3121923,-1.110159,-0.2167189,1.3119274,-1.11012,-0.2160715,1.3121702,-1.1101193,-0.2163216,1.3122144,-1.1101259,-0.216432,1.312207,-1.110134,-0.2164982,1.3122585,-1.1101399,-0.2166086,1.312207,-1.1101436,-0.2165865,1.3121261,-1.1101377,-0.2164467,1.3121334,-1.1101318,-0.2163952,1.3122217,-1.1101311,-0.2164835,1.3121482,-1.110134,-0.216432,1.3121849,-1.1101362,-0.2164908,1.3121261,-1.1101318,-0.2163952,1.3121923,-1.1101318,-0.2164614
2020-05-18.out.17,0.0,1.3122217,-1.110134,-0.2165129,1.3122217,-1.1101377,-0.2165497,1.3120525,-1.1101296,-0.2162922,1.3120452,-1.1101274,-0.2162628,1.3123394,-1.1101245,-0.2165497,1.3123027,-1.1101318,-0.2165791,1.3122438,-1.1101384,-0.2165791,1.3122512,-1.1101414,-0.2166086,1.31231,-1.1101414,-0.2166674,1.3122879,-1.1101473,-0.2167042,1.3122144,-1.1101554,-0.2167042,1.3122364,-1.1101517,-0.2166968,1.3121849,-1.1101576,-0.2166895,1.3121629,-1.1101612,-0.2167115,1.3121408,-1.1101605,-0.2166821,1.312104,-1.1101715,-0.216741,1.3121261,-1.1101612,-0.2166674,1.3121629,-1.110159,-0.2166821,1.3121261,-1.110159,-0.2166453,1.3121408,-1.110159,-0.2166527,1.3120967,-1.1101561,-0.2165865,1.312001,-1.1101473,-0.2163952,1.3121114,-1.1101428,-0.2164835,1.3122291,-1.1101436,-0.2166086,1.312207,-1.1101458,-0.2166086,1.3121187,-1.1101458,-0.2165203,1.3121555,-1.1101451,-0.2165423,1.3121849,-1.1101421,-0.2165497,1.3121629,-1.1101421,-0.216535,1.3117509,-1.1101061,-0.2157478,1.3118097,-1.1100604,-0.2153799,1.3118244,-1.110059,-0.2153873
2020-05-18.out.18,0.0,1.3120304,-1.1100428,-0.2154535,1.3122364,-1.1100391,-0.2156374,1.3121629,-1.1100398,-0.2155639,1.3122438,-1.1100376,-0.2156301,1.3122585,-1.1100487,-0.2157478,1.3122438,-1.1100553,-0.2157993,1.3122953,-1.1100612,-0.2159096,1.3123468,-1.11007,-0.2160347,1.3122144,-1.110073,-0.2159317,1.31231,-1.1100627,-0.2159391,1.3123027,-1.1100685,-0.2159832,1.3123689,-1.1100656,-0.2160273,1.3122659,-1.1100818,-0.2160641,1.3121997,-1.1100656,-0.2158434,1.3121849,-1.1100685,-0.2158581,1.3121997,-1.1100693,-0.2158876,1.3122144,-1.110059,-0.2157919,1.3122732,-1.1100627,-0.2158949,1.3121629,-1.1100788,-0.2159317,1.3121482,-1.110081,-0.2159317,1.3122144,-1.1100752,-0.2159464,1.3121702,-1.110081,-0.2159611,1.3122144,-1.1100796,-0.2159979,1.3120599,-1.1100656,-0.2157036,1.3121849,-1.1100612,-0.2157846,1.3122364,-1.110059,-0.2158214,1.312207,-1.1100435,-0.2156448,1.3120452,-1.1100428,-0.2154682,1.3121408,-1.1100391,-0.2155344,1.3122217,-1.1100509,-0.2157331,1.3123468,-1.1100509,-0.2158655,1.3120672,-1.1100612,-0.2156669
2020-05-18.out.19,0.0,1.3120819,-1.1100516,-0.2155859,1.3121261,-1.1100421,-0.2155491,1.3121923,-1.1100487,-0.2156816,1.3122585,-1.1100288,-0.2155639,1.3122806,-1.1100288,-0.2155859,1.3122659,-1.1100237,-0.2155271,1.3123615,-1.1100215,-0.2156006,1.3121997,-1.1100413,-0.2156227,1.3122953,-1.1100288,-0.215608,1.3121261,-1.1100465,-0.2155859,1.3121334,-1.1100509,-0.2156374,1.3123027,-1.1100354,-0.2156742,1.3122512,-1.1100428,-0.2156889,1.3121923,-1.1100509,-0.2157036,1.3121849,-1.1100546,-0.2157257,1.3122438,-1.1100553,-0.2157993,1.3121997,-1.1100553,-0.2157551,1.3122806,-1.1100472,-0.2157625,1.3122217,-1.110045,-0.2156742,1.3120967,-1.1100354,-0.2154535,1.3122217,-1.1100237,-0.2154682,1.3122512,-1.1100237,-0.215505,1.3122144,-1.1100215,-0.2154461,1.312207,-1.1100148,-0.2153726,1.3122217,-1.1100178,-0.2154241,1.3122585,-1.110017,-0.2154535,1.3124351,-1.1100112,-0.2155859,1.3122953,-1.110031,-0.2156227,1.3122144,-1.1100237,-0.2154682,1.3122438,-1.1100273,-0.2155344,1.3122585,-1.1100288,-0.2155565,1.3122144,-1.1100237,-0.2154609
