,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-05-28.out.0,9.0,3.0088879,2.998288,3.0012826,2.9329718,2.9287302,2.9766688,2.9572003,2.9565897,2.9213754,2.9339667,2.9252949,2.8899704,2.9256809,2.9531233,2.9358438,2.9041738,2.9658438,2.9246335,2.9560604,2.9856374,2.9486831,2.9042,2.8950751,2.8723707,2.8651256,2.8557194,2.9011817,2.9391171,2.9901164,2.9154152,2.9290539,2.9911936
2020-05-28.out.1,9.0,3.0157937,2.9443864,2.962109,2.9123362,2.9662857,2.9742486,3.1539759,3.1223381,3.0263522,2.9503978,2.9567032,3.0325299,3.0416286,3.0126486,2.9911035,2.9649453,2.9918977,3.0092452,2.9300299,3.1485477,3.0117351,3.0100177,2.9589078,2.9500875,3.0177228,3.0036897,3.0222357,3.0583457,3.1180648,3.0808826,3.0137466,3.0229873
2020-05-28.out.2,9.0,2.98738,3.0291518,3.0543459,2.996757,3.0634601,3.0685242,3.0666302,3.0183765,3.0862911,3.0281714,3.1380011,3.0840269,3.0381309,2.9666835,2.9853745,3.0084154,3.0466415,3.1138644,3.0594749,2.9957546,2.9674717,2.9549779,2.9707976,2.9662679,3.0909228,2.9897001,2.9773896,2.9743724,2.9744665,3.084238,3.051771,3.0553042
2020-05-28.out.3,9.0,3.0101462,2.9690165,2.9462871,2.9402674,2.929925,2.9265347,2.9391589,2.9657149,2.967654,2.9545895,3.127999,3.0227371,3.0498154,3.076576,3.0610978,3.0344345,3.0307718,3.0777693,3.0856773,3.0088167,2.9827678,3.002425,2.9626998,3.1003138,3.0589967,3.0144612,2.9803918,3.0152641,2.9775912,2.9634994,2.9722742,3.0597269
2020-05-28.out.4,9.0,3.0463884,3.1328511,3.0724782,3.086107,3.0968991,3.1360411,3.052593,3.0338764,3.0588199,3.0287955,3.0677937,3.0983527,3.0418062,3.1201776,3.184409,3.1510367,3.1303529,3.0916057,3.1082853,3.1937342,3.1725207,3.155207,3.1411912,3.1201141,3.0720581,3.0743144,3.1096793,3.1079022,3.0975455,3.0474402,3.041478,3.1400032
2020-05-28.out.5,9.0,3.3028449,3.1472044,3.1751727,3.1397966,3.1056168,3.0644991,3.0706866,3.0476765,3.0988317,3.1083478,3.099974,3.1527606,3.0948767,3.090615,3.0920548,3.1724731,3.1226594,3.0674503,3.100687,3.1115751,3.1003891,3.1340666,3.1169208,3.0804189,3.1217594,3.061061,3.0670961,3.0629561,3.0576944,3.0802641,3.1159099,3.0840785
2020-05-28.out.6,9.0,3.1195916,3.1525115,3.115663,3.0813317,3.1018994,3.1260077,3.1502073,3.1317666,3.0936062,3.0639352,3.0420522,3.0577277,3.0496665,3.0909129,3.1149812,3.0842174,3.064457,3.0761309,3.0852993,3.0745234,3.0571706,3.108847,3.0917436,3.0887618,3.0750591,3.0563866,3.0575534,3.0393901,3.0532541,3.0500713,3.0714497,3.0782105
2020-05-28.out.7,9.0,3.0826393,3.0833736,3.0587718,3.0503475,3.0304776,3.0222147,3.0167206,3.0207649,3.019808,3.0124482,3.009679,3.0119798,3.0166216,3.0096465,3.0017762,2.9996885,3.006131,3.0077724,3.002649,3.0057494,2.988432,2.9647967,2.9679802,2.967905,2.9448365,2.9285304,2.9127632,2.899061,2.8867875,2.8785629,2.8555483,2.845041
2020-05-28.out.8,9.0,2.8441577,2.8355481,2.8151291,2.8099623,2.8018072,2.7843622,2.7869529,2.7815166,2.7629476,2.7304702,2.7063927,2.6945055,2.6738197,2.6101453,2.601245,2.5676913,2.5107466,2.5034276,2.5063832,2.5110199,2.5269556,2.1765626,1.9525941,1.7114656,1.5173947,1.4017486,1.4285329,1.468769,1.4269946,1.4611083,1.5592988,1.6020892
2020-05-28.out.9,9.0,1.6996346,1.6971493,1.6191564,1.6884696,1.6487266,1.7662267,1.8523007,1.8188287,1.8145398,1.8099448,1.7435501,1.5367463,1.3107718,1.0410159,0.9359699,0.7858832,0.700832,0.6978796,0.7097787,0.6752234,0.6648007,0.6588907,0.5878,0.5833322,0.5795745,0.5647691,0.5613519,0.5598368,0.5429725,0.5512283,0.5356727,0.5325667
