,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-01-12.out.0,0.0,2.0948585,2.0956576,2.0951171,2.0993225,2.094459,2.0943181,2.0974434,2.0961047,2.0949995,2.09554,2.095258,2.0975843,2.0967853,2.0959621,2.0978655,2.0948811,2.096244,2.0967845,2.096244,2.0951639,2.094459,2.0948585,2.0948351,2.0946699,2.0930493,2.0923921,2.0957759,2.0934488,2.091804,2.0914053,2.0927448,2.0929791
2020-01-12.out.1,0.0,2.0932619,2.0927214,2.0940843,2.0930275,2.0949067,2.0924628,2.0923219,2.0949067,2.0927448,2.0922043,2.0909824,2.0931443,2.0934262,2.0945072,2.0939425,2.0930267,2.0928858,2.0918048,2.0923453,2.0945306,2.094554,2.0941545,2.0941545,2.0949527,2.0944364,2.0949527,2.0941303,2.0952355,2.0957517,2.0942721,2.0926264,2.0945064
2020-01-12.out.2,0.0,2.092462,2.0927448,2.0927448,2.0928381,2.0912175,2.0921575,2.092698,2.091617,2.0927222,2.0929799,2.0943186,2.0929799,2.0946005,2.0946005,2.0946248,2.0942253,2.0920399,2.091758,2.0932385,2.0921575,2.0921583,2.0919931,2.0930741,2.0917112,2.0925344,2.0910305,2.0907486,2.0907486,2.0912891,2.0918295,2.0906076,2.0918295
2020-01-12.out.3,0.0,2.0906076,2.0919471,2.0911247,2.0888226,2.0901613,2.0894564,2.0891987,2.0874121,2.0890335,2.0882353,2.0884938,2.0869899,2.0876714,2.0887523,2.0896923,2.0919944,2.0881642,2.0879065,2.0871083,2.0865436,2.0887055,2.0863784,2.0880241,2.0898107,2.0876246,2.0874836,2.0866612,2.0877421,2.0872016,2.0872016,2.0872016,2.0882826
2020-01-12.out.4,0.0,2.0867787,2.0873192,2.0878831,2.0904679,2.0936158,2.0870833,2.0895748,2.0901613,2.0934744,2.0967867,2.0957517,2.1016488,2.099135,2.0993685,2.0953282,2.0950697,2.0977713,2.0950689,2.0942473,2.0966669,2.0961507,2.0922038,2.0957044,2.0952814,2.0925556,2.0922503,2.0957517,2.0910999,2.0916404,2.091899,2.091899,2.0896902
2020-01-12.out.5,0.0,2.0888678,2.0894091,2.0889862,2.088539,2.088539,2.0896208,2.0893623,2.0866607,2.0890803,2.0890803,2.0884223,2.0891037,2.0888218,2.0888218,2.0884223,2.0906076,2.0890104,2.0898086,2.0916886,2.0888218,2.0882821,2.0859558,2.0878358,2.0887515,2.0855095,2.0871309,2.0876714,2.0850866,2.0844059,2.0905382,2.0848046,2.0877881
2020-01-12.out.6,0.0,2.0874129,2.0897384,2.0900437,2.0904901,2.0921575,2.0920399,2.0908414,2.0928849,2.0930493,2.0922745,2.0918274,2.0944364,2.0920859,2.091804,2.0923453,2.0920633,2.0905603,2.0895727,2.089033,2.0865657,2.0869418,2.0877416,2.0897384,2.088634,2.0878358,2.0872953,2.0874129,2.0856505,2.0861433,2.0860265,2.0837002,2.0850397
2020-01-12.out.7,0.0,2.0856978,2.0846176,2.083489,2.0840537,2.0838885,2.0829493,2.0828083,2.0811877,2.0826439,2.0821035,2.081281,2.08208,2.0816813,2.080577,2.0785326,2.0782506,2.0780862,2.0787443,2.0789095,2.0794257,2.0779218,2.0792847,2.0771236,2.0773821,2.0766765,2.0792855,2.079801,2.0776633,2.0786267,2.0767233,2.0799896,2.0767225
2020-01-12.out.8,0.0,2.0764648,2.0790496,2.0763473,2.0772872,2.0778277,2.0789087,2.078344,2.080154,2.079496,2.0793777,2.0800825,2.0780616,2.0803879,2.0818918,2.0806933,2.0798943,2.0814216,2.0809978,2.0830422,2.0833241,2.0822432,2.0823842,2.0837471,2.0832066,2.0821014,2.0837471,2.0832066,2.0826661,2.0826419,2.0826661,2.0821256,2.0837471
2020-01-12.out.9,0.0,2.0823842,2.0823842,2.0817027,2.0823842,2.0814208,2.0825017,2.0817035,2.082244,2.0827603,2.0820788,2.0811396,2.0816801,2.0826193,2.0809978,2.0825017,2.0845461,2.0826661,2.0821256,2.0838872,2.0818429,2.0838872,2.0828313,2.0826661,2.0832066,2.0829246,2.0817027,2.0809978,2.0808334,2.0806691,2.0791652,2.0810936,2.0795413
2020-01-12.out.10,0.0,2.079824,2.0788606,2.07724,2.0802477,2.07724,2.078039,2.0772165,2.078838,2.0778738,2.0796604,2.0774985,2.0794019,2.078039,2.0757118,2.0788614,2.0783209,2.0779214,2.07724,2.0783201,2.076441,2.0777796,2.0786021,2.0773801,2.0772392,2.0779448,2.0779448,2.0768639,2.0779448,2.0779206,2.0768397,2.0779206,2.0779448
2020-01-12.out.11,0.0,2.076159,2.0755951,2.0796604,2.0767003,2.0769338,2.0759946,2.0754541,2.0759946,2.0746317,2.0759954,2.0758302,2.0754307,2.0758302,2.0744915,2.0750078,2.0763707,2.0741853,2.0736449,2.072517,2.0763246,2.0735988,2.0723534,2.072189,2.0717661,2.0709437,2.0706859,2.0713197,2.071062,2.0715782,2.0702153,2.0716958,2.0689942
2020-01-12.out.12,0.0,2.0716966,2.0692527,2.0677488,2.0695354,2.0678898,2.0693702,2.0698865,2.0696288,2.0672091,2.0665034,2.0665042,2.0689239,2.0670447,2.067561,2.0675852,2.0667627,2.0662223,2.0656818,2.0662223,2.0673032,2.0681257,2.0670205,2.0670447,2.0675852,2.0665042,2.0678671,2.0665042,2.0670447,2.066762,2.0670447,2.065399,2.0646008
2020-01-12.out.13,0.0,2.0662223,2.0667627,2.0662223,2.0649761,2.0649761,2.0666218,2.0663398,2.0663398,2.0663156,2.0655174,2.0648359,2.0650944,2.0625096,2.0662929,2.0644137,2.0624861,2.0626037,2.0626279,2.0628622,2.0628622,2.0636846,2.0631441,2.0620632,2.0633093,2.0604417,2.0620632,2.0617812,2.0626037,2.0614993,2.0614993,2.0612415,2.0594549
2020-01-12.out.14,0.0,2.0611005,2.0602781,2.0605366,2.0592904,2.0593147,2.0615008,2.0588917,2.0593155,2.058775,2.0584688,2.0579283,2.0587515,2.0573886,2.0583044,2.0572242,2.0575994,2.0573417,2.0562365,2.057717,2.057435,2.0579755,2.0571765,2.0547576,2.0540519,2.0551087,2.0556734,2.0545924,2.0551329,2.0556734,2.0545682,2.0552739,2.0569188
2020-01-12.out.15,0.0,2.057717,2.0558378,2.0536759,2.0566602,2.0565193,2.0542164,2.0568012,2.0557203,2.0573652,2.0557445,2.055978,2.0568005,2.0560022,2.0546393,2.0554618,2.0540988,2.0540988,2.0549221,2.0543816,2.0547326,2.052031,2.0539344,2.052313,2.0533939,2.0525957,2.0533939,2.0536524,2.0539586,2.0533939,2.0534181,2.0531112,2.0550388
2020-01-12.out.16,0.0,2.0557195,2.0552032,2.0541223,2.054521,2.05344,2.0557672,2.0549682,2.0557664,2.0549682,2.0563311,2.0544035,2.0550849,2.053722,2.0542625,2.0559081,2.0553677,2.0540047,2.0542633,2.0553442,2.055179,2.0519369,2.0530179,2.0556027,2.0538411,2.0531354,2.0517967,2.0534181,2.0528777,2.0523372,2.0508333,2.0527132,2.0503869
2020-01-12.out.17,0.0,2.0514444,2.0494,2.0505985,2.0480136,2.0469092,2.0470267,2.0462285,2.0473095,2.0460633,2.0457813,2.046205,2.0470033,2.046205,2.0445594,2.046205,2.0472618,2.0456646,2.0475445,2.0461816,2.0458996,2.0457813,2.0462285,2.0449831,2.0437377,2.047145,2.0448179,2.0448421,2.0443016,2.0448421,2.0459231,2.0453826,2.0452174
2020-01-12.out.18,0.0,2.0453591,2.0443957,2.0444199,2.0426333,2.0446784,2.0415289,2.0444898,2.0439493,2.0431511,2.0435263,2.0438091,2.0432444,2.0429866,2.0428456,2.0433861,2.0420232,2.0425637,2.0428222,2.0412007,2.0421407,2.0429397,2.0410605,2.0403548,2.0414116,2.0408718,2.0414366,2.0406141,2.0399084,2.0407316,2.0374653,2.0389457,2.0370423
2020-01-12.out.19,0.0,2.0367846,2.0341754,2.0371598,2.0363374,2.0356801,2.0369946,2.0351154,2.0366201,2.0360554,2.0352329,2.035092,2.0357742,2.0360319,2.0345522,2.0346932,2.0331893,2.0363147,2.0337298,2.034835,2.0377944,2.0335646,2.0327663,2.0322016,2.0322016,2.0332826,2.0314034,2.0327671,2.0324609,2.0319204,2.0317794,2.0337071,2.0330256
2020-01-12.out.20,0.0,2.030158,2.0324851,2.0330014,2.0324609,2.0347638,2.0340823,2.0332833,2.0335661,2.0335661,2.0342233,2.0328604,2.0328604,2.0347638,2.0355863,2.0346463,2.0343643,2.0330014,2.0332833,2.0330256,2.0349048,2.0338238,2.0335418,2.0330256,2.0327429,2.0338238,2.0349048,2.0351875,2.0334009,2.0326026,2.0323199,2.0326026,2.0320379
2020-01-12.out.21,0.0,2.0326026,2.0344818,2.0326026,2.0314974,2.0326026,2.0331431,2.0331431,2.0334016,2.0323207,2.0321554,2.031333,2.0316157,2.031991,2.0311927,2.0309108,2.0307456,2.0310283,2.0310041,2.031311,2.0306053,2.0284441,2.0292666,2.0295009,2.0306061,2.0281379,2.0302999,2.0281379,2.0292189,2.0282797,2.0301589,2.0315226,2.0304416
2020-01-12.out.22,0.0,2.0281145,2.027715,2.0322033,2.0314285,2.0304643,2.0304878,2.0311927,2.0332364,2.0320622,2.0350458,2.0335653,2.0322258,2.0322258,2.0335646,2.033331,2.0346455,2.0346455,2.0350927,2.034528,2.0345522,2.03481,2.0330718,2.0352572,2.0336357,2.0336115,2.0332362,2.0311918,2.0333537,2.0340352,2.0349987,2.0330952,2.0324138
2020-01-12.out.23,0.0,2.0341762,2.0336357,2.0351154,2.0326957,2.0332362,2.0326957,2.0336115,2.0323903,2.0334713,2.0319673,2.0375124,2.0326019,2.0306985,2.029735,2.0310987,2.0297358,2.0300185,2.0282076,2.0299943,2.029829,2.0303695,2.0279499,2.0292886,2.0295713,2.0290308,2.0290308,2.0293136,2.0285836,2.0288664,2.0264225,2.0286086,2.0273624
2020-01-12.out.24,0.0,2.0273624,2.025177,2.0273632,2.025553,2.0263763,2.0244728,2.0263763,2.0248481,2.0264695,2.0226869,2.0236269,2.0222639,2.0232039,2.0234624,2.0234867,2.0233214,2.0245434,2.0237209,2.022358,2.0229227,2.0226642,2.0238619,2.0234867,2.0242849,2.0248254,2.0229462,2.0215597,2.0226407,2.0236974,2.0234389,2.0234632,2.0218175
2020-01-12.out.25,0.0,2.0204546,2.0217007,2.0210193,2.0215597,2.0201968,2.0211368,2.0208548,2.0213953,2.0211133,2.0208313,2.0187869,2.0179644,2.0201506,2.0201264,2.0186224,2.0178242,2.0187399,2.0184822,2.0192569,2.0160148,2.0187172,2.0184587,2.0165553,2.016249,2.0157086,2.0140879,2.0143456,2.0146283,2.0138059,2.0143706,2.0136649,2.0154273
2020-01-12.out.26,0.0,2.0147458,2.0150043,2.0138991,2.0121374,2.0117145,2.0137354,2.0102348,2.0123967,2.0108927,2.0122564,2.010353,2.0114097,2.0101878,2.0096231,2.0112687,2.0097883,2.0108693,2.0104698,2.0118327,2.0118327,2.0096473,2.0097883,2.0108693,2.0108693,2.0082843,2.010845,2.0100468,2.0092243,2.0103295,2.0088013,2.0104228,2.0090841
2020-01-12.out.27,0.0,2.0085436,2.0078379,2.0091773,2.0072981,2.009742,2.0065924,2.0079561,2.0079561,2.0079561,2.0065932,2.0086141,2.0080736,2.0067107,2.0091546,2.0075331,2.0080736,2.0058882,2.0062877,2.0054652,2.0062877,2.0077681,2.0049247,2.0054652,2.0072519,2.0070867,2.0054652,2.0054652,2.0064287,2.0056304,2.0054652,2.0060057,2.0051832
2020-01-12.out.28,0.0,2.0038203,2.0047602,2.0058412,2.003962,2.005043,2.0047367,2.0034222,2.0042205,2.003539,2.0040795,2.0051362,2.0045957,2.003539,2.0041962,2.0006956,2.0041962,2.003962,2.002599,2.00368,2.00368,2.00368,2.0045025,2.0026233,2.0042205,2.0042205,2.0028575,2.0016356,2.0039385,2.0016113,2.0027165,2.0043137,2.0036565
2020-01-12.out.29,0.0,2.0028098,2.0022693,2.0030925,2.0011891,2.0015886,2.0015886,1.9995441,2.0017303,2.0011656,2.0004841,2.0010246,2.0010488,2.0011663,2.0001786,1.9996631,1.9990984,1.9984169,1.9975944,1.9994744,1.9993334,1.9998738,1.9979946,1.9971722,1.9975474,1.9964664,1.9988869,1.9957857,1.9979476,1.9976656,1.9954795,1.9968424,1.9954795
2020-01-12.out.30,0.0,1.995221,1.9973829,1.9973829,1.9957622,1.9952217,1.9947055,1.9961617,1.9931773,1.9968432,1.9956212,1.9942582,1.9928953,1.9943757,1.9928953,1.9938352,1.9935532,1.9955977,1.9938352,1.9932705,1.9959729,1.9954567,1.9951747,1.9954574,1.9928483,1.9933887,1.993413,1.9944697,1.993131,1.992849,1.9921675,1.992426,1.9929665
2020-01-12.out.31,0.0,1.9917445,1.993084,1.99064,1.990922,1.99064,1.9915793,1.9913215,1.9921447,1.991862,1.9911805,1.9899585,1.992003,1.9899343,1.9880551,1.9899343,1.990499,1.99064,1.990499,1.9899585,1.9884546,1.9895355,1.9881968,1.9892536,1.9895355,1.9889958,1.989512,1.9872091,1.9882901,1.9884318,1.9863873,1.9867868,1.9861053
