,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-12-20.out.0,3.0,0.088926,0.0880338,0.0907105,0.088926,0.088926,0.0969562,0.1005252,0.1058787,0.1085554,0.1156934,0.1085554,0.1139089,0.1174779,0.1165856,0.1165856,0.1148011,0.1139089,0.1094477,0.1103399,0.1076632,0.1094477,0.1032019,0.099633,0.092495,0.0871415,0.0862493,0.0791113,0.0728656,0.0737578,0.0764346,0.0782191,0.0800036
2020-12-20.out.1,3.0,0.0791113,0.0782191,0.081788,0.085357,0.0808958,0.0791113,0.0737578,0.0701889,0.0719733,0.0684044,0.0639431,0.0675121,-4.2340039,-8.521244,-8.3124585,-3.5728499,0.088926,0.0907105,0.0942795,0.0907105,0.0933872,0.092495,0.0916027,0.0862493,0.0844648,0.0835725,0.0791113,0.0764346,0.0755423,0.0737578,0.0719733,0.0791113
2020-12-20.out.2,3.0,0.0782191,0.0826803,0.0791113,0.0755423,-2.9331098,-8.4106055,-4.0983826,-0.6908966,-0.7542461,-8.5765632,-4.3803322,-3.0018127,-0.3741495,0.096064,0.0933872,0.0898183,0.088926,0.0907105,0.0907105,0.0898183,0.085357,0.0800036,0.0791113,0.0800036,0.0800036,0.0871415,0.092495,0.0942795,0.0969562,0.0951717,0.0969562,0.0916027
2020-12-20.out.3,3.0,0.0933872,0.0933872,0.092495,0.0862493,0.0916027,0.0898183,0.0907105,0.0871415,0.0871415,0.0826803,0.085357,0.085357,0.0808958,0.081788,0.0746501,0.0710811,0.0710811,0.0692966,0.0710811,0.0692966,0.0701889,0.0710811,0.0692966,0.0701889,0.0728656,0.0755423,0.0782191,0.0835725,0.0800036,0.081788,0.0835725,0.0800036
2020-12-20.out.4,3.0,0.0808958,0.0898183,0.0916027,0.0942795,0.092495,0.0916027,0.088926,0.0916027,0.0933872,0.0916027,0.0880338,0.0844648,0.0826803,0.0844648,0.0826803,0.081788,0.0808958,0.0791113,0.0773268,0.0746501,0.0701889,0.0692966,0.0675121,0.0639431,0.0621586,0.0639431,0.0585897,0.0559129,0.0585897,0.0559129,0.0585897,0.0585897
2020-12-20.out.5,3.0,0.0594819,0.0603741,0.0576974,0.0603741,0.0576974,0.0630509,0.0612664,0.0630509,0.0657276,0.0701889,0.0648354,0.0675121,0.0603741,0.0568052,0.0576974,0.0576974,0.0594819,0.0541284,0.0523439,0.0550207,0.0576974,0.0576974,0.0621586,0.0657276,0.0666199,0.0639431,0.0621586,0.0621586,0.0639431,0.0657276,0.0621586,0.0576974
2020-12-20.out.6,3.0,0.0550207,0.0523439,0.0496672,0.045206,0.0460982,0.0389603,0.0434215,0.0389603,0.0443137,0.045206,0.0362835,0.0371758,0.0336068,0.0407447,0.0407447,0.0389603,0.0443137,0.041637,0.045206,0.0434215,0.0362835,0.0398525,0.0478827,0.0496672,0.0532362,0.0603741,0.0603741,0.0621586,0.0630509,0.0755423,0.0773268,0.081788
2020-12-20.out.7,3.0,0.0844648,0.088926,0.0844648,0.0808958,0.0791113,0.0764346,0.0746501,0.0719733,0.0692966,0.0684044,0.0701889,0.0612664,0.0603741,0.0639431,0.0585897,0.0559129,0.0541284,0.0532362,0.0505594,0.0523439,0.0460982,0.0434215,0.0407447,0.045206,0.038068,0.038068,0.045206,0.0496672,0.0505594,0.0478827,0.0434215,0.041637
2020-12-20.out.8,3.0,0.0407447,0.0398525,0.0443137,0.048775,0.0594819,0.0594819,0.0532362,0.0559129,0.0532362,0.0576974,0.0568052,0.0612664,0.0630509,0.0630509,0.0639431,0.0719733,0.0755423,0.0737578,0.0657276,0.0550207,0.0550207,0.048775,0.0478827,0.041637,0.0398525,0.038068,0.034499,0.0318223,0.0327145,0.0353913,0.0336068,0.0282533
2020-12-20.out.9,3.0,0.03093,0.0300378,0.03093,0.0353913,0.038068,0.0353913,0.0353913,0.0371758,0.0362835,0.0362835,0.0336068,0.0318223,0.0246843,0.0228998,0.0237921,0.0220076,0.0211153,0.0193309,0.0211153,0.0282533,0.0353913,-7.2515785,-5.1610471,-3.5282376,-3.8271399,-3.4488278,-3.5558972,-1.4109388,-1.4207535,-1.6509529,-0.4250075,0.0246843
