,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-03-02.out.0,0.0,-0.5992031,-0.579841,-0.5895221,-0.5750005,-0.5895221,-0.5943626,-0.5992031,-0.5895221,-0.5895221,-0.579841,-0.5895221,-0.579841,-0.5846815,-0.579841,-0.5750005,-0.5653194,-0.5750005,-0.5701599,-0.5846815,-0.5556383,-0.5653194,-0.5846815,-0.5507978,-0.5701599,-0.5653194,-0.579841,-0.5846815,-0.5653194,-0.5653194,-0.5750005,-0.5701599,-0.5653194
2020-03-02.out.1,0.0,-0.5750005,-0.5750005,-0.5750005,-0.579841,-0.5556383,-0.5750005,-0.5701599,-0.5604789,-0.5556383,-0.5362762,-0.5604789,-0.5701599,-0.5604789,-0.5653194,-0.5604789,-0.5701599,-0.5750005,-0.5459573,-0.5653194,-0.579841,-0.5653194,-0.5556383,-0.5556383,-0.5362762,-0.5653194,-0.5604789,-0.5411167,-0.5556383,-0.5750005,-0.5507978,-0.5604789,-0.5604789
2020-03-02.out.2,0.0,-0.5459573,-0.5507978,-0.5556383,-0.5507978,-0.5653194,-0.5604789,-0.5507978,-0.5507978,-0.5556383,-0.5459573,-0.5411167,-0.5362762,-0.5556383,-0.5604789,-0.5507978,-0.5362762,-0.5507978,-0.5411167,-0.5604789,-0.5459573,-0.5556383,-0.5604789,-0.5556383,-0.5653194,-0.5507978,-0.5507978,-0.5556383,-0.5411167,-0.5507978,-0.5459573,-0.5459573,-0.5604789
2020-03-02.out.3,0.0,-0.5556383,-0.5507978,-0.5556383,-0.5411167,-0.5507978,-0.5604789,-0.5556383,-0.5459573,-0.5507978,-0.5362762,-0.5459573,-0.5459573,-0.5459573,-0.5507978,-0.5507978,-0.5265951,-0.5265951,-0.5362762,-0.5362762,-0.5459573,-0.5314357,-0.5314357,-0.5411167,-0.5507978,-0.5411167,-0.5314357,-0.5265951,-0.5459573,-0.5556383,-0.5314357,-0.5314357,-0.5265951
2020-03-02.out.4,0.0,-0.5411167,-0.5362762,-0.5362762,-0.5362762,-0.5459573,-0.5411167,-0.5459573,-0.5604789,-0.5411167,-0.5507978,-0.5362762,-0.5459573,-0.5507978,-0.5411167,-0.5362762,-0.5507978,-0.5265951,-0.5265951,-0.5507978,-0.5556383,-0.5411167,-0.5459573,-0.5459573,-0.5362762,-0.5507978,-0.5556383,-0.5507978,-0.5314357,-0.5507978,-0.5314357,-0.5459573,-0.5556383
2020-03-02.out.5,0.0,-0.5459573,-0.5459573,-0.5556383,-0.5459573,-0.5556383,-0.5314357,-0.5459573,-0.5411167,-0.5604789,-0.5411167,-0.5265951,-0.5411167,-0.5314357,-0.5314357,-0.5507978,-0.5507978,-0.5556383,-0.5459573,-0.5362762,-0.5411167,-0.5507978,-0.5459573,-0.5507978,-0.5411167,-0.5507978,-0.5507978,-0.5411167,-0.5314357,-0.5604789,-0.5507978,-0.5556383,-0.5604789
2020-03-02.out.6,0.0,-0.5750005,-0.5507978,-0.5362762,-0.5411167,-0.5411167,-0.5169141,-0.5362762,-0.5217546,-0.5265951,-0.5362762,-0.5362762,-0.5169141,-0.5265951,-0.5217546,-0.5362762,-0.5169141,-0.5314357,-0.5314357,-0.5314357,-0.5265951,-0.5169141,-0.5217546,-0.5120735,-0.5169141,-0.507233,-0.5217546,-0.5217546,-0.5265951,-0.5169141,-0.5169141,-0.4975519,-0.5265951
2020-03-02.out.7,0.0,-0.5265951,-0.5120735,-0.5217546,-0.4927114,-0.5023925,-0.5120735,-0.5217546,-0.5217546,-0.5265951,-0.5120735,-0.5265951,-0.507233,-0.4975519,-0.5023925,-0.4975519,-0.507233,-0.5120735,-0.5169141,-0.5169141,-0.5120735,-0.4878709,-0.5023925,-0.5023925,-0.507233,-0.5023925,-0.5023925,-0.4830303,-0.507233,-0.5169141,-0.507233,-0.5169141,-0.507233
2020-03-02.out.8,0.0,-0.4927114,-0.4733493,-0.5023925,-0.4781898,-0.5169141,-0.4878709,-0.4878709,-0.4927114,-0.4878709,-0.507233,-0.4830303,-0.4927114,-0.4878709,-0.4830303,-0.4927114,-0.5023925,-0.507233,-0.4781898,-0.4878709,-0.4830303,-0.4830303,-0.5023925,-0.507233,-0.4830303,-0.4975519,-0.5023925,-0.4830303,-0.4878709,-0.4781898,-0.4781898,-0.4927114,-0.4830303
2020-03-02.out.9,0.0,-0.4781898,-0.4781898,-0.4927114,-0.4491466,-0.4781898,-0.4781898,-0.4685087,-0.4733493,-0.4636682,-0.4588277,-0.4636682,-0.4491466,-0.4830303,-0.4781898,-0.4781898,-0.4830303,-0.4830303,-0.4830303,-0.4394655,-0.4539871,-0.4443061,-0.4491466,-0.434625,-0.4636682,-0.4685087,-0.4636682,-0.4685087,-0.4636682,-0.4394655,-0.4491466,-0.4443061,-0.4443061
2020-03-02.out.10,0.0,-0.4539871,-0.4297845,-0.4394655,-0.4394655,-0.434625,-0.4539871,-0.434625,-0.4249439,-0.4249439,-0.4297845,-0.4297845,-0.4249439,-0.4394655,-0.4491466,-0.4297845,-0.4201034,-0.4443061,-0.4249439,-0.4394655,-0.4394655,-0.4491466,-0.4297845,-0.434625,-0.4249439,-0.434625,-0.4249439,-0.4394655,-0.4297845,-0.4297845,-0.4201034,-0.4297845,-0.4297845
2020-03-02.out.11,0.0,-0.4249439,-0.4249439,-0.4249439,-0.4249439,-0.4443061,-0.4055818,-0.4249439,-0.4152629,-0.4394655,-0.4104223,-0.4201034,-0.4055818,-0.3910602,-0.4152629,-0.4249439,-0.4152629,-0.3862197,-0.4201034,-0.3959007,-0.3765386,-0.3910602,-0.4055818,-0.4104223,-0.3765386,-0.3765386,-0.3910602,-0.3910602,-0.3910602,-0.3813791,-0.3813791,-0.362017,-0.3668575
2020-03-02.out.12,0.0,-0.3668575,-0.3813791,-0.3765386,-0.3862197,-0.362017,-0.362017,-0.3523359,-0.362017,-0.3523359,-0.3523359,-0.3571765,-0.3426549,-0.3474954,-0.362017,-0.3571765,-0.3184522,-0.3474954,-0.3474954,-0.3426549,-0.3523359,-0.3571765,-0.3474954,-0.3426549,-0.3329738,-0.3281333,-0.3281333,-0.3232927,-0.3232927,-0.3232927,-0.3232927,-0.3281333,-0.3184522
2020-03-02.out.13,0.0,-0.3087711,-0.3329738,-0.3281333,-0.3378143,-0.2990901,-0.3136117,-0.2990901,-0.3039306,-0.3087711,-0.3281333,-0.3281333,-0.3039306,-0.2990901,-0.3281333,-0.3087711,-0.3136117,-0.3039306,-0.2990901,-0.2942495,-0.3184522,-0.2990901,-0.3039306,-0.2942495,-0.3136117,-0.2942495,-0.2942495,-0.3087711,-0.2845685,-0.3039306,-0.2942495,-0.2990901,-0.2942495
2020-03-02.out.14,0.0,-0.3087711,-0.2845685,-0.2990901,-0.2990901,-0.3087711,-0.289409,-0.3087711,-0.2990901,-0.2990901,-0.289409,-0.289409,-0.2845685,-0.289409,-0.289409,-0.289409,-0.3087711,-0.3087711,-0.2942495,-0.2748874,-0.2797279,-0.2797279,-0.2845685,-0.289409,-0.2797279,-0.2797279,-0.289409,-0.2845685,-0.2797279,-0.2942495,-0.2845685,-0.2845685,-0.289409
2020-03-02.out.15,0.0,-0.2845685,-0.2748874,-0.289409,-0.2748874,-0.2797279,-0.2845685,-0.2700469,-0.2797279,-0.2990901,-0.2700469,-0.2748874,-0.2748874,-0.2797279,-0.2797279,-0.2748874,-0.2700469,-0.2748874,-0.2845685,-0.2555253,-0.2652063,-0.2845685,-0.2603658,-0.2652063,-0.2603658,-0.2652063,-0.2748874,-0.2942495,-0.2700469,-0.2603658,-0.2555253,-0.2797279,-0.2748874
2020-03-02.out.16,0.0,-0.2603658,-0.2700469,-0.2845685,-0.2603658,-0.2555253,-0.2555253,-0.2652063,-0.2555253,-0.2652063,-0.2652063,-0.2942495,-0.2652063,-0.2700469,-0.2700469,-0.2700469,-0.2555253,-0.2700469,-0.2652063,-0.2603658,-0.2652063,-0.2845685,-0.2700469,-0.2748874,-0.2700469,-0.2700469,-0.2603658,-0.2748874,-0.2797279,-0.2797279,-0.2700469,-0.2603658,-0.2797279
2020-03-02.out.17,0.0,-0.2506847,-0.2652063,-0.2652063,-0.2652063,-0.2652063,-0.2652063,-0.2652063,-0.2748874,-0.2652063,-0.2652063,-0.2506847,-0.2506847,-0.2555253,-0.2652063,-0.2797279,-0.2652063,-0.2555253,-0.2458442,-0.2506847,-0.2410037,-0.2555253,-0.2652063,-0.2748874,-0.2652063,-0.2410037,-0.2361631,-0.2410037,-0.2603658,-0.2410037,-0.2603658,-0.2555253,-0.2458442
2020-03-02.out.18,0.0,-0.2313226,-0.2458442,-0.2313226,-0.2410037,-0.216801,-0.2119605,-0.2313226,-0.2458442,-0.2264821,-0.2458442,-0.2410037,-0.2361631,-0.2361631,-0.2264821,-0.2410037,-0.2410037,-0.2458442,-0.2119605,-0.2313226,-0.2361631,-0.2216415,-0.2313226,-0.2264821,-0.2216415,-0.2119605,-0.2361631,-0.2313226,-0.2361631,-0.216801,-0.216801,-0.2119605,-0.2216415
