,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-07-21.out.0,6.0,0.6794845,0.6821521,0.6828454,0.6820993,0.6804818,0.6800721,0.6815162,0.681164,0.6787327,0.6783962,0.674594,0.674594,0.6764423,0.6776871,0.676395,0.6749556,0.6741574,0.6757907,0.6756591,0.6736319,0.6738367,0.6755487,0.6756219,0.6760316,0.6756219,0.6766406,0.6744086,0.6749444,0.6770605,0.6751492,0.6778799,0.6791089
2020-07-21.out.1,6.0,0.6768557,0.6773441,0.6806105,0.6828527,0.6829843,0.6831892,0.6831159,0.6825644,0.6816718,0.6850698,0.6834366,0.6853851,0.6793935,0.6784426,0.6793148,0.6811528,0.680617,0.6824394,0.6842144,0.6864621,0.6883577,0.6879535,0.6910734,0.6856223,0.688201,0.6900919,0.6913154,0.6937577,0.693679,0.6982847,0.7007215,0.6989364
2020-07-21.out.2,6.0,0.6962688,0.6984377,0.6997826,0.6917428,0.6927513,0.6943112,0.6959287,0.6968796,0.7019053,0.6953725,0.6938552,0.6991645,0.6971216,0.697458,0.7005039,0.702137,0.7056082,0.6955255,0.7052569,0.7034189,0.6951112,0.6915714,0.680811,0.6785104,0.6849857,0.6834415,0.6825118,0.688913,0.6939015,0.6849949,0.6820223,0.6814078
2020-07-21.out.3,6.0,0.6807404,0.6820585,0.6823839,0.6869683,0.6818583,0.678539,0.6779402,0.6789746,0.6754505,0.6646371,0.6719421,0.6763691,0.6722461,0.6731387,0.6762161,0.6699029,0.6678757,0.6642783,0.6704118,0.6721237,0.6666253,0.6607013,0.6630224,0.6643404,0.6627016,0.6667291,0.6651171,0.6585787,0.6579799,0.6606318,0.6652738,0.6612667
2020-07-21.out.4,6.0,0.6652895,0.6637295,0.665436,0.6617756,0.6656566,0.6581939,0.6576526,0.6516026,0.651408,0.6542174,0.6527992,0.6498266,0.6546734,0.6543472,0.6576349,0.6534962,0.6500194,0.6526193,0.656568,0.6560323,0.6501871,0.6527815,0.6473303,0.6481544,0.6432601,0.6440897,0.6451715,0.6496772,0.647093,0.6537733,0.6542562,0.6492304
2020-07-21.out.5,6.0,0.6529011,0.6550172,0.6511362,0.6543452,0.6521605,0.6549597,0.6557791,0.6576116,0.6490988,0.6414155,0.6388998,0.642576,0.6422451,0.6477696,0.6468241,0.6433528,0.6462883,0.6489403,0.6546018,0.6543915,0.6537825,0.6586766,0.6507153,0.6494816,0.6480477,0.6468241,0.6458054,0.6495548,0.6541764,0.6552007,0.6575161,0.659281
2020-07-21.out.6,6.0,0.6547122,0.6494659,0.6524543,0.6511519,0.6531949,0.6536046,0.6440152,0.6483004,0.6524168,0.6456226,0.6533265,0.6558468,0.6546233,0.6536046,0.6570759,0.6563881,0.6546233,0.6543452,0.6507321,0.6542293,0.6491234,0.6482939,0.6439299,0.6431948,0.6393138,0.6476435,0.6393779,0.6407488,0.6434007,0.6503687,0.65143,0.646331
2020-07-21.out.7,6.0,0.6431322,0.6451752,0.6467454,0.6484629,0.647029,0.6495548,0.6403746,0.6405849,0.6429792,0.6393132,0.6423906,0.6406313,0.6373119,0.6401057,0.6390341,0.6380099,0.6403466,0.6425944,0.6410344,0.6381721,0.6452621,0.6426046,0.644033,0.6448524,0.6475043,0.6419901,0.6428725,0.6471577,0.6468796,0.649868,0.6451676,0.6465283
2020-07-21.out.8,6.0,0.6469325,0.6459137,0.650871,0.6527146,0.6482774,0.6493694,0.6511972,0.6542588,0.6447904,0.6457358,0.6441026,0.6483878,0.6319237,0.6376957,0.6353218,0.6421329,0.6409093,0.6409826,0.6499106,0.6497688,0.6532346,0.6505197,0.6529566,0.6398119,0.6334837,0.6369551,0.6376428,0.6403736,0.6358149,0.6343337,0.6316919,0.6330675
2020-07-21.out.9,6.0,0.6340287,0.6325419,0.63835,0.6380876,0.6371367,0.6420419,0.6408128,0.6455132,0.6422468,0.641559,0.6416165,0.6331722,0.6256936,0.6257093,0.6304775,0.6238231,0.625257,0.6260338,0.624064,0.626196,0.6253923,0.6272304,0.6310531,0.6290102,0.6314785,0.6270617,0.6307324,0.6303282,0.6304014,0.6250289,0.6270719,0.6227338
2020-07-21.out.10,6.0,0.6196666,0.6129443,0.6142412,0.6196239,0.62079,0.6175967,0.6169348,0.6195868,0.6214406,0.6285095,0.6289924,0.6229423,0.6199335,0.6157214,0.6181584,0.6206055,0.6272127,0.6283575,0.6247443,0.6213462,0.6208687,0.6254321,0.6250224,0.6246284,0.6214249,0.6191928,0.6168189,0.6114463,0.6045239,0.601273,0.6044182,0.6043756
2020-07-21.out.11,6.0,0.5999011,0.5955732,0.5950476,0.590105,0.5894533,0.5853404,0.5849668,0.5835012,0.5832695,0.5744457,0.5776854,0.577107,0.5797164,0.573477,0.577867,0.5823044,0.5864794,0.5877187,0.5847302,0.5894985,0.587398,0.5884167,0.5958323,0.5986892,0.600454,0.5984694,0.5986531,0.5953763,0.5982915,0.5993678,0.6020782,0.6013904
2020-07-21.out.12,6.0,0.6028086,0.59689,0.6002725,0.5961865,0.6017538,0.6023683,0.601612,0.60146,0.6071737,0.6071635,0.6087235,0.6113653,0.6110715,0.6088821,0.6064192,0.6085726,0.6044921,0.6047498,0.6090194,0.6114776,0.6060893,0.6124175,0.6108426,0.6098814,0.6123869,0.616662,0.6142093,0.6048667,0.6097564,0.6146562,0.6166991,0.6147192
2020-07-21.out.13,6.0,0.610282,0.6087803,0.6122517,0.6173406,0.6160438,0.6217575,0.6160226,0.6151355,0.6149204,0.622399,0.623476,0.6219003,0.6170534,0.6166335,0.6232981,0.6214443,0.6220533,0.624023,0.6203366,0.6257722,0.6314913,0.6259038,0.6242548,0.6216028,0.6230841,0.6181843,0.6224538,0.6168134,0.6241083,0.6259409,0.6198908,0.6062833
2020-07-21.out.14,6.0,0.613431,0.6188294,0.6098437,0.6121647,0.6040873,0.5974225,0.5995545,0.5992337,0.6017754,0.6008401,0.5986867,0.6022259,0.6029294,0.6072304,0.6077291,0.6147451,0.615559,0.6043364,0.6160318,0.6208583,0.6143252,0.6107806,0.6056704,0.5972463,0.5937118,0.5897202,0.5818522,0.582083,0.5763998,0.5756165,0.5768132,0.5779366
2020-07-21.out.15,6.0,0.5710298,0.5565653,0.5599311,0.563029,0.5517634,0.5568359,0.5549708,0.5579955,0.5540873,0.555678,0.5594591,0.5549994,0.5575356,0.5485699,0.5502922,0.5556909,0.5565993,0.5485216,0.545139,0.5458426,0.5387781,0.5395549,0.5352268,0.534297,0.5367748,0.5384239,0.5340958,0.5295628,0.5308022,0.534499,0.5376498,0.5321352
2020-07-21.out.16,6.0,0.531946,0.5340623,0.5339307,0.5339464,0.5346871,0.5254432,0.530753,0.5339621,0.5294867,0.5178484,0.5194391,0.5263192,0.5240239,0.5202316,0.5135035,0.5101052,0.5114233,0.5123317,0.5120842,0.5075512,0.505471,0.504404,0.5034844,0.5007896,0.4999331,0.4972383,0.4934616,0.4995427,0.5039227,0.5040849,0.501506,0.4920729
2020-07-21.out.17,6.0,0.4959542,0.4928395,0.4858277,0.4912265,0.4969563,0.4940464,0.4893614,0.4888988,0.4867296,0.4860677,0.486025,0.4857673,0.4819017,0.4791799,0.4817793,0.479547,0.4820731,0.4858228,0.4805287,0.4889736,0.4899192,0.4907331,0.4914209,0.4832541,0.4862584,0.4787794,0.4834747,0.4841625,0.4813787,0.4810951,0.4879122,0.4825291
2020-07-21.out.18,6.0,0.4844406,0.4834163,0.486074,0.4909008,0.4936846,0.4904179,0.4853129,0.4712846,0.468422,0.4767363,0.4825291,0.4856643,0.4837685,0.4849393,0.4826913,0.4847344,0.4755432,0.4786208,0.4811469,0.4754273,0.4792456,0.4756479,0.4807529,0.4800855,0.481514,0.4789981,0.4772386,0.4683255,0.4680631,0.4708673,0.4749535,0.4789081
2020-07-21.out.19,6.0,0.4702685,0.4671482,0.4660561,0.4665548,0.46635,0.4662916,0.4695584,0.4640593,0.4678146,0.4743481,0.4672102,0.4699412,0.4612913,0.4632815,0.4669525,0.4641112,0.4590739,0.4608546,0.4595726,0.4593834,0.4538158,0.4436214,0.4468511,0.4422967,0.4409571,0.4425534,0.4458461,0.4491333,0.4516121,0.4517641,0.4537386,0.4474303
2020-07-21.out.20,6.0,0.4525354,0.4507128,0.4442525,0.4419415,0.4453603,0.4407382,0.4444304,0.4453074,0.4424606,0.4477807,0.4508481,0.4505116,0.451268,0.4547397,0.4580695,0.4551392,0.4554702,0.4554702,0.4599504,0.45546,0.450418,0.4476815,0.454494,0.4576135,0.4533807,0.460807,0.4629762,0.4481867,0.4520681,0.4490637,0.4520051,0.4567634
2020-07-21.out.21,6.0,0.4506971,0.4516482,0.46002,0.46096,0.4508918,0.4450989,0.4454456,0.4485706,0.4469474,0.4494735,0.440424,0.4400244,0.4392364,0.4372665,0.4454548,0.4473607,0.4458163,0.4496977,0.4488838,0.4494298,0.452576,0.4529802,0.4470557,0.4405221,0.4432374,0.4454278,0.4501964,0.450811,0.4495818,0.4501964,0.4492508,0.4498654
2020-07-21.out.22,6.0,0.4365879,0.4429221,0.4425069,0.4465356,0.4482367,0.4510993,0.4461462,0.4408892,0.4416558,0.4397545,0.4387302,0.4350008,0.4351324,0.4386198,0.4344074,0.4370698,0.4398008,0.4412293,0.4333404,0.43948,0.4431565,0.4374369,0.4398897,0.4447899,0.4454676,0.4448475,0.4509036,0.4530728,0.4565287,0.455978,0.4488874,0.4520077
2020-07-21.out.23,6.0,0.4546442,0.4577644,0.4574178,0.4580852,0.4547452,0.4559531,0.455675,0.4451183,0.4470826,0.448716,0.4517047,0.4423243,0.4480282,0.4473663,0.4517678,0.4536162,0.4540259,0.4512217,0.4565316,0.4614948,0.4623143,0.4609961,0.4650036,0.4637642,0.4655347,0.470409,0.4721054,0.4701207,0.4643752,0.4559246,0.4591181,0.4662561
2020-07-21.out.24,6.0,0.4599062,0.4568498,0.4643289,0.4647961,0.4674436,0.465952,0.4649963,0.4605579,0.4601537,0.4581106,0.4584572,0.4497544,0.4591451,0.4537823,0.4543339,0.4535199,0.4542023,0.4565235,0.4526578,0.4534773,0.4547742,0.4589392,0.4595483,0.4430984,0.445136,0.4452834,0.4421631,0.4414381,0.4439011,0.4438428,0.4382176,0.4439475
2020-07-21.out.25,6.0,0.4415734,0.4448504,0.4445926,0.4397657,0.440727,0.4418978,0.4383631,0.4421231,0.4400169,0.4330893,0.4393447,0.4374536,0.4350008,0.4374638,0.4376687,0.4417707,0.4350897,0.43572,0.434286,0.4393911,0.4357933,0.4352519,0.4402838,0.4370272,0.4390703,0.4311814,0.4352677,0.4388126,0.4411338,0.4386865,0.4368482,0.4416752
2020-07-21.out.26,6.0,0.4429721,0.444611,0.4408557,0.4419533,0.4381247,0.4397636,0.43948,0.4433614,0.4449948,0.4474319,0.4532776,0.4442912,0.4435932,0.4453527,0.4452109,0.4486825,0.449833,0.4547331,0.4571127,0.4539618,0.4598075,0.4618349,0.4669928,0.4622141,0.4655912,0.4616421,0.4585645,0.4562276,0.4521414,0.4467582,0.4449199,0.4456078
2020-07-21.out.27,6.0,0.4451981,0.4435749,0.445287,0.4425032,0.4427183,0.4451128,0.4451128,0.447991,0.4443878,0.4464309,0.4500444,0.4508583,0.453516,0.4565834,0.45725,0.4569774,0.4561478,0.4604862,0.4600033,0.4588955,0.4548723,0.4524723,0.4506971,0.4580399,0.4546369,0.4540223,0.4563964,0.4566745,0.4559968,0.4522573,0.4517743,0.4508287
2020-07-21.out.28,6.0,0.4502142,0.4543736,0.4482443,0.4520626,0.4494837,0.4488746,0.453365,0.4526243,0.4544626,0.4529553,0.4519365,0.450991,0.4456078,0.4514007,0.4543893,0.4531759,0.4514007,0.4534438,0.4503188,0.4526243,0.4534438,0.4518104,0.4563008,0.4585962,0.4594156,0.4600932,0.4606291,0.4610286,0.4617062,0.4642166,0.4652883,0.4665072
2020-07-21.out.29,6.0,0.464669,0.4621272,0.4632776,0.4640813,0.4650269,0.4670598,0.4645282,0.4645866,0.4675067,0.4700856,0.4680268,0.4673445,0.4688834,0.4704435,0.4729492,0.4729492,0.4737529,0.4743518,0.4804023,0.4789005,0.4757654,0.4791481,0.4743055,0.4789803,0.4767954,0.4790962,0.4784715,0.4745956,0.4828886,0.4834875,0.475037,0.4785874
2020-07-21.out.30,6.0,0.4762662,0.4729994,0.4701368,0.4752576,0.4718435,0.4763551,0.474312,0.4775788,0.4799583,0.4846536,0.4785874,0.4802207,0.4798694,0.4790342,0.4826374,0.4842551,0.4825485,0.4855371,0.4807001,0.4853166,0.4800122,0.4796025,0.4757212,0.4814407,0.4840929,0.4887149,0.4934101,0.4948386,0.4948229,0.4944187,0.4920243,0.4901073
2020-07-21.out.31,6.0,0.4888735,0.4879122,0.49641,0.4958538,0.4968726,0.4991103,0.4988267,0.4907758,0.4964953,0.4940323,0.4964063,0.4938803,0.4923628,0.4957557,0.4909241,0.4951364,0.4961395,0.4987184,0.4994646,0.4973482,0.503052,0.4985562,0.4981464,0.5023485,0.5009145,0.5048541,0.4996806,0.5045075,0.5055846,0.5090562,0.5061835,0.5107999
