,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-12-02.out.0,0.0,-0.4078645,-0.4028432,-0.397328,-0.3927422,-0.3907183,-0.3915261,-0.3877487,-0.3835882,-0.381298,-0.3757828,-0.3721325,-0.3697893,-0.3728132,-0.3700821,-0.3771919,-0.3825801,-0.3837867,-0.3851787,-0.3805243,-0.3781335,-0.3767415,-0.381646,-0.3864608,-0.386115,-0.3848554,-0.394824,-0.387433,-0.3849308,-0.3838737,-0.3810366,-0.378279,-0.3754895
2020-12-02.out.1,0.0,-0.3790019,-0.3749052,-0.3766377,-0.3778972,-0.3894814,-0.3896139,-0.3994711,-0.4065333,-0.4246063,-0.4142552,-0.4083092,-0.3947807,-0.3838983,-0.3824003,-0.379106,-0.2905746,0.875291,-0.0017337,3.22993,2.2747639,-0.4013565,-0.4091471,-0.4026597,-0.4051999,-0.4028357,-0.3964488,-0.3957415,-0.3971771,-0.3950364,-0.398879,-0.4032366,-0.4106486
2020-12-02.out.2,0.0,-0.4094326,-0.405092,-0.4049541,-0.4059807,-0.3977976,-0.3900397,-0.4029894,-0.4035261,-0.3955882,-0.3959762,-0.4039365,-0.4056955,-0.4000423,-0.3884962,-0.3800155,-0.377067,-0.3723331,-0.3765412,-0.3772695,-0.3716164,-0.3705912,-0.3802575,-0.3856457,-0.3855872,-0.3846945,-0.3828296,-0.3840627,-0.3852428,-0.389648,-0.3850519,-0.3854718,-0.3844942
2020-12-02.out.3,0.0,-0.3817631,-0.379,-0.3740901,-0.3676767,-0.3684635,-0.3688304,-0.3715085,-0.3674329,-0.3629639,-0.3606791,-0.362438,-0.3619706,-0.3637561,-0.3673269,-0.3685865,-0.3694262,-0.3667216,-0.3635652,-0.3590697,-0.3577096,-0.363932,-0.362593,-0.3662963,-0.3676938,-0.3691123,-0.3659613,-0.3624116,-0.3583624,-0.3623056,-0.3591227,-0.368454,-0.3791666
2020-12-02.out.4,0.0,-0.3840079,-0.4196212,-0.4172359,-0.4108171,-0.4084474,-0.401907,-0.3941491,-0.3876563,-0.390096,-0.3894587,-0.3899051,-0.3905064,-0.4015967,-0.4014533,-0.3925473,-0.391889,-0.3913842,-0.3920439,-0.3905669,-0.390482,-0.3912688,-0.3871191,-0.3811786,-0.3778897,-0.3768856,-0.3774869,-0.3845226,-0.3819675,-0.3758774,-0.3767437,-0.3855383,-0.388137
2020-12-02.out.5,0.0,-0.3814097,-0.3750493,-0.3918892,-0.3868468,-0.3916189,-0.4010732,-0.3894625,-0.382098,-0.3736703,-0.3767948,-0.3739522,-0.3777629,-0.3919403,-0.3940451,-0.3903309,-0.3963999,-0.4029417,-0.397703,-0.394499,-0.3878153,-0.3843144,-0.3823381,-0.3777102,-0.3726732,-0.3693035,-0.3687831,-0.3618914,-0.3599735,-0.3603085,-0.3616795,-0.3608397,-0.3621578
2020-12-02.out.6,0.0,-0.3657497,-0.3630185,-0.3616211,-0.3593098,-0.3546764,-0.3539971,-0.3669679,-0.3659957,-0.360401,-0.3675956,-0.3658367,-0.3720646,-0.3733032,-0.3730274,-0.3748617,-0.3632137,-0.3608549,-0.3563594,-0.3634271,-0.3736457,-0.3767702,-0.3742945,-0.3661657,-0.3658954,-0.3630372,-0.3476329,-0.3315057,-0.3297997,-0.3329718,-0.3391732,-0.3373559,-0.3401665
2020-12-02.out.7,0.0,-0.343238,-0.3418989,-0.3418778,-0.3458685,-0.3427916,-0.3395876,-0.3400129,-0.3363837,-0.330581,-0.327924,-0.3284498,-0.3312074,-0.3293955,-0.3316273,-0.3347783,-0.3379136,-0.3446674,-0.348796,-0.3506289,-0.346107,-0.3455601,-0.3486316,-0.3472925,-0.3471865,-0.3463149,-0.3458155,-0.3426911,-0.3395401,-0.33412,-0.3265849,-0.3212816,-0.3253783
2020-12-02.out.8,0.0,-0.3347572,-0.330458,-0.3353944,-0.3372118,-0.3380726,-0.341229,-0.3425681,-0.3483972,-0.3439866,-0.3449004,-0.3511602,-0.3521005,-0.3524993,-0.3649021,-0.3684146,-0.3643654,-0.3717999,-0.3830173,-0.3842768,-0.3841498,-0.3973075,-0.4181802,-0.4408812,-0.4329643,-0.4285762,-0.4176619,-0.404022,-0.3830113,-0.3814284,-0.3757698,-0.3840971,-0.3967819
2020-12-02.out.9,0.0,-0.4255409,-0.4435874,-0.4392999,-0.4274134,-0.4201019,-0.4128448,-0.4077759,-0.3980417,-0.3932867,-0.3948813,-0.4064335,-0.4160998,-0.4249794,-0.4234284,-0.4210852,-0.4182481,-0.3974516,-0.371605,-0.3677109,-0.3619463,-0.3675635,-0.3742588,-0.369137,-0.363085,-0.3612201,-0.3611937,-0.3589089,-0.3583246,-0.3677035,-0.3810731,-0.4079992,-0.4359715
2020-12-02.out.10,0.0,-0.4383317,-0.4336243,-0.422301,-0.419767,-0.412058,-0.4332236,-0.4422316,-0.4445599,-0.4345132,-0.4257832,-0.4116174,-0.3951084,-0.3889559,-0.3820908,-0.3789133,-0.384328,-0.3828299,-0.3754709,-0.3702587,-0.3728254,-0.3788149,-0.3687247,-0.3608928,-0.3549998,-0.3520078,-0.3522782,-0.3452011,-0.3442499,-0.3382089,-0.333443,-0.336132,-0.3399583
2020-12-02.out.11,0.0,-0.3452935,-0.3510207,-0.3564354,-0.3554951,-0.3563029,-0.351287,-0.3554102,-0.3571691,-0.3562445,-0.3553837,-0.3569612,-0.3576515,-0.3486884,-0.3449796,-0.3403252,3.9301553,1.8715892,0.2562607,0.0868165,0.1232429,0.1591698,3.9392298,1.9543879,-0.338084,-0.3389977,-0.3362082,-0.3383714,-0.3412295,-0.3402682,-0.3378931,-0.336448,-0.3327712
2020-12-02.out.12,0.0,-0.3251777,-0.3234718,-0.3225472,-0.3244175,-0.3285726,-0.3331951,-0.3355383,-0.3322229,-0.3323343,-0.3313832,-0.3329396,-0.3357767,-0.332227,-0.3289754,-0.3272376,-0.3235078,-0.3248679,-0.3221368,-0.3204043,-0.3199899,-0.3172798,-0.319958,-0.3199899,-0.3195435,-0.3168654,-0.3174388,-0.3202018,-0.3216469,-0.3193356,-0.3225396,-0.3248509,-0.3254881
2020-12-02.out.13,0.0,-0.3249623,-0.3235756,-0.3250417,1.6042194,3.9814677,0.3371513,0.7476062,0.7579878,1.4709896,2.0098344,2.3379688,1.242921,1.2666701,0.123593,0.1982365,3.8198609,1.4471651,-0.3377625,-0.3418062,-0.3449096,-0.3434646,-0.3425345,-0.3430182,-0.3398937,-0.3371518,-0.3344471,-0.338018,-0.3375716,-0.3317371,-0.3321359,-0.33652,-0.3353079
2020-12-02.out.14,0.0,-0.3353663,-0.3421731,-0.3397823,-0.3397294,-0.3522592,-0.3460103,-0.3446128,-0.3432737,-0.3609098,-0.3576739,-0.3552513,-0.3596143,-0.3658952,-0.362181,-0.3594444,-0.3558417,-0.3535888,-0.348753,-0.3424721,-0.3351449,-0.3300706,-0.3254692,-0.3231579,-0.324444,-0.3203684,-0.3334295,-0.3374202,-0.3391527,-0.3373353,-0.3358373,-0.3357897,-0.3365391
2020-12-02.out.15,0.0,-0.3332346,-0.3317841,-0.3308439,-0.3285007,-0.3275761,-0.3247709,-0.3256847,-0.3237559,-0.3231825,-0.3190804,-0.3181401,-0.3172685,-0.3191334,-0.3163228,-0.3191334,-0.3168486,-0.3159294,-0.312773,-0.3147228,-0.3137187,-0.3098829,-0.308459,-0.3075662,-0.3075927,-0.3047237,-0.3052496,-0.3066097,-0.3170776,-0.317312,3.6150941,3.8697916,1.1778348
2020-12-02.out.16,0.0,-0.3209148,-0.3343904,-0.333944,-0.335156,-0.3374673,-0.359567,-0.3559323,-0.3507044,-0.3478035,-0.3439147,-0.3379742,-0.3338456,-0.332921,-0.3376549,-0.3324271,-0.326513,-0.3260083,-0.3321607,-0.3246957,-0.32197,-0.3286164,-0.3262786,-0.3215447,-0.3177511,-0.3130491,-0.3191975,-0.3276504,-0.3328306,-0.334313,-0.329558,-0.3263222,-0.3237235
2020-12-02.out.17,0.0,-0.3274642,-0.323644,-0.3171722,-0.3171722,-0.319457,-0.1548955,0.4336527,0.9791968,1.0200486,0.0884149,0.1012191,0.1030949,0.7758394,-0.3182518,-0.3158821,-0.3218967,-0.3181139,-0.3144636,-0.3158291,-0.3181615,-0.3162966,-0.3139853,-0.3102555,-0.3094103,-0.3075135,-0.3047083,-0.3051228,-0.309193,-0.3077798,-0.3091984,-0.3069401,-0.3055426
2020-12-02.out.18,0.0,-0.3073335,-0.3077533,-0.3081678,-0.3085611,-0.3121639,-0.3191615,-0.3197669,-0.3160371,-0.3142781,-0.311956,-0.3101706,-0.3082262,-0.3068871,-0.3096447,-0.307413,-0.3041825,-0.304209,-0.3071521,-0.3039162,-0.3038367,-0.2993412,-0.2998195,-0.2985388,-0.2998779,-0.2999255,-0.3046118,-0.3269405,-0.3304264,-0.3245973,-0.3288965,-0.3341046,-0.3344396
