,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-02-24.out.0,0.0,-1.3856924,-1.3682232,-1.3740454,-1.3796198,-1.3931024,-1.3846332,-1.3740454,-1.3740454,-1.3880727,-1.3925715,-1.3764282,-1.3864851,-1.387528,-1.3888678,-1.3803986,-1.3809433,-1.3894125,-1.3862209,-1.3904555,-1.4073939,-1.4089652,-1.3822505,-1.4131998,-1.3949543,-1.3978817,-1.3687679,-1.3809433,-1.3978817,-1.3880564,-1.3909839,-1.3896767,-1.3909839
2020-02-24.out.1,0.0,-1.3907197,-1.3907197,-1.3555332,-1.3775013,-1.3674444,-1.3756331,-1.3730025,-1.3877922,-1.3907197,-1.3848974,-1.389132,-1.3777516,-1.4031593,-1.3920268,-1.3904555,-1.3796198,-1.3753852,-1.389132,-1.3923073,-1.3933666,-1.3962614,-1.3904555,-1.3959972,-1.3872638,-1.3859566,-1.3695466,-1.3764282,-1.3732528,-1.3642528,-1.3613416,-1.342301,-1.348902
2020-02-24.out.2,0.0,-1.3560478,-1.3602987,-1.3743096,-1.370075,-1.3695466,-1.3640049,-1.3613416,-1.3668997,-1.3719294,-1.3584468,-1.3737812,-1.3655762,-1.3541959,-1.3473143,-1.3179526,-1.3541959,-1.3515653,-1.3557999,-1.3602987,-1.3764282,-1.3568428,-1.3682395,-1.3573712,-1.313718,-1.3068202,-1.3332871,-1.3279932,-1.3417563,-1.3404328,-1.3224514,-1.3404328,-1.3322278
2020-02-24.out.3,0.0,-1.3200524,-1.303114,-1.3145106,-1.3036424,-1.257078,-1.2729572,-1.3086883,-1.3253626,-1.3197882,-1.3158178,-1.3481233,-1.3481233,-1.3523579,-1.3560478,-1.3420205,-1.3563283,-1.3491662,-1.342301,-1.3451958,-1.3227156,-1.3070844,-1.3391256,-1.3367266,-1.3309206,-1.3224514,-1.3364624,-1.3367266,-1.302071,-1.2962487,-1.3086883,-1.3200524,-1.3041895
2020-02-24.out.4,0.0,-1.326686,-1.3197882,-1.3351552,-1.3391256,-1.3364624,-1.305513,-1.3295972,-1.3197882,-1.334891,-1.3168934,-1.3216564,-1.3295972,-1.3295972,-1.3409612,-1.3105402,-1.3168934,-1.2848684,-1.2832807,-1.2848684,-1.2779705,-1.2835449,-1.26793,-1.2933213,-1.2750757,-1.259725,-1.2584015,-1.2462261,-1.2544311,-1.2586657,-1.2626361,-1.2681942,-1.1787529
2020-02-24.out.5,0.0,-1.2427865,-1.2163196,-1.1980741,-1.2049556,-1.1731948,-1.1954108,-1.2358887,-1.2329939,-1.2078504,-1.20388,-1.247269,-1.2274521,-1.2372285,-1.2189829,-1.2123492,-1.2290235,-1.2247888,-1.2374927,-1.2306111,-1.2459619,-1.226657,-1.2449189,-1.2279805,-1.2374927,-1.2335223,-1.2449189,-1.2573585,-1.2123492,-1.2152767,-1.2001901,-1.2279805,-1.2322151
2020-02-24.out.6,0.0,-1.173459,-1.1451239,-1.1745183,-1.1133958,-1.1271426,-1.1999259,-1.1954108,-1.2163196,-1.2123492,-1.2025729,-1.2009852,-1.2136727,-1.20388,-1.1896048,-1.20388,-1.2078504,-1.2081146,-1.225053,-1.2123492,-1.2068075,-1.2192471,-1.2306111,-1.2345978,-1.2292877,-1.2459619,-1.2501965,-1.2456977,-1.2261123,-1.2150125,-1.2105137,-1.2232012,-1.2163196
2020-02-24.out.7,0.0,-1.2136727,-1.2065433,-1.2401559,-1.2247888,-1.2189829,-1.2105137,-1.200721,-1.2020281,-1.2176431,-1.2287592,-1.2303469,-1.2372285,-1.2314225,-1.2287592,-1.2287592,-1.2427865,-1.2269237,-1.252315,-1.2536385,-1.2425223,-1.2565333,-1.2666065,-1.2639596,-1.2806338,-1.2930734,-1.2904265,-1.289103,-1.2917499,-1.2959845,-1.2946448,-1.2750757,-1.2748115
2020-02-24.out.8,0.0,-1.280898,-1.2880437,-1.2838091,-1.2822215,-1.2819736,-1.2793103,-1.2946611,-1.2930734,-1.3118474,-1.2904101,-1.2766634,-1.2695339,-1.2798387,-1.2795745,-1.2750757,-1.2769276,-1.2316867,-1.2599892,-1.2525955,-1.26793,-0.996523,-1.2237459,-1.189869,-1.2179073,-1.2274521,-1.2332581,-1.2398917,-1.2525955,-1.2414631,-1.2663423,-1.2621077,-1.276135
2020-02-24.out.9,0.0,-1.2875153,-1.277739,-1.2790461,-1.2695339,-1.2681942,-1.2565659,-1.2541669,-1.2708411,-1.259725,-1.2570943,-1.2404201,-1.2475659,-1.2459619,-1.2433313,-1.2221419,-1.2181715,-1.2179073,-1.2139369,-1.1986025,-1.2081146,-1.2319509,-1.2290235,-1.2081146,-1.2247888,-1.1983383,-1.212085,-1.2054677,-1.189869,-1.2152767,-1.1999422,-1.2083951,-1.2041605
2020-02-24.out.10,0.0,-1.2240101,-1.221099,-1.2240101,-1.2155409,-1.2308753,-1.221099,-1.2054677,-1.1708121,-1.2200397,-1.2406843,-1.2295682,-1.2266407,-1.2197755,-1.2242743,-1.2226866,-1.2322151,-1.2478301,-1.2419915,-1.2322151,-1.2488893,-1.2406843,-1.2338028,-1.2531239,-1.2507249,-1.2491535,-1.266092,-1.2716337,-1.2626361,-1.2504607,-1.2541669,-1.2586657,-1.2560188
2020-02-24.out.11,0.0,-1.226657,-1.2338028,-1.2324793,-1.234067,-1.2089236,-1.2227029,-1.2465066,-1.2436118,-1.2044247,-1.1726803,-1.166858,-1.1933249,-1.2240101,-1.225053,-1.2327435,-1.2226703,-1.2173765,-1.2383016,-1.2242743,-1.2412127,-1.2298324,-1.242272,-1.2282447,-1.2340833,-1.2396251,-1.2433313,-1.2353905,-1.2301129,-1.2454473,-1.2414769,-1.2399056,-1.2314364
2020-02-24.out.12,0.0,-1.247035,-1.2412127,-1.2623858,-1.2695315,-1.2541808,-1.2652969,-1.2735182,-1.2684722,-1.2555042,-1.2457115,-1.25524,-1.2555205,-1.2610786,-1.2623858,-1.2695478,-1.2721784,-1.2584154,-1.2711192,-1.292028,-1.2875292,-1.2724426,-1.2777528,-1.2705908,-1.2078643,-1.2023225,-1.2401698,-1.2541808,-1.2637255,-1.2623858,-1.2536523,-1.2705908,-1.2851465
2020-02-24.out.13,0.0,-1.2793242,-1.27906,-1.2597388,-1.2459757,-1.2949228,-1.2835588,-1.2793242,-1.2793242,-1.292028,-1.2936157,-1.2877934,-1.2880576,-1.293632,-1.2922922,-1.2949555,-1.3076593,-1.3118939,-1.3020849,-1.2150264,-1.2684722,-1.2668846,-1.2962626,-1.2835588,-1.2782812,-1.2851465,-1.3076266,-1.3047318,-1.3116297,-1.2864699,-1.3047318,-1.2134224,-1.2189968
2020-02-24.out.14,0.0,-1.2539165,-1.2414769,-1.2444044,-1.2668846,-1.2557684,-1.2613265,-1.26265,-1.2650327,-1.2740466,-1.2666204,-1.2653132,-1.2922922,-1.3047318,-1.299438,-1.3092306,-1.3063358,-1.304996,-1.2962626,-1.3134652,-1.3004972,-1.2991737,-1.3031605,-1.2933515,-1.296791,-1.2743108,-1.2925564,-1.2825158,-1.313201,-1.2936157,-1.2880576,-1.2922922,-1.2991901
2020-02-24.out.15,0.0,-1.3076266,-1.3063195,-1.3259049,-1.313201,-1.3036889,-1.3219344,-1.292028,-1.2949391,-1.3089664,-1.283823,-1.2782812,-1.3134652,-1.2883218,-1.254445,-1.2584154,-1.2867504,-1.2851465,-1.2922922,-1.313201,-1.2896616,-1.2922922,-1.1983521,-1.2065571,-1.2430809,-1.2584154,-1.2880576,-1.3190233,-1.3047318,-1.315848,-1.3219344,-1.2629142,-1.268208
2020-02-24.out.16,0.0,-1.2753538,-1.2893811,-1.3161285,-1.3171714,-1.3079072,-1.3076593,-1.3063358,-1.3036889,-1.2629142,-1.2922922,-1.292028,-1.3047318,-1.2907208,-1.2570919,-1.2444044,-1.2430646,-1.2766773,-1.2962626,-1.3047318,-1.3073624,-1.3171714,-1.3145245,-1.3044676,-1.2835588,-1.3100257,-1.3227295,-1.3243335,-1.2668846,-1.276413,-1.3047318,-1.2975861,-1.3129368
