,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-12-13.out.0,11.0,-0.2934476,-0.295515,-0.295988,-0.2975785,-0.2971913,-0.2948265,-0.2995562,-0.2952954,-0.2978359,-0.2982231,-0.3002007,-0.2992548,-0.2968939,-0.2997278,-0.3011507,-0.2983946,-0.3031243,-0.3020966,-0.3000291,-0.3038129,-0.3038169,-0.3004163,-0.2993806,-0.2994744,-0.295515,-0.295042,-0.2948665,-0.2943935,-0.2915557,-0.2921144,-0.2915557,-0.2925016
2020-12-13.out.1,11.0,-0.2921144,-0.2901367,-0.2901367,-0.2929706,-0.2903123,-0.2888894,-0.2919028,-0.2914298,-0.2933217,-0.2942677,-0.2962454,-0.2938805,-0.2938765,-0.296417,-0.2952136,-0.2900509,-0.288676,-0.2846348,-0.2843734,-0.2806336,-0.2775383,-0.2741816,-0.2667418,-0.256039,-0.2430031,-0.2351759,-0.2261451,-0.2180563,-0.2104044,-0.2032174,-0.1841193,-0.1698009
2020-12-13.out.2,11.0,-0.1548754,-0.1424866,-0.1709226,-0.1128083,-0.113453,-0.1146606,-0.1115607,-0.0991713,-0.0910853,-0.0857937,-0.0827378,-0.0725475,-0.0683296,-0.0713399,-0.0725435,-0.072246,-0.074869,-0.0665671,-0.064499,-0.0628223,-0.0637685,-0.0601993,-0.0571433,-0.0564127,-0.0596844,-0.0632136,-0.0659224,-0.0626106,-0.0708267,-0.0741842,-0.0744416,-0.0788271
2020-12-13.out.3,11.0,-0.0771023,-0.0799866,-0.0911727,-0.1062709,-0.1106562,-0.1158618,-0.1161192,-0.118273,-0.1260973,-0.1353905,-0.1450669,-0.14361,-0.1343586,-0.133155,-0.1343586,-0.1344444,-0.1382707,-0.1417137,-0.1448553,-0.1467035,-0.15436,-0.1474379,-0.1467492,-0.1474339,-0.1511303,-0.153284,-0.1631758,-0.1684252,-0.1702293,-0.1705724,-0.1719515,-0.1755203
2020-12-13.out.4,11.0,-0.183478,-0.189282,-0.1876513,-0.1879086,-0.1862739,-0.1896269,-0.1929799,-0.1963369,-0.2003386,-0.1995641,-0.2052422,-0.2038191,-0.2084653,-0.2094113,-0.2096687,-0.2108762,-0.2114767,-0.2095846,-0.2174161,-0.2181465,-0.219823,-0.2260581,-0.2276087,-0.226447,-0.2245549,-0.2277322,-0.2279038,-0.2272191,-0.2270035,-0.2301447,-0.2348308,-0.2345695
2020-12-13.out.5,11.0,-0.2373675,-0.2386567,-0.2373274,-0.2405945,-0.2400357,-0.2412391,-0.2436042,-0.2459252,-0.2454561,-0.2445919,-0.2445518,-0.2441606,-0.2429989,-0.2391747,-0.2446353,-0.2453697,-0.248591,-0.2538398,-0.2564662,-0.2586156,-0.2583142,-0.2599905,-0.2618826,-0.2642476,-0.2662254,-0.2640359,-0.2650637,-0.2649779,-0.2638604,-0.2619684,-0.2643334,-0.2589147
2020-12-13.out.6,11.0,-0.2560766,-0.2589107,-0.2601181,-0.257753,-0.2598166,-0.2644208,-0.2629978,-0.26102,-0.2612774,-0.2606328,-0.2612774,-0.2612814,-0.2601197,-0.2620117,-0.2599041,-0.257062,-0.2574949,-0.258441,-0.2629594,-0.2634284,-0.2627397,-0.2636897,-0.2638613,-0.2644201,-0.2622267,-0.2632584,-0.2618354,-0.2608934,0.1425193,0.4085853,5.1125085,3.3068835
2020-12-13.out.7,11.0,1.301439,-0.2616238,-0.2627414,-0.2618811,-0.2626115,-0.2642021,0.8555526,2.2592181,-0.2616214,-0.2620984,-0.2595137,-0.2659242,-0.2586118,2.5816669,4.7236081,5.0600774,0.3329258,0.4359156,1.7935615,0.2031013,4.2822594,-0.2499684,-0.2509145,-0.2494954,-0.2502258,-0.2534968,-0.2531056,-0.2531056,-0.2538399,-0.2550433,-0.2550433,-0.2564223
2020-12-13.out.8,11.0,-0.2580089,-0.2556478,-0.2587432,-0.2600324,-0.2605014,-0.2595594,-0.2583119,-0.2598127,-0.2594335,-0.2606369,-0.2613672,-0.2611516,-0.2612334,-0.2625666,-0.263301,-0.2649773,-0.2646759,-0.2657077,-0.2649332,-0.2653205,-0.263127,-0.2637716,-0.2649789,-0.2620511,-0.2597758,-0.2564647,-0.2586101,-0.2597317,-0.2607595,-0.259516,-0.2586558,-0.2612782
2020-12-13.out.9,11.0,-0.2598591,-0.2609807,-0.2615355,-0.2605855,-0.2617928,-0.2624414,-0.262613,-0.2636448,-0.2633433,-0.2640697,-0.2646325,-0.264804,-0.2675603,-0.2695382,-0.2672549,-0.2712105,-0.2707375,-0.2702685,-0.2679852,-0.2700528,-0.2696696,-0.2686298,-0.2691886,-0.2687156,-0.2703102,-0.2724997,-0.2710806,-0.2706076,-0.2682426,-0.2669991,-0.2707832,-0.2742658
