,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-02-25.out.0,0.0,1.0176653,0.8993935,1.0058382,0.9880974,0.9703566,1.0235789,1.0768012,1.0176653,1.0235789,1.0058382,1.0413197,0.9821838,0.9053071,1.0058382,1.0058382,1.1063692,1.0058382,0.994011,0.9467022,0.6273683,1.0354061,0.8402576,1.0117517,1.12411,1.1122828,1.1181964,1.1122828,0.8225168,0.8402576,0.964443,1.1418507,1.1950731
2020-02-25.out.1,0.0,0.9880974,1.0117517,1.0649741,1.12411,1.1359372,1.0590605,1.0294925,1.0649741,1.1063692,1.0413197,1.0472333,0.9703566,0.9703566,1.0117517,0.9999246,1.0058382,1.0472333,0.964443,1.0176653,1.0176653,0.9999246,1.0708877,1.1359372,1.1063692,1.0590605,1.12411,1.0827148,1.1122828,1.1418507,1.1063692,1.0886284,1.1004556
2020-02-25.out.2,0.0,1.1595915,1.1300236,1.1418507,1.1300236,0.9289615,0.8284304,1.1536779,1.2187274,1.0649741,1.0649741,1.1359372,1.0768012,1.0294925,0.9526158,0.7811217,0.9289615,1.3251721,1.3310856,1.1773323,1.2069002,1.0649741,1.1477643,1.1004556,0.9053071,1.2601226,1.2305546,1.0472333,1.2009866,1.0235789,1.1477643,1.1714187,1.2837769
2020-02-25.out.3,0.0,1.12411,1.0649741,1.0058382,0.9762702,0.9999246,1.224641,1.2423818,0.9348751,1.1891595,0.9171343,1.2069002,1.1004556,0.9880974,1.1832459,1.0176653,1.0531469,1.1714187,0.9053071,1.2837769,0.9762702,0.9762702,1.0235789,1.3133449,1.12411,1.1181964,1.12411,1.2601226,1.094542,1.2896905,1.2009866,1.0117517,1.0768012
2020-02-25.out.4,0.0,1.1359372,1.254209,1.1714187,1.2896905,1.0886284,1.2187274,1.2719497,1.1714187,1.0649741,1.2128138,1.3429128,1.2009866,1.0768012,0.9703566,0.8166032,1.224641,1.0708877,1.3074313,1.2956041,1.2719497,1.1418507,1.2305546,0.5918868,1.0117517,1.0886284,1.0413197,1.3192585,1.3724808,1.2423818,1.254209,1.2896905,1.3724808
2020-02-25.out.5,0.0,1.1832459,1.2128138,1.0827148,1.2601226,0.9585294,1.2364682,1.2364682,1.2601226,1.2956041,1.1950731,1.2482954,1.2128138,1.1122828,1.1004556,1.2601226,1.2009866,1.2128138,1.1773323,1.1477643,1.1595915,1.0827148,1.1181964,1.1300236,0.9762702,1.1595915,1.1536779,1.0294925,0.8225168,1.2364682,0.8520848,1.1595915,1.0176653
2020-02-25.out.6,0.0,1.12411,1.3133449,1.1595915,1.1655051,1.3133449,1.3015177,1.2423818,1.2069002,1.1891595,1.1832459,1.1300236,1.1181964,0.9112207,1.3015177,1.3488264,1.2128138,1.2896905,1.2719497,1.2187274,0.6569363,0.9999246,1.254209,1.3133449,1.2187274,1.2364682,1.1655051,1.1832459,1.3251721,1.2423818,1.3074313,0.9880974,1.3429128
2020-02-25.out.7,0.0,1.35474,1.3429128,1.3902216,1.254209,1.3133449,1.1773323,1.2009866,1.4552711,1.35474,1.35474,1.4020487,1.2837769,1.2305546,1.1359372,0.603714,0.9467022,1.2364682,1.1122828,1.2837769,1.2482954,1.5203206,1.4966662,1.3961351,1.3015177,1.2956041,1.3369992,1.3251721,1.2305546,1.3724808,1.35474,1.2896905,1.2128138
2020-02-25.out.8,0.0,1.4493575,1.384308,1.3665672,1.254209,1.2896905,1.4197895,1.3429128,1.2009866,1.3665672,1.4552711,1.3783944,1.4966662,1.1891595,1.2660361,1.2778633,1.1655051,1.3724808,1.3369992,1.2778633,1.3015177,1.3251721,1.3251721,1.254209,1.2896905,1.3606536,1.3074313,1.2601226,1.2837769,1.2837769,1.0768012,1.3251721,1.1891595
2020-02-25.out.9,0.0,1.3369992,1.2956041,1.1595915,1.3665672,1.2719497,1.2187274,1.2305546,1.254209,1.2423818,1.3369992,1.3606536,1.3310856,1.2423818,1.2069002,1.254209,1.2423818,1.254209,1.224641,1.1595915,1.3606536,1.3192585,1.35474,1.3074313,1.4197895,1.3015177,1.2423818,1.1950731,1.2364682,1.254209,1.2187274,1.2364682,1.2660361
