,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-09-26.out.0,7.0,-0.5546954,-0.5560284,-0.5594619,-0.558526,-0.5575913,-0.5617927,-0.5597653,-0.5489074,-0.5500319,-0.547934,-0.5492801,-0.550449,-0.5478817,-0.552926,-0.5444545,-0.5462708,-0.5465712,-0.5597415,-0.5591774,-0.5498134,-0.5517503,-0.5558212,-0.563684,-0.5706835,-0.5741147,-0.5792135,-0.5819789,-0.5813403,-0.5761235,-0.5760398,-0.5782697,-0.5791286
2020-09-26.out.1,7.0,-0.5867569,-0.5891499,-0.590578,-0.5878701,-0.5868626,-0.5868879,-0.5896792,-0.5921058,-0.5883343,-0.5891287,-0.5912559,-0.5907218,-0.5924468,-0.5925734,-0.5945743,-0.5928359,-0.5952002,-0.5969651,-0.5987974,-0.600027,-0.5966905,-0.5961216,-0.5964136,-0.5955841,-0.5953146,-0.5948141,-0.6052191,-0.6061519,-0.6073506,-0.6077815,-0.6094476,-0.6115442
2020-09-26.out.2,7.0,-0.6111777,-0.6002129,-0.6027772,-0.6011421,-0.6013057,-0.6025026,-0.6032338,-0.6054291,-0.6049281,-0.6037605,-0.6014881,-0.5971526,-0.5965197,-0.592391,-0.5935897,-0.5932916,-0.5935232,-0.5968263,-0.59706,-0.596727,-0.593027,-0.5944272,-0.5914265,-0.5929638,-0.591497,-0.590731,-0.5901347,-0.5898343,-0.5916011,-0.5926705,-0.5912703,-0.587769
2020-09-26.out.3,7.0,-0.5877376,-0.5702979,-0.5751023,-0.5756386,-0.5784117,-0.5784173,-0.5768555,-0.5776278,-0.5756646,-0.5712662,-0.5724377,-0.5844398,-0.5863314,-0.5753735,-0.5719402,-0.5732766,-0.5739783,-0.5736823,-0.5728518,-0.5722197,-0.5714544,-0.5717243,-0.5678566,-0.5680929,-0.5667269,-0.5662633,-0.5629638,-0.5627993,-0.5648385,-0.5643749,-0.5639774,-0.5640815
2020-09-26.out.4,7.0,-0.5652827,-0.561719,-0.5616198,-0.5613551,-0.5618253,-0.56106,-0.5599947,-0.5601305,-0.5593003,-0.558434,-0.5563683,-0.5545041,-0.5467344,-0.5436464,-0.5457134,-0.5462499,-0.5454889,-0.5452243,-0.5384259,-0.5347601,-0.5321967,-0.5248572,-0.5312978,-0.5320357,-0.5352828,-0.532889,-0.5321299,-0.5335045,-0.5351141,-0.5348866,-0.5345262,-0.5357656
2020-09-26.out.5,7.0,-0.536202,-0.5360736,-0.5278371,-0.525996,-0.5242957,-0.5268375,-0.5336481,-0.5337818,-0.5335489,-0.5304964,-0.5284623,-0.5288382,-0.5306682,-0.5301358,-0.5262348,-0.5267714,-0.5266386,-0.5252061,-0.5256076,-0.5250447,-0.5244799,-0.5235154,-0.5236491,-0.5239867,-0.5241888,-0.5244588,-0.5242607,-0.523662,-0.5216646,-0.5181238,-0.5140191,-0.5088145
2020-09-26.out.6,7.0,-0.5073831,-0.5087881,-0.5073249,-0.5086323,-0.5095365,-0.5086068,-0.5106444,-0.5127155,-0.5124194,-0.5121199,-0.5119892,-0.5117898,-0.5120903,-0.5121904,-0.5119236,-0.5128249,-0.5118247,-0.5120237,-0.5117258,-0.5128937,-0.5133932,-0.5125266,-0.5134933,-0.5114916,-0.5111898,-0.5128271,-0.5124265,-0.5124278,-0.5121935,-0.5101255,-0.5099252,-0.5103236
2020-09-26.out.7,7.0,-0.5111249,-0.5102257,-0.5107273,-0.5107273,-0.5091955,-0.5091955,-0.5102645,-0.5099967,-0.5108306,-0.5104648,-0.5098987,-0.5094667,-0.510467,-0.5107674,-0.5105006,-0.5100999,-0.5125023,-0.5115674,-0.5108346,-0.5111002,-0.5092365,-0.50717,-0.506941,-0.5128191,-0.5226805,-0.5099777,-0.5094874,-0.5070881,-0.5070219,-0.506755,-0.5074234,-0.5074221
2020-09-26.out.8,7.0,-0.5086575,-0.5092236,-0.5091269,-0.5088264,-0.5098257,-0.5098279,-0.5096233,-0.5130267,-0.5135253,-0.5128612,-0.5125599,-0.5123239,-0.5124881,-0.5127876,-0.5127171,-0.5128185,-0.5124166,-0.51295,-0.5123491,-0.5150179,-0.5171502,-0.5172504,-0.5177841,-0.5170819,-0.5208482,-0.5186942,-0.5195302,-0.5179209,-0.5185218,-0.5211208,-0.5198846,-0.5209819
2020-09-26.out.9,7.0,-0.5221823,-0.5213455,-0.5214456,-0.5220465,-0.5233083,-0.5236096,-0.5266714,-0.5252359,-0.5239344,-0.5256334,-0.5260004,-0.525997,-0.5256609,-0.5262583,-0.5271926,-0.5268913,-0.5285214,-0.528487,-0.5281148,-0.5280486,-0.5276798,-0.5270467,-0.5289446,-0.5319127,-0.5304106,-0.5311812,-0.5331139,-0.535946,-0.5350745,-0.5341345,-0.5375674,-0.5364986
