,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-01-16.out.0,0.0,1.1555129,1.1536089,1.1555129,1.1506536,1.1584681,1.1579907,1.1555129,1.1547996,1.1536089,1.1547996,1.1555129,1.1553733,1.1446468,1.1390743,1.1389347,1.1305464,1.1373098,1.1335017,1.1390743,1.1390743,1.1445073,1.1462718,1.1390743,1.1462718,1.1428823,1.1445073,1.1547996,1.164754,1.1571378,1.1469851,1.1443677,1.1465509
2020-01-16.out.1,0.0,1.1518444,1.1555129,1.1574169,1.1629895,1.1609459,1.1684226,1.1666581,1.1621367,1.1591814,1.161225,1.1603722,1.1687017,1.168283,1.1639012,1.164754,1.168283,1.1703266,1.168283,1.1518444,1.1610855,1.1701871,1.1536089,1.1521235,1.1691946,1.1547996,1.1480363,1.1536089,1.1518444,1.153888,1.1549392,1.1609459,1.1629895
2020-01-16.out.2,0.0,1.1684226,1.1536089,1.1483154,1.1556524,1.1591814,1.1571378,1.1496612,1.1518444,1.1518444,1.1464113,1.1471246,1.1465509,1.1519839,1.1462718,1.1481758,1.168283,1.1693342,1.168283,1.1666581,1.161225,1.1603722,1.1629895,1.1713778,1.1619971,1.159321,1.1555129,1.161225,1.153888,1.1568432,1.1555129,1.1621367,1.1556524
2020-01-16.out.3,0.0,1.1465509,1.1445073,1.1428823,1.1427428,1.1499403,1.1583286,1.1627104,1.1536089,1.1499403,1.1512706,1.1574169,1.1574169,1.1591814,1.1629895,1.1609459,1.1591814,1.1536089,1.1518444,1.1528956,1.1565641,1.1390743,1.1445073,1.1567036,1.153888,1.1579907,1.1591814,1.1567036,1.1536089,1.1574169,1.1639012,1.1701871,1.1684226
2020-01-16.out.4,0.0,1.1703266,1.1719515,1.1359142,1.1792886,1.1720911,1.1666581,1.168283,1.1701871,1.1677093,1.1720911,1.168283,1.1648936,1.1609459,1.1609459,1.1621367,1.1619971,1.1639012,1.171812,1.1658052,1.1720911,1.1784358,1.1766713,1.1841479,1.1803398,1.1766713,1.1769504,1.1822439,1.1828176,1.1867652,1.1822439,1.1902942,1.1822439
2020-01-16.out.5,0.0,1.1857728,1.1869048,1.1784358,1.1766713,1.1986825,1.195014,1.1941023,1.1894414,1.1897205,1.1921983,1.1885297,1.1832363,1.1866257,1.1857728,1.1804794,1.1768108,1.1885297,1.191485,1.1883902,1.1784358,1.1923378,1.1902942,1.1840084,1.1848612,1.1822439,1.1888088,1.1967785,1.2012998,1.1902942,1.1766713,1.1848612,1.1885297
2020-01-16.out.6,0.0,1.1920587,1.1841479,1.1913454,1.1902942,1.1866257,1.1867652,1.1957273,1.1932495,1.1913454,1.1810531,1.1860519,1.1902942,1.193389,1.2015789,1.2022115,1.2042551,1.2041155,1.2095486,1.2104014,1.2133566,1.2151211,1.2140699,1.2187897,1.2098277,1.2142095,1.2140699,1.2171647,1.20588,1.2024906,1.2005865,1.2051079,1.2051079
2020-01-16.out.7,0.0,1.2043946,1.202351,1.196918,1.2033434,1.1913454,1.2217449,1.2337429,1.2243623,1.2243623,1.2299348,1.2261268,1.2308465,1.2278912,1.2273175,1.2243623,1.2246414,1.2225978,1.2225978,1.2170252,1.2234506,1.2208333,1.2261268,1.2316993,1.2355074,1.239176,1.2261268,1.2316993,1.2281703,1.2311256,1.2402272,1.2353679,1.2355074
2020-01-16.out.8,0.0,1.239176,1.2326917,1.2374115,1.246513,1.2472851,1.250042,1.2456602,1.2494683,1.2556146,1.2491892,1.253571,1.2408009,1.2419916,1.2300744,1.2402272,1.244609,1.2494683,1.2538501,1.2494683,1.2518065,1.2455206,1.2437561,1.248138,1.2456602,1.2494683,1.2494683,1.2518065,1.2547617,1.2565262,1.2538501,1.2611872,1.2575186
2020-01-16.out.9,0.0,1.2538501,1.2592831,1.2620988,1.2547617,1.2573791,1.2666202,1.2657673,1.2675318,1.2713399,1.2713399,1.2831984,1.2908733,1.2914471,1.2926378,1.2914471,1.2932116,1.2952552,1.2944023,1.2944831,1.2971592,1.2987842,1.2944023,1.2979313,1.3062608,1.2989237,1.3062608,1.3097898,1.3118334,1.3153623,1.3109805,1.3145095,1.3135979
2020-01-16.out.10,0.0,1.3062608,1.3118334,1.3080253,1.3080253,1.3044963,1.3044963,1.3062608,1.3044963,1.309216,1.3062608,1.312745,1.3172664,1.3153623,1.3172664,1.3153623,1.3145095,1.3153623,1.3236111,1.3202216,1.3206558,1.3263679,1.3168477,1.3263679,1.3190309,1.3153623,1.3246035,1.3172664,1.3246035,1.3275587,1.3263679,1.3263679,1.3246035
2020-01-16.out.11,0.0,1.3246035,1.3331313,1.3410421,1.3328522,1.3392776,1.3429461,1.3403288,1.3401892,1.3419537,1.3464751,1.3385643,1.3476658,1.3550029,1.3484379,1.3523856,1.3485187,1.3550029,1.3648178,1.360715,1.3597226,1.3660085,1.3611492,1.3630533,1.367773,1.367773,1.3715811,1.367773,1.365869,1.3598622,1.3688242,1.3695375,1.364244
2020-01-16.out.12,0.0,1.365869,1.3686259,1.371302,1.3705887,1.3695375,1.3714415,1.3768746,1.3751101,1.3733456,1.3759629,1.3707282,1.3787786,1.3733456,1.3751101,1.3752496,1.3787786,1.3824471,1.3861157,1.3871669,1.3861157,1.3925999,1.3854024,1.3873064,1.3854024,1.3861157,1.3953568,1.3953568,1.3945039,1.4082664,1.4000765,1.4036055,1.4038846
2020-01-16.out.13,0.0,1.4109425,1.412707,1.4116558,1.4147506,1.4201836,1.4184191,1.4257562,1.4219481,1.4257562,1.4238522,1.4182796,1.4222272,1.4294247,1.4287114,1.4329537,1.4452896,1.4530609,1.4450105,1.4376734,1.4367618,1.4394379,1.4367618,1.4405699,1.4361881,1.4385263,1.4423344,1.4367618,1.4440989,1.4440989,1.4440989,1.4514359,1.446775
2020-01-16.out.14,0.0,1.4476278,1.4505831,1.4567294,1.4495319,1.4464371,1.4505831,1.4594863,1.4577218,1.4621624,1.4580597,1.4615887,1.464206,1.4551044,1.4577806,1.45334,1.4507226,1.4598242,1.460677,1.4624415,1.4624415,1.45334,1.4562952,1.4624415,1.4598242,1.464206,1.46611,1.4651176,1.4624415,1.4689257,1.4699181,1.4724547,1.4708298
2020-01-16.out.15,0.0,1.4621624,1.4651176,1.4568689,1.4624415,1.4598242,1.4659705,1.4524871,1.4586334,1.464206,1.460677,1.4653967,1.464206,1.4653967,1.4706902,1.4781668,1.4724547,1.4734471,1.4743587,1.4715431,1.4790197,1.4781668,1.4706902,1.4734471,1.4708298,1.4724547,1.4746378,1.4733075,1.4714035,1.4689257,1.4714035,1.4708298,1.4714035
2020-01-16.out.16,0.0,1.4734471,1.4787406,1.4752116,1.4734471,1.4825486,1.4816958,1.4881212,1.4790197,1.480505,1.4799313,1.4716826,1.4690653,1.4752116,1.4816958,1.4799313,1.4790197,1.4764023,1.4781668,1.4855039,1.4860776,1.4752116,1.4787406,1.4843131,1.4790197,1.4872684,1.4825486,1.4752116,1.4843131,1.4814167,1.4699181,1.4708298,1.4837394
2020-01-16.out.17,0.0,1.4855039,1.4890328,1.4855039,1.489312,1.4872684,1.4834603,1.4781668,1.4843131,1.4799313,1.4900253,1.489312,1.4963699,1.494745,1.4902236,1.4935542,1.4955171,1.4919881,1.4919881,1.4991268,1.5003175,1.4946054,1.4925618,1.4891724,1.4946054,1.4946054,1.4965095,1.4982739,1.4991268,1.502082,1.505611,1.5103307,1.5113231
2020-01-16.out.18,0.0,1.4867101,1.505611,1.502082,1.5111836,1.5038465,1.502082,1.5073755,1.502082,1.5000384,1.5018029,1.5068017,1.5130876,1.5130876,1.5166166,1.5129481,1.5130876,1.5120952,1.5148521,1.5186602,1.5251444,1.5314302,1.5314302,1.5324814,1.5296658,1.5304378,1.5314302,1.5251444,1.5269089,1.5295262,1.5295262,1.5314302,1.5314302
2020-01-16.out.19,0.0,1.5296658,1.5387673,1.5367237,1.5251444,1.5286734,1.5295262,1.5305774,1.5405318,1.547016,1.543487,1.5461044,1.5525886,1.5550663,1.5573083,1.5506845,1.5527281,1.5562571,1.5581611,1.5571099,1.5480084,1.5546321,1.5565362,1.552449,1.5571099,1.5615505,1.5638732,1.5654982,1.5710707,1.5637337,1.5747393,1.5763642,1.5756509
2020-01-16.out.20,0.0,1.5745997,1.5766433,1.5672627,1.5681155,1.5941331,1.5831275,1.5690271,1.5637337,1.5728352,1.5726957,1.5765037,1.584892,1.5831275,1.5744602,1.5947068,1.5904646,1.5967504,1.6032346,1.5998452,1.6014701,1.5967504,1.5979412,1.5942726,1.5997056,1.5942726,1.5932214,1.5948464,1.6014701,1.5986545,1.5985149,1.5930819,1.5967504
2020-01-16.out.21,0.0,1.5875093,1.5923686,1.5985149,1.5887001,1.5885605,1.5885605,1.5939935,1.5960371,1.6013306,1.5994265,1.5997056,1.5923686,1.5995661,1.602323,1.6040875,1.604227,1.5964713,1.6049991,1.6142402,1.6114245,1.6162838,1.6161442,1.607756,1.6058519,1.6133285,1.6105717,1.6123361,1.6133285,1.6123361,1.6133285,1.6033742,1.6107112
2020-01-16.out.22,0.0,1.6145193,1.613189,1.6190995,1.6180483,1.6161442,1.6215772,1.6234813,1.6233417,1.6280026,1.6217168,1.6299067,1.6217168,1.6243341,1.6255249,1.6272893,1.6252458,1.6290538,1.6217168,1.6308183,1.635538,1.6310974,1.6342077,1.6365304,1.6381554,1.6400594,1.6483081,1.6412501,1.6473964,1.6491609,1.652969,1.6526899,1.6491609
2020-01-16.out.23,0.0,1.6426767,1.6473964,1.6512045,1.6556451,1.651065,1.6538806,1.6531086,1.6476756,1.6594532,1.6585416,1.6503517,1.6559242,1.6613572,1.6613572,1.6594532,1.6531086,1.6612177,1.6526899,1.6612177,1.6688338,1.6704588,1.6617914,1.6613572,1.6576887,1.6473964,1.6576887,1.6585416,1.6594532,1.6612177,1.6613572,1.6686943,1.6669298
2020-01-16.out.24,0.0,1.6669298,1.6620705,1.6576887,1.6528295,1.6566375,1.6576887,1.6594532,1.6713116,1.6639746,1.6686943,1.6657391,1.6639746,1.6601665,1.6576887,1.6595928,1.6620705,1.6575492,1.6594532,1.6578283,1.6639746,1.6613572,1.6604456,1.6620705,1.661931,1.6651653,1.6604456,1.6613572,1.6595928,1.6677826,1.6760313,1.6749801,1.6722233
2020-01-16.out.25,0.0,1.6639746,1.6722233,1.6722233,1.6686943,1.6686943,1.6675035,1.6704588,1.6739877,1.6704588,1.6725024,1.6777958,1.6761709,1.6787882,1.6823172,1.6814643,1.6878897,1.6870369,1.6980425,1.6852724,1.6998069,1.7128561,1.7128561,1.7083347,1.7110916,1.7163851,1.7109521,1.707144,1.7009977,1.6924699,1.696278,1.696278,1.7127165
2020-01-16.out.26,0.0,1.6988953,1.700086,1.703615,1.6988953,1.6914187,1.6953663,1.7018505,1.6945135,1.6988953,1.7065702,1.7109521,1.7091876,1.6988953,1.6980425,1.7065702,1.6998069,1.6980425,1.6980425,1.6980425,1.6980425,1.703615,1.6971308,1.703615,1.7006598,1.696278,1.690845,1.6926095,1.6888014,1.7033359,1.6968517,1.6888014,1.6971308
2020-01-16.out.27,0.0,1.7106729,1.7110916,1.7100992,1.7089085,1.7089085,1.7091876,1.7048058,1.714481,1.7089085,1.7065702,1.7128561,1.7091876,1.7109521,1.7225314,1.7163851,1.7163851,1.7128561,1.7181495,1.7163851,1.7219576,1.7254866,1.7237221,1.7163851,1.7181495,1.7146206,1.7207669,1.7137089,1.7163851,1.7109521,1.7146206,1.7109521,1.7146206
2020-01-16.out.28,0.0,1.7146206,1.7193403,1.7146206,1.7292947,1.7146206,1.7272511,1.7146206,1.7100992,1.7110916,1.7110916,1.7181495,1.7118637,1.7128561,1.7181495,1.7163851,1.7275302,1.7181495,1.7237221,1.7219576,1.7146206,1.7128561,1.7201931,1.7201931,1.7181495,1.7118637,1.7128561,1.7110916,1.7056586,1.7053795,1.7083347,1.6561103,1.7175758
2020-01-16.out.29,0.0,1.7302063,1.7213839,1.7254866,1.7276697,1.7196194,1.7163851,1.7240012,1.7310591,1.7231484,1.7329632,1.7367712,1.7450199,1.7347277,1.7329632,1.7385357,1.7385357,1.7292947,1.7219576,1.7201931,1.7201931,1.7266773,1.7196194,1.7201931,1.7292947,1.7284418,1.7341539,1.7403002,1.7420647,1.7341539,1.7397265,1.7450199,1.689744
