,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31
2020-03-10.out.0,6.0,-0.8913315,-0.8997454,-0.8931928,-0.915529,-0.8807234,-0.8898787,-0.8429067,-0.8846734,-0.8862317,-0.9169818,-0.8829175,-0.8846734,-0.8781208,-0.9081594,-0.871901,-0.8096594,-0.8612929,-0.8572374,-0.8598401,-0.8891374,-0.8748066,-0.812565,-0.8267903,-0.8459178,-0.8546348,-0.8424684,-0.7310904,-0.7871879,-0.8681187,-0.8678157,-0.8267903,-0.8102654
2020-03-10.out.1,6.0,-0.8033043,-0.8007016,-0.7937405,-0.7827239,-0.7827239,-0.8244906,-0.8036073,-0.7967517,-0.7870824,-0.7841767,-0.7270349,-0.7538351,-0.7291993,-0.7328462,-0.7302436,-0.7412602,-0.7357519,-0.7313934,-0.7288963,-0.7592379,-0.7358574,-0.7610993,-0.751127,-0.7859326,-0.7262936,-0.7680604,-0.6962848,-0.723085,-0.7339961,-0.7365987,-0.7380515,-0.7328462
2020-03-10.out.2,6.0,-0.821585,-0.8446625,-0.7919847,-0.8111122,-0.7316342,-0.7967815,-0.7828592,-0.7693455,-0.6985844,-0.7542734,-0.7336931,-0.7574821,-0.7332845,-0.7128097,-0.7395044,-0.7563323,-0.7519738,-0.7684987,-0.7017931,-0.7076044,-0.7563323,-0.7757628,-0.7296376,-0.7384601,-0.7545764,-0.7365987,-0.7200738,-0.7383545,-0.7303491,-0.7538351,-0.7288963,-0.7023991
2020-03-10.out.3,6.0,-0.7321049,-0.6833771,-0.7288963,-0.7207853,-0.7306521,-0.6903382,-0.7167299,-0.7067576,-0.695438,-0.6706046,-0.6845269,-0.6775658,-0.6438044,-0.691488,-0.6288379,-0.671952,-0.6877356,-0.6181243,-0.6111632,-0.6262352,-0.6401575,-0.6258267,-0.5957881,-0.5998436,-0.5914296,-0.5818658,-0.5554741,-0.5928824,-0.6140688,-0.6015994,-0.6059579,-0.6671552
2020-03-10.out.4,6.0,-0.7485243,-0.8176648,-0.6292762,-0.6475569,-0.6009934,-0.5870711,-0.5969379,-0.5914296,-0.5844685,-0.5943353,-0.5954851,-0.6068047,-0.5928824,-0.5763575,-0.5484075,-0.5459104,-0.6140688,-0.571999,-0.5972409,-0.6093018,-0.6050488,-0.5910211,-0.6137658,-0.5580768,-0.5664907,-0.5676406,-0.5664907,-0.5562154,-0.556624,-0.5331379,-0.5396905,-0.5192157
2020-03-10.out.5,6.0,-0.5541268,-0.5859213,-0.5749047,-0.5167185,-0.5679436,-0.571999,-0.5624353,-0.6305937,-0.6104516,-0.5895683,-0.6027492,-0.6066992,-0.5693964,-0.5972409,-0.6207269,-0.6023407,-0.5789602,-0.5983907,-0.5983907,-0.5789602,-0.5837272,-0.5998436,-0.6100134,-0.575949,-0.5830156,-0.5750102,-0.6002521,-0.6188656,-0.5676406,-0.5496628,-0.5415519,-0.5627383
2020-03-10.out.6,6.0,-0.6218768,-0.5841655,-0.5144487,-0.6098159,-0.6006904,-0.5827126,-0.5819713,-0.6145071,-0.6131598,-0.6101486,-0.6034905,-0.603899,-0.6145071,-0.6288379,-0.6218768,-0.6200154,-0.6259322,-0.6060932,-0.5728458,-0.5853153,-0.6105571,-0.6034905,-0.5856183,-0.58011,-0.6188656,-0.5644319,-0.5856183,-0.6009934,-0.6105571,-0.6060932,-0.5182011,-0.5519625
2020-03-10.out.7,6.0,-0.5650379,-0.548816,-0.4971825,-0.5781134,-0.5972409,-0.5757515,-0.5866626,-0.5841655,-0.5772043,-0.5701377,-0.5632821,-0.5353321,-0.5775073,-0.5841655,-0.5463487,-0.5495573,-0.5775073,-0.5815628,-0.5522655,-0.5793687,-0.5380402,-0.6213005,-0.5966646,-0.5637204,-0.58011,-0.4826542,-0.5006319,-0.7313934,-0.7378838,-0.6392782,-0.5982527,-0.6653669
2020-03-10.out.8,6.0,-0.6430307,-0.6308643,-0.5851475,-0.6547588,-0.6195446,-0.6057279,-0.5957556,-0.5561532,-0.6183948,-0.6349197,-0.6152917,-0.6266113,-0.5613585,-0.7313609,-0.6475244,-0.6412748,-0.6105246,-0.6035635,-0.5851773,-0.6206944,-0.5899443,-0.576022,-0.5899443,-0.5874471,-0.584739,-0.6100864,-0.589203,-0.5683196,-0.6125835,-0.6140363,-0.5953173,-0.5839977
2020-03-10.out.9,6.0,-0.5561532,-0.5879477,-0.590112,-0.5435782,-0.5645671,-0.5326672,-0.5326672,-0.4739669,-0.5454396,-0.5370256,-0.5399313,-0.5187449,-0.5648702,-0.5670643,-0.557606,-0.5480422,-0.5370256,-0.5761898,-0.5732841,-0.5535505,-0.5465894,-0.5784894,-0.5381755,-0.5590588,-0.5553064,-0.4896153,-0.4339262,-0.6302907,-0.6292762,-0.6131895,-0.6396867,-0.5593619
