,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-04-08.out.0,0.0,1.361911,-1.0129347,-0.3569976,1.3619181,-1.0129326,-0.3569834,1.3619323,-1.012934,-0.3570047,1.3619252,-1.012934,-0.3569976,1.361911,-1.0129326,-0.3569693,1.361911,-1.012934,-0.3569834,1.3619181,-1.0129305,-0.3569551,1.3618969,-1.0129319,-0.3569481,1.3618827,-1.0129326,-0.356941,1.3618403,-1.012934,-0.3569127,1.3618686,-1.0129319,-0.3569268,1.3618898,-1.0129326,-0.3569481,1.3618969,-1.012934,-0.3569693,1.3618827,-1.0129326,-0.356941,1.361911,-1.0129326,-0.3569693,1.3618898,-1.0129319,-0.3569481,1.3618969,-1.0129283,-0.3569198,1.3618969,-1.0129269,-0.3569056,1.3619393,-1.0129227,-0.3569056,1.3618969,-1.0129269,-0.3569056,1.361911,-1.0129305,-0.3569551,1.361904,-1.0129269,-0.3569198,1.3619181,-1.0129269,-0.3569268,1.3618827,-1.0129283,-0.3569056,1.3618827,-1.0129283,-0.3569056,1.3618686,-1.0129283,-0.3568915,1.3618898,-1.0129262,-0.3568915,1.3618403,-1.012929,-0.3568773,1.3618686,-1.0129269,-0.3568773,1.3618474,-1.0129262,-0.356849,1.3618686,-1.0129227,-0.356842,1.3618474,-1.0129248,-0.356842
2020-04-08.out.1,0.0,1.3618615,-1.0129248,-0.3568561,1.3618474,-1.0129262,-0.356849,1.3618686,-1.0129262,-0.3568703,1.3618969,-1.0129241,-0.3568773,1.361904,-1.0129227,-0.3568773,1.3618969,-1.0129227,-0.3568703,1.3618898,-1.0129227,-0.3568561,1.3619181,-1.012922,-0.3568773,1.3619464,-1.0129199,-0.3568844,1.3619181,-1.0129184,-0.356849,1.3619181,-1.0129177,-0.3568349,1.3618898,-1.0129184,-0.3568207,1.3619181,-1.0129177,-0.3568349,1.3618969,-1.0129163,-0.3567995,1.3618969,-1.0129163,-0.3567995,1.3618403,-1.0129199,-0.3567783,1.3618827,-1.0129177,-0.3567995,1.3618332,-1.0129206,-0.3567783,1.3618474,-1.0129199,-0.3567854,1.3618898,-1.0129156,-0.3567924,1.3618686,-1.0129199,-0.3568066,1.361911,-1.0129156,-0.3568137,1.3618544,-1.0129206,-0.3567995,1.3617413,-1.0129269,-0.35675,1.3617413,-1.0129305,-0.3567854,1.3617696,-1.0129283,-0.3567924,1.3618049,-1.0129305,-0.356849,1.3618332,-1.0129269,-0.356842,1.3618191,-1.0129319,-0.3568703,1.3617979,-1.012934,-0.3568703,1.3618262,-1.0129326,-0.3568915,1.3618332,-1.0129319,-0.3568844
2020-04-08.out.2,0.0,1.3618191,-1.0129326,-0.3568773,1.3618191,-1.0129319,-0.3568773,1.3618474,-1.0129305,-0.3568915,1.3618615,-1.0129305,-0.3569056,1.361911,-1.0129269,-0.3569198,1.3618969,-1.012929,-0.3569268,1.3618757,-1.0129283,-0.3568986,1.3618615,-1.0129326,-0.3569268,1.3618615,-1.0129319,-0.3569127,1.3618544,-1.012934,-0.3569268,1.361812,-1.0129347,-0.3568986,1.3618544,-1.0129305,-0.3568986,1.3619464,-1.012929,-0.3569764,1.3619464,-1.0129319,-0.3570047,1.3619535,-1.0129319,-0.3570047,1.3619464,-1.012929,-0.3569764,1.3619252,-1.0129305,-0.3569693,1.3618615,-1.0129347,-0.3569481,1.3618544,-1.012934,-0.3569268,1.3618332,-1.0129347,-0.3569127,1.3618757,-1.0129361,-0.3569693,1.3619676,-1.012929,-0.3569976,1.361911,-1.012934,-0.3569764,1.361904,-1.0129347,-0.3569834,1.3618969,-1.0129368,-0.3569976,1.3619464,-1.0129326,-0.3570047,1.3618686,-1.0129368,-0.3569693,1.3618898,-1.0129368,-0.3569905,1.3618474,-1.0129382,-0.3569622,1.361904,-1.0129361,-0.3569905,1.3618969,-1.0129382,-0.3570047,1.3619181,-1.0129361,-0.3570047
2020-04-08.out.3,0.0,1.361911,-1.0129382,-0.3570259,1.3618969,-1.0129368,-0.3569905,1.3618544,-1.0129425,-0.3570047,1.3618969,-1.0129382,-0.3570047,1.3619535,-1.0129319,-0.3570047,1.3619535,-1.0129319,-0.3569976,1.361911,-1.0129368,-0.3570047,1.361911,-1.0129361,-0.3569976,1.3618615,-1.012939,-0.3569834,1.3618969,-1.0129347,-0.3569764,1.3619181,-1.012934,-0.3569905,1.361904,-1.0129361,-0.3569905,1.3619676,-1.0129319,-0.3570188,1.3619535,-1.0129347,-0.357033,1.361911,-1.012934,-0.3569834,1.3618827,-1.012934,-0.3569551,1.3618898,-1.012934,-0.3569622,1.3619181,-1.0129319,-0.3569693,1.3618403,-1.0129382,-0.3569551,1.3618474,-1.0129382,-0.3569622,1.3618827,-1.0129361,-0.3569764,1.3618544,-1.0129368,-0.3569551,1.3618403,-1.0129411,-0.3569834,1.3618827,-1.012939,-0.3570047,1.3618474,-1.0129425,-0.3570047,1.3618827,-1.0129425,-0.357033,1.3618827,-1.0129446,-0.3570542,1.3618898,-1.0129446,-0.3570683,1.3618686,-1.0129467,-0.3570683,1.3618898,-1.0129453,-0.3570754,1.3618757,-1.0129467,-0.3570754,1.361911,-1.0129453,-0.3570966
2020-04-08.out.4,0.0,1.3618686,-1.012951,-0.3571037,1.361904,-1.012951,-0.3571391,1.361904,-1.012951,-0.3571391,1.361911,-1.0129496,-0.3571391,1.361904,-1.012951,-0.3571391,1.3619252,-1.0129489,-0.3571461,1.361911,-1.0129496,-0.3571391,1.3618827,-1.0129517,-0.357132,1.3618827,-1.0129531,-0.3571391,1.3619535,-1.0129467,-0.3571532,1.361904,-1.0129496,-0.357132,1.3619252,-1.0129474,-0.357132,1.3618615,-1.0129517,-0.3571037,1.3618757,-1.012951,-0.3571108,1.3618898,-1.0129531,-0.3571532,1.3618898,-1.012951,-0.357132,1.361904,-1.0129496,-0.357132,1.3619181,-1.0129474,-0.3571249,1.3619676,-1.0129425,-0.3571249,1.3619747,-1.0129404,-0.3571108,1.3619252,-1.0129411,-0.3570754,1.3618827,-1.0129411,-0.3570259,1.3619464,-1.0129368,-0.3570542,1.361904,-1.0129404,-0.35704,1.361911,-1.0129368,-0.3570188,1.3618827,-1.0129404,-0.3570188,1.3618686,-1.0129404,-0.3570047,1.3618544,-1.0129411,-0.3569976,1.361904,-1.0129368,-0.3570047,1.3619252,-1.012934,-0.3569976,1.361904,-1.0129368,-0.3570047,1.3618969,-1.0129347,-0.3569764
2020-04-08.out.5,0.0,1.3619252,-1.0129326,-0.3569834,1.361904,-1.012934,-0.3569764,1.3618898,-1.0129361,-0.3569834,1.3618615,-1.0129361,-0.3569551,1.361911,-1.012934,-0.3569834,1.361911,-1.0129319,-0.3569622,1.3619535,-1.0129269,-0.3569622,1.3619676,-1.0129241,-0.3569481,1.3619747,-1.0129241,-0.3569551,1.3619464,-1.0129262,-0.3569481,1.361911,-1.0129262,-0.3569127,1.3618969,-1.0129269,-0.3569056,1.361904,-1.0129255,-0.3568986,1.3619393,-1.0129227,-0.3569056,1.3619818,-1.0129206,-0.3569268,1.3619252,-1.0129241,-0.3569056,1.3618898,-1.0129262,-0.3568915,1.361904,-1.0129227,-0.3568773,1.361911,-1.012922,-0.3568703,1.3619252,-1.0129184,-0.3568561,1.3618969,-1.0129206,-0.356849,1.3618827,-1.0129206,-0.3568349,1.3618827,-1.0129206,-0.3568278,1.3618969,-1.0129199,-0.3568349,1.361911,-1.0129177,-0.3568278,1.3619181,-1.0129177,-0.3568349,1.3619464,-1.0129156,-0.356849,1.3619393,-1.0129142,-0.3568278,1.3618969,-1.0129177,-0.3568207,1.3619181,-1.0129156,-0.3568137,1.361911,-1.0129156,-0.3568066,1.3618757,-1.0129163,-0.3567783
2020-04-08.out.6,0.0,1.3618757,-1.0129156,-0.3567712,1.3618615,-1.0129142,-0.35675,1.3618969,-1.0129135,-0.3567712,1.3619323,-1.0129099,-0.3567854,1.361904,-1.0129114,-0.3567641,1.3618827,-1.0129121,-0.3567571,1.3618827,-1.0129142,-0.3567712,1.3618898,-1.0129142,-0.3567712,1.3618827,-1.0129135,-0.3567641,1.3618544,-1.0129163,-0.3567641,1.3618686,-1.0129177,-0.3567854,1.3618403,-1.0129199,-0.3567783,1.3618827,-1.0129163,-0.3567924,1.3618262,-1.0129206,-0.3567783,1.3618474,-1.0129206,-0.3567995,1.3618615,-1.0129199,-0.3567995,1.3618827,-1.0129199,-0.3568207,1.3618969,-1.0129184,-0.3568278,1.361904,-1.0129177,-0.3568207,1.361911,-1.0129156,-0.3568137,1.3619818,-1.0129092,-0.3568207,1.3619393,-1.0129135,-0.3568207,1.361904,-1.0129163,-0.3568137,1.3618615,-1.0129206,-0.3568066,1.3618262,-1.0129262,-0.3568278,1.3618049,-1.0129305,-0.356849,1.3618262,-1.0129283,-0.356849,1.3618474,-1.0129262,-0.356849,1.3618757,-1.0129241,-0.3568561,1.3619323,-1.0129248,-0.3569268,1.3619535,-1.0129241,-0.3569339,1.3619464,-1.0129262,-0.3569481
2020-04-08.out.7,0.0,1.3619181,-1.0129269,-0.3569268,1.3619252,-1.0129269,-0.356941,1.3618969,-1.0129283,-0.3569268,1.3618544,-1.0129326,-0.3569198,1.3618544,-1.0129326,-0.3569198,1.3618686,-1.0129305,-0.3569056,1.361911,-1.0129319,-0.3569622,1.361904,-1.0129319,-0.3569622,1.361911,-1.0129326,-0.3569693,1.3618827,-1.0129326,-0.3569481,1.3618969,-1.0129326,-0.3569551,1.3618615,-1.0129361,-0.3569551,1.3618615,-1.0129347,-0.3569481,1.3618686,-1.0129347,-0.3569481,1.3618757,-1.012934,-0.3569481,1.3617979,-1.0129411,-0.3569481,1.3617837,-1.0129446,-0.3569622,1.3618262,-1.0129425,-0.3569834,1.3618544,-1.0129432,-0.3570259,1.3617979,-1.0129446,-0.3569764,1.3618474,-1.0129425,-0.3570047,1.361911,-1.0129368,-0.3570117,1.3619535,-1.0129326,-0.3570117,1.3620172,-1.0129326,-0.3570825,1.3619535,-1.0129382,-0.3570683,1.361911,-1.0129425,-0.3570683,1.3618686,-1.0129425,-0.3570259,1.3618544,-1.0129432,-0.3570188,1.361812,-1.0129467,-0.3570047,1.3617766,-1.0129474,-0.3569834,1.3617908,-1.0129474,-0.3569976,1.361812,-1.0129467,-0.3570047
2020-04-08.out.8,0.0,1.3618332,-1.0129453,-0.3570188,1.3619323,-1.012939,-0.3570542,1.3619535,-1.0129404,-0.3570825,1.3618898,-1.0129453,-0.3570754,1.3618332,-1.0129496,-0.3570613,1.3618544,-1.0129489,-0.3570683,1.3618969,-1.0129467,-0.3570896,1.3618898,-1.0129489,-0.3571037,1.3619323,-1.0129446,-0.3571108,1.361911,-1.0129453,-0.3570966,1.3618827,-1.0129474,-0.3570896,1.3618544,-1.0129474,-0.3570613,1.3619535,-1.0129411,-0.3570966,1.361911,-1.0129453,-0.3571037,1.361911,-1.0129453,-0.3570966,1.3618757,-1.0129489,-0.3570896,1.361911,-1.0129467,-0.3571037,1.361911,-1.0129432,-0.3570754,1.361904,-1.0129453,-0.3570896,1.3618686,-1.0129467,-0.3570613,1.361911,-1.0129432,-0.3570754,1.3618615,-1.0129489,-0.3570754,1.361904,-1.0129467,-0.3570966,1.3618898,-1.0129489,-0.3570966,1.361904,-1.0129467,-0.3570966,1.3618969,-1.0129474,-0.3570966,1.3619323,-1.0129453,-0.3571108,1.361911,-1.0129453,-0.3570896,1.3618757,-1.0129474,-0.3570754,1.3618827,-1.0129467,-0.3570754,1.361911,-1.0129453,-0.3570966,1.3619252,-1.0129446,-0.3571037
2020-04-08.out.9,0.0,1.3619181,-1.0129446,-0.3570966,1.3618686,-1.0129474,-0.3570683,1.361911,-1.0129453,-0.3570896,1.3619393,-1.0129432,-0.3571037,1.3619676,-1.012939,-0.3570896,1.3619252,-1.0129411,-0.3570754,1.3619323,-1.0129411,-0.3570754,1.3619252,-1.0129425,-0.3570825,1.3619252,-1.0129411,-0.3570754,1.3619181,-1.0129411,-0.3570613,1.3619181,-1.0129411,-0.3570683,1.3619676,-1.0129382,-0.3570825,1.3619252,-1.0129425,-0.3570754,1.3619252,-1.0129411,-0.3570683,1.3618969,-1.0129432,-0.3570613,1.3619606,-1.0129382,-0.3570754,1.3619181,-1.0129411,-0.3570613,1.3619252,-1.0129425,-0.3570825,1.3618898,-1.0129425,-0.3570471,1.3618757,-1.0129432,-0.3570471,1.3618615,-1.0129446,-0.357033,1.3618686,-1.0129432,-0.357033,1.3619252,-1.0129411,-0.3570683,1.3619323,-1.0129382,-0.3570542,1.3618969,-1.0129425,-0.3570542,1.3619606,-1.0129361,-0.3570613,1.361911,-1.0129382,-0.3570259,1.3619323,-1.0129382,-0.3570471,1.3619252,-1.0129361,-0.3570259,1.3619323,-1.012934,-0.3570047,1.3618969,-1.0129368,-0.3570047,1.3619676,-1.0129326,-0.3570259
